,restaurant_name,restaurant_location,specialty_item,cheeseburger,hamburger,combo,fries,state,zip,county_name
966,Sonic,"1201 s bowen rd, arlington, tx, 76013, us",,4.26,,,,tx,76013,Tarrant
967,Sonic,"2214 n collins st, arlington, tx, 76011, us",,,,,,tx,76011,Tarrant
968,Sonic,"700 w division st, arlington, tx, 76012, us",,,,,,tx,76012,Tarrant
969,Sonic,"2815 ne green oaks blvd, grand prairie, tx, 75050, us",,,,,,tx,75050,Dallas
970,Sonic,"2200 airport fwy ste 500-a, bedford, tx, 76022, us",,,,,,tx,76022,Tarrant
971,Sonic,"2632 s lamar, austin, tx, 78704, us",,4.01,,,,tx,78704,Travis
972,Sonic,"1901 montopolis drive, austin, tx, 78741, us",,4.01,,,,tx,78741,Travis
973,Sonic,"303 e oltorf st, austin, tx, 78704, us",,,,,,tx,78704,Travis
974,Sonic,"619 n ih 35, austin, tx, 78702, us",,,,,,tx,78702,Travis
975,Sonic,"301 west 3rd street, austin, tx, 78701, us",,,,,,tx,78701,Travis
976,Sonic,"4905 airport blvd, austin, tx, 78751, us",,,,,,tx,78751,Travis
977,Sonic,"1320, round rock, tx, 78681, us",,4.01,,,,tx,78681,Williamson
978,Sonic,"1805 n mays st, round rock, tx, 78664, us",,4.14,,,,tx,78664,Williamson
979,Sonic,"17000 n rm 620, round rock, tx, 78681, us",,,,,,tx,78681,Williamson
980,Sonic,"607 louis henna blvd, round rock, tx, 78664, us",,,,,,tx,78664,Williamson
981,Sonic,"1121 e palm valley blvd, round rock, tx, 78664, us",,,,,,tx,78664,Williamson
982,Sonic,"110 north ih 35, round rock, tx, 78681, us",,,,,,tx,78681,Williamson
983,Sonic,"6816 mcneil rd, austin, tx, 78729, us",,4.01,,,,tx,78729,Williamson
984,Sonic,"796 w antelope dr, layton, ut, 84041, us",,3.5,,,,ut,84041,Davis
985,Sonic,"1296 n state st, provo, ut, 84604, us",,3.5,,,,ut,84604,Utah
986,Sonic,"406 w 800 n, orem, ut, 84057, us",,3.5,,,,ut,84057,Utah
987,Sonic,"1055 s. state street, orem, ut, 84097, us",,,,,,ut,84097,Utah
988,Sonic,"11 west center street, orem, ut, 84057, us",,,,,,ut,84057,Utah
989,Sonic,"2564 ironwood drive, sun prairie, wi, 53590, us",,4.99,,,,wi,53590,Dane
990,Sonic,"2080 miller park way, west milwaukee, wi, 53219, us",,,,,,wi,53219,Milwaukee
991,Five Guys,"54 shell street, suite 100, saraland, al, 36571, us",13.31,10.55,9.71,,8.39,al,36571,Mobile
992,Five Guys,"585 brookwood village, birmingham, al, 35209, us",13.67,10.67,9.35,,7.55,al,35209,Jefferson
993,Five Guys,"3345 lowery pkwy, fultondale, al, 35068, us",13.67,10.67,9.35,,7.55,al,35068,Jefferson
994,Five Guys,"4730 chace lake circle, suite 128, hoover, al, 35244, us",13.67,10.67,9.35,,7.55,al,35244,Shelby
995,Five Guys,"springs at trussville street, center point, al, 35235, us",13.67,10.67,9.35,,7.55,al,35235,Jefferson
996,Five Guys,"1221 memorial pkwy nw, huntsville, al, 35801, us",11.15,8.63,8.03,,5.99,al,35801,Madison
997,Five Guys,"2724-c carl t. jones dr., huntsville, al, 35802, us",11.15,8.63,8.03,,5.99,al,35802,Madison
998,Five Guys,"1395 enterprise way, huntsville, al, 35806, us",11.15,8.63,8.03,,5.99,al,35806,Madison
999,Five Guys,"100 moon shot dr suite 110, madison, al, 35758, us",11.15,8.63,8.03,,5.99,al,35758,Madison
1000,Five Guys,"8334 highway 72 west suite c, madison, al, 35758, us",11.15,8.63,8.03,,5.99,al,35758,Madison
1001,Five Guys,"175 w. bay st., savannah, ga, 31401, us",14.15,11.15,9.83,,8.03,ga,31401,Chatham
1002,Five Guys,"5500 abercorn st., suite #38, savannah, ga, 31405, us",13.55,10.55,9.23,,7.43,ga,31405,Chatham
1003,Five Guys,"4690 hwy 80 east, savannah, ga, 31410, us",13.55,10.55,9.23,,7.43,ga,31410,Chatham
1004,Five Guys,"6 mill creek cir., suite b, pooler, ga, 31322, us",13.67,10.67,9.35,,7.55,ga,31322,Chatham
1005,Five Guys,"2120, pooler, ga, 31322, us",13.67,10.67,9.35,,7.55,ga,31322,Chatham
1006,Five Guys,"860 peachtree rd ne, atlanta, ga, 30308",13.31,10.43,9.11,,7.19,ga,30308,Fulton
1007,Five Guys,"1253 caroline st ne, atlanta, ga, 30307, us",13.31,10.43,9.11,,7.19,ga,30307,DeKalb
1008,Five Guys,"1052 northside dr. nw, atlanta, ga, 30318",13.91,10.91,9.59,,7.79,ga,30318,Fulton
1009,Five Guys,"3393 peachtree road northeast, atlanta, ga, 30326, us",13.67,10.67,9.35,,7.55,ga,30326,Fulton
1010,Five Guys,"1201 marina blvd., san leandro, ca, 94577, us",13.79,10.31,9.83,,7.19,ca,94577,Alameda
1011,Five Guys,"321 s 8th st, boise, id, 83702, us",12.23,10.19,8.99,,7.19,id,83702,Ada
1012,Five Guys,"1587 n. milwaukee st., boise, id, 83704, us",12.23,10.19,8.99,,7.19,id,83704,Ada
1013,Five Guys,"2830 north eagle rd, meridian, id, 83646, us",12.23,10.19,8.99,,7.19,id,83646,Ada
1014,Five Guys,"8231 calumet ave., munster, in, 46321, us",11.34,8.94,8.1,,7.02,in,46321,Lake
1015,Five Guys,"2325 se delaware ave, ankeny, ia, 50021, us",13.67,11.03,9.83,,7.31,ia,50021,Polk
1016,Five Guys,"2467 nicholasville rd, lexington, usa, lexington-fayette, ky, 40503, us",11.39,8.87,7.91,,5.99,ky,40503,Fayette
1017,Five Guys,"3090 helmsdale pl, lexington, usa, lexington-fayette, ky, 40509, us",11.39,8.87,7.91,,5.99,ky,40509,Fayette
1018,Five Guys,"1500 veterans pkwy., jeffersonville, in, 47130, us",11.63,8.87,7.91,,6.83,in,47130,Clark
1019,Five Guys,"2221 state street, new albany, in, 47150, us",11.63,8.87,7.91,,6.83,in,47150,Floyd
1020,Five Guys,"4226 shelbyville road, louisville, ky, 40207, us",11.63,8.87,7.91,,6.83,ky,40207,Jefferson
1021,Five Guys,"7415 corporate boulevard, baton rouge, la, 70809, us",11.51,8.75,7.79,,6.35,la,70809,East Baton Rouge
1022,Five Guys,"14385 grand settlement boulevard suite a, central, la, 70818, us",11.51,8.75,7.79,,6.35,la,70818,East Baton Rouge
1023,Five Guys,"14640 village market st, baton rouge, la, 70817, us",11.51,8.75,7.79,,6.35,la,70817,East Baton Rouge
1024,Five Guys,"1212 south clearview parkway, harahan, la, 70123, us",11.51,8.75,7.79,,6.35,la,70123,Jefferson
1025,Five Guys,"4302 ambassador caffery parkway, lafayette, la, 70508, us",11.51,8.75,7.79,,6.35,la,70508,Lafayette
1026,Five Guys,"1523 manhattan blvd., harvey, la, 70058, us",11.51,8.75,7.79,,6.35,la,70058,Jefferson
1027,Five Guys,"116 north town center blvd., slidell, la, 70458, us",11.51,8.75,7.79,,6.35,la,70458,St. Tammany
1028,Five Guys,"10495 highway 49, gulfport, ms, 39503, us",11.82,9.42,8.58,,7.02,ms,39503,Harrison
1029,Five Guys,"3840 promenade parkway, d'iberville, ms, 39540, us",11.82,9.42,8.58,,7.02,ms,39540,Harrison
1030,Five Guys,"1111 south willow street, manchester, nh, 03103, us",11.82,9.42,8.58,,7.02,nh,3103,Hillsborough
1031,Five Guys,"15 webb place, dover, nh, 03820, us",11.82,9.42,8.58,,7.02,nh,3820,Strafford
1032,Five Guys,"182 merrimon ave, asheville, nc, 28801, us",13.31,10.31,8.99,,7.31,nc,28801,Buncombe
1033,Five Guys,"1838 hendersonville rd., asheville, nc, 28803, us",13.31,10.31,8.99,,7.31,nc,28803,Buncombe
1034,Five Guys,"2844 freedom parkway suite 5, fayetteville, nc, 28314, us",13.55,10.55,9.23,,7.43,nc,28314,Cumberland
1035,Five Guys,"3718 north roxboro street, durham, nc, 27704, us",12.74,9.37,8.05,,7.18,nc,27704,Durham
1036,Five Guys,"5332 mcfarland drive, durham, nc, 27707, us",12.74,9.37,8.05,,7.18,nc,27707,Durham
1037,Five Guys,"1821 n pointe dr, durham, nc, 27705, us",,,,,,nc,27705,Durham
1038,Five Guys,"1821 n pointe drive, durham, nc, 27705, us",,,,,,nc,27705,Durham
1039,Five Guys,"201 e franklin st, chapel hill, nc, 27514, us",,,,,,nc,27514,Orange
1040,Five Guys,"3273 robinhood road, winston salem, nc, 27106, us",13.55,10.55,9.23,,7.43,nc,27106,Forsyth
1041,Five Guys,"3792 creekshire ct., winston salem, nc, 27103, us",13.55,10.55,9.23,,7.43,nc,27103,Forsyth
1042,Five Guys,"9826 gilead rd., suite c-106, huntersville, nc, 28078, us",13.07,10.07,8.87,,7.19,nc,28078,Mecklenburg
1043,Five Guys,"2028 olde regent way ste. 110, leland, nc, 28451, us",13.31,10.31,8.99,,7.31,nc,28451,Brunswick
1044,Five Guys,"6801 parker farm dr, wilmington, nc, 28405, us",13.31,10.31,8.99,,7.31,nc,28405,New Hanover
1045,Five Guys,"4120 main at north hills st, raleigh, nc, 27609, us",12.74,9.37,8.05,,7.18,nc,27609,Wake
1046,Five Guys,"3722 s peoria, suite 400, tulsa, ok, 74105, us",13.79,10.79,9.47,,7.67,ok,74105,Tulsa
1047,Five Guys,"3 ppg pl., pittsburgh, pa, 15222, us",13.07,10.43,9.23,,7.43,pa,15222,Allegheny
1048,Five Guys,"117 s. bouquet st., pittsburgh, pa, 15213, us",13.07,10.43,9.23,,7.43,pa,15213,Allegheny
1049,Five Guys,"4656 browns hill rd, pittsburgh, pa, 15217, us",,,,,,pa,15217,Allegheny
1050,Five Guys,"160 millers run rd., bridgeville, pa, 15017, us",13.07,10.43,9.23,,7.43,pa,15017,Allegheny
1051,Five Guys,"2200 lebanon church road, west mifflin, pa, 15122, us",,,,,,pa,15122,Allegheny
1052,Five Guys,"4619 perkiomen ave., reading, pa, 19606, us",13.91,11.27,9.71,,7.19,pa,19606,Berks
1053,Five Guys,"3580 penn ave., suite #7, sinking springs, pa, 19608, us",13.91,11.27,9.71,,7.19,pa,19608,Berks
1054,Five Guys,"2804 s eagle rd, newton, pa, 18940, us",13.67,10.43,9.35,,7.31,pa,18940,Bucks
1055,Five Guys,"125 e street rd., feasterville, pa, 19053, us",13.67,10.43,9.35,,7.31,pa,19053,Bucks
1056,Five Guys,"2552 grant avenue, philadelphia, pa, 19114, us",13.67,10.43,9.35,,7.31,pa,19114,Philadelphia
1057,Five Guys,"864 west street road, warminster, pa, 18974, us",13.67,10.43,9.35,,7.31,pa,18974,Bucks
1058,Five Guys,"1000 easton rd., wyncote, pa, 19095, us",13.67,10.43,9.35,,7.31,pa,19095,Montgomery
1059,Five Guys,"1090 e. lancaster ave., downingtown, pa, 19335, us",13.67,10.43,9.35,,7.31,pa,19335,Chester
1060,Five Guys,"1075 w baltimore pike, media, usa, middletown, pa, 19063, us",13.67,10.43,9.35,,7.31,pa,19063,Delaware
1061,Five Guys,"1991 sproul rd., #19, broomall, pa, 19008, us",13.67,10.43,9.35,,7.31,pa,19008,Delaware
1062,Five Guys,"47 industrial hwy, tinicum township, pa, 19029, us",,,,,,pa,19029,Delaware
1063,Five Guys,"1962 fruitville pike, lancaster, pa, 17601, us",13.91,11.27,9.71,,7.19,pa,17601,Lancaster
1064,Five Guys,"east town center, lincoln hwy. east, lancaster, pa, 17602, us",13.91,11.27,9.71,,7.19,pa,17602,Lancaster
1065,Five Guys,"914 airport center dr., allentown, pa, 18109, us",13.91,11.27,9.71,,7.19,pa,18109,Lehigh
1066,Five Guys,"200 west ridge pike, conshohocken, pa, 19428, us",13.67,10.43,9.35,,7.31,pa,19428,Montgomery
1067,Five Guys,"1527 chestnut st., philladelphia, pa, 19102, us",13.67,10.43,9.35,,7.31,pa,19102,Philadelphia
1068,Five Guys,"1717 n. 12th st., philadelphia, pa, 19122, us",13.67,10.43,9.35,,7.31,pa,19122,Philadelphia
1069,Five Guys,"1037 chestnut st, philadelphia, pa, 19107, us",,,,,,pa,19107,Philadelphia
1070,Five Guys,"4301 market st, philadelphia, pa, 19104, us",,,,,,pa,19104,Philadelphia
1071,Five Guys,"3845 northern pike, monroeville, pa, 15146, us",13.07,10.43,9.23,,7.43,pa,15146,Allegheny
1072,Five Guys,"8957 rt. 30, north huntington, pa, 15642, us",13.79,11.15,9.71,,7.43,pa,15642,Westmoreland
1073,Five Guys,"3980 william penn highway, monroeville, pa, 15146, us",,,,,,pa,15146,Allegheny
1074,Five Guys,"96 sofia dr., shrewsbury, pa, 17361, us",13.79,11.15,9.71,,7.43,pa,17361,York
1075,Five Guys,"141 wilson avenue, penn, pa, 17331, us",13.79,11.15,9.71,,7.43,pa,17331,York
1076,Five Guys,"1019 fording island rd., suite 101g, bluffton, sc, 29910, us",13.55,10.55,9.23,,7.43,sc,29910,Beaufort
1077,Five Guys,"11 palmetto bay rd., #106a, hilton head island, sc, 29928, us",14.15,11.15,9.83,,8.03,sc,29928,Beaufort
1078,Five Guys,"364 king st, charleston, sc, 29401, us",12.74,9.37,8.05,,7.18,sc,29401,Charleston
1079,Five Guys,"1795 hwy. 17 north, mount pleasant, sc, 29464, us",12.74,9.37,8.05,,7.18,sc,29464,Charleston
1080,Five Guys,"3281 n. pleasantburg road, greenville, sc, 29609, us",12.59,9.71,8.63,,7.07,sc,29609,Greenville
1081,Five Guys,"586 haywood road, greenville, sc, 29607, us",12.59,9.71,8.63,,7.07,sc,29607,Greenville
1082,Five Guys,"1772 pine island rd, myrtle beach, sc, 29577, us",13.31,10.31,8.99,,7.31,sc,29577,Horry
1083,Five Guys,"8715 highway 17 bypass south, myrtle beach, sc, 29575, us",13.31,10.31,8.99,,7.31,sc,29575,Horry
1084,Five Guys,"800 s. kings hwy, myrtle beach, sc, 29577, us",,,,,,sc,29577,Horry
1085,Five Guys,"5135 sunset blvd., lexington, sc, 29072, us",12.74,9.37,8.05,,7.18,sc,29072,Lexington
1086,Five Guys,"285, columbia, sc, 29212, us",12.74,9.37,8.05,,7.18,sc,29212,Lexington
1087,Five Guys,"2514 sunset blvd, west columbia, sc, 29169, us",,,,,,sc,29169,Lexington
1088,Five Guys,"931 senate st, columbia, sc, 29201, us",12.74,9.37,8.05,,7.18,sc,29201,Richland
1089,Five Guys,"1488 w. wade hampton blvd, greer, sc, 29650, us",12.59,9.71,8.63,,7.07,sc,29650,Greenville
1090,Five Guys,"3935 pelham rd., greenville, sc, 29615, us",12.59,9.71,8.63,,7.07,sc,29615,Greenville
1091,Five Guys,"1460 meeting blvd, rock hill, sc, 29730, us",13.07,10.43,9.23,,7.43,sc,29730,York
1092,Five Guys,"1852 south carolina 160, fort mill, sc, 29708, us",13.07,10.43,9.23,,7.43,sc,29708,York
1093,Five Guys,"401 broad street, chattanooga, tn, 37402, us",13.07,10.55,9.23,,7.19,tn,37402,Hamilton
1094,Five Guys,"234 brookview center, knoxville, tn, 37919, us",13.07,10.55,9.35,,7.19,tn,37919,Knox
1095,Five Guys,"536 n. thompson lane, murfreesboro, tn, 37129, us",13.79,10.79,9.47,,7.19,tn,37129,Rutherford
1096,Five Guys,"2525 parkway, pigeon forge, tn, 37863, us",14.27,11.63,10.19,,7.43,tn,37863,Sevier
1097,Five Guys,"2100 union ave, memphis, tn, 38104, us",11.82,9.42,8.58,,7.02,tn,38104,Shelby
1098,Five Guys,"1315 ridgeway rd, memphis, tn, 38119, us",11.82,9.42,8.58,,7.02,tn,38119,Shelby
1099,Five Guys,"3227 poplar ave, memphis, tn, 38111, us",,,,,,tn,38111,Shelby
1100,Five Guys,"3021 mallory lane, franklin, tn, 37067, us",13.79,10.79,9.47,,7.55,tn,37067,Williamson
1101,Five Guys,"330 franklin rd, brentwood, tn, 37027, us",13.79,10.79,9.47,,7.55,tn,37027,Williamson
1102,Five Guys,"493 old hickory blvd, brentwood, tn, 37027, us",12.99,,,,,tn,37027,Williamson
1103,Five Guys,"260 e basse st suite 107, san antonio, tx, 78209, us",13.55,10.55,9.23,,7.55,tx,78209,Bexar
1104,Five Guys,"8222 agora pkwy, live oak, tx, 78154, us",13.55,10.55,9.23,,7.55,tx,78154,Bexar
1105,Five Guys,"195 creekside crossing, new braunfels, tx, 78130, us",13.55,10.55,9.23,,7.55,tx,78130,Guadalupe
1106,Five Guys,"5215 dezavala rd, san antonio, tx, 78249, us",13.55,10.55,9.23,,7.55,tx,78249,Bexar
1107,Five Guys,"1333 w. bay area blvd., webster, tx, 77598, us",13.45,10.51,9.17,,7.33,tx,77598,Harris
1108,Five Guys,"711 university drive east, college station, tx, 77840, us",13.45,10.31,9.17,,7.33,tx,77840,Brazos
1109,Five Guys,"8445 north belt line road, irving, tx, 75063, us",13.79,10.79,9.47,,7.67,tx,75063,Dallas
1110,Five Guys,"1201 e spring creek parkway suite 110, plano, tx, 75074, us",13.55,10.55,9.23,,7.43,tx,75074,Collin
1111,Five Guys,"6451 east nw highway, suite 100, dallas, tx, 75231, us",13.91,10.91,9.59,,7.79,tx,75231,Dallas
1112,Five Guys,"5406 harry hines boulevard, 150, dallas, tx, 75235, us",,,,,,tx,75235,Dallas
1113,Five Guys,"2030 market center, dallas, tx, 75207, us",,,,,,tx,75207,Dallas
1114,Five Guys,"ihop, dallas, tx, 75235, us",,,,,,tx,75235,Dallas
1115,Five Guys,"6440 north macarthur blvd suite 110, iriving, tx, 75039, us",13.55,10.55,9.23,,7.43,tx,75039,Dallas
1116,Five Guys,"410 s loop 12, irving, tx, 75060, us",,,,,,tx,75060,Dallas
1117,Five Guys,"1025 west airport freeway, irving, tx, 75062, us",,,,,,tx,75062,Dallas
1118,Five Guys,"502 n. o'connor rd, irving, tx, 75061, us",,,,,,tx,75061,Dallas
1119,Five Guys,"4115 w. airport frwy., irving, tx, 75062, us",,,,,,tx,75062,Dallas
1120,Five Guys,"4833 s hulen st, fort worth, tx, 76132, us",13.55,10.55,9.23,,7.43,tx,76132,Tarrant
1121,Five Guys,"1304 w pipeline rd, hurst, tx, 76053, us",13.55,10.55,9.23,,7.43,tx,76053,Tarrant
1122,Five Guys,"3701 west fwy, fort worth, tx, 76107, us",,,,,,tx,76107,Tarrant
1123,Five Guys,"515 s henderson st, fort worth, tx, 76104, us",,,,,,tx,76104,Tarrant
1124,Five Guys,"3112 e berry st, fort worth, tx, 76119, us",2.36,,,,,tx,76119,Tarrant
1125,Five Guys,"4200 south freeway, fort worth, tx, 76115, us",,,,,,tx,76115,Tarrant
1126,Five Guys,"3939 washington ave., ste h, houston, tx, 77007, us",13.55,10.55,9.23,,7.43,tx,77007,Harris
1127,Five Guys,"2902 n. shepherd dr. ste d, houston, tx, 77018, us",13.55,10.55,9.23,,7.43,tx,77018,Harris
1128,Five Guys,"3639 westheimer rd, houston, tx, 77027, us",,,,,,tx,77027,Harris
1129,Five Guys,"4639 irvington, houston, tx, 77009, us",2.39,,,,,tx,77009,Harris
1130,Five Guys,"1801 durham, houston, tx, 77007, us",,,,,,tx,77007,Harris
1131,Five Guys,"3110 w dallas st, houston, tx, 77019, us",,,,,,tx,77019,Harris
1132,Five Guys,"5445 east fwy, houston, tx, 77020, us",,,,,,tx,77020,Harris
1133,Five Guys,"1615 n, fm646, league city, tx, 77573, us",13.45,10.51,9.17,,7.33,tx,77573,Galveston
1134,Five Guys,"1760 nasa pkwy., nassau bay, tx, 77058, us",13.45,10.51,9.17,,7.33,tx,77058,Harris
1135,Five Guys,"10802 hughes road, houston, tx, 77089, us",,,,,,tx,77089,Harris
1136,Five Guys,"3701 expressway 83, mcallen, tx, 78503, us",13.55,10.55,9.23,,7.55,tx,78503,Hidalgo
1137,Five Guys,"4410 19th street, lubbock, tx, 79407, us",13.19,10.31,9.59,,6.47,tx,79407,Hockley
1138,Five Guys,"6076 marsha sharp freeway, lubbock, tx, 79407, us",13.19,10.31,9.59,,6.47,tx,79407,Hockley
1139,Five Guys,"1702 19th st, lubbock, tx, 79401, us",,,,,,tx,79401,Lubbock
1140,Five Guys,"5425 south padre island dr, corpus christi, tx, 78411, us",13.67,10.67,9.35,,7.67,tx,78411,Nueces
1141,Five Guys,"4301 w william cannon bldg e suite 200, austin, tx, 78749, us",13.55,10.55,9.23,,7.55,tx,78749,Travis
1142,Five Guys,"10000 research blvd, austin, tx, 78759, us",13.67,10.67,9.35,,7.67,tx,78759,Travis
1143,Five Guys,"303 e oltorf st, austin, tx, 78704, us",,,,,,tx,78704,Travis
1144,Five Guys,"619 n ih 35, austin, tx, 78702, us",,,,,,tx,78702,Travis
1145,Five Guys,"301 west 3rd street, austin, tx, 78701, us",,,,,,tx,78701,Travis
1146,Five Guys,"4905 airport blvd, austin, tx, 78751, us",,,,,,tx,78751,Travis
1147,Five Guys,"3107 s ih-35 suite 750, round rock, tx, 78664, us",13.55,10.55,9.23,,7.55,tx,78664,Williamson
1148,Five Guys,"2424 fm 685 ste 200, pflugerville, tx, 78660, us",13.55,10.55,9.23,,7.55,tx,78660,Travis
1149,Five Guys,"17000 n rm 620, round rock, tx, 78681, us",,,,,,tx,78681,Williamson
1150,Five Guys,"607 louis henna blvd, round rock, tx, 78664, us",,,,,,tx,78664,Williamson
1151,Five Guys,"1121 e palm valley blvd, round rock, tx, 78664, us",,,,,,tx,78664,Williamson
1152,Five Guys,"2065 n. harris blvd., layton, ut, 84041, us",12.23,10.19,8.99,,7.19,ut,84041,Davis
1153,Five Guys,"2321 washington blvd., ogden, ut, 84401, us",12.35,10.19,8.99,,7.19,ut,84401,Weber
1154,Five Guys,"1726 bluff ridge drive, syracuse, ut, 84075, us",,,,,,ut,84075,Davis
1155,Five Guys,"1051 south 750 east, orem, ut, 84097, us",12.23,10.19,8.99,,7.19,ut,84097,Utah
1156,Five Guys,"2883 oneida street, ashwaubenon, wi, 54304, us",13.19,10.79,9.59,,7.31,wi,54304,Brown
1157,Five Guys,"2253 zeier rd, madison, wi, 53704, us",13.67,11.03,9.83,,7.31,wi,53704,Dane
1158,Five Guys,"16730 west bluemound road, brookfield, wi, 53005, us",13.67,11.03,9.83,,7.31,wi,53005,Waukesha
1159,Five Guys,"2900 golf rd., delafield, wi, 53018, us",13.67,11.03,9.83,,7.31,wi,53018,Waukesha
1160,Five Guys,"801 w moreland blvd, waukesha, wi, 53188, us",,,,,,wi,53188,Waukesha
1161,Five Guys,"804 w sunset dr, waukesha, wi, 53189, us",,,,,,wi,53189,Waukesha
1162,Five Guys,"1170 w sunset drive, waukesha, wi, 53189, us",,,,,,wi,53189,Waukesha
1163,Shake Shack,"200 summit blvd., birmingham, al, 35243, us",7.89,7.59,7.19,,4.19,al,35243,Jefferson
1164,Shake Shack,"11780 haynes bridge road, alpharetta, ga, 30009, us",8.39,8.19,7.89,,5.19,ga,30009,Fulton
1165,Shake Shack,"670 dekalb avenue northeast, atlanta, ga, 30312, us",8.39,8.19,7.89,,5.19,ga,30312,Fulton
1166,Shake Shack,"1168 howell mill road, atlanta, ga, 30318, us",8.39,8.19,7.89,,5.19,ga,30318,Fulton
1167,Shake Shack,"1954 telegraph avenue, oakland, ca, 94612, us",9.59,9.39,8.99,,5.49,ca,94612,Alameda
1168,Shake Shack,"3060 fillmore street, san francisco, ca, 94123, us",9.59,9.39,8.99,,5.79,ca,94123,San Francisco
1169,Shake Shack,"1604 mount diablo boulevard, walnut creek, ca, 94596, us",9.59,9.39,8.99,,5.79,ca,94596,Contra Costa
1170,Shake Shack,"167 e new york st, indianapolis, in, 46204-2325, us",8.19,7.89,7.59,,4.79,in,46204,Marion
1171,Shake Shack,"5200 w 119th street, leawood, ks, 66211, us",7.89,7.59,7.19,,4.19,ks,66211,Johnson
1172,Shake Shack,"115 summit at fritz farm, lexington, ky, 40517, us",7.89,7.59,7.19,,4.19,ky,40517,Fayette
1173,Shake Shack,"6651 bluebonnet boulevard, baton rouge, la, 70836, us",7.89,7.59,7.19,,4.19,la,70836,East Baton Rouge
1174,Shake Shack,"3501 veterans memorial blvd, metairie, la, 70002, us",7.89,7.59,7.19,,4.19,la,70002,Jefferson
1175,Shake Shack,"333 canal street, new orleans, la, 70130, us",8.19,7.89,7.59,,4.79,la,70130,Orleans
1176,Shake Shack,"14 south village drive, salem, nh, 03079, us",8.39,8.19,7.89,,5.19,nh,3079,Rockingham
1177,Shake Shack,"1800 east franklin street, chapel hill, nc, 27514, us",8.19,7.89,7.59,,4.79,nc,27514,Orange
1178,Shake Shack,"310 colonades way, cary, nc, 27518, us",8.19,7.89,7.59,,4.79,nc,27518,Wake
1179,Shake Shack,"1930 camden rd, charlotte, nc, 28203, us",8.19,7.89,7.59,,4.79,nc,28203,Mecklenburg
1180,Shake Shack,"16633 birkdale commons parkway, huntersville, nc, 28078, us",8.19,7.89,7.59,,4.79,nc,28078,Mecklenburg
1181,Shake Shack,"1605 east woodlawn rd., charlotte, nc, 28209, us",8.19,7.89,7.59,,4.79,nc,28209,Mecklenburg
1182,Shake Shack,"2010 clark avenue, raleigh, nc, 27605, us",8.99,8.79,8.39,,5.49,nc,27605,Wake
1183,Shake Shack,"160 n. gulph road, king of prussia, pa, 19406, us",8.99,8.79,8.39,,5.49,pa,19406,Montgomery
1184,Shake Shack,"950 baltimore pike, springfield, pa, 19064, us",8.39,8.19,7.89,,5.19,pa,19064,Delaware
1185,Shake Shack,"40 coulter avenue, ardmore, pa, 19003, us",8.39,8.19,7.89,,5.19,pa,19003,Delaware
1186,Shake Shack,"460 west germantown pike, plymouth, pa, 19462, us",8.39,8.19,7.89,,5.19,pa,19462,Montgomery
1187,Shake Shack,"3200 chestnut street, philadelphia, pa, 19104, us",8.39,8.19,7.89,,5.19,pa,19104,Philadelphia
1188,Shake Shack,"47 industrial hwy, tinicum township, pa, 19029, us",,,,,,pa,19029,Delaware
1189,Shake Shack,"1100 christopher place bldg. g, lancaster, pa, 17601, us",8.39,8.19,7.89,,5.19,pa,17601,Lancaster
1190,Shake Shack,"1457 macarthur road, whitehall, pa, 18052, us",8.39,8.19,7.89,,5.19,pa,18052,Lehigh
1191,Shake Shack,"north valley forge road &amp; south valley forge road, lansdale, pa, 19446, us",,8.5,7.5,,,pa,19446,Montgomery
1192,Shake Shack,"105 s 12th st., philadelphia, pa, 19107, us",8.99,8.79,8.39,,5.49,pa,19107,Philadelphia
1193,Shake Shack,"9824 rea road, charlotte, nc, 28277, us",8.19,7.89,7.59,,4.79,nc,28277,Mecklenburg
1194,Shake Shack,"5002 broadway place, nashville, tn, 37219, us",8.99,8.79,8.39,,5.49,tn,37219,Davidson
1195,Shake Shack,"4060 cane ridge parkway, nashville, tn, 37013, us",7.89,7.59,7.19,,4.19,tn,37013,Davidson
1196,Shake Shack,"5027 aspen grove drive, franklin, tn, 37067, us",8.19,7.89,7.59,,4.79,tn,37067,Williamson
1197,Shake Shack,"3003 broadway street, san antonio, tx, 78209, us",8.19,7.89,7.59,,4.79,tx,78209,Bexar
1198,Shake Shack,"7411 san pedro avenue, san antonio, tx, 78216, us",8.19,7.89,7.59,,4.79,tx,78216,Bexar
1199,Shake Shack,"19677 gulf freeway, webster, tx, 77598, us",8.19,7.89,7.59,,4.79,tx,77598,Harris
1200,Shake Shack,"702 main street, houston, tx, 77002, us",8.19,7.89,7.59,,4.79,tx,77002,Harris
1201,Shake Shack,"5015 westheimer rd., houston, tx, 77056, us",8.39,8.19,7.89,,5.19,tx,77056,Harris
1202,Shake Shack,"2515 town center blvd n, sugar land, tx, 77479, us",8.19,7.89,7.59,,4.79,tx,77479,Fort Bend
1203,Shake Shack,"5009 west park boulevard, plano, tx, 75093, us",8.19,7.89,7.59,,4.79,tx,75093,Collin
1204,Shake Shack,"5290 belt line road, addison, tx, 75254, us",8.19,7.89,7.59,,4.79,tx,75254,Dallas
1205,Shake Shack,"2548 k avenue, plano, tx, 75074, us",,,,,,tx,75074,Collin
1206,Shake Shack,"7020 coit road, plano, tx, 75025, us",,,,,,tx,75025,Collin
