menu_item,menu_item_price,menu_item_calories,restaurant_address
Dave's Triple®,7.99,"1,160","1980 S 4Th St, Allentown, PA, 18103, US"
Baconator®,7.89,960,"1980 S 4Th St, Allentown, PA, 18103, US"
Son of Baconator®,6.59,630,"1980 S 4Th St, Allentown, PA, 18103, US"
Big Bacon Classic®,6.79,650,"1980 S 4Th St, Allentown, PA, 18103, US"
Big Bacon Classic® Double,7.89,910,"1980 S 4Th St, Allentown, PA, 18103, US"
Big Bacon Classic Triple,8.99,"1,220","1980 S 4Th St, Allentown, PA, 18103, US"
Bacon Double Stack,4.19,440,"1980 S 4Th St, Allentown, PA, 18103, US"
Jr. Bacon Cheeseburger,3.19,370,"1980 S 4Th St, Allentown, PA, 18103, US"
Jr. Cheeseburger Deluxe,2.79,340,"1980 S 4Th St, Allentown, PA, 18103, US"
Jr. Cheeseburger,2.49,290,"1980 S 4Th St, Allentown, PA, 18103, US"
Double Stack™,3.39,410,"1980 S 4Th St, Allentown, PA, 18103, US"
Jr. Hamburger,1.99,250,"1980 S 4Th St, Allentown, PA, 18103, US"
French Fries,1.99-3.49,210-470,"1980 S 4Th St, Allentown, PA, 18103, US"
Baconator Fries,3.79,460,"1980 S 4Th St, Allentown, PA, 18103, US"
Chili Cheese Fries,3.79,520,"1980 S 4Th St, Allentown, PA, 18103, US"
Cheese Fries,3.49,470,"1980 S 4Th St, Allentown, PA, 18103, US"
Chili,2.79/3.69,240/340,"1980 S 4Th St, Allentown, PA, 18103, US"
Sour Cream and Chive Baked Potato,2.99,310,"1980 S 4Th St, Allentown, PA, 18103, US"
Plain Baked Potato,2.79,270,"1980 S 4Th St, Allentown, PA, 18103, US"
Bacon Cheese Baked Potato,4.39,440,"1980 S 4Th St, Allentown, PA, 18103, US"
Chili & Cheese Baked Potato,4.39,500,"1980 S 4Th St, Allentown, PA, 18103, US"
Cheese Baked Potato,3.79,450,"1980 S 4Th St, Allentown, PA, 18103, US"
Apple Bites,1.39,35,"1980 S 4Th St, Allentown, PA, 18103, US"
6 PC. Crispy Chicken Nuggets,3.09,270,"1980 S 4Th St, Allentown, PA, 18103, US"
4 PC. Crispy Chicken Nuggets,2.29,180,"1980 S 4Th St, Allentown, PA, 18103, US"
6 PC. Spicy Chicken Nuggets,3.09,280,"1980 S 4Th St, Allentown, PA, 18103, US"
4 PC. Spicy Chicken Nuggets,2.29,190,"1980 S 4Th St, Allentown, PA, 18103, US"
Pretzel Baconator®,8.99,"1,050","1313 Tilghman St, Allentown, PA, 18102, US"
Dave's Single®,5.99,590,"1313 Tilghman St, Allentown, PA, 18102, US"
Dave's Double®,6.99,860,"1313 Tilghman St, Allentown, PA, 18102, US"
Dave's Triple®,7.99,"1,160","1313 Tilghman St, Allentown, PA, 18102, US"
Baconator®,7.89,960,"1313 Tilghman St, Allentown, PA, 18102, US"
Son of Baconator®,6.59,630,"1313 Tilghman St, Allentown, PA, 18102, US"
Big Bacon Classic®,6.79,650,"1313 Tilghman St, Allentown, PA, 18102, US"
Big Bacon Classic® Double,7.89,910,"1313 Tilghman St, Allentown, PA, 18102, US"
Big Bacon Classic Triple,8.99,"1,220","1313 Tilghman St, Allentown, PA, 18102, US"
Bacon Double Stack,4.19,440,"1313 Tilghman St, Allentown, PA, 18102, US"
Jr. Bacon Cheeseburger,3.19,370,"1313 Tilghman St, Allentown, PA, 18102, US"
Jr. Cheeseburger Deluxe,2.79,340,"1313 Tilghman St, Allentown, PA, 18102, US"
Jr. Cheeseburger,2.49,290,"1313 Tilghman St, Allentown, PA, 18102, US"
Double Stack™,3.39,410,"1313 Tilghman St, Allentown, PA, 18102, US"
Jr. Hamburger,1.99,250,"1313 Tilghman St, Allentown, PA, 18102, US"
French Fries,1.99-3.49,210-470,"1313 Tilghman St, Allentown, PA, 18102, US"
Baconator Fries,3.79,460,"1313 Tilghman St, Allentown, PA, 18102, US"
Chili Cheese Fries,3.79,520,"1313 Tilghman St, Allentown, PA, 18102, US"
Cheese Fries,3.49,470,"1313 Tilghman St, Allentown, PA, 18102, US"
Chili,2.79/3.69,240/340,"1313 Tilghman St, Allentown, PA, 18102, US"
Sour Cream and Chive Baked Potato,2.99,310,"1313 Tilghman St, Allentown, PA, 18102, US"
Bacon Cheese Baked Potato,4.39,440,"1313 Tilghman St, Allentown, PA, 18102, US"
Chili & Cheese Baked Potato,4.39,500,"1313 Tilghman St, Allentown, PA, 18102, US"
Cheese Baked Potato,3.79,450,"1313 Tilghman St, Allentown, PA, 18102, US"
Apple Bites,1.39,35,"1313 Tilghman St, Allentown, PA, 18102, US"
6 PC. Crispy Chicken Nuggets,3.09,270,"1313 Tilghman St, Allentown, PA, 18102, US"
4 PC. Crispy Chicken Nuggets,2.29,180,"1313 Tilghman St, Allentown, PA, 18102, US"
6 PC. Spicy Chicken Nuggets,3.09,280,"1313 Tilghman St, Allentown, PA, 18102, US"
4 PC. Spicy Chicken Nuggets,2.29,190,"1313 Tilghman St, Allentown, PA, 18102, US"
Pretzel Baconator®,9.59,"1,050","1013 Ridge Pike, Conshohocken, PA, 19428, US"
Dave's Single®,6.79,590,"1013 Ridge Pike, Conshohocken, PA, 19428, US"
Dave's Double®,7.79,860,"1013 Ridge Pike, Conshohocken, PA, 19428, US"
Dave's Triple®,9.29,"1,160","1013 Ridge Pike, Conshohocken, PA, 19428, US"
Baconator®,8.69,960,"1013 Ridge Pike, Conshohocken, PA, 19428, US"
Son of Baconator®,6.59,630,"1013 Ridge Pike, Conshohocken, PA, 19428, US"
Big Bacon Classic®,7.29,650,"1013 Ridge Pike, Conshohocken, PA, 19428, US"
Big Bacon Classic® Double,8.59,910,"1013 Ridge Pike, Conshohocken, PA, 19428, US"
Big Bacon Classic Triple,9.89,"1,220","1013 Ridge Pike, Conshohocken, PA, 19428, US"
Bacon Double Stack,3.99,440,"1013 Ridge Pike, Conshohocken, PA, 19428, US"
Jr. Bacon Cheeseburger,3.29,370,"1013 Ridge Pike, Conshohocken, PA, 19428, US"
Jr. Cheeseburger Deluxe,2.79,340,"1013 Ridge Pike, Conshohocken, PA, 19428, US"
Jr. Cheeseburger,2.39,290,"1013 Ridge Pike, Conshohocken, PA, 19428, US"
Double Stack™,3.29,410,"1013 Ridge Pike, Conshohocken, PA, 19428, US"
Jr. Hamburger,1.99,250,"1013 Ridge Pike, Conshohocken, PA, 19428, US"
French Fries,1.69-3.79,210-470,"1013 Ridge Pike, Conshohocken, PA, 19428, US"
Baconator Fries,3.89,460,"1013 Ridge Pike, Conshohocken, PA, 19428, US"
Chili Cheese Fries,3.89,520,"1013 Ridge Pike, Conshohocken, PA, 19428, US"
Cheese Fries,3.29,470,"1013 Ridge Pike, Conshohocken, PA, 19428, US"
Chili,2.99/3.79,240/340,"1013 Ridge Pike, Conshohocken, PA, 19428, US"
Sour Cream and Chive Baked Potato,3.19,310,"1013 Ridge Pike, Conshohocken, PA, 19428, US"
Plain Baked Potato,2.89,270,"1013 Ridge Pike, Conshohocken, PA, 19428, US"
Bacon Cheese Baked Potato,4.89,440,"1013 Ridge Pike, Conshohocken, PA, 19428, US"
Chili & Cheese Baked Potato,4.89,500,"1013 Ridge Pike, Conshohocken, PA, 19428, US"
Cheese Baked Potato,3.89,450,"1013 Ridge Pike, Conshohocken, PA, 19428, US"
Apple Bites,1.39,35,"1013 Ridge Pike, Conshohocken, PA, 19428, US"
6 PC. Crispy Chicken Nuggets,3.39,270,"1013 Ridge Pike, Conshohocken, PA, 19428, US"
4 PC. Crispy Chicken Nuggets,2.59,180,"1013 Ridge Pike, Conshohocken, PA, 19428, US"
6 PC. Spicy Chicken Nuggets,3.39,280,"1013 Ridge Pike, Conshohocken, PA, 19428, US"
4 PC. Spicy Chicken Nuggets,2.59,190,"1013 Ridge Pike, Conshohocken, PA, 19428, US"
Pretzel Baconator®,9.59,"1,050","2815 Dekalb Pike, Norristown, PA, 19401, US"
Dave's Single®,6.79,590,"2815 Dekalb Pike, Norristown, PA, 19401, US"
Dave's Double®,7.79,860,"2815 Dekalb Pike, Norristown, PA, 19401, US"
Dave's Triple®,9.29,"1,160","2815 Dekalb Pike, Norristown, PA, 19401, US"
Baconator®,8.69,960,"2815 Dekalb Pike, Norristown, PA, 19401, US"
Son of Baconator®,6.59,630,"2815 Dekalb Pike, Norristown, PA, 19401, US"
Big Bacon Classic®,7.29,650,"2815 Dekalb Pike, Norristown, PA, 19401, US"
Big Bacon Classic® Double,8.59,910,"2815 Dekalb Pike, Norristown, PA, 19401, US"
Big Bacon Classic Triple,9.89,"1,220","2815 Dekalb Pike, Norristown, PA, 19401, US"
Bacon Double Stack,3.99,440,"2815 Dekalb Pike, Norristown, PA, 19401, US"
Jr. Bacon Cheeseburger,3.29,370,"2815 Dekalb Pike, Norristown, PA, 19401, US"
Jr. Cheeseburger Deluxe,2.79,340,"2815 Dekalb Pike, Norristown, PA, 19401, US"
Jr. Cheeseburger,2.39,290,"2815 Dekalb Pike, Norristown, PA, 19401, US"
Double Stack™,3.29,410,"2815 Dekalb Pike, Norristown, PA, 19401, US"
Jr. Hamburger,1.99,250,"2815 Dekalb Pike, Norristown, PA, 19401, US"
French Fries,1.69-3.79,210-470,"2815 Dekalb Pike, Norristown, PA, 19401, US"
Baconator Fries,3.89,460,"2815 Dekalb Pike, Norristown, PA, 19401, US"
Chili Cheese Fries,3.89,520,"2815 Dekalb Pike, Norristown, PA, 19401, US"
Cheese Fries,3.29,470,"2815 Dekalb Pike, Norristown, PA, 19401, US"
Chili,2.99/3.79,240/340,"2815 Dekalb Pike, Norristown, PA, 19401, US"
Sour Cream and Chive Baked Potato,3.19,310,"2815 Dekalb Pike, Norristown, PA, 19401, US"
Plain Baked Potato,2.89,270,"2815 Dekalb Pike, Norristown, PA, 19401, US"
Bacon Cheese Baked Potato,4.89,440,"2815 Dekalb Pike, Norristown, PA, 19401, US"
Chili & Cheese Baked Potato,4.89,500,"2815 Dekalb Pike, Norristown, PA, 19401, US"
Cheese Baked Potato,3.89,450,"2815 Dekalb Pike, Norristown, PA, 19401, US"
Apple Bites,1.39,35,"2815 Dekalb Pike, Norristown, PA, 19401, US"
6 PC. Crispy Chicken Nuggets,3.39,270,"2815 Dekalb Pike, Norristown, PA, 19401, US"
4 PC. Crispy Chicken Nuggets,2.59,180,"2815 Dekalb Pike, Norristown, PA, 19401, US"
6 PC. Spicy Chicken Nuggets,3.39,280,"2815 Dekalb Pike, Norristown, PA, 19401, US"
4 PC. Spicy Chicken Nuggets,2.59,190,"2815 Dekalb Pike, Norristown, PA, 19401, US"
Pretzel Baconator®,8.49,"1,050","1515 Chestnut Street, Philadelphia, PA, 19102, US"
Dave's Single®,6.49,590,"1515 Chestnut Street, Philadelphia, PA, 19102, US"
Dave's Double®,7.49,860,"1515 Chestnut Street, Philadelphia, PA, 19102, US"
Dave's Triple®,8.49,"1,160","1515 Chestnut Street, Philadelphia, PA, 19102, US"
Baconator®,7.99,960,"1515 Chestnut Street, Philadelphia, PA, 19102, US"
Son of Baconator®,6.79,630,"1515 Chestnut Street, Philadelphia, PA, 19102, US"
Big Bacon Classic®,6.79,650,"1515 Chestnut Street, Philadelphia, PA, 19102, US"
Big Bacon Classic® Double,7.99,910,"1515 Chestnut Street, Philadelphia, PA, 19102, US"
Big Bacon Classic Triple,9.19,"1,220","1515 Chestnut Street, Philadelphia, PA, 19102, US"
Bacon Double Stack,4.29,440,"1515 Chestnut Street, Philadelphia, PA, 19102, US"
Jr. Bacon Cheeseburger,3.29,370,"1515 Chestnut Street, Philadelphia, PA, 19102, US"
Jr. Cheeseburger Deluxe,2.69,340,"1515 Chestnut Street, Philadelphia, PA, 19102, US"
Jr. Cheeseburger,2.29,290,"1515 Chestnut Street, Philadelphia, PA, 19102, US"
Double Stack™,3.29,410,"1515 Chestnut Street, Philadelphia, PA, 19102, US"
Jr. Hamburger,1.79,250,"1515 Chestnut Street, Philadelphia, PA, 19102, US"
French Fries,1.99-3.79,210-470,"1515 Chestnut Street, Philadelphia, PA, 19102, US"
Baconator Fries,3.69,460,"1515 Chestnut Street, Philadelphia, PA, 19102, US"
Chili Cheese Fries,3.69,520,"1515 Chestnut Street, Philadelphia, PA, 19102, US"
Cheese Fries,3.39,470,"1515 Chestnut Street, Philadelphia, PA, 19102, US"
Chili,2.99/3.49,240/340,"1515 Chestnut Street, Philadelphia, PA, 19102, US"
Sour Cream and Chive Baked Potato,2.89,310,"1515 Chestnut Street, Philadelphia, PA, 19102, US"
Plain Baked Potato,2.69,270,"1515 Chestnut Street, Philadelphia, PA, 19102, US"
Bacon Cheese Baked Potato,4.29,440,"1515 Chestnut Street, Philadelphia, PA, 19102, US"
Chili & Cheese Baked Potato,4.29,500,"1515 Chestnut Street, Philadelphia, PA, 19102, US"
Cheese Baked Potato,3.69,450,"1515 Chestnut Street, Philadelphia, PA, 19102, US"
Apple Bites,1.39,35,"1515 Chestnut Street, Philadelphia, PA, 19102, US"
6 PC. Crispy Chicken Nuggets,3.19,270,"1515 Chestnut Street, Philadelphia, PA, 19102, US"
4 PC. Crispy Chicken Nuggets,2.29,180,"1515 Chestnut Street, Philadelphia, PA, 19102, US"
6 PC. Spicy Chicken Nuggets,3.19,280,"1515 Chestnut Street, Philadelphia, PA, 19102, US"
4 PC. Spicy Chicken Nuggets,2.29,190,"1515 Chestnut Street, Philadelphia, PA, 19102, US"
Pretzel Baconator®,8.49,"1,050","1708 N Broad St., Philadelphia, PA, 19121, US"
Dave's Single®,6.49,590,"1708 N Broad St., Philadelphia, PA, 19121, US"
Dave's Double®,7.49,860,"1708 N Broad St., Philadelphia, PA, 19121, US"
Dave's Triple®,8.49,"1,160","1708 N Broad St., Philadelphia, PA, 19121, US"
Baconator®,7.99,960,"1708 N Broad St., Philadelphia, PA, 19121, US"
Son of Baconator®,6.79,630,"1708 N Broad St., Philadelphia, PA, 19121, US"
Big Bacon Classic®,6.79,650,"1708 N Broad St., Philadelphia, PA, 19121, US"
Big Bacon Classic® Double,7.99,910,"1708 N Broad St., Philadelphia, PA, 19121, US"
Big Bacon Classic Triple,9.19,"1,220","1708 N Broad St., Philadelphia, PA, 19121, US"
Bacon Double Stack,4.29,440,"1708 N Broad St., Philadelphia, PA, 19121, US"
Jr. Bacon Cheeseburger,3.29,370,"1708 N Broad St., Philadelphia, PA, 19121, US"
Jr. Cheeseburger Deluxe,2.69,340,"1708 N Broad St., Philadelphia, PA, 19121, US"
Jr. Cheeseburger,2.29,290,"1708 N Broad St., Philadelphia, PA, 19121, US"
Double Stack™,3.29,410,"1708 N Broad St., Philadelphia, PA, 19121, US"
Jr. Hamburger,1.79,250,"1708 N Broad St., Philadelphia, PA, 19121, US"
French Fries,1.99-3.79,210-470,"1708 N Broad St., Philadelphia, PA, 19121, US"
Baconator Fries,3.69,460,"1708 N Broad St., Philadelphia, PA, 19121, US"
Chili Cheese Fries,3.69,520,"1708 N Broad St., Philadelphia, PA, 19121, US"
Cheese Fries,3.39,470,"1708 N Broad St., Philadelphia, PA, 19121, US"
Chili,2.99/3.49,240/340,"1708 N Broad St., Philadelphia, PA, 19121, US"
Sour Cream and Chive Baked Potato,2.89,310,"1708 N Broad St., Philadelphia, PA, 19121, US"
Plain Baked Potato,2.69,270,"1708 N Broad St., Philadelphia, PA, 19121, US"
Bacon Cheese Baked Potato,4.29,440,"1708 N Broad St., Philadelphia, PA, 19121, US"
Chili & Cheese Baked Potato,4.29,500,"1708 N Broad St., Philadelphia, PA, 19121, US"
Cheese Baked Potato,3.69,450,"1708 N Broad St., Philadelphia, PA, 19121, US"
Apple Bites,1.39,35,"1708 N Broad St., Philadelphia, PA, 19121, US"
6 PC. Crispy Chicken Nuggets,3.19,270,"1708 N Broad St., Philadelphia, PA, 19121, US"
4 PC. Crispy Chicken Nuggets,2.29,180,"1708 N Broad St., Philadelphia, PA, 19121, US"
6 PC. Spicy Chicken Nuggets,3.19,280,"1708 N Broad St., Philadelphia, PA, 19121, US"
4 PC. Spicy Chicken Nuggets,2.29,190,"1708 N Broad St., Philadelphia, PA, 19121, US"
Pretzel Baconator®,8.49,"1,050","1037 Chestnut St, Philadelphia, PA, 19107, US"
Dave's Single®,6.49,590,"1037 Chestnut St, Philadelphia, PA, 19107, US"
Dave's Double®,7.49,860,"1037 Chestnut St, Philadelphia, PA, 19107, US"
Dave's Triple®,8.49,"1,160","1037 Chestnut St, Philadelphia, PA, 19107, US"
Baconator®,7.99,960,"1037 Chestnut St, Philadelphia, PA, 19107, US"
Son of Baconator®,6.79,630,"1037 Chestnut St, Philadelphia, PA, 19107, US"
Big Bacon Classic®,6.79,650,"1037 Chestnut St, Philadelphia, PA, 19107, US"
Big Bacon Classic® Double,7.99,910,"1037 Chestnut St, Philadelphia, PA, 19107, US"
Big Bacon Classic Triple,9.19,"1,220","1037 Chestnut St, Philadelphia, PA, 19107, US"
Bacon Double Stack,4.29,440,"1037 Chestnut St, Philadelphia, PA, 19107, US"
Jr. Bacon Cheeseburger,3.29,370,"1037 Chestnut St, Philadelphia, PA, 19107, US"
Jr. Cheeseburger Deluxe,2.69,340,"1037 Chestnut St, Philadelphia, PA, 19107, US"
Jr. Cheeseburger,2.29,290,"1037 Chestnut St, Philadelphia, PA, 19107, US"
Double Stack™,3.29,410,"1037 Chestnut St, Philadelphia, PA, 19107, US"
Jr. Hamburger,1.79,250,"1037 Chestnut St, Philadelphia, PA, 19107, US"
French Fries,1.99-3.79,210-470,"1037 Chestnut St, Philadelphia, PA, 19107, US"
Baconator Fries,3.69,460,"1037 Chestnut St, Philadelphia, PA, 19107, US"
Chili Cheese Fries,3.69,520,"1037 Chestnut St, Philadelphia, PA, 19107, US"
Cheese Fries,3.39,470,"1037 Chestnut St, Philadelphia, PA, 19107, US"
Chili,2.99/3.49,240/340,"1037 Chestnut St, Philadelphia, PA, 19107, US"
Sour Cream and Chive Baked Potato,2.89,310,"1037 Chestnut St, Philadelphia, PA, 19107, US"
Plain Baked Potato,2.69,270,"1037 Chestnut St, Philadelphia, PA, 19107, US"
Bacon Cheese Baked Potato,4.29,440,"1037 Chestnut St, Philadelphia, PA, 19107, US"
Chili & Cheese Baked Potato,4.29,500,"1037 Chestnut St, Philadelphia, PA, 19107, US"
Cheese Baked Potato,3.69,450,"1037 Chestnut St, Philadelphia, PA, 19107, US"
Apple Bites,1.39,35,"1037 Chestnut St, Philadelphia, PA, 19107, US"
6 PC. Crispy Chicken Nuggets,3.19,270,"1037 Chestnut St, Philadelphia, PA, 19107, US"
4 PC. Crispy Chicken Nuggets,2.29,180,"1037 Chestnut St, Philadelphia, PA, 19107, US"
6 PC. Spicy Chicken Nuggets,3.19,280,"1037 Chestnut St, Philadelphia, PA, 19107, US"
4 PC. Spicy Chicken Nuggets,2.29,190,"1037 Chestnut St, Philadelphia, PA, 19107, US"
Pretzel Baconator®,8.49,"1,050","4301 Market St, Philadelphia, PA, 19104, US"
Dave's Single®,6.49,590,"4301 Market St, Philadelphia, PA, 19104, US"
Dave's Double®,7.49,860,"4301 Market St, Philadelphia, PA, 19104, US"
Dave's Triple®,8.49,"1,160","4301 Market St, Philadelphia, PA, 19104, US"
Baconator®,7.99,960,"4301 Market St, Philadelphia, PA, 19104, US"
Son of Baconator®,6.79,630,"4301 Market St, Philadelphia, PA, 19104, US"
Big Bacon Classic®,6.79,650,"4301 Market St, Philadelphia, PA, 19104, US"
Big Bacon Classic® Double,7.99,910,"4301 Market St, Philadelphia, PA, 19104, US"
Big Bacon Classic Triple,9.19,"1,220","4301 Market St, Philadelphia, PA, 19104, US"
Bacon Double Stack,4.29,440,"4301 Market St, Philadelphia, PA, 19104, US"
Jr. Bacon Cheeseburger,3.29,370,"4301 Market St, Philadelphia, PA, 19104, US"
Jr. Cheeseburger Deluxe,2.69,340,"4301 Market St, Philadelphia, PA, 19104, US"
Jr. Cheeseburger,2.29,290,"4301 Market St, Philadelphia, PA, 19104, US"
Double Stack™,3.29,410,"4301 Market St, Philadelphia, PA, 19104, US"
Jr. Hamburger,1.79,250,"4301 Market St, Philadelphia, PA, 19104, US"
French Fries,1.99-3.79,210-470,"4301 Market St, Philadelphia, PA, 19104, US"
Baconator Fries,3.69,460,"4301 Market St, Philadelphia, PA, 19104, US"
Chili Cheese Fries,3.69,520,"4301 Market St, Philadelphia, PA, 19104, US"
Cheese Fries,3.39,470,"4301 Market St, Philadelphia, PA, 19104, US"
Family Chili,13.99,"1,100","4301 Market St, Philadelphia, PA, 19104, US"
Chili,2.99/3.49,240/340,"4301 Market St, Philadelphia, PA, 19104, US"
Apple Bites,1.39,35,"4301 Market St, Philadelphia, PA, 19104, US"
6 PC. Crispy Chicken Nuggets,3.19,270,"4301 Market St, Philadelphia, PA, 19104, US"
4 PC. Crispy Chicken Nuggets,2.29,180,"4301 Market St, Philadelphia, PA, 19104, US"
6 PC. Spicy Chicken Nuggets,3.19,280,"4301 Market St, Philadelphia, PA, 19104, US"
4 PC. Spicy Chicken Nuggets,2.29,190,"4301 Market St, Philadelphia, PA, 19104, US"
Pretzel Baconator®,9.19,"1,050","5076 William Penn Hwy, Monroeville, PA, 15146, US"
Dave's Single®,5.99,590,"5076 William Penn Hwy, Monroeville, PA, 15146, US"
Dave's Double®,6.99,860,"5076 William Penn Hwy, Monroeville, PA, 15146, US"
Dave's Triple®,7.99,"1,160","5076 William Penn Hwy, Monroeville, PA, 15146, US"
Baconator®,8.19,960,"5076 William Penn Hwy, Monroeville, PA, 15146, US"
Son of Baconator®,6.19,630,"5076 William Penn Hwy, Monroeville, PA, 15146, US"
Big Bacon Classic®,6.79,650,"5076 William Penn Hwy, Monroeville, PA, 15146, US"
Big Bacon Classic® Double,7.79,910,"5076 William Penn Hwy, Monroeville, PA, 15146, US"
Big Bacon Classic Triple,8.79,"1,220","5076 William Penn Hwy, Monroeville, PA, 15146, US"
Bacon Double Stack,3.59,440,"5076 William Penn Hwy, Monroeville, PA, 15146, US"
Jr. Bacon Cheeseburger,2.99,370,"5076 William Penn Hwy, Monroeville, PA, 15146, US"
Jr. Cheeseburger Deluxe,2.59,340,"5076 William Penn Hwy, Monroeville, PA, 15146, US"
Jr. Cheeseburger,2.39,290,"5076 William Penn Hwy, Monroeville, PA, 15146, US"
Double Stack™,2.99,410,"5076 William Penn Hwy, Monroeville, PA, 15146, US"
Jr. Hamburger,1.89,250,"5076 William Penn Hwy, Monroeville, PA, 15146, US"
French Fries,1.69-3.39,210-470,"5076 William Penn Hwy, Monroeville, PA, 15146, US"
Baconator Fries,3.69,460,"5076 William Penn Hwy, Monroeville, PA, 15146, US"
Chili Cheese Fries,3.69,520,"5076 William Penn Hwy, Monroeville, PA, 15146, US"
Cheese Fries,3.49,470,"5076 William Penn Hwy, Monroeville, PA, 15146, US"
Chili,2.99/3.79,240/340,"5076 William Penn Hwy, Monroeville, PA, 15146, US"
Sour Cream and Chive Baked Potato,2.99,310,"5076 William Penn Hwy, Monroeville, PA, 15146, US"
Plain Baked Potato,2.79,270,"5076 William Penn Hwy, Monroeville, PA, 15146, US"
Bacon Cheese Baked Potato,4.29,440,"5076 William Penn Hwy, Monroeville, PA, 15146, US"
Chili & Cheese Baked Potato,4.29,500,"5076 William Penn Hwy, Monroeville, PA, 15146, US"
Cheese Baked Potato,3.79,450,"5076 William Penn Hwy, Monroeville, PA, 15146, US"
Apple Bites,1.59,35,"5076 William Penn Hwy, Monroeville, PA, 15146, US"
6 PC. Crispy Chicken Nuggets,2.79,270,"5076 William Penn Hwy, Monroeville, PA, 15146, US"
4 PC. Crispy Chicken Nuggets,2.19,180,"5076 William Penn Hwy, Monroeville, PA, 15146, US"
6 PC. Spicy Chicken Nuggets,2.79,280,"5076 William Penn Hwy, Monroeville, PA, 15146, US"
4 PC. Spicy Chicken Nuggets,2.19,190,"5076 William Penn Hwy, Monroeville, PA, 15146, US"
Pretzel Baconator®,9.19,"1,050","3990 William Penn Highway, Monroeville, PA, 15146, US"
Dave's Single®,5.99,590,"3990 William Penn Highway, Monroeville, PA, 15146, US"
Dave's Double®,6.99,860,"3990 William Penn Highway, Monroeville, PA, 15146, US"
Dave's Triple®,7.99,"1,160","3990 William Penn Highway, Monroeville, PA, 15146, US"
Baconator®,8.19,960,"3990 William Penn Highway, Monroeville, PA, 15146, US"
Son of Baconator®,6.19,630,"3990 William Penn Highway, Monroeville, PA, 15146, US"
Big Bacon Classic®,6.79,650,"3990 William Penn Highway, Monroeville, PA, 15146, US"
Big Bacon Classic® Double,7.79,910,"3990 William Penn Highway, Monroeville, PA, 15146, US"
Big Bacon Classic Triple,8.79,"1,220","3990 William Penn Highway, Monroeville, PA, 15146, US"
Bacon Double Stack,3.59,440,"3990 William Penn Highway, Monroeville, PA, 15146, US"
Jr. Bacon Cheeseburger,2.99,370,"3990 William Penn Highway, Monroeville, PA, 15146, US"
Jr. Cheeseburger Deluxe,2.59,340,"3990 William Penn Highway, Monroeville, PA, 15146, US"
Jr. Cheeseburger,2.39,290,"3990 William Penn Highway, Monroeville, PA, 15146, US"
Double Stack™,2.99,410,"3990 William Penn Highway, Monroeville, PA, 15146, US"
Jr. Hamburger,1.89,250,"3990 William Penn Highway, Monroeville, PA, 15146, US"
French Fries,1.69-3.39,210-470,"3990 William Penn Highway, Monroeville, PA, 15146, US"
Baconator Fries,3.69,460,"3990 William Penn Highway, Monroeville, PA, 15146, US"
Chili Cheese Fries,3.69,520,"3990 William Penn Highway, Monroeville, PA, 15146, US"
Cheese Fries,3.49,470,"3990 William Penn Highway, Monroeville, PA, 15146, US"
Chili,2.99/3.79,240/340,"3990 William Penn Highway, Monroeville, PA, 15146, US"
Sour Cream and Chive Baked Potato,2.99,310,"3990 William Penn Highway, Monroeville, PA, 15146, US"
Plain Baked Potato,2.79,270,"3990 William Penn Highway, Monroeville, PA, 15146, US"
Bacon Cheese Baked Potato,4.29,440,"3990 William Penn Highway, Monroeville, PA, 15146, US"
Chili & Cheese Baked Potato,4.29,500,"3990 William Penn Highway, Monroeville, PA, 15146, US"
Cheese Baked Potato,3.79,450,"3990 William Penn Highway, Monroeville, PA, 15146, US"
Apple Bites,1.59,35,"3990 William Penn Highway, Monroeville, PA, 15146, US"
6 PC. Crispy Chicken Nuggets,2.79,270,"3990 William Penn Highway, Monroeville, PA, 15146, US"
4 PC. Crispy Chicken Nuggets,2.19,180,"3990 William Penn Highway, Monroeville, PA, 15146, US"
6 PC. Spicy Chicken Nuggets,2.79,280,"3990 William Penn Highway, Monroeville, PA, 15146, US"
4 PC. Spicy Chicken Nuggets,2.19,190,"3990 William Penn Highway, Monroeville, PA, 15146, US"
Pretzel Baconator®,9.19,"1,050","3980 William Penn Highway, Monroeville, PA, 15146, US"
Dave's Single®,5.99,590,"3980 William Penn Highway, Monroeville, PA, 15146, US"
Dave's Double®,6.99,860,"3980 William Penn Highway, Monroeville, PA, 15146, US"
Dave's Triple®,7.99,"1,160","3980 William Penn Highway, Monroeville, PA, 15146, US"
Baconator®,8.19,960,"3980 William Penn Highway, Monroeville, PA, 15146, US"
Son of Baconator®,6.19,630,"3980 William Penn Highway, Monroeville, PA, 15146, US"
Big Bacon Classic®,6.79,650,"3980 William Penn Highway, Monroeville, PA, 15146, US"
Big Bacon Classic® Double,7.79,910,"3980 William Penn Highway, Monroeville, PA, 15146, US"
Big Bacon Classic Triple,8.79,"1,220","3980 William Penn Highway, Monroeville, PA, 15146, US"
Bacon Double Stack,3.59,440,"3980 William Penn Highway, Monroeville, PA, 15146, US"
Jr. Bacon Cheeseburger,2.99,370,"3980 William Penn Highway, Monroeville, PA, 15146, US"
Jr. Cheeseburger Deluxe,2.59,340,"3980 William Penn Highway, Monroeville, PA, 15146, US"
Jr. Cheeseburger,2.39,290,"3980 William Penn Highway, Monroeville, PA, 15146, US"
