,restaurant_name,restaurant_location,specialty_item,cheeseburger,fries,drink,dessert,four_to_six,number_of_items,average_rating,number_of_ratings,average_menu_price,hamburger,wave,uber_eats,fast_food,small,state,zip,ca,county_name
795,Applebee,"1250 boots blvd., fultondale, al, 35068, us",13.79,12.69,2.89,3.49,2.29,11,105,4.200000000000001,410+,18.487142857142857,,3,1,0,0,al,35068,0,Jefferson
796,Applebee,"3028 south memorial parkway, huntsville, al, 35801, us",13.79,12.69,2.89,3.49,2.29,9,104,4.5,600+,18.66403846153846,,3,1,0,0,al,35801,0,Madison
797,Applebee,"3150 memorial pkwy nw, huntsville, al, 35810, us",13.79,12.69,2.89,3.49,2.29,10,102,4.399999999999998,900+,18.764509803921566,,3,1,0,0,al,35810,0,Madison
798,Applebee,"959 government blvd, mobile, al, 36604, us",,,,,,11,94,4.100000000000002,240+,6.108404255319152,,3,1,0,0,al,36604,0,Mobile
799,Applebee,"11120 abercorn st, savannah, ga, 31419, us",16.29,14.79,5.39,2.49,2.49,4,114,4.100000000000001,1,21.02508771929824,,3,1,0,0,ga,31419,0,Chatham
800,Applebee,"160 tanger outlets pkwy., pooler, ga, 31322, us",16.29,14.79,5.39,2.49,2.49,4,111,4.3,1,21.2999099099099,,3,1,0,0,ga,31322,0,Chatham
801,Applebee,"475 franklin rd., marietta, ga, 30067, us",15.69,14.99,3.79,2.49,3.19,5,87,4.100000000000002,1,17.707241379310346,,3,1,0,0,ga,30067,0,Cobb
802,Applebee,"2728 spring rd. se, atlanta, ga, 30339, us",15.69,14.99,3.79,,3.19,8,102,3.8999999999999977,2,18.756666666666668,,3,1,0,0,ga,30339,0,Cobb
803,Applebee,"2945 stonecrest cir., lithonia, ga, 30038, us",15.69,14.99,3.79,2.49,3.19,8,100,4.0,2,20.732,,3,1,0,0,ga,30038,0,DeKalb
804,Applebee,"1448 dogwood dr., conyers, ga, 30013, us",15.69,14.99,3.79,2.49,3.19,8,106,4.0,800+,20.347547169811318,,3,1,0,0,ga,30013,0,Rockdale
805,Applebee,"3690 cascade rd., atlanta, ga, 30331, us",15.69,14.99,3.79,2.49,3.19,16,201,4.1000000000000005,5,19.571592039800993,,3,1,0,0,ga,30331,0,Fulton
806,Applebee,"4705 memorial dr., decatur, ga, 30032, us",15.69,14.99,3.79,2.49,3.19,7,101,4.2,5,19.61970297029703,,3,1,0,0,ga,30032,0,DeKalb
807,Applebee,"550 thornton rd., lithia springs, ga, 30122, us",15.69,14.99,3.79,2.49,3.19,6,99,4.0,2,20.564747474747477,,3,1,0,0,ga,30122,0,Douglas
808,Applebee,"2095 pleasant hill rd, duluth, ga, 30096, us",15.69,14.99,3.79,2.49,3.19,8,105,4.200000000000001,2,20.39190476190477,,3,1,0,0,ga,30096,0,Gwinnett
809,Applebee,"5200 hwy 78, stone mountain, ga, 30087, us",15.69,14.99,3.79,2.49,3.19,8,105,4.200000000000001,2,20.412857142857145,,3,1,0,0,ga,30087,0,DeKalb
810,Applebee,"2810 w. elder street, boise, id, 83705, us",17.49,16.69,4.99,2.49,2.89,9,118,4.399999999999999,1,22.333220338983047,,3,1,0,0,id,83705,0,Ada
811,Applebee,"7845 west emerald, boise, id, 83704, us",17.49,16.69,4.99,2.49,2.89,8,117,4.399999999999999,600+,22.48145299145299,,3,1,0,0,id,83704,0,Ada
812,Applebee,"1460 n eagle rd, meridian, id, 83642, us",17.49,16.69,4.99,2.49,2.89,9,116,4.399999999999999,900+,22.609827586206894,,3,1,0,0,id,83642,0,Ada
813,Applebee,"7025 n. glenwood street, garden city, id, 83714, us",17.49,16.69,4.99,2.49,2.89,9,117,4.5,600+,22.360085470085465,,3,1,0,0,id,83714,0,Ada
814,Applebee,"8310 east 96th street, fishers, in, 46037, us",16.29,14.99,4.99,2.49,2.89,7,116,4.5,380+,21.089999999999996,,3,1,0,0,in,46037,0,Hamilton
815,Applebee,"17801 foundation dr, noblesville, in, 46060, us",16.29,14.99,4.49,2.49,2.49,6,115,4.399999999999999,250+,20.251739130434782,,3,1,0,0,in,46060,0,Hamilton
816,Applebee,"330 ridge road, munster, in, 46321, us",15.69,14.99,4.99,2.49,3.19,6,111,4.100000000000002,600+,22.56297297297297,,3,1,0,0,in,46321,0,Lake
817,Applebee,"8425 broadway, merrillville, in, 46410, us",15.69,14.99,4.99,2.49,3.19,6,112,4.200000000000001,500+,22.462321428571432,,3,1,0,0,in,46410,0,Lake
818,Applebee,"6211 highway 6, portage, in, 46368, us",15.69,14.99,4.99,2.49,3.19,6,112,4.200000000000001,600+,21.59714285714286,,3,1,0,0,in,46368,0,Porter
819,Applebee,"5664 crawfordsville road, speedway, in, 46224, us",16.29,14.99,4.49,2.49,2.49,6,114,4.100000000000001,1,21.249649122807014,,3,1,0,0,in,46224,0,Marion
820,Applebee,"7345 e. washington street, indianapolis, in, 46219, us",16.29,14.99,4.49,2.49,2.49,6,117,4.200000000000001,1,20.818205128205122,,3,1,0,0,in,46219,0,Marion
821,Applebee,"6301 s e 14th street, des moines, ia, 50320, us",15.0,15.0,5.0,2.5,3.15,13,113,4.200000000000001,600+,21.99823008849557,,3,1,0,0,ia,50320,0,Polk
822,Applebee,"3900 merle hay road, des moines, ia, 50310, us",15.0,15.0,5.0,2.5,3.15,12,114,4.399999999999999,1,22.93245614035088,,3,1,0,0,ia,50310,0,Polk
823,Applebee,"11000 metcalf, overland park, ks, 66210, us",14.79,15.39,3.59,4.59,3.09,14,114,4.299999999999999,460+,17.45315789473684,,3,1,0,0,ks,66210,0,Johnson
824,Applebee,"6800 johnson drive, mission, ks, 66202, us",14.79,15.39,3.59,4.59,,13,110,4.399999999999998,500+,18.20909090909091,,3,1,0,0,ks,66202,0,Johnson
825,Applebee,"320 s ridge road, wichita, ks, 67209, us",15.0,14.5,5.0,2.5,2.5,13,116,4.200000000000001,600+,22.257758620689653,,3,1,0,0,ks,67209,0,Sedgwick
826,Applebee,"4760 s broadway, wichita, ks, 67216, us",15.0,14.5,5.0,2.5,2.5,19,122,4.399999999999999,900+,21.384426229508193,,3,1,0,0,ks,67216,0,Sedgwick
827,Applebee,"1761 sharkey way, lexington, ky, 40511, us",15.69,14.99,,2.49,3.19,4,111,4.3,900+,22.626036036036037,,3,1,0,0,ky,40511,0,Fayette
828,Applebee,"113 n. plaza drive, nicholasville, ky, 40356, us",15.69,14.99,4.99,2.49,3.19,6,113,4.0,220+,21.042212389380534,,3,1,0,0,ky,40356,0,Jessamine
829,Applebee,"greentree mall, clarksville, in, 47129, us",14.19,12.99,3.59,3.59,2.39,13,110,3.899999999999998,380+,22.073636363636364,,3,1,0,0,in,47129,0,Clark
830,Applebee,"4717 dixie highway, louisville, ky, 40216, us",14.19,12.99,3.59,3.59,2.39,13,111,4.0,600+,21.48369369369369,,3,1,0,0,ky,40216,0,Jefferson
831,Applebee,"9702 airline hwy, baton rouge, la, 70809, us",15.29,14.39,2.99,2.39,2.99,5,111,4.100000000000002,1,19.743153153153152,,3,1,0,0,la,70809,0,East Baton Rouge
832,Applebee,"1220 s clearview pkwy ste 1172, harahan, la, 70123, us",15.29,14.39,2.99,2.39,2.99,5,117,4.399999999999999,1,21.147264957264955,,3,1,0,0,la,70123,0,Jefferson
833,Applebee,"3701 veterans memorial blvd, metairie, la, 70002, us",15.29,14.39,2.99,2.39,2.99,10,228,4.200000000000001,1,21.58824561403509,,3,1,0,0,la,70002,0,Jefferson
834,Applebee,"5630 johnston street, lafayette, la, 70503, us",15.29,14.39,2.99,2.39,2.99,5,117,4.299999999999999,260+,21.147264957264955,,3,1,0,0,la,70503,0,Lafayette
835,Applebee,"4005 general degaulle, new orleans, la, 70114, us",15.29,14.39,2.99,2.39,2.99,5,112,4.1000000000000005,1,21.381071428571428,,3,1,0,0,la,70114,0,Orleans
836,Applebee,"850 e i 10 service rd, slidell, la, 70461, us",15.29,14.39,2.99,2.39,2.99,5,116,4.299999999999999,700+,21.257241379310337,,3,1,0,0,la,70461,0,St. Tammany
837,Applebee,"9319 hwy 49, gulfport, ms, 39503, us",13.79,12.69,2.89,3.49,2.29,12,105,4.100000000000001,600+,19.7347619047619,,3,1,0,0,ms,39503,0,Harrison
838,Applebee,"951 cedar lake road, biloxi, ms, 39532, us",13.79,12.69,2.89,3.49,2.29,12,109,4.399999999999998,700+,19.422110091743114,,3,1,0,0,ms,39532,0,Harrison
839,Applebee,"581 2nd st, manchester, nh, 03102, us",16.99,15.99,5.79,2.49,2.49,9,112,4.5,1,21.81232142857143,,3,1,0,0,nh,3102,0,Hillsborough
840,Applebee,"1273, hooksett, nh, 03106, us",16.99,15.99,5.79,2.49,2.49,10,116,4.5,470+,22.353793103448275,,3,1,0,0,nh,3106,0,Merrimack
841,Applebee,"1464 woodbury ave, portsmouth, nh, 03801, us",16.99,15.99,5.79,2.49,2.49,9,116,4.5,900+,22.65465517241379,,3,1,0,0,nh,3801,0,Rockingham
842,Applebee,"indian brook dr, dover, nh, 03820, us",16.99,15.99,5.79,2.49,2.49,9,122,4.299999999999998,700+,25.781803278688525,,3,1,0,0,nh,3820,0,Strafford
843,Applebee,"279 smokey park hwy., asheville, nc, 28806, us",15.0,13.75,5.0,2.5,3.15,9,113,4.299999999999999,1,22.5787610619469,,3,1,0,0,nc,28806,0,Buncombe
844,Applebee,"1635 four seasons blvd, hendersonville, nc, 28792, us",15.0,13.75,5.0,2.5,3.15,10,117,4.299999999999999,500+,22.191452991452987,,3,1,0,0,nc,28792,0,Henderson
845,Applebee,"1961 skibo rd., fayetteville, nc, 28314, us",15.0,13.75,5.0,2.5,3.15,10,117,4.100000000000001,1,22.12735042735043,,3,1,0,0,nc,28314,0,Cumberland
846,Applebee,"5225 ramsey st, fayetteville, nc, 28311, us",15.0,13.75,5.0,2.5,3.15,10,116,4.299999999999999,1,22.296551724137927,,3,1,0,0,nc,28311,0,Cumberland
847,Applebee,"7831 target cir, raleigh, nc, 27616, us",15.0,13.75,5.0,2.5,3.15,18,224,4.200000000000001,800+,22.135267857142853,,3,1,0,0,nc,27616,0,Wake
848,Applebee,"6609, knightdale, nc, 27545, us",15.0,13.75,5.0,2.5,3.15,18,228,4.100000000000001,1,22.56710526315789,,3,1,0,0,nc,27545,0,Wake
849,Applebee,"1990 griffith rd., winston-salem, nc, 27103, us",15.0,13.75,5.0,2.5,3.15,10,114,4.200000000000001,800+,22.643859649122806,,3,1,0,0,nc,27103,0,Forsyth
850,Applebee,"4690 n. patterson ave., winston-salem, nc, 27105, us",15.0,13.75,5.0,2.5,3.15,10,111,4.3,1,22.763513513513512,,3,1,0,0,nc,27105,0,Forsyth
851,Applebee,"3200 battleground ave., greensboro, nc, 27408, us",15.0,13.75,5.0,2.5,3.15,10,115,4.299999999999999,1,22.43695652173913,,3,1,0,0,nc,27408,0,Guilford
852,Applebee,"4406 w. wendover ave., greensboro, nc, 27407, us",15.0,13.75,5.0,2.5,3.15,10,115,4.0,700+,22.46869565217391,,3,1,0,0,nc,27407,0,Guilford
853,Applebee,"8700 jw clay blvd., charlotte, nc, 28262, us",15.0,13.75,5.0,2.5,3.15,20,232,4.100000000000001,1,22.296551724137927,,3,1,0,0,nc,28262,0,Mecklenburg
854,Applebee,"9616 e. independence blvd., matthews, nc, 28105, us",15.0,13.75,5.0,2.5,3.15,10,116,4.200000000000001,1,22.296551724137927,,3,1,0,0,nc,28105,0,Mecklenburg
855,Applebee,"137 norman station blvd., mooresville, nc, 28117, us",15.0,13.75,5.0,2.5,3.15,10,116,4.200000000000001,500+,22.296551724137927,,3,1,0,0,nc,28117,0,Iredell
856,Applebee,"1113 newpointe boulevard, leland, nc, 28451, us",15.0,13.75,5.0,2.5,3.15,10,115,4.299999999999999,600+,22.338260869565215,,3,1,0,0,nc,28451,0,Brunswick
857,Applebee,"2401 s i 35 service rd, moore, ok, 73160, us",14.19,12.99,3.59,3.59,2.39,14,110,4.3,280+,20.932727272727266,,3,1,0,0,ok,73160,0,Cleveland
858,Applebee,"608 s air depot blvd, midwest city, ok, 73110, us",14.19,12.99,3.59,3.59,2.39,28,219,4.6000000000000005,370+,20.11694063926941,,3,1,0,0,ok,73110,0,Oklahoma
859,Applebee,"1020 e state hwy 152, mustang, ok, 73064, us",14.19,12.99,3.59,3.59,2.39,13,110,4.2,220+,20.889999999999993,,3,1,0,0,ok,73064,0,Canadian
860,Applebee,"6020 sw 3rd street, oklahoma city, ok, 73128, us",14.19,12.99,3.59,3.59,2.39,28,223,4.3,300+,20.68865470852018,,3,1,0,0,ok,73128,0,Oklahoma
861,Applebee,"11104 e 41st street, tulsa, ok, 74146, us",14.19,12.99,3.59,3.59,2.39,14,106,3.8999999999999986,250+,20.920188679245285,,3,1,0,0,ok,74146,0,Tulsa
862,Applebee,"2101 greentree rd, pittsburgh, pa, 15220, us",16.69,15.39,4.99,2.49,2.49,14,233,4.3999999999999995,1,19.04793991416309,,3,1,0,0,pa,15220,0,Allegheny
863,Applebee,"1601 south braddock avenue, pittsburgh, pa, 15218, us",16.69,15.39,4.99,2.49,2.49,7,117,4.299999999999999,2,20.906239316239315,,3,1,0,0,pa,15218,0,Allegheny
864,Applebee,"2045 lebanon church rd, pittsburgh, pa, 15236, us",16.69,15.39,4.99,2.49,2.49,6,113,4.200000000000001,2,20.173185840707962,,3,1,0,0,pa,15236,0,Allegheny
865,Applebee,"1905 ridgewood road, wyomissing, pa, 19610, us",16.79,15.59,6.39,2.99,3.59,7,115,4.399999999999999,1,19.295217391304345,,3,1,0,0,pa,19610,0,Berks
866,Applebee,"3050 n. 5th street highway, reading, pa, 19605, us",16.79,15.59,6.39,2.99,3.59,7,112,4.299999999999999,700+,19.19625,,3,1,0,0,pa,19605,0,Berks
867,Applebee,"3219 st rd, bensalem, pa, 19020, us",16.79,15.59,6.39,2.99,3.59,7,116,4.399999999999999,1,19.211551724137923,,3,1,0,0,pa,19020,0,Bucks
868,Applebee,"2 west road, newtown, pa, 18940, us",16.79,15.59,6.39,2.99,3.59,7,116,4.5,370+,19.211551724137923,,3,1,0,0,pa,18940,0,Bucks
869,Applebee,"1107, west chester, pa, 19382, us",16.79,15.59,6.39,2.99,3.59,7,114,4.6000000000000005,900+,19.438245614035083,,3,1,0,0,pa,19382,0,Chester
870,Applebee,"815 e. baltimore pike, kennett sq, pa, 19348, us",16.79,15.59,6.39,2.99,3.59,7,115,4.100000000000001,100+,19.295217391304345,,3,1,0,0,pa,19348,0,Chester
871,Applebee,"320 macdade blvd., ridley, pa, 19033, us",16.79,15.59,6.39,2.99,3.59,7,115,4.399999999999999,3,19.295217391304345,,3,1,0,0,pa,19033,0,Delaware
872,Applebee,"4301 pennell road, aston, pa, 19014, us",16.79,15.59,6.39,2.99,3.59,7,115,4.299999999999999,1,19.295217391304337,,3,1,0,0,pa,19014,0,Delaware
873,Applebee,"2321 lincoln highway east, lancaster, pa, 17602, us",14.99,13.59,5.49,1.19,2.89,10,106,4.399999999999999,390+,18.961698113207547,,3,1,0,0,pa,17602,0,Lancaster
874,Applebee,"320 e. main street, ephrata, pa, 17522, us",14.99,13.59,5.49,1.19,2.89,10,104,4.3999999999999995,150+,19.338076923076922,,3,1,0,0,pa,17522,0,Lancaster
875,Applebee,"2109motel drive, bethlehem, pa, 18018, us",16.79,15.59,6.39,2.99,3.59,7,115,4.5,1,19.29521739130434,,3,1,0,0,pa,18018,0,Lehigh
876,Applebee,"1510 n cedar crest blvd, allentown, pa, 18104, us",16.79,15.59,6.39,2.99,3.59,7,115,4.399999999999999,1,19.29521739130434,,3,1,0,0,pa,18104,0,Lehigh
877,Applebee,"2710 dekalb pike, east norriton, pa, 19401, us",16.79,15.59,6.39,2.99,3.59,7,115,4.600000000000001,1,19.29521739130434,,3,1,0,0,pa,19401,0,Montgomery
878,Applebee,"555 s. trooper road, audubon, pa, 19403, us",16.79,15.59,6.39,2.99,3.59,6,114,4.399999999999999,900+,19.417192982456136,,3,1,0,0,pa,19403,0,Montgomery
879,Applebee,"1308 w girard ave, philadelphia, pa, 19123, us",16.79,15.59,,,,1,55,4.199999999999998,2,21.45727272727273,,3,1,0,0,pa,19123,0,Philadelphia
880,Applebee,"2501 aramingo ave., port richmond, pa, 19125, us",16.79,15.59,6.39,2.99,3.59,7,115,4.399999999999999,3,19.29521739130434,,3,1,0,0,pa,19125,0,Philadelphia
881,Applebee,"4920 william penn hwy, murrysville, pa, 15632, us",16.69,15.39,4.99,2.49,2.49,7,117,4.600000000000001,350+,20.74897435897435,,3,1,0,0,pa,15632,0,Westmoreland
882,Applebee,"3440 william penn highway, pittsburgh, pa, 15235, us",16.69,15.39,4.99,2.49,2.49,5,111,4.399999999999998,1,21.0963063063063,,3,1,0,0,pa,15235,0,Allegheny
883,Applebee,"101 northern way, york, pa, 17402, us",14.99,13.59,5.49,1.19,2.89,10,107,4.100000000000001,600+,19.067570093457945,,3,1,0,0,pa,17402,0,York
884,Applebee,"11 towne drive, bluffton, sc, 29910-4201, us",,,,4.36,,10,122,4.399999999999999,79,12.141803278688526,,3,1,0,0,sc,29910,0,Beaufort
885,Applebee,"88 old trolley rd, summerville, sc, 29485, us",15.0,13.75,5.0,2.5,3.15,10,116,4.200000000000001,2,22.139224137931034,,3,1,0,0,sc,29485,0,Dorchester
886,Applebee,"430 congaree rd., greenville, sc, 29607, us",15.0,13.75,5.0,2.5,3.15,20,232,4.100000000000001,800+,22.296551724137927,,3,1,0,0,sc,29607,0,Greenville
887,Applebee,"5055 calhoun memorial hwy, easley, sc, 29640, us",15.0,13.75,5.0,2.5,3.15,9,114,4.299999999999999,800+,22.534210526315785,,3,1,0,0,sc,29640,0,Pickens
888,Applebee,"1647 church st., conway, sc, 29526, us",15.0,13.75,5.0,,3.15,9,106,4.0,1,24.110849056603772,,3,1,0,0,sc,29526,0,Horry
889,Applebee,"605 columbia ave, lexington, sc, 29072, us",15.0,13.75,5.0,2.5,3.15,10,116,4.200000000000001,800+,21.810344827586206,,3,1,0,0,sc,29072,0,Lexington
890,Applebee,"2815 augusta rd., west columbia, sc, 29170, us",15.0,13.75,5.0,2.5,3.15,18,228,4.399999999999999,1,22.621929824561402,,3,1,0,0,sc,29170,0,Lexington
891,Applebee,"4505 devine st, columbia, sc, 29205, us",15.0,13.75,5.0,2.5,3.15,9,112,4.0,1,21.037053571428572,,3,1,0,0,sc,29205,0,Richland
892,Applebee,"704 w. wade hampton blvd., greer, sc, 29651, us",15.0,13.75,5.0,2.5,3.15,10,115,4.200000000000001,1,21.65565217391304,,3,1,0,0,sc,29651,0,Greenville
893,Applebee,"2227 dave lyle blvd, rock hill, sc, 29730, us",15.0,13.75,5.0,2.5,3.15,10,116,4.0,450+,22.29655172413793,,3,1,0,0,sc,29730,0,York
894,Applebee,"10921 carolina pl. pkwy., pineville, nc, 28134, us",15.0,13.75,5.0,2.5,3.15,10,109,4.100000000000002,800+,21.581192660550464,,3,1,0,0,nc,28134,0,Mecklenburg
895,Applebee,"1268 highway 9 bypass, lancaster, sc, 29720, us",15.0,13.75,5.0,2.5,3.15,10,117,4.0,48,22.191452991452987,,3,1,0,0,sc,29720,0,Lancaster
896,Applebee,"718 thompson lane, nashville, tn, 37204, us",15.0,14.5,5.0,2.5,2.5,13,112,4.299999999999999,2,22.77366071428571,,3,1,0,0,tn,37204,0,Davidson
897,Applebee,"5606 brainerd road, chattanooga, tn, 37411, us",13.79,12.69,2.89,3.49,2.29,9,107,4.299999999999999,500+,18.631121495327104,,3,1,0,0,tn,37411,0,Hamilton
898,Applebee,"5595 hwy 153, hixson, tn, 37343, us",13.79,12.69,2.89,3.49,2.29,12,110,4.5,270+,19.72818181818182,,3,1,0,0,tn,37343,0,Hamilton
899,Applebee,"5316 central avenue pike, knoxville, tn, 37912, us",13.79,12.69,2.89,3.49,2.29,11,105,4.399999999999999,1,19.669047619047614,,3,1,0,0,tn,37912,0,Knox
900,Applebee,"2912, knoxville, tn, 37924, us",13.79,12.69,2.89,3.49,2.29,20,212,4.299999999999999,1,20.37301886792453,,3,1,0,0,tn,37924,0,Knox
901,Applebee,"106 se broad st, murfreesboro, tn, 37130, us",,,,,,26,119,4.3,800+,3.9344537815126053,,3,1,0,0,tn,37130,0,Rutherford
902,Applebee,"207 collier drive, sevierville, tn, 37862, us",13.79,12.69,2.89,3.49,2.29,12,108,4.200000000000001,500+,20.017777777777777,,3,1,0,0,tn,37862,0,Sevier
903,Applebee,"2564, alcoa, tn, 37701, us",13.79,12.69,2.89,3.49,2.29,12,110,4.399999999999998,800+,19.821818181818177,,3,1,0,0,tn,37701,0,Blount
904,Applebee,"2114 union ave, memphis, tn, 38104, us",16.79,16.19,3.59,2.39,3.59,3,111,3.8999999999999977,2,18.122432432432436,,3,1,0,0,tn,38104,0,Shelby
905,Applebee,"208 west service road, west memphis, ar, 72301, us",16.79,16.19,3.59,2.39,3.59,3,113,4.100000000000001,230+,18.62274336283186,,3,1,0,0,ar,72301,0,Crittenden
906,Buffalo Wild Wings,"18965 bear valley rd, apple valley, ca, 92308, us",21.29,17.29,7.29,2.29,1.99,0,83,3.8999999999999986,800+,10.390602409638554,,3,1,0,0,ca,92308,1,San Bernardino
907,Buffalo Wild Wings,"690 e hospitality ln, san bernardino, ca, 92408, us",21.29,17.29,7.29,5.79,2.99,4,400,3.899999999999999,1,9.7701,,3,1,0,0,ca,92408,1,San Bernardino
908,Buffalo Wild Wings,"1640 camino del rio n, san diego, ca, 92108, us",19.99,16.29,5.99,2.29,,2,191,4.2,3,9.120052356020942,,3,1,0,0,ca,92108,1,San Diego
909,Buffalo Wild Wings,"3615 midway dr, san diego, ca, 92110, us",20.79,16.49,5.99,2.29,1.99,4,197,4.3,1,9.184111675126902,,3,1,0,0,ca,92110,1,San Diego
910,Buffalo Wild Wings,"555 broadway ste 116, chula vista, ca, 91910, us",20.79,16.49,5.99,2.29,1.99,4,172,4.2,1,8.704651162790697,,3,1,0,0,ca,91910,1,San Diego
911,Buffalo Wild Wings,"4343 mission boulevard #104, san diego, ca, 92109, us",,12.99,4.79,,1.99,4,63,4.399999999999998,36,6.726825396825398,,3,1,0,0,ca,92109,1,San Diego
912,Buffalo Wild Wings,"2015 birch rd ste 715, chula vista, ca, 91915, us",19.99,16.29,5.99,2.29,1.99,4,199,4.299999999999999,1,8.954020100502511,,3,1,0,0,ca,91915,1,San Diego
913,Buffalo Wild Wings,"254 town center pkwy., santee, ca, 92071, us",19.99,16.29,5.99,2.29,1.99,2,104,4.200000000000001,1,9.273365384615381,,3,1,0,0,ca,92071,1,San Diego
914,Buffalo Wild Wings,"2685 vista way, oceanside, ca, 92054, us",19.99,16.29,5.99,2.29,1.99,4,188,4.200000000000001,1,8.689574468085105,,3,1,0,0,ca,92054,1,San Diego
915,Buffalo Wild Wings,"1010 w, san marcos, ca, 92078, us",20.79,16.79,5.99,2.29,1.99,4,188,4.200000000000001,1,8.581170212765954,,3,1,0,0,ca,92078,1,San Diego
916,Buffalo Wild Wings,"32401, temecula, ca, 92592, us",19.99,16.29,5.99,4.99,1.99,6,190,4.399999999999999,500+,8.700210526315788,,3,1,0,0,ca,92592,1,Riverside
917,Buffalo Wild Wings,"5b serramonte center serramonte center, daly city, ca, 94015, us",20.79,16.79,6.49,2.29,1.99,3,308,4.2,1,9.310974025974025,,3,1,0,0,ca,94015,1,San Mateo
918,Buffalo Wild Wings,"4751 pacific ave, stockton, ca, 95207, us",19.99,16.29,5.99,2.29,1.99,2,95,3.8999999999999977,460+,8.532315789473683,,3,1,0,0,ca,95207,1,San Joaquin
919,Buffalo Wild Wings,"1537 s lower sacramento rd # 100, lodi, ca, 95242, us",19.99,16.29,5.99,2.29,1.99,4,192,4.1000000000000005,270+,8.483437499999997,,3,1,0,0,ca,95242,1,San Joaquin
920,Buffalo Wild Wings,"2796 naglee road, tracy, ca, 95304, us",19.99,16.29,5.99,2.29,1.99,2,87,4.100000000000002,430+,8.898505747126435,,3,1,0,0,ca,95304,1,San Joaquin
921,Buffalo Wild Wings,"795 e betteravia rd, santa maria, ca, 93454, us",19.49,15.29,5.99,2.29,1.99,2,104,4.3999999999999995,430+,9.194903846153844,,3,1,0,0,ca,93454,1,Santa Barbara
922,Buffalo Wild Wings,"905 state street, santa barbara, ca, 93101, us",,,,,,2,37,4.400000000000001,310+,11.417567567567568,,3,1,0,0,ca,93101,1,Santa Barbara
923,Buffalo Wild Wings,"859 blossom hill rd, san jose, ca, 95123, us",20.79,16.49,5.99,2.29,1.99,2,106,4.200000000000001,900+,9.332169811320753,,3,1,0,0,ca,95123,1,Santa Clara
924,Buffalo Wild Wings,"1620 saratoga ave, san jose, ca, 95129, us",20.79,16.49,5.99,2.29,1.99,2,104,4.1000000000000005,1,9.290673076923074,,3,1,0,0,ca,95129,1,Santa Clara
925,Buffalo Wild Wings,"43821 pacific commons blvd, fremont, ca, 94538, us",20.79,16.49,5.99,2.29,,4,206,4.0,700+,9.515825242718446,,3,1,0,0,ca,94538,1,Alameda
926,Buffalo Wild Wings,"120 union street, santa cruz, ca, 95060, us",,,,,,18,96,4.700000000000001,250+,12.114583333333334,,3,1,0,0,ca,95060,1,Santa Cruz
927,Buffalo Wild Wings,"2090 diamond blvd, concord, ca, 94520, us",19.99,15.99,5.99,2.29,1.99,6,305,4.1000000000000005,900+,9.047967213114754,,3,1,0,0,ca,94520,1,Contra Costa
928,Buffalo Wild Wings,"1601 e monte vista ave, vacaville, ca, 95688, us",19.99,16.29,6.49,2.29,1.99,0,87,4.100000000000002,370+,8.153218390804598,,3,1,0,0,ca,95688,1,Solano
929,Buffalo Wild Wings,"401 kenilworth drive, petaluma, ca, 94952, us",20.79,16.79,7.29,2.29,1.99,0,140,4.3,140+,13.056142857142856,,3,1,0,0,ca,94952,1,Marin
930,Buffalo Wild Wings,"3401 dale rd ste 830, modesto, ca, 95356, us",19.99,16.29,5.29,2.29,1.99,4,93,4.100000000000002,400+,8.23311827956989,,3,1,0,0,ca,95356,1,Stanislaus
931,Buffalo Wild Wings,"2739 countryside dr, turlock, ca, 95380, us",19.99,16.29,5.99,2.29,1.99,2,95,4.2,320+,8.584947368421052,,3,1,0,0,ca,95380,1,Stanislaus
932,Buffalo Wild Wings,"4125 s mooney blvd, visalia, ca, 93277, us",19.99,16.29,5.99,2.29,1.99,2,94,4.0,700+,8.656063829787234,,3,1,0,0,ca,93277,1,Tulare
933,Buffalo Wild Wings,"1699 w lacey blvd, hanford, ca, 93230, us",19.99,15.99,5.99,2.29,1.99,2,93,4.2,500+,8.680430107526881,,3,1,0,0,ca,93230,1,Kings
934,Buffalo Wild Wings,"1600 e gonzales rd, oxnard, ca, 93036, us",20.79,16.79,5.99,2.29,1.99,2,104,4.200000000000001,1,9.483942307692304,,3,1,0,0,ca,93036,1,Ventura
935,Buffalo Wild Wings,"1555 town center way, simi valley, ca, 93065, us",20.79,16.79,5.99,2.29,1.99,4,208,4.299999999999999,700+,9.575769230769227,,3,1,0,0,ca,93065,1,Ventura
936,Buffalo Wild Wings,"24542 hesperian blvd, hayward, ca, 94545, us",19.99,16.29,5.99,2.29,1.99,2,106,3.8999999999999986,1,9.242075471698111,,3,1,0,0,ca,94545,1,Alameda
937,Buffalo Wild Wings,"32135 union lndg, union city, ca, 94587, us",20.79,16.79,6.49,2.29,,1,91,4.0,600+,9.109230769230768,,3,1,0,0,ca,94587,1,Alameda
938,Buffalo Wild Wings,"3712, dublin, ca, 94568, us",19.99,16.29,6.49,,1.99,0,198,4.399999999999999,410+,9.673838383838381,,3,1,0,0,ca,94568,1,Alameda
939,Buffalo Wild Wings,"6051 lone tree way, brentwood, ca, 94513, us",19.99,15.99,5.99,2.29,1.99,2,106,4.0,500+,9.244905660377357,,3,1,0,0,ca,94513,1,Contra Costa
