,restaurant_name,restaurant_location,specialty_item,cheeseburger,hamburger,combo,fries,drink,dessert,four_to_six,number_of_items,average_rating,number_of_ratings,average_menu_price,wave,uber_eats,fast_food,small,state,zip,county_name,ca
1365,Carls Jr,"1700 w state st, boise, id, 83702, us",6.29,4.99,,,3.79,3.79,,10,50,4.9,10,6.792000000000001,1,1,1,0,id,83702,Ada,0
1366,Carls Jr,"493 n milwaukee st, boise, id, 83704, us",6.29,4.99,,,3.79,3.79,,10,50,4.199999999999999,27,6.791999999999999,1,1,1,0,id,83704,Ada,0
1367,Carls Jr,"4994 e 41st, tulsa, ok, 74135, us",,5.11,,,3.11,3.24,4.74,6,48,4.2,30,7.461458333333334,1,1,1,0,ok,74135,Tulsa,0
1368,Carls Jr,"1432 s peoria ave, tulsa, ok, 74120, us",,,,,,,,3,48,4.0,50+,12.45125,1,1,1,0,ok,74120,Tulsa,0
1369,Carls Jr,"1533 n. peoria, tulsa, ok, 74106, us",,,,,,,,9,104,4.0,50+,7.486538461538463,1,1,1,0,ok,74106,Tulsa,0
1370,Carls Jr,"4840 s yale ave, tulsa, ok, 74135, us",,,,,,,,25,131,4.2,50+,6.606870229007634,1,1,1,0,ok,74135,Tulsa,0
1371,Carls Jr,"1 hallidie plaza, san francisco, ca, 94102, us",,7.02,,,5.7,5.11,9.98,11,36,4.5,100+,8.789166666666667,1,1,1,0,ca,94102,San Francisco,1
1372,Carls Jr,"1039 w university ave, georgetown, tx, 78628, us",,4.55,,,3.5,3.9,5.8,18,56,4.8999999999999995,31,5.8999999999999995,1,1,1,0,tx,78628,Williamson,0
1373,Carls Jr,"925 w antelope drive, layton, ut, 84041, us",,5.09,,,3.79,3.79,6.39,15,54,4.8999999999999995,14,6.241851851851852,1,1,1,0,ut,84041,Davis,0
1374,Carls Jr,"1726 bluff ridge drive, syracuse, ut, 84075, us",,,,,,,,27,130,4.0,50+,7.0933846153846165,1,1,1,0,ut,84075,Davis,0
1375,Carls Jr,"2011 north hillfield road, layton, ut, 84041, us",,,,,,,,66,151,4.600000000000001,29,5.662582781456953,1,1,1,0,ut,84041,Davis,0
1376,Carls Jr,"4029, riverdale, ut, 84405, us",,,,,,,,22,86,4.600000000000002,30,10.517906976744188,1,1,1,0,ut,84405,Weber,0
1377,Carls Jr,"737 n. main street, layton, ut, 84041, us",,,,,,,,19,98,4.399999999999999,15,7.0726530612244884,1,1,1,0,ut,84041,Davis,0
1378,The Habit,"1080 monroe st, albany, ca, 94706, us",9.74,8.61,7.49,18.24,4.74,3.86,7.36,13,78,4.699999999999999,36,11.742820512820511,1,1,1,0,ca,94706,Alameda,1
1379,The Habit,"2640 5th st, alameda, ca, 94501, us",9.74,8.61,7.49,18.24,4.74,3.86,7.36,13,79,4.600000000000002,27,11.687341772151898,1,1,1,0,ca,94501,Alameda,1
1380,The Habit,"1412, pinole, ca, 94564, us",9.74,8.61,7.49,18.24,4.74,3.86,7.36,13,79,4.800000000000001,42,11.563417721518988,1,1,1,0,ca,94564,Contra Costa,1
1381,The Habit,"1255 s california blvd, walnut creek, ca, 94596, us",9.74,8.61,7.49,18.24,4.74,3.86,7.36,12,77,4.199999999999999,16,11.753766233766234,1,1,1,0,ca,94596,Contra Costa,1
1382,The Habit,"2206 n eagle rd, meridian, id, 83646, us",8.74,7.86,6.74,15.87,3.74,3.49,6.24,13,79,4.300000000000001,41,10.258481012658226,1,1,1,0,id,83646,Ada,0
1383,The Habit,"16291 n marketplace blvd, nampa, id, 83687, us",8.74,7.86,6.74,16.24,4.11,3.49,,13,72,4.6000000000000005,16,10.80347222222222,1,1,1,0,id,83687,Canyon,0
1384,The Habit,"2050 skibo rd, fayetteville, nc, 28314, us",9.24,8.11,6.99,17.24,4.36,3.74,6.86,14,79,4.5,33,10.788354430379748,1,1,1,0,nc,28314,Cumberland,0
1385,The Habit,"3703 battleground avenue, greensboro, nc, 27410, us",8.74,7.86,6.74,15.87,3.74,3.49,6.49,13,79,4.800000000000001,11,10.269493670886076,1,1,1,0,nc,27410,Guilford,0
1386,The Habit,"7266 north carolina 73, denver, nc, 28037, us",8.74,7.86,6.74,15.87,3.74,3.49,6.49,18,126,0.0,10,10.146190476190482,1,1,1,0,nc,28037,Lincoln,0
1387,The Habit,"120 village drive, king of prussia, usa, upper merion, pa, 19406, us",8.74,7.86,6.74,15.87,3.74,3.49,6.24,52,316,4.799999999999999,18,10.258481012658228,1,1,1,0,pa,19406,Montgomery,0
1388,The Habit,"1122 west wade hampton boulevard, greer, sc, 29650, us",8.74,7.86,6.74,15.87,3.74,3.49,6.49,26,158,4.2,31,10.269493670886076,1,1,1,0,sc,29650,Greenville,0
1389,The Habit,"1489 w. o. ezell boulevard, spartanburg, sc, 29301, us",8.74,7.86,6.74,15.87,3.74,3.49,6.49,18,126,3.100000000000002,10,10.146190476190482,1,1,1,0,sc,29301,Spartanburg,0
1390,The Habit,"6210 calhoun memorial highway, easley, sc, 29640, us",8.74,7.86,6.74,15.87,3.74,3.49,6.49,13,79,0.0,10,10.269493670886076,1,1,1,0,sc,29640,Pickens,0
1391,The Habit,"5304 sunset boulevard, lexington, sc, 29072, us",8.74,7.86,6.74,15.87,3.74,3.49,6.49,18,126,4.600000000000001,11,10.146190476190482,1,1,1,0,sc,29072,Lexington,0
1392,The Habit,"7740 charlotte highway, indian land, sc, 29707, us",9.24,8.11,6.99,17.24,4.36,3.74,6.86,14,79,4.899999999999998,13,10.788354430379746,1,1,1,0,sc,29707,Lancaster,0
1393,The Habit,"508 antelope dr, layton, ut, 84041, us",8.74,7.86,6.74,15.87,3.74,3.49,6.24,13,79,4.600000000000002,24,10.258481012658228,1,1,1,0,ut,84041,Davis,0
1394,The Habit,"260 w union ave, farmington, ut, 84025, us",8.74,7.86,6.74,16.24,4.11,3.49,6.74,14,79,0.0,10,10.413291139240505,1,1,1,0,ut,84025,Davis,0
1395,The Habit,"1726 bluff ridge drive, syracuse, ut, 84075, us",,,,,,,,27,130,4.0,50+,7.0933846153846165,1,1,1,0,ut,84075,Davis,0
1396,The Habit,"2011 north hillfield road, layton, ut, 84041, us",,,,,,,,66,151,4.600000000000001,29,5.662582781456953,1,1,1,0,ut,84041,Davis,0
1397,The Habit,"6993 park centre dr, cottonwood heights, ut, 84121, us",8.74,7.86,6.74,16.24,4.11,3.49,6.74,14,79,4.800000000000001,36,10.413291139240506,1,1,1,0,ut,84121,Salt Lake,0
1398,The Habit,"2245 n university pkwy, provo, ut, 84604, us",8.74,7.86,6.74,15.87,3.74,3.49,6.24,13,79,0.0,10,10.258481012658228,1,1,1,0,ut,84604,Utah,0
1399,McDonald,"29138 highway 98, daphne, al, 36526, us",6.09,2.99,2.49,10.49,3.89,2.29,2.49,17,122,4.200000000000002,270+,5.692295081967214,2,1,1,0,al,36526,Baldwin,0
1400,McDonald,"29919 woodrow lane, daphne, al, 36527, us",,,,,,1.99,2.49,23,125,4.399999999999999,260+,4.614959999999999,2,1,1,0,al,36527,Baldwin,0
1401,McDonald,"12593 n hickory st, loxley, al, 36551, us",,,,,,1.99,2.49,28,130,3.8000000000000003,63,4.589461538461538,2,1,1,0,al,36551,Baldwin,0
1402,McDonald,"3116 dauphin island pky, mobile, al, 36605, us",,,,,,2.89,1.92,27,117,3.399999999999998,120+,4.278717948717949,2,1,1,0,al,36605,Mobile,0
1403,McDonald,"658 government st, mobile, al, 36602, us",5.69,2.91,2.73,9.39,3.19,2.19,2.49,84,246,4.200000000000002,490+,4.687154471544715,2,1,1,0,al,36602,Mobile,0
1404,McDonald,"18515 media drive, robertsdale, al, 36567, us",,,,,,2.19,2.29,37,134,4.100000000000001,150+,4.76910447761194,2,1,1,0,al,36567,Baldwin,0
1405,McDonald,"1501 5th avenue s, birmingham, al, 35233, us",5.99,2.94,2.84,10.59,3.69,2.19,2.29,23,124,4.100000000000001,1,5.5307258064516125,2,1,1,0,al,35233,Jefferson,0
1406,McDonald,"2733 8th ave, birmingham, al, 35233, us",5.49,2.89,2.69,9.68,4.59,2.59,2.09,22,129,4.0,700+,5.109844961240309,2,1,1,0,al,35233,Jefferson,0
1407,McDonald,"732 lomb ave, birmingham, al, 35211, us",5.99,2.67,2.31,10.99,3.79,2.19,2.19,21,131,4.0,330+,5.221450381679389,2,1,1,0,al,35211,Jefferson,0
1408,McDonald,"801 dennison ave, birmingham, al, 35211, us",5.49,2.89,2.69,10.11,4.39,2.19,2.09,26,119,4.0,500+,5.100252100840337,2,1,1,0,al,35211,Jefferson,0
1409,McDonald,"707 montgomery hwy, vestavia hills, al, 35216, us",7.19,4.19,2.49,10.29,3.89,2.29,2.59,25,132,4.600000000000001,330+,5.762196969696969,2,1,1,0,al,35216,Jefferson,0
1410,McDonald,"2116 pinson valley pky, tarrant city, al, 35217, us",6.29,2.49,2.19,9.19,3.99,2.19,2.29,23,134,3.8000000000000003,170+,5.062835820895522,2,1,1,0,al,35217,Jefferson,0
1411,McDonald,"2704 s memorial parkway, huntsville, al, 35801, us",6.49,2.79,2.39,11.59,3.89,2.39,2.09,39,125,4.100000000000001,440+,5.354479999999999,2,1,1,0,al,35801,Madison,0
1412,McDonald,"2600 n memorial pky, huntsville, al, 35810, us",6.49,2.79,2.39,11.59,3.89,2.39,2.09,39,122,4.0,900+,5.39950819672131,2,1,1,0,al,35810,Madison,0
1413,McDonald,"4002 university dr, huntsville, al, 35816, us",6.49,2.79,2.39,11.59,3.89,2.39,2.09,39,125,4.100000000000001,800+,5.352879999999999,2,1,1,0,al,35816,Madison,0
1414,McDonald,"1795 hwy 72 e, huntsville, al, 35811, us",6.29,2.69,2.29,11.19,3.79,2.29,1.99,32,111,4.3,100+,5.264414414414416,2,1,1,0,al,35811,Madison,0
1415,McDonald,"6100 university dr nw, huntsville, al, 35806, us",6.49,2.79,2.39,11.59,3.89,2.39,2.09,31,116,4.200000000000001,800+,5.429310344827586,2,1,1,0,al,35806,Madison,0
1416,McDonald,"10031 s memorial pky, huntsville, al, 35803, us",6.29,2.69,2.29,11.19,3.79,2.29,1.99,43,124,4.399999999999999,460+,5.194516129032259,2,1,1,0,al,35803,Madison,0
1417,McDonald,"2291 st stephens rd, mobile, al, 36617, us",5.69,2.71,2.19,9.49,3.49,2.19,2.39,38,115,4.200000000000001,240+,5.089130434782608,2,1,1,0,al,36617,Mobile,0
1418,McDonald,"3119 moffet rd, mobile, al, 36607, us",5.49,2.32,2.11,9.12,3.19,2.29,2.19,23,125,4.0,170+,5.05648,2,1,1,0,al,36607,Mobile,0
1419,McDonald,"3213 airport blvd, mobile, al, 36606, us",5.59,2.99,2.7,9.49,3.39,2.19,2.29,36,117,4.100000000000001,290+,5.102393162393162,2,1,1,0,al,36606,Mobile,0
1420,McDonald,"1400 hilcrest rd, mobile, al, 36695, us",5.35,2.09,2.05,8.75,2.89,2.29,2.29,23,124,4.299999999999998,600+,4.821854838709679,2,1,1,0,al,36695,Mobile,0
1421,McDonald,"2692 government st, mobile, al, 36606, us",,,,,,2.89,1.99,27,118,3.7,400+,4.292881355932204,2,1,1,0,al,36606,Mobile,0
1422,McDonald,"246 w broughton street, savannah, ga, 31401, us",6.29,2.29,1.99,11.29,3.29,3.39,2.59,28,140,4.399999999999999,1,5.591357142857144,2,1,1,0,ga,31401,Chatham,0
1423,McDonald,"2701 montgomery st, savannah, ga, 31405, us",5.99,2.19,2.09,10.49,2.99,1.89,1.79,36,124,4.200000000000002,5,5.164193548387097,2,1,1,0,ga,31405,Chatham,0
1424,McDonald,"2025 skidaway, savannah, ga, 31404, us",5.99,2.19,2.09,10.49,2.99,1.89,1.79,36,118,4.299999999999999,3,5.495084745762713,2,1,1,0,ga,31404,Chatham,0
1425,McDonald,"4612 augusta rd, garden city, ga, 31408, us",5.99,2.19,2.09,10.49,2.99,1.89,1.79,40,131,4.2,500+,5.115190839694657,2,1,1,0,ga,31408,Chatham,0
1426,McDonald,"4306 ogeechee road, savannah, ga, 31405, us",5.99,2.19,2.09,10.49,2.99,1.89,1.79,37,120,4.700000000000001,1,5.3775,2,1,1,0,ga,31405,Chatham,0
1427,McDonald,"6740 waters avenue, savannah, ga, 31406, us",5.99,2.19,2.09,10.49,2.99,1.89,1.79,42,126,4.600000000000001,700+,5.258253968253969,2,1,1,0,ga,31406,Chatham,0
1428,McDonald,"600 e derenne ave, savannah, ga, 31405, us",,,,,,1.99,1.89,41,122,4.399999999999999,1,4.384262295081967,2,1,1,0,ga,31405,Chatham,0
1429,McDonald,"591 holcomb bridge road, roswell, ga, 30075, us",6.59,3.19,2.89,10.99,4.19,2.39,2.69,20,112,4.5,1,5.873035714285714,2,1,1,0,ga,30075,Fulton,0
1430,McDonald,"8745 roswell road, sandy springs, ga, 30350, us",6.29,2.69,2.59,10.89,4.29,2.39,2.79,21,114,4.299999999999999,2,5.736491228070176,2,1,1,0,ga,30350,Fulton,0
1431,McDonald,"970 mansell rd, roswell, ga, 30076, us",6.59,2.99,2.79,11.39,3.99,2.59,2.49,17,104,4.3999999999999995,460+,6.182307692307693,2,1,1,0,ga,30076,Fulton,0
1432,McDonald,"1465 holcomb bridge rd, roswell, ga, 30076, us",6.29,3.09,2.89,10.99,4.19,2.49,2.69,20,117,4.5,1,5.7925641025641035,2,1,1,0,ga,30076,Fulton,0
1433,McDonald,"600 west crossville road, roswell, ga, 30075, us",6.29,2.89,2.59,10.89,3.99,2.29,,25,120,4.700000000000001,340+,5.758333333333334,2,1,1,0,ga,30075,Fulton,0
1434,McDonald,"3011 johnson ferry dr, marietta, ga, 30062, us",6.09,2.89,2.39,10.29,3.59,2.49,2.59,40,129,4.6000000000000005,700+,6.731085271317829,2,1,1,0,ga,30062,Cobb,0
1435,McDonald,"2826 evans mill rd, stonecrest, ga, 30058, us",6.0,2.63,1.86,10.59,2.99,2.59,2.29,26,133,4.0,1,5.884436090225565,2,1,1,0,ga,30058,DeKalb,0
1436,McDonald,"370 north deshon road, stone mountain, ga, 30087, us",6.69,2.89,2.79,11.29,4.19,2.49,2.39,36,128,4.200000000000001,1,5.8968750000000005,2,1,1,0,ga,30087,DeKalb,0
1437,McDonald,"456 s. stone mountain lithonia rd, stone mountain, ga, 30088, us",6.69,2.89,2.79,11.29,4.19,2.49,2.39,33,125,4.200000000000003,1,5.934159999999999,2,1,1,0,ga,30088,DeKalb,0
1438,McDonald,"3460 georgia highway 124, snellville, ga, 30039, us",6.79,2.89,2.39,11.39,3.79,2.49,1.99,27,123,4.200000000000002,2,5.8621951219512205,2,1,1,0,ga,30039,Gwinnett,0
1439,McDonald,"5225 highway 78, stone mountain, ga, 30087-3414, us",6.27,2.44,2.15,10.55,3.69,2.59,2.69,22,133,4.199999999999999,500+,5.96796992481203,2,1,1,0,ga,30087,DeKalb,0
1440,McDonald,"2964 turner hill rd, lithonia, ga, 30038, us",7.01,2.77,2.55,11.18,3.72,2.59,2.49,21,134,4.0,800+,6.1991044776119395,2,1,1,0,ga,30038,DeKalb,0
1441,McDonald,"443 moreland ave, atlanta, ga, 30316, us",5.59,2.29,1.74,9.99,3.29,2.49,2.09,22,120,4.1000000000000005,6,4.809166666666667,2,1,1,0,ga,30316,DeKalb,0
1442,McDonald,"3893 n druid hills rd, decatur, ga, 30033-3023, us",6.29,2.99,2.79,11.99,3.79,2.49,2.29,39,131,4.3,1,5.845114503816794,2,1,1,0,ga,30033,DeKalb,0
1443,McDonald,"526 ponce de leon blvd, atlanta, ga, 30308, us",6.19,2.49,2.39,10.99,3.69,2.29,2.29,33,125,4.100000000000001,7,5.787280000000001,2,1,1,0,ga,30308,Fulton,0
1444,McDonald,"1176 ralph david abernathy blvd, atlanta, ga, 30310, us",,,,,,2.29,2.29,45,130,4.0,3,4.321230769230769,2,1,1,0,ga,30310,Fulton,0
1445,McDonald,"2091 stewart ave, atlanta, ga, 30315, us",,,,,,2.49,2.29,45,131,4.0,2,4.3084732824427485,2,1,1,0,ga,30315,Fulton,0
1446,McDonald,"1994 howell mill road, atlanta, ga, 30318, us",,,,,,2.49,2.39,50,134,4.199999999999999,1,4.562388059701493,2,1,1,0,ga,30318,Fulton,0
1447,McDonald,"5710 fulton industrial blvd, atlanta, ga, 30331, us",5.89,2.89,2.89,11.19,3.49,2.59,2.49,15,129,4.0,1,5.337286821705426,2,1,1,0,ga,30331,Fulton,0
1448,McDonald,"3670 cascade rd, atlanta, ga, 30331, us",5.59,2.69,2.49,9.29,3.49,1.99,2.99,20,129,3.8999999999999995,1,4.574883720930233,2,1,1,0,ga,30331,Fulton,0
1449,McDonald,"834 thornton rd, lithia springs, ga, 30122, us",5.59,2.89,2.79,11.39,4.59,2.59,2.19,19,127,3.8999999999999977,1,5.393937007874017,2,1,1,0,ga,30122,Douglas,0
1450,McDonald,"840 veterans memorial hwy se, mableton, ga, 30126, us",5.89,2.39,2.19,9.89,3.19,1.99,2.69,20,130,4.1000000000000005,1,4.58576923076923,2,1,1,0,ga,30126,Cobb,0
1451,McDonald,"4860 floyd road sw, mableton, ga, 30126, us",5.79,2.49,2.19,9.09,2.99,2.29,1.79,21,117,4.399999999999999,2,4.748974358974358,2,1,1,0,ga,30126,Cobb,0
1452,McDonald,"3534 martin luther king dr, atlanta, ga, 30331, us",,,,,,2.19,,30,126,3.899999999999998,2,4.696904761904763,2,1,1,0,ga,30331,Fulton,0
1453,McDonald,"7070 jimmy carter blvd, norcross, ga, 30092, us",5.59,2.29,1.67,9.99,3.0,2.49,1.99,19,119,3.8999999999999977,1,4.854117647058826,2,1,1,0,ga,30092,Gwinnett,0
1454,McDonald,"5535 buford hwy, norcross, ga, 30071, us",6.35,2.75,2.41,11.03,3.59,2.49,2.59,28,126,4.5,1,6.980238095238096,2,1,1,0,ga,30071,Gwinnett,0
1455,McDonald,"2950 holcomb bridge rd, alpharetta, ga, 30022, us",6.79,3.19,2.89,10.99,4.19,2.49,2.69,28,121,4.5,1,5.849752066115702,2,1,1,0,ga,30022,Fulton,0
1456,McDonald,"3485 peachtree industrial blvd, duluth, ga, 30096, us",6.49,2.69,2.69,9.99,4.19,2.49,2.89,37,131,4.5,1,4.946870229007633,2,1,1,0,ga,30096,Gwinnett,0
1457,McDonald,"3396, chamblee, ga, 30341, us",6.49,2.79,2.39,11.29,3.99,2.29,2.29,41,130,4.5,900+,5.703538461538462,2,1,1,0,ga,30341,DeKalb,0
1458,McDonald,"2772 chamblee tucker road, doraville, ga, 30341, us",6.59,2.49,2.39,11.99,3.79,2.49,2.69,38,132,4.399999999999999,600+,5.765909090909091,2,1,1,0,ga,30341,DeKalb,0
1459,McDonald,"2510 fairview ave, boise, id, 83702, us",5.99,2.59,2.29,10.59,4.19,1.79,2.19,20,131,4.600000000000001,1,5.225572519083969,2,1,1,0,id,83702,Ada,0
1460,McDonald,"1375 broadway, boise, id, 83706-3703, us",5.99,2.49,2.29,10.59,3.89,1.79,2.29,19,131,4.600000000000001,1,5.220992366412214,2,1,1,0,id,83706,Ada,0
1461,McDonald,"1185 vista ave, boise, id, 83705-2430, us",6.19,2.39,2.29,10.69,3.89,1.79,2.19,17,129,4.699999999999999,1,5.176511627906977,2,1,1,0,id,83705,Ada,0
1462,McDonald,"510 n orchard st, boise, id, 83706, us",6.19,2.39,2.39,10.59,3.99,1.79,2.29,18,132,4.7,800+,5.208636363636363,2,1,1,0,id,83706,Ada,0
1463,McDonald,"7811 fairview ave, boise, id, 83704, us",5.99,2.29,2.09,10.69,4.19,1.79,2.19,20,131,4.399999999999999,450+,5.211068702290075,2,1,1,0,id,83704,Ada,0
1464,McDonald,"7222 overland rd, boise, id, 83709, us",6.19,2.49,2.49,10.59,3.89,1.79,2.29,20,135,4.399999999999999,600+,5.164518518518519,2,1,1,0,id,83709,Ada,0
1465,McDonald,"8907 e 116th st, fishers, in, 46038, us",6.49,2.59,2.46,10.78,3.76,1.89,2.2,38,137,4.3999999999999995,500+,5.822116788321167,2,1,1,0,in,46038,Hamilton,0
1466,McDonald,"9611 n by ne blvd, fishers, in, 46037, us",6.49,2.59,2.46,10.78,3.76,1.89,2.2,39,137,4.5,500+,5.824379562043795,2,1,1,0,in,46037,Hamilton,0
1467,McDonald,"6061 e 82nd st, indianapolis, in, 46250, us",6.82,3.09,2.62,11.69,3.91,1.68,2.09,36,138,4.2,1,6.781304347826087,2,1,1,0,in,46250,Marion,0
1468,McDonald,"13255 tegler dr, noblesville, in, 46060, us",5.99,2.59,2.49,10.38,3.39,1.69,2.49,25,126,4.5,500+,5.303333333333335,2,1,1,0,in,46060,Hamilton,0
1469,McDonald,"15101 thatcher ln, carmel 46032, usa, westfield, in, 46033, us",6.62,2.24,2.14,10.88,3.09,1.68,2.21,20,135,4.600000000000001,370+,5.318962962962964,2,1,1,0,in,46033,Hamilton,0
1470,McDonald,"945 tournament trail, westfield, in, 46074, us",6.69,3.09,2.69,11.19,3.99,1.79,2.39,31,122,4.6000000000000005,300+,5.421967213114756,2,1,1,0,in,46074,Hamilton,0
1471,McDonald,"6437 columbia ave, hammond, in, 46320, us",6.69,2.99,2.69,11.09,3.79,2.19,2.29,25,127,4.299999999999996,1,5.010944881889764,2,1,1,0,in,46320,Lake,0
1472,McDonald,"4615 calumet avenue, hammond, in, 46327, us",6.39,3.59,2.99,11.39,3.59,2.19,2.49,19,130,4.1000000000000005,450+,5.183538461538461,2,1,1,0,in,46327,Lake,0
1473,McDonald,"4745 indianapolis blvd, east chicago, in, 46312-3327, us",6.39,3.69,3.19,10.99,3.49,2.19,2.99,21,129,4.300000000000001,340+,4.970310077519381,2,1,1,0,in,46312,Lake,0
1474,McDonald,"515 ridge rd, munster, in, 46321, us",6.49,2.89,2.49,10.29,3.99,1.79,2.29,38,125,4.399999999999999,440+,5.54792,2,1,1,0,in,46321,Lake,0
1475,McDonald,"7420 kennedy ave, hammond, in, 46323, us",6.39,3.49,3.19,10.79,3.69,2.19,2.49,23,131,4.399999999999999,700+,5.076717557251908,2,1,1,0,in,46323,Lake,0
1476,McDonald,"1811 e columbus drive, east chicago, in, 46312, us",6.59,3.19,3.19,11.49,3.69,2.19,2.29,35,127,4.399999999999998,600+,5.1948818897637805,2,1,1,0,in,46312,Lake,0
1477,McDonald,"1611 n meridian st, indianapolis, in, 46202, us",5.99,2.29,2.19,9.89,3.19,1.79,1.79,39,126,3.8,2,5.802460317460318,2,1,1,0,in,46202,Marion,0
1478,McDonald,"3828 w morris st, indianapolis, in, 46241, us",6.49,3.09,2.59,10.19,3.59,1.79,1.79,36,125,3.7999999999999994,800+,5.53904,2,1,1,0,in,46241,Marion,0
1479,McDonald,"2551 emerson avenue, indianapolis, in, 46218, us",6.22,2.62,2.53,10.69,3.69,2.29,2.03,34,131,4.100000000000001,1,5.360916030534351,2,1,1,0,in,46218,Marion,0
1480,McDonald,"4941 knights way, indianapolis, in, 46217, us",6.09,2.99,2.89,10.24,3.59,1.69,2.59,26,129,4.0,250+,5.341395348837209,2,1,1,0,in,46217,Marion,0
1481,McDonald,"6830 west 38th street, indianapolis, in, 46254, us",6.79,2.99,2.79,10.79,3.69,1.79,2.59,17,130,4.5,1,5.787923076923077,2,1,1,0,in,46254,Marion,0
1482,McDonald,"7911 31 south, indianapolis, in, 46227, us",5.89,3.09,2.69,10.29,3.29,2.19,2.49,31,135,4.3,800+,5.4228148148148145,2,1,1,0,in,46227,Marion,0
1483,McDonald,"601 university ave, des moines, ia, 50314, us",5.89,3.39,3.29,10.99,4.09,2.79,2.79,30,128,4.299999999999999,1,6.007500000000001,2,1,1,0,ia,50314,Polk,0
1484,McDonald,"3000 se 14th st, des moines, ia, 50315, us",7.09,3.29,2.89,12.09,4.19,2.89,2.59,34,122,4.299999999999998,600+,5.690819672131147,2,1,1,0,ia,50315,Polk,0
1485,McDonald,"3002 forest ave, des moines, ia, 50311, us",7.09,3.59,3.19,11.99,4.09,2.89,2.39,39,126,4.299999999999997,1,5.82015873015873,2,1,1,0,ia,50311,Polk,0
1486,McDonald,"2540 e university ave, des moines, ia, 50317, us",6.89,3.49,3.19,12.09,4.19,2.89,,39,123,4.200000000000002,360+,5.737967479674797,2,1,1,0,ia,50317,Polk,0
1487,McDonald,"1345 e euclid ave, des moines, ia, 50316, us",6.19,3.39,2.99,11.89,4.29,2.09,1.99,27,119,4.5,600+,5.081596638655464,2,1,1,0,ia,50316,Polk,0
1488,McDonald,"4201 fleur dr, des moines, ia, 50315, us",6.79,3.49,3.09,10.69,4.09,1.99,1.79,37,124,4.299999999999998,470+,5.610967741935485,2,1,1,0,ia,50315,Polk,0
1489,McDonald,"9717 w 87th st, overland park, ks, 66212, us",6.56,2.49,2.61,12.11,4.36,1.74,2.29,42,134,4.399999999999999,340+,6.096567164179105,2,1,1,0,ks,66212,Johnson,0
1490,McDonald,"9405 w 75th st, overland park, ks, 66204, us",7.0,2.59,2.49,12.19,4.54,1.79,2.2,35,123,4.6000000000000005,270+,5.836504065040651,2,1,1,0,ks,66204,Johnson,0
1491,McDonald,"7700 metcalf ave, overland park, ks, 66204, us",6.99,2.89,2.49,12.39,4.69,1.89,2.29,39,124,4.5,600+,6.605806451612902,2,1,1,0,ks,66204,Johnson,0
1492,McDonald,"9401 fo ster, overland park, ks, 66212-2232, us",6.99,2.89,2.49,12.39,4.69,1.89,2.39,39,123,4.6000000000000005,600+,6.437642276422763,2,1,1,0,ks,66212,Johnson,0
1493,McDonald,"11600 w 95th st, overland park, ks, 66214, us",7.0,2.59,2.49,12.19,4.54,1.79,2.2,33,122,4.5,400+,5.805163934426231,2,1,1,0,ks,66214,Johnson,0
1494,McDonald,"545 n hillside, wichita, ks, 67214, us",6.05,2.45,2.25,10.09,3.89,1.85,2.89,24,129,4.199999999999999,1,5.93015503875969,2,1,1,0,ks,67214,Sedgwick,0
1495,McDonald,"2261 n amidon, wichita, ks, 67204, us",5.25,2.45,2.25,9.39,3.59,1.69,2.89,23,124,4.100000000000001,600+,5.863709677419356,2,1,1,0,ks,67204,Sedgwick,0
1496,McDonald,"1811 n hillside, wichita, ks, 67214, us",5.69,2.35,2.15,9.49,3.51,1.79,2.59,24,128,4.1000000000000005,700+,5.869921875000001,2,1,1,0,ks,67214,Sedgwick,0
1497,McDonald,"1630 s hillside st, wichita, ks, 67218, us",5.75,2.45,2.25,10.09,3.95,1.99,2.89,21,128,4.3999999999999995,1,6.023671875,2,1,1,0,ks,67218,Sedgwick,0
1498,McDonald,"2418 s seneca ave, wichita, ks, 67217, us",5.99,2.38,2.54,9.89,3.69,2.09,2.29,16,117,4.0,1,5.287264957264958,2,1,1,0,ks,67217,Sedgwick,0
1499,McDonald,"456 s west, wichita, ks, 67213, us",5.49,2.38,2.54,9.79,3.87,2.09,1.99,18,117,4.0,700+,5.257606837606839,2,1,1,0,ks,67213,Sedgwick,0
1500,McDonald,"1499 russell cave rd, lexington, usa, lexington-fayette, ky, 40511, us",6.89,3.19,2.59,11.69,4.39,1.79,2.59,18,129,4.3999999999999995,500+,5.9140310077519365,2,1,1,0,ky,40511,Fayette,0
1501,McDonald,"2359 richmond rd, lexington, usa, lexington-fayette, ky, 40502, us",6.89,3.19,2.59,11.69,4.39,1.79,2.59,18,130,4.5,500+,6.119230769230769,2,1,1,0,ky,40502,Fayette,0
1502,McDonald,"2271 elkhorn road north, lexington-fayette, ky, 40505, us",6.89,3.19,2.59,11.69,4.39,1.79,2.59,22,132,4.3,180+,6.049848484848485,2,1,1,0,ky,40505,Fayette,0
1503,McDonald,"3100 pimlico pkwy, lexington, ky, 40517, us",5.89,2.49,2.39,10.29,3.99,1.79,2.39,21,126,4.100000000000002,800+,5.273571428571428,2,1,1,0,ky,40517,Fayette,0
1504,McDonald,"1921 plaudit pl, lexington-fayette, ky, 40509, us",5.69,2.19,2.29,9.89,3.99,1.79,2.49,22,123,4.299999999999998,800+,4.876422764227642,2,1,1,0,ky,40509,Fayette,0
