search_location,restaurant_name,item,price,restaurant_address
"1600 Truxtun Ave, Bakersfield, CA 93306",McDonald,Medium Hi-C® Orange,1.89,"2310 F ST, BAKERSFIELD, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",McDonald,Medium Light Lemonade,1.89,"2310 F ST, BAKERSFIELD, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",McDonald,Medium Unsweetened Iced Tea,1.89,"2310 F ST, BAKERSFIELD, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",McDonald,Medium Diet Coke®,1.89,"2310 F ST, BAKERSFIELD, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",McDonald,Medium Diet Dr Pepper®,1.89,"2310 F ST, BAKERSFIELD, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",McDonald,DASANI® Bottled Water,2.19,"2310 F ST, BAKERSFIELD, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",McDonald,Milk,2.19,"2310 F ST, BAKERSFIELD, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",McDonald,Medium Frozen Sprite® Lymonade®,2.56,"2310 F ST, BAKERSFIELD, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",McDonald,Medium Frozen Coca-Cola®,2.56,"2310 F ST, BAKERSFIELD, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",McDonald,McChicken®,3.51,"2310 F ST, BAKERSFIELD, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",McDonald,McDouble®,3.70,"2310 F ST, BAKERSFIELD, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",McDonald,Cheeseburger,3.52,"2310 F ST, BAKERSFIELD, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",McDonald,Big Mac®,6.61,"2310 F ST, BAKERSFIELD, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",McDonald,Filet-O-Fish®,5.49,"2310 F ST, BAKERSFIELD, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",McDonald,Hamburger,2.91,"2310 F ST, BAKERSFIELD, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",McDonald,Double Quarter Pounder® with Cheese,8.39,"2310 F ST, BAKERSFIELD, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",McDonald,Quarter Pounder® with Cheese,6.49,"2310 F ST, BAKERSFIELD, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",McDonald,Spicy McCrispy™,6.39,"2310 F ST, BAKERSFIELD, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",McDonald,Deluxe McCrispy™,6.89,"2310 F ST, BAKERSFIELD, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",McDonald,Double Bacon Quarter Pounder® with Cheese,8.99,"2310 F ST, BAKERSFIELD, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",McDonald,Bacon McDouble®,4.50,"2310 F ST, BAKERSFIELD, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",McDonald,Deluxe Spicy McCrispy™,6.89,"2310 F ST, BAKERSFIELD, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",McDonald,Bacon Quarter Pounder® with Cheese,7.79,"2310 F ST, BAKERSFIELD, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",McDonald,Quarter Pounder® with Cheese Deluxe,7.51,"2310 F ST, BAKERSFIELD, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",McDonald,Double Quarter Pounder® with Cheese Deluxe,8.69,"2310 F ST, BAKERSFIELD, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",McDonald,location,"2310 F ST, BAKERSFIELD, CA 93301, US","2310 F ST, BAKERSFIELD, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Build Your Own Munchie Meal,13.75,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Sourdough Jack® Combo,16.10,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Homestyle Ranch Chicken Club Combo,16.85,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Oreo® Shake,7.74,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Curly Fry,5.61,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Loaded Tiny Tacos,5.63,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Meat Lovers Burrito,8.74,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Ultimate Cheeseburger™,9.99,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Bacon Ultimate Cheeseburger™  Combo,17.23,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Chicken Nuggets (8),5.99,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Coca-Cola®,4.86,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Jumbo Jack® Cheeseburger Combo,13.73,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Bacon Ultimate Cheeseburger™,10.99,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Jumbo Egg Rolls (3),6.61,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large French Fry,5.24,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Sourdough Jack®,9.86,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Jumbo Jack®,6.86,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Jack's Spicy Chicken® Combo,16.10,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Jack's Spicy Chicken® w/ Cheese,10.24,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Ultimate Cheeseburger™ Combo,16.23,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,6pc Cinnamon Sugar Churro Flavor French Toast Sticks,6.24,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,6pc Classic French Toast Sticks,6.24,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,3pc Cinnamon Sugar Churro Flavor French Toast Sticks,3.13,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,3pc Classic French Toast Sticks,3.13,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Fish Sandwich Combo,9.98,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Fish Sandwich,4.11,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,4pc Mozzarella Sticks,3.75,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Baked Brownie,3.11,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Oreo® Cookie Mint Shake,7.74,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Jumbo Jack®  Combo,13.10,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Classic Buttery Jack® Combo,15.48,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Double Jack® Combo,16.23,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Bacon &amp; Swiss Buttery Jack® Combo,16.10,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Crispy Chicken Strips (5) Combo,17.85,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Chicken Nuggets (8) Combo,12.23,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Chicken Teriyaki Bowl Combo,15.74,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Cluck Sandwich Combo,15.98,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Crispy Chicken Strips (3) Combo,16.23,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Chicken Fajita Pita Combo,15.85,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Grilled Chicken Sandwich Combo,16.48,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Jack's Spicy Chicken® w/ Cheese Combo,16.48,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Extreme Sausage® Sandwich Combo,12.11,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Supreme Croissant Combo,11.99,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Sausage Croissant Combo,11.74,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Bacon Breakfast Jack® Combo,9.49,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Meat Lovers Burrito Combo,13.36,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Jumbo Breakfast Platter w/ Bacon &amp; Sausage Combo,13.99,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Jumbo Breakfast Platter w/ Bacon Combo,13.61,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Breakfast Jack® Combo,9.11,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Jumbo Breakfast Platter w/ Sausage Combo,13.61,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Sausage Breakfast Jack® Combo,9.49,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Supreme Sourdough Combo,12.86,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Loaded Breakfast Sandwich Combo,13.36,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Ultimate Breakfast Sandwich Combo,13.24,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Two Tacos,2.11,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Stuffed Jalapenos (7),7.24,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Classic Grilled Jack Wrap,3.75,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Jumbo Egg Roll (1),4.74,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Tiny Tacos,4.38,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Spicy Crispy Jack Wrap,3.75,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Classic Crispy Jack Wrap,3.75,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Stuffed Jalapenos (3),5.61,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Onion Rings,5.86,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Spicy Grilled Jack Wrap,3.75,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Strawberry Shake,7.49,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Mini Churros (5),4.24,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Chocolate Overload™ Cake,4.49,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Cheesecake,4.36,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Chocolate Shake,7.49,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Vanilla Shake,7.49,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Vanilla Sweet Cream Iced Coffee,4.99,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Dr Pepper®,4.86,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Diet Coke®,4.86,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Caramel Sweet Cream Iced Coffee,4.99,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Mocha Sweet Cream Iced Coffee,4.99,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Red Bull® Energy Can,3.74,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Sprite®,4.86,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Black Iced Coffee,4.36,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Barq's® Root Beer,4.86,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Simply Orange®,4.61,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Diet Dr Pepper®,4.86,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Dasani® Bottled Water,3.74,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Coca-Cola® Zero Sugar,4.86,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Fanta®,4.86,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Peace Tea,4.86,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Peace Tea Zero Sugar,4.86,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Minute Maid® Lemonade,4.86,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Minute Maid® Lemonade Zero Sugar,4.86,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Strawberry Red Daze Red Bull Infusion w/ Red Bull® Energy,6.24,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Strawberry Red Daze Red Bull Infusion w/ Red Bull® Sugarfree,6.24,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Berry Purple Daze Red Bull Infusion w/ Red Bull® Energy,6.24,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Berry Purple Daze Red Bull Infusion w/ Red Bull® Sugarfree,6.24,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Red Bull® Energy SugarFree Can,3.74,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large High Mountain Arabica Coffee,3.74,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Minute Maid® Apple Juice,2.49,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Milk,4.11,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Large Gold Peak® Iced Tea,4.86,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Milk Tea w/ Boba,6.18,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Iced Coffee w/ Boba,6.18,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Jumbo Jack® Cheeseburger,7.49,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Jr. Bacon Cheeseburger,4.24,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Jr. Jumbo Jack®,3.74,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Double Jack®,9.99,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Bacon &amp; Swiss Buttery Jack®,9.86,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Jr. Jumbo Jack® Cheeseburger,4.11,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Classic Buttery Jack®,9.24,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Jack's Spicy Chicken®,9.86,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Side Salad,3.74,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Crispy Chicken Strips (5),11.61,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Garden Salad w/ Grilled Chicken,10.36,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Cluck Sandwich,9.74,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Homestyle Ranch Chicken Club,10.61,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Crispy Chicken Strips (3),9.99,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Chicken Fajita Pita,9.61,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Chicken Teriyaki Bowl,10.24,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Grilled Chicken Sandwich,10.24,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Garden Salad w/ Crispy Chicken,10.36,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Southwest Salad w/ Grilled Chicken,10.36,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Southwest Salad w/ Crispy Chicken,10.36,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Chicken Sandwich,3.74,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Extreme Sausage® Sandwich,7.49,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Hash brown,4.11,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Sausage Croissant,7.11,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Breakfast Jack®,4.49,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Loaded Breakfast Sandwich,8.74,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Bacon Breakfast Jack®,4.86,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Supreme Croissant,7.36,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Sourdough Breakfast Sandwich,4.86,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Jumbo Breakfast Platter Bacon &amp; Sausage,9.36,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Mini Pancakes w/syrup,4.49,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Jumbo Breakfast Platter w/ Sausage,8.99,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Sausage Breakfast Jack®,4.86,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Jumbo Breakfast Platter w/ Bacon,8.99,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Ultimate Breakfast Sandwich,8.61,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,Supreme Sourdough,8.49,"2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Jack in the Box,location,"2220 Chester Ave, Bakersfield, CA 93301, US","2220 Chester Ave, Bakersfield, CA 93301, US"
"1600 Truxtun Ave, Bakersfield, CA 93306",Wendy,Bacon Double Stack™ Biggie™ Bag,0.00,
"1600 Truxtun Ave, Bakersfield, CA 93306",Wendy,Dave's Combo,0.00,
"1600 Truxtun Ave, Bakersfield, CA 93306",Wendy,Chili,0.00,
"1600 Truxtun Ave, Bakersfield, CA 93306",Wendy,6 PC. Spicy Chicken Nuggets,4.38,
"1600 Truxtun Ave, Bakersfield, CA 93306",Wendy,French Fries,0.00,
"1600 Truxtun Ave, Bakersfield, CA 93306",Wendy,Crispy Chicken BLT Biggie™ Bag,0.00,
"1600 Truxtun Ave, Bakersfield, CA 93306",Wendy,Baconator® Combo,0.00,
"1600 Truxtun Ave, Bakersfield, CA 93306",Wendy,Pretzel Baconator® Combo,0.00,
"1600 Truxtun Ave, Bakersfield, CA 93306",Wendy,Grilled Chicken Wrap Combo,0.00,
"1600 Truxtun Ave, Bakersfield, CA 93306",Wendy,Spicy Chicken Sandwich Combo,0.00,
"1600 Truxtun Ave, Bakersfield, CA 93306",Wendy,10 PC. Nuggets Combo,0.00,
"1600 Truxtun Ave, Bakersfield, CA 93306",Wendy,Big Bacon Classic® Combo,0.00,
