restaurant_name,menu_item,menu_item_price,restaurant_location,inputted_location,restaurant_rating,restaurant_distance
Burger King,Bacon King,10.29,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,Whopper® Jr.,4.99,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,Whopper® Jr. Meal,10.39,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,Bacon Double Cheeseburger,4.49,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,Bacon Cheeseburger,3.99,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,Cheeseburger,3.49,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,Cheeseburger Meal,8.39,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,Royal Crispy Chicken,8.39,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,Royal Crispy Chicken Meal,13.79,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,Spicy Royal Crispy Chicken,8.39,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,Spicy Royal Crispy Chicken Meal,13.79,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,Bacon and Swiss Royal Crispy Chicken,9.79,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,Bacon and Swiss Royal Crispy Chicken Meal,15.19,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,4 Pc. Chicken Fries,2.39,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,8 Pc. Fiery Buffalo Nuggets,3.59,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,8 Pc. Chicken Fries,5.74,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,8 Pc. Chicken Fries Meal,10.59,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,12 Pc. Chicken Fries,5.99,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,12 Pc. Chicken Fries Meal,9.89,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,16 Pc. Chicken Nuggets,7.09,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,16 Pc. Chicken Nuggets Meal,12.29,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,Fiery Big Fish,8.29,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,Big Fish,8.09,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,Big Fish Sandwich Meal,13.49,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,Fiery Buffalo Royal Crispy Wrap,4.29,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,Royal Crispy Wrap,4.29,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,Spicy Royal Crispy Wrap,4.29,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,Honey Mustard Royal Crispy Wrap,4.29,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,4 Pc. Cheesy Tots®,2.99,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,8 Pc. Cheesy Tots®,3.49,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,Onion Rings,3.99,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,Soft Drink,3.89,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,Chocolate Oreo® Shake,5.39,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,Chocolate Shake,5.39,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,Vanilla Shake,5.39,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,Pure Life® Purified Water,2.09,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,Iced Tea,3.89,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,Honest Kids® Apple Juice Drink.,2.79,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,Frozen Coke®,3.69,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,Frozen Fanta® Wild Cherry,3.69,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,Simply® Orange Juice,3.39,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,Po's Panda Sundae Topped with Oreo®,3.89,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,Hershey's® Sundae Pie,3.89,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,Soft Serve Cup,2.59,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,Double Cheeseburger King Jr Meal,7.39,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,Cheeseburger King Jr Meal,7.39,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,4 Pc. Nugget King Jr Meal,6.39,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,6 Pc. Nugget King Jr Meal,6.99,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Burger King,Hamburger King Jr Meal,6.69,"1541 East 12th Street, Oakland, CA, 94606, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.5 ,1.9 mi
Shake Shack,ShackBurger,9.59,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Fries,5.49,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Chicken Bites,6.99,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Cheeseburger,9.39,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Cheese Fries,6.59,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Bacon Cheeseburger,11.39,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Cookies and Cream Shake,7.59,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Avocado Bacon Chicken,13.89,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,SmokeShack,11.39,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Chicken Shack,11.19,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Bacon Cheese Fries,8.19,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Spicy Korean BBQ Fries,5.99,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Korean BBQ Burger,11.79,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Strawberry Shake,7.59,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Chocolate Shake,7.59,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Sunset Lemonade,5.79,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Korean Style Fried Chicken Sandwich,11.99,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Hamburger,8.99,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Vanilla Shake,7.59,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Avocado Bacon Burger,12.99,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Veggie Shack,11.39,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,'Shroom Burger,11.79,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Shack Stack,15.99,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Grilled Cheese,6.99,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Spicy Korean BBQ Cheese Fries,7.19,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Coffee &amp; Donuts Shake,8.39,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Maple Snickerdoodle Shake,8.39,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Frozen Hot Cocoa Shake,8.19,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Black &amp; White Shake,7.59,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Vanilla &amp; Chocolate Shake,7.59,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Frozen Custard,0.00,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Non-Dairy Chocolate Shake,8.79,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Non-Dairy Chocolate Frozen Custard,6.59,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Hot Dog,5.79,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Yuzu Honey Lemonade,5.79,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Dragonfruit Pomegranate,5.79,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Shack-made Lemonade,5.19,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Fifty/Fifty,5.19,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Organic Iced Tea,4.49,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Fountain Soda,4.49,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Draft Root Beer,4.79,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Organic Apple Juice Drink,4.49,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Shack2O Water,4.49,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Sparkling Shack2O Water,4.49,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
Shake Shack,Bag O' Bones,10.29,"1954 Telegraph Avenue, Oakland, CA, 94612, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.6 ,0.3 mi
