menu_item,menu_item_price,menu_item_calories,restaurant_address
Frisco Burger,6.79,850,"2983 S Church St, Murfreesboro, TN, 37127, US"
Double Frisco Burger,8.29,1110,"2983 S Church St, Murfreesboro, TN, 37127, US"
Bacon Cheeseburger,7.29,740,"2983 S Church St, Murfreesboro, TN, 37127, US"
Double Bacon Cheeseburger,8.79,1020,"2983 S Church St, Murfreesboro, TN, 37127, US"
Mushroom &amp; Swiss,6.49,560,"2983 S Church St, Murfreesboro, TN, 37127, US"
Double Mushroom &amp; Swiss,7.99,790,"2983 S Church St, Murfreesboro, TN, 37127, US"
Big Cheeseburger,4.29,540,"2983 S Church St, Murfreesboro, TN, 37127, US"
Double Big Cheeseburger,6.19,760,"2983 S Church St, Murfreesboro, TN, 37127, US"
5 Piece Hand-Breaded Chicken Tender Platter,6.09,670,"255 S Lowry St, Smyrna, TN, 37167, US"
Mushroom &amp; Swiss,6.49,560,"255 S Lowry St, Smyrna, TN, 37167, US"
Famous Star,6.09,670,"255 S Lowry St, Smyrna, TN, 37167, US"
Super Star,7.69,950,"255 S Lowry St, Smyrna, TN, 37167, US"
Frisco Burger,6.79,850,"255 S Lowry St, Smyrna, TN, 37167, US"
Double Frisco Burger,8.29,1110,"255 S Lowry St, Smyrna, TN, 37167, US"
Bacon Cheeseburger,7.29,740,"255 S Lowry St, Smyrna, TN, 37167, US"
Double Bacon Cheeseburger,8.79,1020,"255 S Lowry St, Smyrna, TN, 37167, US"
Mushroom &amp; Swiss,6.49,560,"255 S Lowry St, Smyrna, TN, 37167, US"
Double Mushroom &amp; Swiss,7.99,790,"255 S Lowry St, Smyrna, TN, 37167, US"
Big Cheeseburger,4.29,540,"255 S Lowry St, Smyrna, TN, 37167, US"
Double Big Cheeseburger,6.19,760,"255 S Lowry St, Smyrna, TN, 37167, US"
5 Piece Hand-Breaded Chicken Tender Platter,6.29,670,"3046 Parkway, Pigeon Forge, TN, 37863, US"
Mushroom &amp; Swiss,6.59,560,"3046 Parkway, Pigeon Forge, TN, 37863, US"
Famous Star,6.29,670,"3046 Parkway, Pigeon Forge, TN, 37863, US"
Super Star,7.69,950,"3046 Parkway, Pigeon Forge, TN, 37863, US"
Frisco Burger,6.89,850,"3046 Parkway, Pigeon Forge, TN, 37863, US"
Double Frisco Burger,8.39,1110,"3046 Parkway, Pigeon Forge, TN, 37863, US"
Monster,10.39,1160,"3046 Parkway, Pigeon Forge, TN, 37863, US"
Bacon Cheeseburger,7.29,740,"3046 Parkway, Pigeon Forge, TN, 37863, US"
Double Bacon Cheeseburger,8.89,1020,"3046 Parkway, Pigeon Forge, TN, 37863, US"
Mushroom &amp; Swiss,6.59,560,"3046 Parkway, Pigeon Forge, TN, 37863, US"
Double Mushroom &amp; Swiss,7.99,790,"3046 Parkway, Pigeon Forge, TN, 37863, US"
Big Cheeseburger,4.29,540,"3046 Parkway, Pigeon Forge, TN, 37863, US"
Double Big Cheeseburger,6.39,760,"3046 Parkway, Pigeon Forge, TN, 37863, US"
5 Piece Hand-Breaded Chicken Tender Platter,6.09,670,"2005 Whitten Road, Memphis, TN, 38133, US"
Mushroom &amp; Swiss,6.39,560,"2005 Whitten Road, Memphis, TN, 38133, US"
Famous Star,6.09,670,"2005 Whitten Road, Memphis, TN, 38133, US"
Super Star,7.69,950,"2005 Whitten Road, Memphis, TN, 38133, US"
Frisco Burger,6.79,850,"2005 Whitten Road, Memphis, TN, 38133, US"
Double Frisco Burger,8.29,1110,"2005 Whitten Road, Memphis, TN, 38133, US"
Mushroom &amp; Swiss,6.39,560,"2005 Whitten Road, Memphis, TN, 38133, US"
Double Mushroom &amp; Swiss,7.89,790,"2005 Whitten Road, Memphis, TN, 38133, US"
Big Cheeseburger,4.59,540,"2005 Whitten Road, Memphis, TN, 38133, US"
Double Big Cheeseburger,6.09,760,"2005 Whitten Road, Memphis, TN, 38133, US"
Bacon Cheeseburger,6.89,740,"2005 Whitten Road, Memphis, TN, 38133, US"
Double Bacon Cheeseburger,8.39,1020,"2005 Whitten Road, Memphis, TN, 38133, US"
Monster,9.09,1160,"2005 Whitten Road, Memphis, TN, 38133, US"
5 Piece Hand-Breaded Chicken Tender Platter,6.09,670,"749 Goodman Rd West, Horn Lake, MS, 38637, US"
Mushroom &amp; Swiss,6.39,560,"749 Goodman Rd West, Horn Lake, MS, 38637, US"
Famous Star,6.09,670,"749 Goodman Rd West, Horn Lake, MS, 38637, US"
Super Star,7.69,950,"749 Goodman Rd West, Horn Lake, MS, 38637, US"
Frisco Burger,6.79,850,"749 Goodman Rd West, Horn Lake, MS, 38637, US"
Double Frisco Burger,8.29,1110,"749 Goodman Rd West, Horn Lake, MS, 38637, US"
Mushroom &amp; Swiss,6.39,560,"749 Goodman Rd West, Horn Lake, MS, 38637, US"
Double Mushroom &amp; Swiss,7.89,790,"749 Goodman Rd West, Horn Lake, MS, 38637, US"
Big Cheeseburger,4.59,540,"749 Goodman Rd West, Horn Lake, MS, 38637, US"
Double Big Cheeseburger,6.09,760,"749 Goodman Rd West, Horn Lake, MS, 38637, US"
Bacon Cheeseburger,6.89,740,"749 Goodman Rd West, Horn Lake, MS, 38637, US"
Double Bacon Cheeseburger,8.39,1020,"749 Goodman Rd West, Horn Lake, MS, 38637, US"
Monster,9.09,1160,"749 Goodman Rd West, Horn Lake, MS, 38637, US"
5 Piece Hand-Breaded Chicken Tender Platter,6.09,670,"7015 Hacks Cross Road, Olive Branch, MS, 38654, US"
Mushroom &amp; Swiss,6.39,560,"7015 Hacks Cross Road, Olive Branch, MS, 38654, US"
Famous Star,6.09,670,"7015 Hacks Cross Road, Olive Branch, MS, 38654, US"
Super Star,7.69,950,"7015 Hacks Cross Road, Olive Branch, MS, 38654, US"
Frisco Burger,6.79,850,"7015 Hacks Cross Road, Olive Branch, MS, 38654, US"
Double Frisco Burger,8.29,1110,"7015 Hacks Cross Road, Olive Branch, MS, 38654, US"
Mushroom &amp; Swiss,6.39,560,"7015 Hacks Cross Road, Olive Branch, MS, 38654, US"
Double Mushroom &amp; Swiss,7.89,790,"7015 Hacks Cross Road, Olive Branch, MS, 38654, US"
Big Cheeseburger,4.59,540,"7015 Hacks Cross Road, Olive Branch, MS, 38654, US"
Double Big Cheeseburger,6.09,760,"7015 Hacks Cross Road, Olive Branch, MS, 38654, US"
Bacon Cheeseburger,6.89,740,"7015 Hacks Cross Road, Olive Branch, MS, 38654, US"
Double Bacon Cheeseburger,8.39,1020,"7015 Hacks Cross Road, Olive Branch, MS, 38654, US"
Monster,9.09,1160,"7015 Hacks Cross Road, Olive Branch, MS, 38654, US"
5 Piece Hand-Breaded Chicken Tender Platter,6.09,670,"7003 City Circle Way, Fairview, TN, 37062, US"
Mushroom &amp; Swiss,6.49,560,"7003 City Circle Way, Fairview, TN, 37062, US"
Famous Star,6.09,670,"7003 City Circle Way, Fairview, TN, 37062, US"
Super Star,7.69,950,"7003 City Circle Way, Fairview, TN, 37062, US"
Frisco Burger,6.79,850,"7003 City Circle Way, Fairview, TN, 37062, US"
Double Frisco Burger,8.29,1110,"7003 City Circle Way, Fairview, TN, 37062, US"
Bacon Cheeseburger,7.29,740,"7003 City Circle Way, Fairview, TN, 37062, US"
Double Bacon Cheeseburger,8.79,1020,"7003 City Circle Way, Fairview, TN, 37062, US"
Mushroom &amp; Swiss,6.49,560,"7003 City Circle Way, Fairview, TN, 37062, US"
Double Mushroom &amp; Swiss,7.99,790,"7003 City Circle Way, Fairview, TN, 37062, US"
Big Cheeseburger,4.29,540,"7003 City Circle Way, Fairview, TN, 37062, US"
Double Big Cheeseburger,6.19,760,"7003 City Circle Way, Fairview, TN, 37062, US"
5 Piece Hand-Breaded Chicken Tender Platter,6.09,670,"508 Waldron Rd, La Vergne, TN, 37086, US"
Mushroom &amp; Swiss,6.49,560,"508 Waldron Rd, La Vergne, TN, 37086, US"
Famous Star,6.09,670,"508 Waldron Rd, La Vergne, TN, 37086, US"
Super Star,7.69,950,"508 Waldron Rd, La Vergne, TN, 37086, US"
Frisco Burger,6.79,850,"508 Waldron Rd, La Vergne, TN, 37086, US"
Double Frisco Burger,8.29,1110,"508 Waldron Rd, La Vergne, TN, 37086, US"
Bacon Cheeseburger,7.29,740,"508 Waldron Rd, La Vergne, TN, 37086, US"
Double Bacon Cheeseburger,8.79,1020,"508 Waldron Rd, La Vergne, TN, 37086, US"
Mushroom &amp; Swiss,6.49,560,"508 Waldron Rd, La Vergne, TN, 37086, US"
Double Mushroom &amp; Swiss,7.99,790,"508 Waldron Rd, La Vergne, TN, 37086, US"
Big Cheeseburger,4.29,540,"508 Waldron Rd, La Vergne, TN, 37086, US"
Double Big Cheeseburger,6.19,760,"508 Waldron Rd, La Vergne, TN, 37086, US"
5 Piece Hand-Breaded Chicken Tender Platter,6.09,670,"1000 Acorn Dr, Nashville, TN, 37210, US"
Mushroom &amp; Swiss,6.49,560,"1000 Acorn Dr, Nashville, TN, 37210, US"
Famous Star,6.09,670,"1000 Acorn Dr, Nashville, TN, 37210, US"
Super Star,7.69,950,"1000 Acorn Dr, Nashville, TN, 37210, US"
Frisco Burger,6.79,850,"1000 Acorn Dr, Nashville, TN, 37210, US"
Double Frisco Burger,8.29,1110,"1000 Acorn Dr, Nashville, TN, 37210, US"
Bacon Cheeseburger,7.29,740,"1000 Acorn Dr, Nashville, TN, 37210, US"
Double Bacon Cheeseburger,8.79,1020,"1000 Acorn Dr, Nashville, TN, 37210, US"
Mushroom &amp; Swiss,6.49,560,"1000 Acorn Dr, Nashville, TN, 37210, US"
Double Mushroom &amp; Swiss,7.99,790,"1000 Acorn Dr, Nashville, TN, 37210, US"
Big Cheeseburger,4.29,540,"1000 Acorn Dr, Nashville, TN, 37210, US"
Double Big Cheeseburger,6.19,760,"1000 Acorn Dr, Nashville, TN, 37210, US"
5 Piece Hand-Breaded Chicken Tender Platter,6.09,670,"2450 E Layton Ave, Saint Francis, WI, 53235-6045, US"
Mushroom &amp; Swiss,7.49,560,"2450 E Layton Ave, Saint Francis, WI, 53235-6045, US"
Famous Star,6.09,670,"2450 E Layton Ave, Saint Francis, WI, 53235-6045, US"
Super Star,8.09,950,"2450 E Layton Ave, Saint Francis, WI, 53235-6045, US"
Frisco Burger,7.99,850,"2450 E Layton Ave, Saint Francis, WI, 53235-6045, US"
Double Frisco Burger,9.99,1110,"2450 E Layton Ave, Saint Francis, WI, 53235-6045, US"
Mushroom &amp; Swiss,7.49,560,"2450 E Layton Ave, Saint Francis, WI, 53235-6045, US"
Double Mushroom &amp; Swiss,9.49,790,"2450 E Layton Ave, Saint Francis, WI, 53235-6045, US"
Big Cheeseburger,5.69,540,"2450 E Layton Ave, Saint Francis, WI, 53235-6045, US"
Double Big Cheeseburger,7.69,760,"2450 E Layton Ave, Saint Francis, WI, 53235-6045, US"
Monster,9.79,1160,"2450 E Layton Ave, Saint Francis, WI, 53235-6045, US"
Bacon Cheeseburger,7.69,740,"2450 E Layton Ave, Saint Francis, WI, 53235-6045, US"
Double Bacon Cheeseburger,9.69,1020,"2450 E Layton Ave, Saint Francis, WI, 53235-6045, US"
