,menu_item,price,calories,address
1223,Sour Cream and Chive Baked Potato,2.89,310,"555 S. BROADWAY, WICHITA, KS, 67202, US"
1224,Plain Baked Potato,2.69,270,"555 S. BROADWAY, WICHITA, KS, 67202, US"
1225,Bacon Cheese Baked Potato,3.99,440,"555 S. BROADWAY, WICHITA, KS, 67202, US"
1226,Chili & Cheese Baked Potato,3.99,500,"555 S. BROADWAY, WICHITA, KS, 67202, US"
1227,Cheese Baked Potato,3.49,450,"555 S. BROADWAY, WICHITA, KS, 67202, US"
1228,Apple Bites,1.19,35,"555 S. BROADWAY, WICHITA, KS, 67202, US"
1229,6 PC. Crispy Chicken Nuggets,3.19,270,"555 S. BROADWAY, WICHITA, KS, 67202, US"
1230,4 PC. Crispy Chicken Nuggets,2.59,180,"555 S. BROADWAY, WICHITA, KS, 67202, US"
1231,6 PC. Spicy Chicken Nuggets,3.19,280,"555 S. BROADWAY, WICHITA, KS, 67202, US"
1232,4 PC. Spicy Chicken Nuggets,2.59,190,"555 S. BROADWAY, WICHITA, KS, 67202, US"
1233,Pretzel Baconator®,8.99,"1,050","1705 W. 21ST STREET NORTH, WICHITA, KS, 67203, US"
1234,Dave's Single®,5.69,590,"1705 W. 21ST STREET NORTH, WICHITA, KS, 67203, US"
1235,Dave's Double®,6.99,860,"1705 W. 21ST STREET NORTH, WICHITA, KS, 67203, US"
1236,Dave's Triple®,8.29,"1,160","1705 W. 21ST STREET NORTH, WICHITA, KS, 67203, US"
1237,Baconator®,8.19,960,"1705 W. 21ST STREET NORTH, WICHITA, KS, 67203, US"
1238,Son of Baconator®,6.29,630,"1705 W. 21ST STREET NORTH, WICHITA, KS, 67203, US"
1239,Big Bacon Classic®,6.99,650,"1705 W. 21ST STREET NORTH, WICHITA, KS, 67203, US"
1240,Big Bacon Classic® Double,7.79,920,"1705 W. 21ST STREET NORTH, WICHITA, KS, 67203, US"
1241,Big Bacon Classic Triple,8.79,"1,220","1705 W. 21ST STREET NORTH, WICHITA, KS, 67203, US"
1242,Bacon Double Stack,3.99,440,"1705 W. 21ST STREET NORTH, WICHITA, KS, 67203, US"
1243,Jr. Bacon Cheeseburger,2.89,370,"1705 W. 21ST STREET NORTH, WICHITA, KS, 67203, US"
1244,Jr. Cheeseburger Deluxe,2.49,350,"1705 W. 21ST STREET NORTH, WICHITA, KS, 67203, US"
1245,Jr. Cheeseburger,2.29,290,"1705 W. 21ST STREET NORTH, WICHITA, KS, 67203, US"
1246,Double Stack™,3.19,410,"1705 W. 21ST STREET NORTH, WICHITA, KS, 67203, US"
1247,Jr. Hamburger,1.99,250,"1705 W. 21ST STREET NORTH, WICHITA, KS, 67203, US"
1248,French Fries,1.99-3.29,210-470,"1705 W. 21ST STREET NORTH, WICHITA, KS, 67203, US"
1249,Baconator Fries,3.79,460,"1705 W. 21ST STREET NORTH, WICHITA, KS, 67203, US"
1250,Chili Cheese Fries,3.79,520,"1705 W. 21ST STREET NORTH, WICHITA, KS, 67203, US"
1251,Cheese Fries,3.49,470,"1705 W. 21ST STREET NORTH, WICHITA, KS, 67203, US"
1252,Family Chili,9.99,"1,100","1705 W. 21ST STREET NORTH, WICHITA, KS, 67203, US"
1253,Chili,2.79/3.59,240/340,"1705 W. 21ST STREET NORTH, WICHITA, KS, 67203, US"
1254,Sour Cream and Chive Baked Potato,2.89,310,"1705 W. 21ST STREET NORTH, WICHITA, KS, 67203, US"
1255,Plain Baked Potato,2.69,270,"1705 W. 21ST STREET NORTH, WICHITA, KS, 67203, US"
1256,Bacon Cheese Baked Potato,3.99,440,"1705 W. 21ST STREET NORTH, WICHITA, KS, 67203, US"
1257,Chili & Cheese Baked Potato,3.99,500,"1705 W. 21ST STREET NORTH, WICHITA, KS, 67203, US"
1258,Cheese Baked Potato,3.49,450,"1705 W. 21ST STREET NORTH, WICHITA, KS, 67203, US"
1259,Apple Bites,1.19,35,"1705 W. 21ST STREET NORTH, WICHITA, KS, 67203, US"
1260,6 PC. Crispy Chicken Nuggets,3.19,270,"1705 W. 21ST STREET NORTH, WICHITA, KS, 67203, US"
1261,4 PC. Crispy Chicken Nuggets,2.59,180,"1705 W. 21ST STREET NORTH, WICHITA, KS, 67203, US"
1262,6 PC. Spicy Chicken Nuggets,3.19,280,"1705 W. 21ST STREET NORTH, WICHITA, KS, 67203, US"
1263,4 PC. Spicy Chicken Nuggets,2.59,190,"1705 W. 21ST STREET NORTH, WICHITA, KS, 67203, US"
1264,Pretzel Baconator®,8.39,"1,050","9489 WESTPORT RD, LOUISVILLE, KY, 40241, US"
1265,Dave's Single®,5.39,590,"9489 WESTPORT RD, LOUISVILLE, KY, 40241, US"
1266,Dave's Double®,6.59,860,"9489 WESTPORT RD, LOUISVILLE, KY, 40241, US"
1267,Dave's Triple®,7.89,"1,160","9489 WESTPORT RD, LOUISVILLE, KY, 40241, US"
1268,Baconator®,7.39,960,"9489 WESTPORT RD, LOUISVILLE, KY, 40241, US"
1269,Son of Baconator®,5.99,630,"9489 WESTPORT RD, LOUISVILLE, KY, 40241, US"
1270,Big Bacon Classic®,6.19,650,"9489 WESTPORT RD, LOUISVILLE, KY, 40241, US"
1271,Big Bacon Classic® Double,7.39,910,"9489 WESTPORT RD, LOUISVILLE, KY, 40241, US"
1272,Big Bacon Classic Triple,8.69,"1,220","9489 WESTPORT RD, LOUISVILLE, KY, 40241, US"
1273,Bacon Double Stack,3.79,440,"9489 WESTPORT RD, LOUISVILLE, KY, 40241, US"
1274,Jr. Bacon Cheeseburger,3.19,370,"9489 WESTPORT RD, LOUISVILLE, KY, 40241, US"
1275,Jr. Cheeseburger Deluxe,2.29,340,"9489 WESTPORT RD, LOUISVILLE, KY, 40241, US"
1276,Jr. Cheeseburger,2.19,290,"9489 WESTPORT RD, LOUISVILLE, KY, 40241, US"
1277,Double Stack™,3.19,410,"9489 WESTPORT RD, LOUISVILLE, KY, 40241, US"
1278,Jr. Hamburger,1.99,250,"9489 WESTPORT RD, LOUISVILLE, KY, 40241, US"
1279,French Fries,1.79-3.69,210-470,"9489 WESTPORT RD, LOUISVILLE, KY, 40241, US"
1280,Baconator Fries,3.89,460,"9489 WESTPORT RD, LOUISVILLE, KY, 40241, US"
1281,Chili Cheese Fries,3.89,520,"9489 WESTPORT RD, LOUISVILLE, KY, 40241, US"
1282,Cheese Fries,3.59,470,"9489 WESTPORT RD, LOUISVILLE, KY, 40241, US"
1283,Chili,3.19/3.99,240/340,"9489 WESTPORT RD, LOUISVILLE, KY, 40241, US"
1284,Sour Cream and Chive Baked Potato,2.79,310,"9489 WESTPORT RD, LOUISVILLE, KY, 40241, US"
1285,Plain Baked Potato,2.59,270,"9489 WESTPORT RD, LOUISVILLE, KY, 40241, US"
1286,Bacon Cheese Baked Potato,4.49,440,"9489 WESTPORT RD, LOUISVILLE, KY, 40241, US"
1287,Chili & Cheese Baked Potato,4.49,500,"9489 WESTPORT RD, LOUISVILLE, KY, 40241, US"
1288,Cheese Baked Potato,3.99,450,"9489 WESTPORT RD, LOUISVILLE, KY, 40241, US"
1289,Apple Bites,1.49,35,"9489 WESTPORT RD, LOUISVILLE, KY, 40241, US"
1290,6 PC. Crispy Chicken Nuggets,2.99,270,"9489 WESTPORT RD, LOUISVILLE, KY, 40241, US"
1291,4 PC. Crispy Chicken Nuggets,2.19,180,"9489 WESTPORT RD, LOUISVILLE, KY, 40241, US"
1292,6 PC. Spicy Chicken Nuggets,2.99,280,"9489 WESTPORT RD, LOUISVILLE, KY, 40241, US"
1293,4 PC. Spicy Chicken Nuggets,2.19,190,"9489 WESTPORT RD, LOUISVILLE, KY, 40241, US"
1294,Pretzel Baconator®,7.99,"1,050","2374 College Drive, Baton Rouge, LA, 70808, US"
1295,Dave's Single®,5.69,590,"2374 College Drive, Baton Rouge, LA, 70808, US"
1296,Dave's Double®,6.69,860,"2374 College Drive, Baton Rouge, LA, 70808, US"
1297,Dave's Triple®,7.69,"1,160","2374 College Drive, Baton Rouge, LA, 70808, US"
1298,Baconator®,7.69,960,"2374 College Drive, Baton Rouge, LA, 70808, US"
1299,Son of Baconator®,5.99,630,"2374 College Drive, Baton Rouge, LA, 70808, US"
1300,Big Bacon Classic®,6.69,650,"2374 College Drive, Baton Rouge, LA, 70808, US"
1301,Big Bacon Classic® Double,7.69,910,"2374 College Drive, Baton Rouge, LA, 70808, US"
1302,Big Bacon Classic Triple,8.69,"1,220","2374 College Drive, Baton Rouge, LA, 70808, US"
1303,Bacon Double Stack,3.99,440,"2374 College Drive, Baton Rouge, LA, 70808, US"
1304,Jr. Bacon Cheeseburger,3.29,370,"2374 College Drive, Baton Rouge, LA, 70808, US"
1305,Jr. Cheeseburger Deluxe,2.99,340,"2374 College Drive, Baton Rouge, LA, 70808, US"
1306,Jr. Cheeseburger,2.49,290,"2374 College Drive, Baton Rouge, LA, 70808, US"
1307,Double Stack™,3.59,410,"2374 College Drive, Baton Rouge, LA, 70808, US"
1308,Jr. Hamburger,2.19,250,"2374 College Drive, Baton Rouge, LA, 70808, US"
1309,French Fries,1.59-3.49,210-470,"2374 College Drive, Baton Rouge, LA, 70808, US"
1310,Baconator Fries,3.79,460,"2374 College Drive, Baton Rouge, LA, 70808, US"
1311,Chili Cheese Fries,3.79,520,"2374 College Drive, Baton Rouge, LA, 70808, US"
1312,Cheese Fries,3.59,470,"2374 College Drive, Baton Rouge, LA, 70808, US"
1313,Family Chili,9.99,"1,100","2374 College Drive, Baton Rouge, LA, 70808, US"
1314,Chili,2.99/3.99,240/340,"2374 College Drive, Baton Rouge, LA, 70808, US"
1315,Sour Cream and Chive Baked Potato,2.99,310,"2374 College Drive, Baton Rouge, LA, 70808, US"
1316,Plain Baked Potato,2.79,270,"2374 College Drive, Baton Rouge, LA, 70808, US"
1317,Bacon Cheese Baked Potato,4.19,440,"2374 College Drive, Baton Rouge, LA, 70808, US"
1318,Chili & Cheese Baked Potato,4.19,500,"2374 College Drive, Baton Rouge, LA, 70808, US"
1319,Cheese Baked Potato,3.99,450,"2374 College Drive, Baton Rouge, LA, 70808, US"
1320,Apple Bites,1.59,35,"2374 College Drive, Baton Rouge, LA, 70808, US"
1321,6 PC. Crispy Chicken Nuggets,2.99,270,"2374 College Drive, Baton Rouge, LA, 70808, US"
1322,4 PC. Crispy Chicken Nuggets,2.29,180,"2374 College Drive, Baton Rouge, LA, 70808, US"
1323,6 PC. Spicy Chicken Nuggets,2.99,280,"2374 College Drive, Baton Rouge, LA, 70808, US"
1324,4 PC. Spicy Chicken Nuggets,2.29,190,"2374 College Drive, Baton Rouge, LA, 70808, US"
1325,Pretzel Baconator®,7.99,"1,050","101 Gateway Center Lane, Baton Rouge, LA, 70802, US"
1326,Dave's Single®,5.69,590,"101 Gateway Center Lane, Baton Rouge, LA, 70802, US"
1327,Dave's Double®,6.69,860,"101 Gateway Center Lane, Baton Rouge, LA, 70802, US"
1328,Dave's Triple®,7.69,"1,160","101 Gateway Center Lane, Baton Rouge, LA, 70802, US"
1329,Baconator®,7.69,960,"101 Gateway Center Lane, Baton Rouge, LA, 70802, US"
1330,Son of Baconator®,5.99,630,"101 Gateway Center Lane, Baton Rouge, LA, 70802, US"
1331,Big Bacon Classic®,6.69,650,"101 Gateway Center Lane, Baton Rouge, LA, 70802, US"
1332,Big Bacon Classic® Double,7.69,910,"101 Gateway Center Lane, Baton Rouge, LA, 70802, US"
1333,Big Bacon Classic Triple,8.69,"1,220","101 Gateway Center Lane, Baton Rouge, LA, 70802, US"
1334,Bacon Double Stack,3.99,440,"101 Gateway Center Lane, Baton Rouge, LA, 70802, US"
1335,Jr. Bacon Cheeseburger,3.29,370,"101 Gateway Center Lane, Baton Rouge, LA, 70802, US"
1336,Jr. Cheeseburger Deluxe,2.99,340,"101 Gateway Center Lane, Baton Rouge, LA, 70802, US"
1337,Jr. Cheeseburger,2.49,290,"101 Gateway Center Lane, Baton Rouge, LA, 70802, US"
1338,Double Stack™,3.59,410,"101 Gateway Center Lane, Baton Rouge, LA, 70802, US"
1339,Jr. Hamburger,2.19,250,"101 Gateway Center Lane, Baton Rouge, LA, 70802, US"
1340,French Fries,1.59-3.49,210-470,"101 Gateway Center Lane, Baton Rouge, LA, 70802, US"
1341,Baconator Fries,3.79,460,"101 Gateway Center Lane, Baton Rouge, LA, 70802, US"
1342,Chili Cheese Fries,3.79,520,"101 Gateway Center Lane, Baton Rouge, LA, 70802, US"
1343,Cheese Fries,3.59,470,"101 Gateway Center Lane, Baton Rouge, LA, 70802, US"
1344,Family Chili,9.99,"1,100","101 Gateway Center Lane, Baton Rouge, LA, 70802, US"
1345,Chili,2.99/3.99,240/340,"101 Gateway Center Lane, Baton Rouge, LA, 70802, US"
1346,Sour Cream and Chive Baked Potato,2.99,310,"101 Gateway Center Lane, Baton Rouge, LA, 70802, US"
1347,Plain Baked Potato,2.79,270,"101 Gateway Center Lane, Baton Rouge, LA, 70802, US"
1348,Bacon Cheese Baked Potato,4.19,440,"101 Gateway Center Lane, Baton Rouge, LA, 70802, US"
1349,Chili & Cheese Baked Potato,4.19,500,"101 Gateway Center Lane, Baton Rouge, LA, 70802, US"
1350,Cheese Baked Potato,3.99,450,"101 Gateway Center Lane, Baton Rouge, LA, 70802, US"
1351,Apple Bites,1.59,35,"101 Gateway Center Lane, Baton Rouge, LA, 70802, US"
1352,6 PC. Crispy Chicken Nuggets,2.99,270,"101 Gateway Center Lane, Baton Rouge, LA, 70802, US"
1353,4 PC. Crispy Chicken Nuggets,2.29,180,"101 Gateway Center Lane, Baton Rouge, LA, 70802, US"
1354,6 PC. Spicy Chicken Nuggets,2.99,280,"101 Gateway Center Lane, Baton Rouge, LA, 70802, US"
1355,4 PC. Spicy Chicken Nuggets,2.29,190,"101 Gateway Center Lane, Baton Rouge, LA, 70802, US"
1356,Pretzel Baconator®,7.99,"1,050","214 Lobdell Highway South, Port Allen, LA, 70767, US"
1357,Dave's Single®,5.69,590,"214 Lobdell Highway South, Port Allen, LA, 70767, US"
1358,Dave's Double®,6.69,860,"214 Lobdell Highway South, Port Allen, LA, 70767, US"
1359,Dave's Triple®,7.69,"1,160","214 Lobdell Highway South, Port Allen, LA, 70767, US"
1360,Baconator®,7.69,960,"214 Lobdell Highway South, Port Allen, LA, 70767, US"
1361,Son of Baconator®,5.99,630,"214 Lobdell Highway South, Port Allen, LA, 70767, US"
1362,Big Bacon Classic®,6.69,650,"214 Lobdell Highway South, Port Allen, LA, 70767, US"
1363,Big Bacon Classic® Double,7.69,910,"214 Lobdell Highway South, Port Allen, LA, 70767, US"
1364,Big Bacon Classic Triple,8.69,"1,220","214 Lobdell Highway South, Port Allen, LA, 70767, US"
1365,Bacon Double Stack,3.99,440,"214 Lobdell Highway South, Port Allen, LA, 70767, US"
1366,Jr. Bacon Cheeseburger,3.29,370,"214 Lobdell Highway South, Port Allen, LA, 70767, US"
1367,Jr. Cheeseburger Deluxe,2.99,340,"214 Lobdell Highway South, Port Allen, LA, 70767, US"
1368,Jr. Cheeseburger,2.49,290,"214 Lobdell Highway South, Port Allen, LA, 70767, US"
1369,Double Stack™,3.59,410,"214 Lobdell Highway South, Port Allen, LA, 70767, US"
1370,Jr. Hamburger,2.19,250,"214 Lobdell Highway South, Port Allen, LA, 70767, US"
1371,French Fries,1.59-3.49,210-470,"214 Lobdell Highway South, Port Allen, LA, 70767, US"
1372,Baconator Fries,3.79,460,"214 Lobdell Highway South, Port Allen, LA, 70767, US"
1373,Chili Cheese Fries,3.79,520,"214 Lobdell Highway South, Port Allen, LA, 70767, US"
1374,Cheese Fries,3.59,470,"214 Lobdell Highway South, Port Allen, LA, 70767, US"
1375,Chili,2.99/3.99,240/340,"214 Lobdell Highway South, Port Allen, LA, 70767, US"
1376,Sour Cream and Chive Baked Potato,2.99,310,"214 Lobdell Highway South, Port Allen, LA, 70767, US"
1377,Plain Baked Potato,2.79,270,"214 Lobdell Highway South, Port Allen, LA, 70767, US"
1378,Bacon Cheese Baked Potato,4.19,440,"214 Lobdell Highway South, Port Allen, LA, 70767, US"
1379,Chili & Cheese Baked Potato,4.19,500,"214 Lobdell Highway South, Port Allen, LA, 70767, US"
1380,Cheese Baked Potato,3.99,450,"214 Lobdell Highway South, Port Allen, LA, 70767, US"
1381,Apple Bites,1.59,35,"214 Lobdell Highway South, Port Allen, LA, 70767, US"
1382,6 PC. Crispy Chicken Nuggets,2.99,270,"214 Lobdell Highway South, Port Allen, LA, 70767, US"
1383,4 PC. Crispy Chicken Nuggets,2.29,180,"214 Lobdell Highway South, Port Allen, LA, 70767, US"
1384,6 PC. Spicy Chicken Nuggets,2.99,280,"214 Lobdell Highway South, Port Allen, LA, 70767, US"
1385,4 PC. Spicy Chicken Nuggets,2.29,190,"214 Lobdell Highway South, Port Allen, LA, 70767, US"
1386,Pretzel Baconator®,7.99,"1,050","636 West Lee Drive, Baton Rouge, LA, 70820, US"
1387,Dave's Single®,5.69,590,"636 West Lee Drive, Baton Rouge, LA, 70820, US"
1388,Dave's Double®,6.69,860,"636 West Lee Drive, Baton Rouge, LA, 70820, US"
1389,Dave's Triple®,7.69,"1,160","636 West Lee Drive, Baton Rouge, LA, 70820, US"
1390,Baconator®,7.69,960,"636 West Lee Drive, Baton Rouge, LA, 70820, US"
1391,Son of Baconator®,5.99,630,"636 West Lee Drive, Baton Rouge, LA, 70820, US"
1392,Big Bacon Classic®,6.69,650,"636 West Lee Drive, Baton Rouge, LA, 70820, US"
1393,Big Bacon Classic® Double,7.69,910,"636 West Lee Drive, Baton Rouge, LA, 70820, US"
1394,Big Bacon Classic Triple,8.69,"1,220","636 West Lee Drive, Baton Rouge, LA, 70820, US"
1395,Bacon Double Stack,3.99,440,"636 West Lee Drive, Baton Rouge, LA, 70820, US"
1396,Jr. Bacon Cheeseburger,3.29,370,"636 West Lee Drive, Baton Rouge, LA, 70820, US"
1397,Jr. Cheeseburger Deluxe,2.99,340,"636 West Lee Drive, Baton Rouge, LA, 70820, US"
1398,Jr. Cheeseburger,2.49,290,"636 West Lee Drive, Baton Rouge, LA, 70820, US"
1399,Double Stack™,3.59,410,"636 West Lee Drive, Baton Rouge, LA, 70820, US"
1400,Jr. Hamburger,2.19,250,"636 West Lee Drive, Baton Rouge, LA, 70820, US"
1401,French Fries,1.59-3.49,210-470,"636 West Lee Drive, Baton Rouge, LA, 70820, US"
1402,Baconator Fries,3.79,460,"636 West Lee Drive, Baton Rouge, LA, 70820, US"
1403,Chili Cheese Fries,3.79,520,"636 West Lee Drive, Baton Rouge, LA, 70820, US"
1404,Cheese Fries,3.59,470,"636 West Lee Drive, Baton Rouge, LA, 70820, US"
1405,Chili,2.99/3.99,240/340,"636 West Lee Drive, Baton Rouge, LA, 70820, US"
1406,Sour Cream and Chive Baked Potato,2.99,310,"636 West Lee Drive, Baton Rouge, LA, 70820, US"
1407,Bacon Cheese Baked Potato,4.19,440,"636 West Lee Drive, Baton Rouge, LA, 70820, US"
1408,Chili & Cheese Baked Potato,4.19,500,"636 West Lee Drive, Baton Rouge, LA, 70820, US"
1409,Cheese Baked Potato,3.99,450,"636 West Lee Drive, Baton Rouge, LA, 70820, US"
1410,Apple Bites,1.59,35,"636 West Lee Drive, Baton Rouge, LA, 70820, US"
1411,6 PC. Crispy Chicken Nuggets,2.99,270,"636 West Lee Drive, Baton Rouge, LA, 70820, US"
1412,4 PC. Crispy Chicken Nuggets,2.29,180,"636 West Lee Drive, Baton Rouge, LA, 70820, US"
1413,6 PC. Spicy Chicken Nuggets,2.99,280,"636 West Lee Drive, Baton Rouge, LA, 70820, US"
1414,4 PC. Spicy Chicken Nuggets,2.29,190,"636 West Lee Drive, Baton Rouge, LA, 70820, US"
1415,Pretzel Baconator®,7.99,"1,050","4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1416,Dave's Single®,5.69,590,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1417,Dave's Double®,6.69,860,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1418,Dave's Triple®,7.69,"1,160","4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1419,Baconator®,7.69,960,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1420,Son of Baconator®,5.99,630,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1421,Big Bacon Classic®,6.69,650,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1422,Big Bacon Classic® Double,7.69,910,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1423,Big Bacon Classic Triple,8.69,"1,220","4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1424,Bacon Double Stack,3.99,440,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1425,Jr. Bacon Cheeseburger,3.29,370,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1426,Jr. Cheeseburger Deluxe,2.99,340,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1427,Jr. Cheeseburger,2.49,290,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1428,Double Stack™,3.59,410,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1429,Jr. Hamburger,2.19,250,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1430,French Fries,1.59-3.49,210-470,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1431,Baconator Fries,3.79,460,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1432,Chili Cheese Fries,3.79,520,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1433,Cheese Fries,3.59,470,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1434,Chili,2.99/3.99,240/340,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1435,Sour Cream and Chive Baked Potato,2.99,310,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1436,Plain Baked Potato,2.79,270,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1437,Bacon Cheese Baked Potato,4.19,440,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1438,Chili & Cheese Baked Potato,4.19,500,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1439,Cheese Baked Potato,3.99,450,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1440,Apple Bites,1.59,35,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1441,6 PC. Crispy Chicken Nuggets,2.99,270,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1442,4 PC. Crispy Chicken Nuggets,2.29,180,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1443,6 PC. Spicy Chicken Nuggets,2.99,280,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1444,4 PC. Spicy Chicken Nuggets,2.29,190,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1445,Pretzel Baconator®,7.99,"1,050","6020 Bullard Avenue, New Orleans, LA, 70128, US"
1446,Dave's Single®,5.69,590,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1447,Dave's Single®,5.69,590,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1448,Dave's Double®,6.69,860,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1449,Dave's Double®,6.69,860,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1450,Dave's Triple®,7.69,"1,160","6020 Bullard Avenue, New Orleans, LA, 70128, US"
1451,Dave's Triple®,7.69,"1,160","6020 Bullard Avenue, New Orleans, LA, 70128, US"
1452,Baconator®,7.69,960,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1453,Son of Baconator®,5.99,630,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1454,Big Bacon Classic®,6.69,650,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1455,Big Bacon Classic® Double,7.69,910,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1456,Big Bacon Classic Triple,8.69,"1,220","6020 Bullard Avenue, New Orleans, LA, 70128, US"
1457,Bacon Double Stack,3.99,440,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1458,Jr. Bacon Cheeseburger,3.29,370,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1459,Jr. Cheeseburger Deluxe,2.99,340,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1460,Jr. Cheeseburger,2.49,290,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1461,Double Stack™,3.59,410,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1462,Jr. Hamburger,2.19,250,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1463,French Fries,1.59-3.49,210-470,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1464,Baconator Fries,3.79,460,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1465,Chili Cheese Fries,3.79,520,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1466,Cheese Fries,3.59,470,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1467,Family Chili,9.99,"1,100","6020 Bullard Avenue, New Orleans, LA, 70128, US"
1468,Chili,2.99/3.99,240/340,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1469,Sour Cream and Chive Baked Potato,2.99,310,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1470,Plain Baked Potato,2.79,270,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1471,Bacon Cheese Baked Potato,4.19,440,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1472,Chili & Cheese Baked Potato,4.19,500,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1473,Cheese Baked Potato,3.99,450,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1474,Apple Bites,1.59,35,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1475,6 PC. Crispy Chicken Nuggets,2.99,270,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1476,4 PC. Crispy Chicken Nuggets,2.29,180,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1477,6 PC. Spicy Chicken Nuggets,2.99,280,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
