menu_item,menu_item_price,menu_item_calories,restaurant_address
12 Pc. Chicken Fries,5.39,340,"700 East Cesar E Chavez Avenue, Los Angeles, CA, 90012, US"
8 Pc. Chicken Fries,4.59,220,"700 East Cesar E Chavez Avenue, Los Angeles, CA, 90012, US"
4 Pc. Chicken Fries,2.19,110,"700 East Cesar E Chavez Avenue, Los Angeles, CA, 90012, US"
Big Fish,4.19,570,"700 East Cesar E Chavez Avenue, Los Angeles, CA, 90012, US"
Chicken Jr.,2.59,440,"700 East Cesar E Chavez Avenue, Los Angeles, CA, 90012, US"
Fiery Buffalo Royal Crispy Wrap,3.49,360,"700 East Cesar E Chavez Avenue, Los Angeles, CA, 90012, US"
Royal Crispy Wrap,3.49,310,"700 East Cesar E Chavez Avenue, Los Angeles, CA, 90012, US"
Fiery Royal Crispy Wrap,3.49,390,"700 East Cesar E Chavez Avenue, Los Angeles, CA, 90012, US"
Honey Mustard Royal Crispy Wrap,3.49,290,"700 East Cesar E Chavez Avenue, Los Angeles, CA, 90012, US"
Tacos,3.49,420,"700 East Cesar E Chavez Avenue, Los Angeles, CA, 90012, US"
Whopper Meals,12.99,"1,390","1501 West 6th Street, Los Angeles, CA, 90017, US"
Texas Double Whopper Meals,15.79,"1,810","1501 West 6th Street, Los Angeles, CA, 90017, US"
Double Whopper Meals,13.99,"1,640","1501 West 6th Street, Los Angeles, CA, 90017, US"
Impossible Whopper Meals,13.99,"1,350","1501 West 6th Street, Los Angeles, CA, 90017, US"
Bacon King Meals,15.79,"1,920","1501 West 6th Street, Los Angeles, CA, 90017, US"
Whopper Jr Meals,11.59,"1,050","1501 West 6th Street, Los Angeles, CA, 90017, US"
Royal Crispy Chicken Meals,12.79,"1,300","1501 West 6th Street, Los Angeles, CA, 90017, US"
Spicy Royal Crispy Chicken Meals,12.89,"1,460","1501 West 6th Street, Los Angeles, CA, 90017, US"
Bacon &amp; Swiss Royal Crispy Chicken Meals,14.09,"1,370","1501 West 6th Street, Los Angeles, CA, 90017, US"
Original Chicken Sandwich Meals,12.79,"1,380","1501 West 6th Street, Los Angeles, CA, 90017, US"
Big Fish Meals,12.59,"1,290","1501 West 6th Street, Los Angeles, CA, 90017, US"
Royal Crispy Chicken,7.79,600,"1501 West 6th Street, Los Angeles, CA, 90017, US"
Fiery Royal Crispy Chicken,7.89,760,"1501 West 6th Street, Los Angeles, CA, 90017, US"
Bacon and Swiss Royal Crispy Chicken,8.79,740,"1501 West 6th Street, Los Angeles, CA, 90017, US"
Original Chicken Sandwich,7.79,680,"1501 West 6th Street, Los Angeles, CA, 90017, US"
8 Pc. Fiery Buffalo Nuggets,2.99,510,"1501 West 6th Street, Los Angeles, CA, 90017, US"
16 Pc. Chicken Nuggets,7.69,770,"1501 West 6th Street, Los Angeles, CA, 90017, US"
8 Pc. Chicken Nuggets,2.99,390,"1501 West 6th Street, Los Angeles, CA, 90017, US"
4 Pc. Chicken Nuggets,1.79,190,"1501 West 6th Street, Los Angeles, CA, 90017, US"
12 Pc. Chicken Fries,8.19,340,"1501 West 6th Street, Los Angeles, CA, 90017, US"
8 Pc. Chicken Fries,6.19,220,"1501 West 6th Street, Los Angeles, CA, 90017, US"
4 Pc. Chicken Fries,3.19,110,"1501 West 6th Street, Los Angeles, CA, 90017, US"
Big Fish,7.59,570,"1501 West 6th Street, Los Angeles, CA, 90017, US"
Chicken Jr.,3.69,440,"1501 West 6th Street, Los Angeles, CA, 90017, US"
Fiery Buffalo Royal Crispy Wrap,3.49,360,"1501 West 6th Street, Los Angeles, CA, 90017, US"
Royal Crispy Wrap,3.49,310,"1501 West 6th Street, Los Angeles, CA, 90017, US"
Fiery Royal Crispy Wrap,3.49,390,"1501 West 6th Street, Los Angeles, CA, 90017, US"
Honey Mustard Royal Crispy Wrap,3.49,290,"1501 West 6th Street, Los Angeles, CA, 90017, US"
Tacos,3.39,420,"1501 West 6th Street, Los Angeles, CA, 90017, US"
Whopper Meals,11.79,"1,390","1830 West 8th Street, Los Angeles, CA, 90057, US"
Texas Double Whopper Meals,13.79,"1,810","1830 West 8th Street, Los Angeles, CA, 90057, US"
Double Whopper Meals,12.99,"1,640","1830 West 8th Street, Los Angeles, CA, 90057, US"
Impossible Whopper Meals,12.39,"1,350","1830 West 8th Street, Los Angeles, CA, 90057, US"
Bacon King Meals,13.39,"1,920","1830 West 8th Street, Los Angeles, CA, 90057, US"
Whopper Jr Meals,10.29,"1,050","1830 West 8th Street, Los Angeles, CA, 90057, US"
Royal Crispy Chicken Meals,11.19,"1,300","1830 West 8th Street, Los Angeles, CA, 90057, US"
Spicy Royal Crispy Chicken Meals,11.19,"1,460","1830 West 8th Street, Los Angeles, CA, 90057, US"
Bacon &amp; Swiss Royal Crispy Chicken Meals,11.99,"1,370","1830 West 8th Street, Los Angeles, CA, 90057, US"
Original Chicken Sandwich Meals,10.49,"1,380","1830 West 8th Street, Los Angeles, CA, 90057, US"
Big Fish Meals,10.49,"1,290","1830 West 8th Street, Los Angeles, CA, 90057, US"
Royal Crispy Chicken,6.29,600,"1830 West 8th Street, Los Angeles, CA, 90057, US"
Fiery Royal Crispy Chicken,6.29,760,"1830 West 8th Street, Los Angeles, CA, 90057, US"
Bacon and Swiss Royal Crispy Chicken,6.79,740,"1830 West 8th Street, Los Angeles, CA, 90057, US"
Original Chicken Sandwich,6.79,680,"1830 West 8th Street, Los Angeles, CA, 90057, US"
8 Pc. Fiery Buffalo Nuggets,3.49,510,"1830 West 8th Street, Los Angeles, CA, 90057, US"
16 Pc. Chicken Nuggets,4.98,770,"1830 West 8th Street, Los Angeles, CA, 90057, US"
8 Pc. Chicken Nuggets,2.89,390,"1830 West 8th Street, Los Angeles, CA, 90057, US"
4 Pc. Chicken Nuggets,1.49,190,"1830 West 8th Street, Los Angeles, CA, 90057, US"
12 Pc. Chicken Fries,5.39,340,"1830 West 8th Street, Los Angeles, CA, 90057, US"
8 Pc. Chicken Fries,4.59,220,"1830 West 8th Street, Los Angeles, CA, 90057, US"
4 Pc. Chicken Fries,2.19,110,"1830 West 8th Street, Los Angeles, CA, 90057, US"
Big Fish,4.19,570,"1830 West 8th Street, Los Angeles, CA, 90057, US"
Chicken Jr.,2.59,440,"1830 West 8th Street, Los Angeles, CA, 90057, US"
Fiery Buffalo Royal Crispy Wrap,3.49,360,"1830 West 8th Street, Los Angeles, CA, 90057, US"
Royal Crispy Wrap,3.49,310,"1830 West 8th Street, Los Angeles, CA, 90057, US"
Fiery Royal Crispy Wrap,3.49,390,"1830 West 8th Street, Los Angeles, CA, 90057, US"
Honey Mustard Royal Crispy Wrap,3.49,290,"1830 West 8th Street, Los Angeles, CA, 90057, US"
Tacos,3.49,420,"1830 West 8th Street, Los Angeles, CA, 90057, US"
Whopper,7.99,670,"1540 North Eastern Avenue, Los Angeles, CA, 90063, US"
Impossible™ Whopper,8.49,630,"1540 North Eastern Avenue, Los Angeles, CA, 90063, US"
Texas Double Whopper,10.29,"1,090","1540 North Eastern Avenue, Los Angeles, CA, 90063, US"
Double Whopper,9.19,920,"1540 North Eastern Avenue, Los Angeles, CA, 90063, US"
Triple Whopper ,10.19,"1,170","1540 North Eastern Avenue, Los Angeles, CA, 90063, US"
Bacon King,9.29,"1,200","1540 North Eastern Avenue, Los Angeles, CA, 90063, US"
BBQ Bacon Whopper Jr.,4.79,390,"1540 North Eastern Avenue, Los Angeles, CA, 90063, US"
Whopper Jr.,4.19,330,"1540 North Eastern Avenue, Los Angeles, CA, 90063, US"
Bacon Double Cheeseburger,4.39,440,"1540 North Eastern Avenue, Los Angeles, CA, 90063, US"
Bacon Cheeseburger,2.99,340,"1540 North Eastern Avenue, Los Angeles, CA, 90063, US"
Double Cheeseburger,3.49,400,"1540 North Eastern Avenue, Los Angeles, CA, 90063, US"
Cheeseburger,2.69,290,"1540 North Eastern Avenue, Los Angeles, CA, 90063, US"
Rodeo Burger,2.69,340,"1540 North Eastern Avenue, Los Angeles, CA, 90063, US"
Hamburger,1.89,250,"1540 North Eastern Avenue, Los Angeles, CA, 90063, US"
Have-sies™,3.79,380,"1540 North Eastern Avenue, Los Angeles, CA, 90063, US"
French Fries,3.79,370,"1540 North Eastern Avenue, Los Angeles, CA, 90063, US"
Onion Rings,3.79,360,"1540 North Eastern Avenue, Los Angeles, CA, 90063, US"
12 Pc. Chicken Fries,5.39,340,"1540 North Eastern Avenue, Los Angeles, CA, 90063, US"
8 Pc. Chicken Fries,4.59,220,"1540 North Eastern Avenue, Los Angeles, CA, 90063, US"
8 Pc. Fiery Buffalo Nuggets	,3.49,510,"1540 North Eastern Avenue, Los Angeles, CA, 90063, US"
4 Pc. Chicken Fries,2.19,110,"1540 North Eastern Avenue, Los Angeles, CA, 90063, US"
16 Pc. Chicken Nuggets,4.98,770,"1540 North Eastern Avenue, Los Angeles, CA, 90063, US"
8 Pc. Chicken Nuggets,2.89,390,"1540 North Eastern Avenue, Los Angeles, CA, 90063, US"
4 Pc. Chicken Nuggets,1.49,190,"1540 North Eastern Avenue, Los Angeles, CA, 90063, US"
MOTTS Applesauce,2.29,50,"1540 North Eastern Avenue, Los Angeles, CA, 90063, US"
Tacos,3.49,420,"1540 North Eastern Avenue, Los Angeles, CA, 90063, US"
Whopper Meals,11.79,"1,390","1845 S. Vermont Ave., Los Angeles, CA, 90006, US"
Texas Double Whopper Meals,13.79,"1,810","1845 S. Vermont Ave., Los Angeles, CA, 90006, US"
Double Whopper Meals,12.99,"1,640","1845 S. Vermont Ave., Los Angeles, CA, 90006, US"
Impossible Whopper Meals,12.39,"1,350","1845 S. Vermont Ave., Los Angeles, CA, 90006, US"
Bacon King Meals,13.39,"1,920","1845 S. Vermont Ave., Los Angeles, CA, 90006, US"
Whopper Jr Meals,10.29,"1,050","1845 S. Vermont Ave., Los Angeles, CA, 90006, US"
Royal Crispy Chicken Meals,11.19,"1,300","1845 S. Vermont Ave., Los Angeles, CA, 90006, US"
Spicy Royal Crispy Chicken Meals,11.19,"1,460","1845 S. Vermont Ave., Los Angeles, CA, 90006, US"
Bacon &amp; Swiss Royal Crispy Chicken Meals,11.99,"1,370","1845 S. Vermont Ave., Los Angeles, CA, 90006, US"
Original Chicken Sandwich Meals,10.49,"1,380","1845 S. Vermont Ave., Los Angeles, CA, 90006, US"
Big Fish Meals,10.49,"1,290","1845 S. Vermont Ave., Los Angeles, CA, 90006, US"
Royal Crispy Chicken,6.29,600,"1845 S. Vermont Ave., Los Angeles, CA, 90006, US"
Fiery Royal Crispy Chicken,6.29,760,"1845 S. Vermont Ave., Los Angeles, CA, 90006, US"
Bacon and Swiss Royal Crispy Chicken,6.79,740,"1845 S. Vermont Ave., Los Angeles, CA, 90006, US"
Original Chicken Sandwich,6.79,680,"1845 S. Vermont Ave., Los Angeles, CA, 90006, US"
8 Pc. Fiery Buffalo Nuggets,3.49,510,"1845 S. Vermont Ave., Los Angeles, CA, 90006, US"
16 Pc. Chicken Nuggets,4.98,770,"1845 S. Vermont Ave., Los Angeles, CA, 90006, US"
8 Pc. Chicken Nuggets,2.89,390,"1845 S. Vermont Ave., Los Angeles, CA, 90006, US"
4 Pc. Chicken Nuggets,1.49,190,"1845 S. Vermont Ave., Los Angeles, CA, 90006, US"
12 Pc. Chicken Fries,5.39,340,"1845 S. Vermont Ave., Los Angeles, CA, 90006, US"
8 Pc. Chicken Fries,4.59,220,"1845 S. Vermont Ave., Los Angeles, CA, 90006, US"
4 Pc. Chicken Fries,2.19,110,"1845 S. Vermont Ave., Los Angeles, CA, 90006, US"
Big Fish,4.19,570,"1845 S. Vermont Ave., Los Angeles, CA, 90006, US"
Chicken Jr.,2.59,440,"1845 S. Vermont Ave., Los Angeles, CA, 90006, US"
Fiery Buffalo Royal Crispy Wrap,3.49,360,"1845 S. Vermont Ave., Los Angeles, CA, 90006, US"
Royal Crispy Wrap,3.49,310,"1845 S. Vermont Ave., Los Angeles, CA, 90006, US"
Fiery Royal Crispy Wrap,3.49,390,"1845 S. Vermont Ave., Los Angeles, CA, 90006, US"
Honey Mustard Royal Crispy Wrap,3.49,290,"1845 S. Vermont Ave., Los Angeles, CA, 90006, US"
Tacos,3.49,420,"1845 S. Vermont Ave., Los Angeles, CA, 90006, US"
Whopper,7.99,670,"2600, Long Beach, CA, 90806, US"
Impossible™ Whopper,8.49,630,"2600, Long Beach, CA, 90806, US"
Texas Double Whopper,10.29,"1,090","2600, Long Beach, CA, 90806, US"
Double Whopper,9.19,920,"2600, Long Beach, CA, 90806, US"
Triple Whopper ,10.19,"1,170","2600, Long Beach, CA, 90806, US"
Bacon King,9.49,"1,200","2600, Long Beach, CA, 90806, US"
BBQ Bacon Whopper Jr.,4.79,390,"2600, Long Beach, CA, 90806, US"
Whopper Jr.,4.59,330,"2600, Long Beach, CA, 90806, US"
Bacon Double Cheeseburger,4.39,440,"2600, Long Beach, CA, 90806, US"
Bacon Cheeseburger,3.19,340,"2600, Long Beach, CA, 90806, US"
Double Cheeseburger,3.59,400,"2600, Long Beach, CA, 90806, US"
Cheeseburger,2.69,290,"2600, Long Beach, CA, 90806, US"
Rodeo Burger,2.69,340,"2600, Long Beach, CA, 90806, US"
Hamburger,1.89,250,"2600, Long Beach, CA, 90806, US"
Have-sies™,3.79,380,"2600, Long Beach, CA, 90806, US"
French Fries,3.99,370,"2600, Long Beach, CA, 90806, US"
Onion Rings,3.99,360,"2600, Long Beach, CA, 90806, US"
12 Pc. Chicken Fries,5.39,340,"2600, Long Beach, CA, 90806, US"
8 Pc. Chicken Fries,4.89,220,"2600, Long Beach, CA, 90806, US"
8 Pc. Fiery Buffalo Nuggets	,3.49,510,"2600, Long Beach, CA, 90806, US"
4 Pc. Chicken Fries,2.19,110,"2600, Long Beach, CA, 90806, US"
16 Pc. Chicken Nuggets,4.98,770,"2600, Long Beach, CA, 90806, US"
8 Pc. Chicken Nuggets,2.99,390,"2600, Long Beach, CA, 90806, US"
4 Pc. Chicken Nuggets,1.49,190,"2600, Long Beach, CA, 90806, US"
MOTTS Applesauce,2.29,50,"2600, Long Beach, CA, 90806, US"
Tacos,3.49,420,"2600, Long Beach, CA, 90806, US"
Whopper,7.99,670,"2955 North Bellflower Boulevard, Long Beach, CA, 90815, US"
Impossible™ Whopper,8.49,630,"2955 North Bellflower Boulevard, Long Beach, CA, 90815, US"
Texas Double Whopper,10.29,"1,090","2955 North Bellflower Boulevard, Long Beach, CA, 90815, US"
Double Whopper,9.19,920,"2955 North Bellflower Boulevard, Long Beach, CA, 90815, US"
Triple Whopper ,10.19,"1,170","2955 North Bellflower Boulevard, Long Beach, CA, 90815, US"
Bacon King,9.29,"1,200","2955 North Bellflower Boulevard, Long Beach, CA, 90815, US"
BBQ Bacon Whopper Jr.,4.79,390,"2955 North Bellflower Boulevard, Long Beach, CA, 90815, US"
Whopper Jr.,4.49,330,"2955 North Bellflower Boulevard, Long Beach, CA, 90815, US"
Bacon Double Cheeseburger,4.39,440,"2955 North Bellflower Boulevard, Long Beach, CA, 90815, US"
Bacon Cheeseburger,3.19,340,"2955 North Bellflower Boulevard, Long Beach, CA, 90815, US"
Double Cheeseburger,3.49,400,"2955 North Bellflower Boulevard, Long Beach, CA, 90815, US"
Cheeseburger,2.59,290,"2955 North Bellflower Boulevard, Long Beach, CA, 90815, US"
Rodeo Burger,2.69,340,"2955 North Bellflower Boulevard, Long Beach, CA, 90815, US"
Hamburger,1.89,250,"2955 North Bellflower Boulevard, Long Beach, CA, 90815, US"
Have-sies™,3.79,380,"2955 North Bellflower Boulevard, Long Beach, CA, 90815, US"
French Fries,3.89,370,"2955 North Bellflower Boulevard, Long Beach, CA, 90815, US"
Onion Rings,3.89,360,"2955 North Bellflower Boulevard, Long Beach, CA, 90815, US"
12 Pc. Chicken Fries,5.39,340,"2955 North Bellflower Boulevard, Long Beach, CA, 90815, US"
8 Pc. Chicken Fries,4.99,220,"2955 North Bellflower Boulevard, Long Beach, CA, 90815, US"
8 Pc. Fiery Buffalo Nuggets	,3.49,510,"2955 North Bellflower Boulevard, Long Beach, CA, 90815, US"
4 Pc. Chicken Fries,2.19,110,"2955 North Bellflower Boulevard, Long Beach, CA, 90815, US"
16 Pc. Chicken Nuggets,4.98,770,"2955 North Bellflower Boulevard, Long Beach, CA, 90815, US"
8 Pc. Chicken Nuggets,2.99,390,"2955 North Bellflower Boulevard, Long Beach, CA, 90815, US"
4 Pc. Chicken Nuggets,1.49,190,"2955 North Bellflower Boulevard, Long Beach, CA, 90815, US"
MOTTS Applesauce,2.29,50,"2955 North Bellflower Boulevard, Long Beach, CA, 90815, US"
Tacos,3.49,420,"2955 North Bellflower Boulevard, Long Beach, CA, 90815, US"
Whopper,6.9,670,"865 West Sepulveda Boulevard, Torrance, CA, 90502, US"
Impossible™ Whopper,8.06,630,"865 West Sepulveda Boulevard, Torrance, CA, 90502, US"
Texas Double Whopper,9.52,"1,090","865 West Sepulveda Boulevard, Torrance, CA, 90502, US"
Double Whopper,8.68,920,"865 West Sepulveda Boulevard, Torrance, CA, 90502, US"
Triple Whopper ,9.99,"1,170","865 West Sepulveda Boulevard, Torrance, CA, 90502, US"
Bacon King,9.51,"1,200","865 West Sepulveda Boulevard, Torrance, CA, 90502, US"
BBQ Bacon Whopper Jr.,3.96,390,"865 West Sepulveda Boulevard, Torrance, CA, 90502, US"
Whopper Jr.,3.07,330,"865 West Sepulveda Boulevard, Torrance, CA, 90502, US"
Bacon Double Cheeseburger,3.78,440,"865 West Sepulveda Boulevard, Torrance, CA, 90502, US"
Bacon Cheeseburger,2.72,340,"865 West Sepulveda Boulevard, Torrance, CA, 90502, US"
Double Cheeseburger,3.08,400,"865 West Sepulveda Boulevard, Torrance, CA, 90502, US"
Cheeseburger,2.37,290,"865 West Sepulveda Boulevard, Torrance, CA, 90502, US"
Rodeo Burger,2.37,340,"865 West Sepulveda Boulevard, Torrance, CA, 90502, US"
Hamburger,2.01,250,"865 West Sepulveda Boulevard, Torrance, CA, 90502, US"
Have-sies™,3.57,380,"865 West Sepulveda Boulevard, Torrance, CA, 90502, US"
French Fries,3.57,370,"865 West Sepulveda Boulevard, Torrance, CA, 90502, US"
Onion Rings,3.57,360,"865 West Sepulveda Boulevard, Torrance, CA, 90502, US"
12 Pc. Chicken Fries,6.07,340,"865 West Sepulveda Boulevard, Torrance, CA, 90502, US"
8 Pc. Chicken Fries,4.86,220,"865 West Sepulveda Boulevard, Torrance, CA, 90502, US"
8 Pc. Fiery Buffalo Nuggets	,2.99,510,"865 West Sepulveda Boulevard, Torrance, CA, 90502, US"
4 Pc. Chicken Fries,2.42,110,"865 West Sepulveda Boulevard, Torrance, CA, 90502, US"
16 Pc. Chicken Nuggets,5.64,770,"865 West Sepulveda Boulevard, Torrance, CA, 90502, US"
8 Pc. Chicken Nuggets,2.56,390,"865 West Sepulveda Boulevard, Torrance, CA, 90502, US"
4 Pc. Chicken Nuggets,1.42,190,"865 West Sepulveda Boulevard, Torrance, CA, 90502, US"
MOTTS Applesauce,2.03,50,"865 West Sepulveda Boulevard, Torrance, CA, 90502, US"
Tacos,3.06,420,"865 West Sepulveda Boulevard, Torrance, CA, 90502, US"
Whopper,6.59,670,"5540 Cherry Avenue, Long Beach, CA, 90805, US"
Impossible™ Whopper,7.59,630,"5540 Cherry Avenue, Long Beach, CA, 90805, US"
Texas Double Whopper,9.59,"1,090","5540 Cherry Avenue, Long Beach, CA, 90805, US"
Double Whopper,8.49,920,"5540 Cherry Avenue, Long Beach, CA, 90805, US"
Triple Whopper ,9.39,"1,170","5540 Cherry Avenue, Long Beach, CA, 90805, US"
Bacon King,8.99,"1,200","5540 Cherry Avenue, Long Beach, CA, 90805, US"
BBQ Bacon Whopper Jr.,4.99,390,"5540 Cherry Avenue, Long Beach, CA, 90805, US"
Whopper Jr.,4.49,330,"5540 Cherry Avenue, Long Beach, CA, 90805, US"
Bacon Double Cheeseburger,4.99,440,"5540 Cherry Avenue, Long Beach, CA, 90805, US"
Bacon Cheeseburger,3.79,340,"5540 Cherry Avenue, Long Beach, CA, 90805, US"
Double Cheeseburger,3.99,400,"5540 Cherry Avenue, Long Beach, CA, 90805, US"
Cheeseburger,2.99,290,"5540 Cherry Avenue, Long Beach, CA, 90805, US"
Rodeo Burger,2.99,340,"5540 Cherry Avenue, Long Beach, CA, 90805, US"
Hamburger,2.49,250,"5540 Cherry Avenue, Long Beach, CA, 90805, US"
Have-sies™,3.99,380,"5540 Cherry Avenue, Long Beach, CA, 90805, US"
French Fries,3.99,370,"5540 Cherry Avenue, Long Beach, CA, 90805, US"
Onion Rings,3.99,360,"5540 Cherry Avenue, Long Beach, CA, 90805, US"
12 Pc. Chicken Fries,6.99,340,"5540 Cherry Avenue, Long Beach, CA, 90805, US"
8 Pc. Chicken Fries,4.99,220,"5540 Cherry Avenue, Long Beach, CA, 90805, US"
8 Pc. Fiery Buffalo Nuggets	,2.99,510,"5540 Cherry Avenue, Long Beach, CA, 90805, US"
4 Pc. Chicken Fries,3.99,110,"5540 Cherry Avenue, Long Beach, CA, 90805, US"
16 Pc. Chicken Nuggets,5.49,770,"5540 Cherry Avenue, Long Beach, CA, 90805, US"
8 Pc. Chicken Nuggets,2.99,390,"5540 Cherry Avenue, Long Beach, CA, 90805, US"
4 Pc. Chicken Nuggets,1.49,190,"5540 Cherry Avenue, Long Beach, CA, 90805, US"
Mozzarella Sticks,2.89,330,"5540 Cherry Avenue, Long Beach, CA, 90805, US"
MOTTS Applesauce,1.0,50,"5540 Cherry Avenue, Long Beach, CA, 90805, US"
Tacos,2.99,420,"5540 Cherry Avenue, Long Beach, CA, 90805, US"
Whopper,7.79,670,"2008 Glenoaks Boulevard, San Fernando, CA, 91340, US"
Impossible™ Whopper,8.79,630,"2008 Glenoaks Boulevard, San Fernando, CA, 91340, US"
Texas Double Whopper,10.59,"1,090","2008 Glenoaks Boulevard, San Fernando, CA, 91340, US"
Double Whopper,8.79,920,"2008 Glenoaks Boulevard, San Fernando, CA, 91340, US"
Triple Whopper ,9.49,"1,170","2008 Glenoaks Boulevard, San Fernando, CA, 91340, US"
Bacon King,10.59,"1,200","2008 Glenoaks Boulevard, San Fernando, CA, 91340, US"
BBQ Bacon Whopper Jr.,6.89,390,"2008 Glenoaks Boulevard, San Fernando, CA, 91340, US"
Whopper Jr.,6.39,330,"2008 Glenoaks Boulevard, San Fernando, CA, 91340, US"
Bacon Double Cheeseburger,4.99,440,"2008 Glenoaks Boulevard, San Fernando, CA, 91340, US"
Bacon Cheeseburger,3.99,340,"2008 Glenoaks Boulevard, San Fernando, CA, 91340, US"
Double Cheeseburger,3.99,400,"2008 Glenoaks Boulevard, San Fernando, CA, 91340, US"
Cheeseburger,3.49,290,"2008 Glenoaks Boulevard, San Fernando, CA, 91340, US"
Rodeo Burger,3.49,340,"2008 Glenoaks Boulevard, San Fernando, CA, 91340, US"
Hamburger,2.59,250,"2008 Glenoaks Boulevard, San Fernando, CA, 91340, US"
Have-sies™,4.19,380,"2008 Glenoaks Boulevard, San Fernando, CA, 91340, US"
French Fries,3.89,370,"2008 Glenoaks Boulevard, San Fernando, CA, 91340, US"
Onion Rings,3.99,360,"2008 Glenoaks Boulevard, San Fernando, CA, 91340, US"
12 Pc. Chicken Fries,7.99,340,"2008 Glenoaks Boulevard, San Fernando, CA, 91340, US"
8 Pc. Chicken Fries,5.99,220,"2008 Glenoaks Boulevard, San Fernando, CA, 91340, US"
8 Pc. Fiery Buffalo Nuggets	,2.99,510,"2008 Glenoaks Boulevard, San Fernando, CA, 91340, US"
4 Pc. Chicken Fries,2.99,110,"2008 Glenoaks Boulevard, San Fernando, CA, 91340, US"
16 Pc. Chicken Nuggets,7.49,770,"2008 Glenoaks Boulevard, San Fernando, CA, 91340, US"
8 Pc. Chicken Nuggets,2.99,390,"2008 Glenoaks Boulevard, San Fernando, CA, 91340, US"
4 Pc. Chicken Nuggets,1.59,190,"2008 Glenoaks Boulevard, San Fernando, CA, 91340, US"
MOTTS Applesauce,1.89,50,"2008 Glenoaks Boulevard, San Fernando, CA, 91340, US"
Tacos,3.19,420,"2008 Glenoaks Boulevard, San Fernando, CA, 91340, US"
Whopper Meals,12.79,"1,390","20838 Devonshire St., Chatsworth, CA, 91311, US"
Texas Double Whopper Meals,15.59,"1,810","20838 Devonshire St., Chatsworth, CA, 91311, US"
Double Whopper Meals,14.29,"1,640","20838 Devonshire St., Chatsworth, CA, 91311, US"
Impossible Whopper Meals,13.79,"1,350","20838 Devonshire St., Chatsworth, CA, 91311, US"
Bacon King Meals,15.59,"1,920","20838 Devonshire St., Chatsworth, CA, 91311, US"
Whopper Jr Meals,11.39,"1,050","20838 Devonshire St., Chatsworth, CA, 91311, US"
Royal Crispy Chicken Meals,12.59,"1,300","20838 Devonshire St., Chatsworth, CA, 91311, US"
Spicy Royal Crispy Chicken Meals,12.69,"1,460","20838 Devonshire St., Chatsworth, CA, 91311, US"
Bacon &amp; Swiss Royal Crispy Chicken Meals,13.39,"1,370","20838 Devonshire St., Chatsworth, CA, 91311, US"
Original Chicken Sandwich Meals,12.59,"1,380","20838 Devonshire St., Chatsworth, CA, 91311, US"
Big Fish Meals,12.39,"1,290","20838 Devonshire St., Chatsworth, CA, 91311, US"
Royal Crispy Chicken,7.59,600,"20838 Devonshire St., Chatsworth, CA, 91311, US"
Fiery Royal Crispy Chicken,7.69,760,"20838 Devonshire St., Chatsworth, CA, 91311, US"
Bacon and Swiss Royal Crispy Chicken,8.39,740,"20838 Devonshire St., Chatsworth, CA, 91311, US"
Original Chicken Sandwich,7.59,680,"20838 Devonshire St., Chatsworth, CA, 91311, US"
8 Pc. Fiery Buffalo Nuggets,2.99,510,"20838 Devonshire St., Chatsworth, CA, 91311, US"
16 Pc. Chicken Nuggets,7.49,770,"20838 Devonshire St., Chatsworth, CA, 91311, US"
8 Pc. Chicken Nuggets,2.99,390,"20838 Devonshire St., Chatsworth, CA, 91311, US"
4 Pc. Chicken Nuggets,1.59,190,"20838 Devonshire St., Chatsworth, CA, 91311, US"
12 Pc. Chicken Fries,7.99,340,"20838 Devonshire St., Chatsworth, CA, 91311, US"
8 Pc. Chicken Fries,5.99,220,"20838 Devonshire St., Chatsworth, CA, 91311, US"
4 Pc. Chicken Fries,2.99,110,"20838 Devonshire St., Chatsworth, CA, 91311, US"
Big Fish,7.39,570,"20838 Devonshire St., Chatsworth, CA, 91311, US"
Chicken Jr.,3.49,440,"20838 Devonshire St., Chatsworth, CA, 91311, US"
Fiery Buffalo Royal Crispy Wrap,3.49,360,"20838 Devonshire St., Chatsworth, CA, 91311, US"
Royal Crispy Wrap,3.49,310,"20838 Devonshire St., Chatsworth, CA, 91311, US"
Fiery Royal Crispy Wrap,3.49,390,"20838 Devonshire St., Chatsworth, CA, 91311, US"
Honey Mustard Royal Crispy Wrap,3.49,290,"20838 Devonshire St., Chatsworth, CA, 91311, US"
Tacos,3.19,420,"20838 Devonshire St., Chatsworth, CA, 91311, US"
Whopper Meals,11.79,"1,390","19662 Nordhoff Street, Northridge, CA, 91324, US"
Texas Double Whopper Meals,14.39,"1,810","19662 Nordhoff Street, Northridge, CA, 91324, US"
Double Whopper Meals,13.19,"1,640","19662 Nordhoff Street, Northridge, CA, 91324, US"
Impossible Whopper Meals,12.79,"1,350","19662 Nordhoff Street, Northridge, CA, 91324, US"
Bacon King Meals,13.99,"1,920","19662 Nordhoff Street, Northridge, CA, 91324, US"
Whopper Jr Meals,10.29,"1,050","19662 Nordhoff Street, Northridge, CA, 91324, US"
Royal Crispy Chicken Meals,11.89,"1,300","19662 Nordhoff Street, Northridge, CA, 91324, US"
Spicy Royal Crispy Chicken Meals,11.89,"1,460","19662 Nordhoff Street, Northridge, CA, 91324, US"
