,restaurant_name,restaurant_location,menu_item_price mean_non_zero,menu_item_price median_non_zero,menu_item_price std_non_zero,restaurant_rating mean,menu_item count,number_of_ratings first,specialty_item,combo,cheeseburger,hamburger,fries,restaurant_rating first,state,zip,county_name,date,uber_eats,post_policy,fast_food,local
1014,Burger King,"12999 san pablo avenue, richmond, ca, 94805, us",8.70879518072289,6.75,6.491140653394088,4.6,83,1,10.26,17.54,2.79,4.79,5.97,,ca,94805,Contra Costa,2024-05-14,1,1,1,0
1015,Wendy,"12240 highland avenue, rancho cucamonga, ca, 91739, us",6.200399999999997,5.23,2.9771482730962524,,85,430+,7.92,0.0,3.65,2.79,0.0,4.6,ca,91739,San Bernardino,2024-05-14,1,1,1,0
1016,Shake Shack,"12456 north mainstreet, rancho cucamonga, ca, 91739, us",22.502105263157887,8.19,35.95524426707054,4.674226804123711,194,340+,8.99,,8.79,8.39,5.49,,ca,91739,San Bernardino,2024-05-14,1,1,1,0
1017,Wendy,"1237 n. tustin, orange, ca, 92867, us",6.5714,5.72,3.0756404276182865,,170,900+,8.28,0.0,3.65,3.28,0.0,4.7,ca,92867,Orange,2024-05-14,1,1,1,0
1018,Five Guys,"1549 e. katella ave., orange, ca, 92867, us",9.908620689655173,10.07,3.7072675355659985,4.7,29,2,15.47,,12.47,11.15,8.75,,ca,92867,Orange,2024-05-14,1,1,1,0
1019,Wendy,"1305 n. vermont ave., hollywood, ca, 90027, us",6.7634000000000025,5.845,3.137346401021092,,83,8,8.53,0.0,3.89,3.4,0.0,4.6,ca,90027,Los Angeles,2024-05-14,1,1,1,0
1020,Wendy,"1369 north davis road, salinas, ca, 93907, us",6.120666666666666,5.6,2.932103075344461,,78,120+,7.31,0.0,3.28,2.67,0.0,4.8,ca,93907,Monterey,2024-05-14,1,1,1,0
1021,Sonic,"1080 north davis road, salinas, ca, 93907, us",4.927894736842106,4.095,3.136293620363086,4.9,87,10,8.68,0.0,3.8,,0.0,,ca,93907,Monterey,2024-05-14,1,1,1,0
1022,Wendy,"149 west ventura blvd, camarillo, ca, 93010, us",6.506530612244895,5.6,3.072818656211402,,83,150+,8.28,0.0,3.65,3.28,0.0,4.8,ca,93010,Ventura,2024-05-14,1,1,1,0
1023,Wendy,"307 arneill road, camarillo, ca, 93010, us",6.3002040816326526,5.48,3.0596995249273227,,83,270+,7.8,0.0,3.53,3.16,0.0,4.6,ca,93010,Ventura,2024-05-14,1,1,1,0
1024,Burger King,"181 south arniell road, camarillo, ca, 93010, us",8.796627906976754,6.74,6.108593281992394,4.7,172,290+,10.39,15.99,3.49,5.99,5.19,,ca,93010,Ventura,2024-05-14,1,1,1,0
1025,The Habit,"1855 e daily dr, camarillo, ca, 93010, us",11.816153846153853,8.99,10.926634505526257,4.7,78,1,9.74,18.24,8.61,7.49,4.74,,ca,93010,Ventura,2024-05-14,1,1,1,0
1026,Wendy,"1497 piper ranch road, san diego, ca, 92154, us",6.468653846153846,4.87,3.907170444218875,,83,58,9.75,0.0,1.7,1.7,0.0,4.8,ca,92154,San Diego,2024-05-14,1,1,1,0
1027,Wendy,"1530 w. valley pkwy, escondido, ca, 92029, us",5.385999999999999,4.6899999999999995,2.520472971487693,,85,370+,6.79,0.0,2.99,2.69,0.0,4.8,ca,92029,San Diego,2024-05-14,1,1,1,0
1028,Wendy,"15700 valley view ave, la mirada, ca, 90638, us",7.261199999999997,6.33,3.3880570479258467,,86,340+,8.89,0.0,4.01,3.65,0.0,4.8,ca,90638,Los Angeles,2024-05-14,1,1,1,0
1029,Wendy,"1809 a street, antioch, ca, 94509, us",4.8679999999999986,4.09,2.342245930725465,,83,600+,5.99,0.0,2.69,1.99,0.0,4.5,ca,94509,Contra Costa,2024-05-14,1,1,1,0
1030,The Habit,"2430 mahogany way, antioch, ca, 94509, us",11.489487179487188,8.74,10.621063481620139,4.5,78,500+,9.61,17.98,8.49,7.36,4.61,,ca,94509,Contra Costa,2024-05-14,1,1,1,0
1031,Wendy,"1830 n., perris, ca, 92571, us",5.641199999999999,4.83,2.778916796163571,,170,480+,6.49,0.0,3.65,2.79,0.0,4.6,ca,92571,Riverside,2024-05-14,1,1,1,0
1032,Burger King,"1688 north, perris, ca, 92571, us",10.597191011235958,7.79,9.987647763108148,4.5,178,330+,9.99,15.49,4.99,7.79,4.99,,ca,92571,Riverside,2024-05-14,1,1,1,0
1033,Carls Jr,"69 w nuevo rd, perris, ca, 92571, us",6.329807692307693,5.37,2.899461813711572,4.5,92,700+,6.76,0.0,4.1,,3.25,,ca,92571,Riverside,2024-05-14,1,1,1,0
1034,Wendy,"1845 e capitol expy, san jose, ca, 95121, us",7.753269230769231,5.82,4.6043945234433155,,87,700+,10.07,0.0,4.14,3.65,0.0,4.6,ca,95121,Santa Clara,2024-05-14,1,1,1,0
1035,Wendy,"18507 devonshire street, northridge, ca, 91324, us",6.571399999999999,5.72,3.0756404276182874,,85,1,8.28,0.0,3.65,3.28,0.0,4.6,ca,91324,Los Angeles,2024-05-14,1,1,1,0
1036,Burger King,"19662 nordhoff street, northridge, ca, 91324, us",8.742558139534893,6.74,6.067936737196574,4.7,172,500+,10.39,15.29,3.39,5.79,4.99,,ca,91324,Los Angeles,2024-05-14,1,1,1,0
1037,Five Guys,"8850 tampa ave. ste 102, northridge, ca, 91324, us",9.858965517241378,10.07,3.7229561343267643,4.7,29,1,15.47,,12.47,11.15,8.75,,ca,91324,Los Angeles,2024-05-14,1,1,1,0
1038,Wendy,"189 98th avenue, oakland, ca, 94603, us",5.700471698113209,5.210000000000001,2.665703341672284,,344,700+,6.89,0.0,3.29,1.89,0.0,4.4,ca,94603,Alameda,2024-05-14,1,1,1,0
1039,Wendy,"1991, redlands, ca, 92373, us",6.200399999999995,5.23,2.977148273096253,,85,900+,7.92,0.0,3.65,2.79,0.0,4.5,ca,92373,San Bernardino,2024-05-14,1,1,1,0
1040,Wendy,"2077 e highland ave, san bernardino, ca, 92404, us",6.200399999999997,5.23,2.9771482730962524,,85,900+,7.92,0.0,3.65,2.79,0.0,4.2,ca,92404,San Bernardino,2024-05-14,1,1,1,0
1041,Carls Jr,"1505 e highland ave, san bernardino, ca, 92404, us",6.232499999999998,5.3100000000000005,2.87849845672785,4.5,92,1,6.64,0.0,3.98,,3.13,,ca,92404,San Bernardino,2024-05-14,1,1,1,0
1042,Carls Jr,"293 east 40th street, san bernardino, ca, 92404, us",6.605384615384616,5.99,2.9874342358635224,4.3,92,400+,7.79,0.0,4.59,,3.79,,ca,92404,San Bernardino,2024-05-14,1,1,1,0
1043,Wendy,"2120 n preisker lane, santa maria, ca, 93458, us",4.947692307692306,4.29,2.4855231730537106,,88,200+,6.49,0.0,2.99,2.29,0.0,4.5,ca,93458,Santa Barbara,2024-05-14,1,1,1,0
1044,Wendy,"2201 bellflower blvd., long beach, ca, 90815, us",6.7634000000000025,5.845,3.137346401021092,,85,2,8.53,0.0,3.89,3.4,0.0,4.4,ca,90815,Los Angeles,2024-05-14,1,1,1,0
1045,Burger King,"2955 north bellflower boulevard, long beach, ca, 90815, us",8.742558139534893,6.74,6.067936737196574,4.7,172,500+,10.39,15.29,3.39,5.79,4.99,,ca,90815,Los Angeles,2024-05-14,1,1,1,0
1046,Wendy,"2222, san ramon, ca, 94583, us",4.780196078431373,3.69,2.556211573522832,,84,300+,6.49,0.0,2.49,2.19,0.0,4.6,ca,94583,Contra Costa,2024-05-14,1,1,1,0
1047,The Habit,"3121 crow canyon pl, san ramon, ca, 94583, us",11.690641025641034,8.74,10.831685279740299,4.6,78,700+,9.74,18.24,8.61,7.49,4.74,,ca,94583,Contra Costa,2024-05-14,1,1,1,0
1048,Wendy,"2395 geer rd., turlock, ca, 95382, us",5.596000000000001,4.39,2.822226780398769,,85,160+,7.49,0.0,2.99,2.59,0.0,4.3,ca,95382,Stanislaus,2024-05-14,1,1,1,0
1049,Wendy,"2438 e carson st, lakewood, ca, 90712, us",6.242448979591833,5.23,2.9926396311087364,,84,2,7.92,0.0,3.65,2.79,0.0,4.6,ca,90712,Los Angeles,2024-05-14,1,1,1,0
1050,Wendy,"4314 south street, lakewood, ca, 90712, us",7.175399999999997,6.09,3.520216589927386,,85,2,8.53,0.0,3.65,2.43,0.0,4.6,ca,90712,Los Angeles,2024-05-14,1,1,1,0
1051,Five Guys,"4625 candlewood st., lakewood, ca, 90712, us",9.908620689655173,10.07,3.7072675355659985,4.7,29,1,15.47,,12.47,11.15,8.75,,ca,90712,Los Angeles,2024-05-14,1,1,1,0
1052,Wendy,"2560 bell rd, auburn, ca, 95602, us",4.655384615384614,3.59,2.549501053402758,,87,78,6.49,0.0,2.49,2.19,0.0,4.4,ca,95602,Placer,2024-05-14,1,1,1,0
1053,Wendy,"2624 s. bascom, san jose, ca, 95124, us",7.753269230769222,5.82,4.604394523443315,,174,390+,10.07,0.0,4.14,3.65,0.0,4.5,ca,95124,Santa Clara,2024-05-14,1,1,1,0
1054,Five Guys,"2007 camden ave, san jose, ca, 95124, us",8.91551724137931,9.59,3.491810701318253,4.8,29,600+,14.15,,11.27,10.43,7.67,,ca,95124,Santa Clara,2024-05-14,1,1,1,0
1055,Wendy,"2646 watt avenue, sacramento, ca, 95821, us",6.719743589743593,5.06,4.223281618192357,,267,330+,8.77,0.0,3.77,2.79,0.0,4.1,ca,95821,Sacramento,2024-05-14,1,1,1,0
1056,Wendy,"4320 watt ave, sacramento, ca, 95821, us",7.149615384615386,5.615,4.428525089401169,,178,480+,8.77,0.0,3.77,3.4,0.0,4.1,ca,95821,Sacramento,2024-05-14,1,1,1,0
1057,Five Guys,"2912 pasatiempo lane, sacremento, ca, 95821, us",9.908620689655173,10.07,3.7072675355659985,4.6,29,700+,15.47,,12.47,11.15,8.75,,ca,95821,Sacramento,2024-05-14,1,1,1,0
1058,Wendy,"27251 newport rd, menifee, ca, 92586, us",6.200399999999997,5.23,2.9771482730962524,,86,310+,7.92,0.0,3.65,2.79,0.0,4.8,ca,92586,Riverside,2024-05-14,1,1,1,0
1059,Wendy,"27925 encanto dr., sun city, ca, 92586, us",7.305199999999996,6.33,3.3669108927917897,,83,360+,8.89,0.0,4.01,3.65,0.0,4.7,ca,92586,Riverside,2024-05-14,1,1,1,0
1060,Wendy,"2750 power inn road, sacramento, ca, 95826, us",7.1496153846153865,5.615,4.428525089401169,,178,700+,8.77,0.0,3.77,3.4,0.0,4.3,ca,95826,Sacramento,2024-05-14,1,1,1,0
1061,Wendy,"27672 jefferson avenue, temecula, ca, 92590, us",6.571399999999999,5.72,3.0756404276182874,,85,430+,8.28,0.0,3.65,3.28,0.0,4.4,ca,92590,Riverside,2024-05-14,1,1,1,0
1062,Wendy,"27879 baseline avenue, highland, ca, 92346, us",6.242173913043474,5.23,3.1000728694405266,,81,600+,7.92,0.0,3.65,2.79,0.0,4.3,ca,92346,San Bernardino,2024-05-14,1,1,1,0
1063,Burger King,"4150 e, highland, ca, 92346, us",8.730759493670893,6.49,6.250644477587465,4.5,79,480+,10.39,15.29,3.39,5.79,4.99,,ca,92346,San Bernardino,2024-05-14,1,1,1,0
1064,Wendy,"29275 central avenue, lake elsinore, ca, 92532, us",6.200399999999995,5.23,2.9771482730962533,,85,400+,7.92,0.0,3.65,2.79,0.0,4.6,ca,92532,Riverside,2024-05-14,1,1,1,0
1065,Burger King,"18611 dexter avenue, lake elsinore, ca, 92532, us",8.654731182795704,6.99,5.841140261232668,4.5,93,220+,10.39,15.29,3.49,5.39,4.89,,ca,92532,Riverside,2024-05-14,1,1,1,0
1066,Wendy,"2955 north main st., walnut creek, ca, 94597, us",5.903962264150943,5.11,3.093360717226152,,86,1,7.92,0.0,3.04,2.67,0.0,4.6,ca,94597,Contra Costa,2024-05-14,1,1,1,0
1067,Burger King,"2855 north main street, walnut creek, ca, 94597, us",9.802210526315802,8.09,6.226509908439011,4.3,95,240+,10.09,17.79,4.29,5.69,5.49,,ca,94597,Contra Costa,2024-05-14,1,1,1,0
1068,The Habit,"1504 geary rd, walnut creek, ca, 94597, us",11.816153846153853,8.99,10.926634505526259,4.4,78,600+,9.74,18.24,8.61,7.49,4.74,,ca,94597,Contra Costa,2024-05-14,1,1,1,0
1069,Wendy,"3210 e jensen, fresno, ca, 93725, us",7.311153846153843,5.734999999999999,4.463035209812227,,88,150+,9.02,0.0,3.89,3.53,0.0,4.3,ca,93725,Fresno,2024-05-14,1,1,1,0
1070,Wendy,"3250 dale rd., modesto, ca, 95356, us",6.734313725490196,5.36,3.473145861619711,,86,130+,9.14,0.0,3.65,3.16,0.0,4.5,ca,95356,Stanislaus,2024-05-14,1,1,1,0
1071,Wendy,"3297 tweedy boulevard, south gate, ca, 90280, us",7.175399999999997,6.09,3.520216589927386,,86,1,8.53,0.0,3.65,2.43,0.0,4.5,ca,90280,Los Angeles,2024-05-14,1,1,1,0
1072,Wendy,"8810 s garfield ave, s.gate, ca, 90280, us",5.903207547169809,5.11,2.932022789162706,,88,3,7.67,0.0,3.04,2.43,0.0,4.8,ca,90280,Los Angeles,2024-05-14,1,1,1,0
1073,Wendy,"3450 w florida blvd, hemet, ca, 92545, us",6.200399999999997,5.23,2.9771482730962524,,85,420+,7.92,0.0,3.65,2.79,0.0,4.5,ca,92545,Riverside,2024-05-14,1,1,1,0
1074,Burger King,"2020 west florida avenue, hemet, ca, 92545, us",8.671935483870971,6.99,5.8497540170808735,4.4,93,410+,10.39,15.29,3.49,5.69,4.89,,ca,92545,Riverside,2024-05-14,1,1,1,0
1075,Sonic,"3651 west stetson, hemet, ca, 92545, us",5.691944444444444,4.87,3.0901499599034596,4.4,83,330+,8.77,0.0,4.87,,0.0,,ca,92545,Riverside,2024-05-14,1,1,1,0
1076,Wendy,"3450 w monte vista ave, turlock, ca, 95380, us",6.8278,5.36,3.4435843477400114,,85,45,9.14,0.0,3.65,3.16,0.0,4.5,ca,95380,Stanislaus,2024-05-14,1,1,1,0
1077,The Habit,"2671 countryside dr, turlock, ca, 95380, us",11.489487179487188,8.74,10.621063481620139,4.4,78,190+,9.61,17.98,8.49,7.36,4.61,,ca,95380,Stanislaus,2024-05-14,1,1,1,0
1078,Wendy,"3810 east hammer lane, stockton, ca, 95212, us",7.311153846153843,5.734999999999999,4.463035209812228,,89,94,9.02,0.0,3.89,3.53,0.0,4.3,ca,95212,San Joaquin,2024-05-14,1,1,1,0
1079,Wendy,"393 e 10th st, gilroy, ca, 95020, us",5.766,4.19,3.0343737409884097,,83,130+,8.49,0.0,3.29,2.39,0.0,4.6,ca,95020,Santa Clara,2024-05-14,1,1,1,0
1080,Wendy,"4148 florence ave, bell, ca, 90201, us",6.992884615384613,6.09,3.570449409624283,,88,3,8.53,0.0,3.65,2.43,0.0,4.6,ca,90201,Los Angeles,2024-05-14,1,1,1,0
1081,The Habit,"6821 eastern ave., bell gardens, ca, 90201, us",10.863506493506497,8.24,10.028470739192539,4.6,77,1,9.24,16.74,8.24,7.11,3.99,,ca,90201,Los Angeles,2024-05-14,1,1,1,0
1082,Wendy,"4650 gosford road, bakersfield, ca, 93313, us",6.8278,5.36,3.4435843477400114,,85,800+,9.14,0.0,3.65,3.16,0.0,4.6,ca,93313,Kern,2024-05-14,1,1,1,0
1083,The Habit,"6326 ashe road, bakersfield, ca, 93313, us",11.816153846153833,8.99,10.926634505526259,4.6,156,1,9.74,18.24,8.61,7.49,4.74,,ca,93313,Kern,2024-05-14,1,1,1,0
1084,Wendy,"499 el camino real, san bruno, ca, 94066, us",6.839800000000002,5.48,3.008596676193073,,332,1,9.14,0.0,4.26,3.89,0.0,4.7,ca,94066,San Mateo,2024-05-14,1,1,1,0
1085,Burger King,"1278 el camino real, san bruno, ca, 94066, us",8.582967032967016,7.19,5.942782397605244,4.6,273,500+,8.29,14.99,4.09,5.29,3.59,,ca,94066,San Mateo,2024-05-14,1,1,1,0
1086,Carls Jr,"899 cherry ave, san bruno, ca, 94066, us",8.68867924528302,7.17,4.220679565124086,4.6,87,700+,9.89,0.0,6.39,,5.19,,ca,94066,San Mateo,2024-05-14,1,1,1,0
1087,Wendy,"5211 broadway, oakland, ca, 94618, us",5.200980392156875,4.19,2.842209203503197,,420,2,6.49,0.0,2.49,2.67,0.0,4.5,ca,94618,Alameda,2024-05-14,1,1,1,0
1088,Wendy,"567 w., vista, ca, 92083, us",6.763400000000002,5.845,3.137346401021092,,85,500+,8.53,0.0,3.89,3.4,0.0,4.4,ca,92083,San Diego,2024-05-14,1,1,1,0
1089,Burger King,"377, vista, ca, 92083, us",9.114719101123605,8.99,4.709928335027596,4.6,89,500+,11.49,15.69,4.99,8.99,7.79,,ca,92083,San Diego,2024-05-14,1,1,1,0
1090,Wendy,"5900 camp bowie blvd., ft.worth, tx, 76107, us",5.756296296296298,4.87,3.3139001841828337,,89,900+,6.33,0.0,2.67,2.31,0.0,4.3,tx,76107,Tarrant,2024-05-14,1,1,1,0
1091,Wendy,"7143, dublin, ca, 94568, us",5.832156862745096,4.5,3.1193081898455013,,168,430+,7.92,0.0,3.04,2.67,0.0,4.6,ca,94568,Alameda,2024-05-14,1,1,1,0
1092,Burger King,"6921 regional street, dublin, ca, 94568, us",8.722195121951216,6.75,6.510298787566577,4.4,82,140+,10.26,17.54,2.79,4.79,5.97,,ca,94568,Alameda,2024-05-14,1,1,1,0
1093,The Habit,"5291 martinelli way, dublin, ca, 94568, us",11.690641025641034,8.74,10.831685279740299,4.5,78,340+,9.74,18.24,8.61,7.49,4.74,,ca,94568,Alameda,2024-05-14,1,1,1,0
1094,The Habit,"7295 amador plaza rd, dublin, ca, 94568, us",11.690641025641034,8.74,10.831685279740299,4.6,78,470+,9.74,18.24,8.61,7.49,4.74,,ca,94568,Alameda,2024-05-14,1,1,1,0
1095,Five Guys,"4930, dublin, ca, 94568, us",8.886551724137934,9.59,3.528070954660311,4.8,29,800+,14.39,,11.39,10.19,7.55,,ca,94568,Alameda,2024-05-14,1,1,1,0
1096,Wendy,"7164 blackstone blvd., fresno, ca, 93650, us",7.155555555555553,5.390000000000001,4.450891573883724,,91,300+,9.02,0.0,3.89,3.53,0.0,4.3,ca,93650,Fresno,2024-05-14,1,1,1,0
1097,Wendy,"7570 orangethorpe, buena park, ca, 90621, us",7.305199999999996,6.33,3.3669108927917897,,86,800+,8.89,0.0,4.01,3.65,0.0,4.7,ca,90621,Orange,2024-05-14,1,1,1,0
1098,Wendy,"782 s. bascom, san jose, ca, 95128, us",7.753269230769222,5.82,4.604394523443315,,174,500+,10.07,0.0,4.14,3.65,0.0,4.4,ca,95128,Santa Clara,2024-05-14,1,1,1,0
1099,Wendy,"801 e kettleman lane, lodi, ca, 95240, us",6.8278,5.36,3.4435843477400114,,85,130+,9.14,0.0,3.65,3.16,0.0,4.7,ca,95240,San Joaquin,2024-05-14,1,1,1,0
1100,Burger King,"616 west kettleman lane, lodi, ca, 95240, us",5.148,4.41,2.660931757520628,4.6,89,60,9.18,0.0,3.24,4.83,4.8,,ca,95240,San Joaquin,2024-05-14,1,1,1,0
1101,Wendy,"8450 washington blvd, pico rivera, ca, 90660, us",5.90320754716981,5.11,2.9320227891627066,,88,4,7.67,0.0,3.04,2.43,0.0,4.7,ca,90660,Los Angeles,2024-05-14,1,1,1,0
1102,Wendy,"8749 campo road, la mesa, ca, 91941, us",6.763400000000003,5.845,3.1373464010210914,,170,2,8.53,0.0,3.89,3.4,0.0,4.5,ca,91941,San Diego,2024-05-14,1,1,1,0
1103,Wendy,"9180 rosedale hwy, bakersfield, ca, 93312, us",6.8278,5.36,3.4435843477400114,,85,900+,9.14,0.0,3.65,3.16,0.0,4.6,ca,93312,Kern,2024-05-14,1,1,1,0
1104,The Habit,"5503 calloway drive, bakersfield, ca, 93312, us",10.946923076923067,8.3,10.125611638087097,4.6499999999999995,156,900+,9.24,16.86,8.36,7.24,4.11,,ca,93312,Kern,2024-05-14,1,1,1,0
1105,Five Guys,"2701 calloway dr ste 400, bakersfield, ca, 93312, us",10.204137931034483,10.68,3.8412798848025673,4.8,58,600+,15.83,,12.83,11.39,8.87,,ca,93312,Kern,2024-05-14,1,1,1,0
1106,Wendy,"960 eastlake parkway, chula vista, ca, 91914, us",6.571399999999999,5.72,3.0756404276182874,,85,1,8.28,0.0,3.65,3.28,0.0,4.6,ca,91914,San Diego,2024-05-14,1,1,1,0
1107,Wendy,"960 w. el norte, escondido, ca, 92026, us",5.385999999999999,4.6899999999999995,2.520472971487693,,85,500+,6.79,0.0,2.99,2.69,0.0,4.6,ca,92026,San Diego,2024-05-14,1,1,1,0
1108,Wendy,"990 saratoga ave, san jose, ca, 95129, us",7.2652941176470565,5.36,3.924430945605764,,168,800+,10.36,0.0,4.26,2.92,0.0,4.6,ca,95129,Santa Clara,2024-05-14,1,1,1,0
1109,Burger King,"385 south kiely, san jose, ca, 95129, us",8.584583333333333,6.720000000000001,6.148865226721826,4.4,96,320+,10.29,17.54,3.59,5.39,5.99,,ca,95129,Santa Clara,2024-05-14,1,1,1,0
1110,Five Guys,"5205 prospect rd, san jose, ca, 95129, us",8.91551724137931,9.59,3.491810701318253,4.7,29,1,14.15,,11.27,10.43,7.67,,ca,95129,Santa Clara,2024-05-14,1,1,1,0
1111,Shake Shack,"120 promenade way, thousand oaks, ca, 91362, us",22.886078431372567,8.39,37.294532326924866,4.650961538461538,104,1,9.59,,9.39,8.99,5.79,,ca,91362,Ventura,2024-05-14,1,1,1,0
1112,Shake Shack,"13009 ventura boulevard, studio city, ca, 91604, us",24.16634408602152,8.39,38.812021189121694,4.74468085106383,94,220+,9.59,,9.39,8.99,5.79,,ca,91604,Los Angeles,2024-05-14,1,1,1,0
1113,Five Guys,"12930 ventura blvd., suite 106, studio city, ca, 91604, us",9.83,10.07,3.712049345688657,4.8,29,4,15.47,,12.47,11.15,8.75,,ca,91604,Los Angeles,2024-05-14,1,1,1,0
1114,Shake Shack,"1401, larkspur, ca, 94939, us",23.57013698630135,8.39,38.036791165567784,4.6,149,2,9.59,,9.39,8.99,5.79,,ca,94939,Marin,2024-05-14,1,1,1,0
1115,Shake Shack,"17401 ventura boulevard, los angeles, ca, 91316, us",22.601764705882353,8.19,37.064869721530776,4.8,52,4,9.59,,9.39,8.99,5.49,,ca,91316,Los Angeles,2024-05-14,1,1,1,0
1116,Shake Shack,"180 el camino real, palo alto, ca, 94304, us",23.055562913907263,8.39,37.50534274762601,4.6,154,3,9.59,,9.39,8.99,5.79,,ca,94304,Santa Clara,2024-05-14,1,1,1,0
1117,Shake Shack,"200 n. san fernando blvd., burbank, ca, 91502, us",22.601764705882353,8.19,37.064869721530776,4.8,52,7,9.59,,9.39,8.99,5.49,,ca,91502,Los Angeles,2024-05-14,1,1,1,0
1118,Five Guys,"201 e magnolia blvd, burbank, ca, 91502, us",9.908620689655173,10.07,3.7072675355659985,4.7,29,2,15.47,,12.47,11.15,8.75,,ca,91502,Los Angeles,2024-05-14,1,1,1,0
1119,Shake Shack,"2171 rosecrans avenue, el segundo, ca, 90245, us",23.31929292929295,8.39,37.7633707741685,4.7,101,6,9.59,,9.39,8.99,5.79,,ca,90245,Los Angeles,2024-05-14,1,1,1,0
1120,Shake Shack,"252 s. brand blvd., glendale, ca, 91204, us",23.313711340206194,8.19,37.868058441693044,4.8,99,7,9.59,,9.39,8.99,5.49,,ca,91204,Los Angeles,2024-05-14,1,1,1,0
1121,Shake Shack,"2855 stevens creek boulevard, santa clara, ca, 95050, us",23.898421052631598,8.39,38.43459971694335,4.5,97,3,9.59,,9.39,8.99,5.79,,ca,95050,Santa Clara,2024-05-14,1,1,1,0
1122,The Habit,"2000 el camino real, santa clara, ca, 95050, us",11.815064935064942,8.99,10.892268868315705,4.5,77,1,9.74,18.24,8.61,7.49,4.61,,ca,95050,Santa Clara,2024-05-14,1,1,1,0
1123,Shake Shack,"3060 fillmore street, san francisco, ca, 94123, us",24.941111111111113,8.39,39.232269157032924,4.6,46,10,9.59,,9.39,8.99,5.79,,ca,94123,San Francisco,2024-05-14,1,1,1,0
1124,Shake Shack,"33 hillsdale shopping center, san mateo, ca, 94403, us",23.809444444444402,7.89,38.42188337280697,4.6,184,2,9.59,,9.39,8.99,5.79,,ca,94403,San Mateo,2024-05-14,1,1,1,0
1125,Burger King,"2817 south el camino real, san mateo, ca, 94403, us",8.765909090909092,6.720000000000001,6.353585983944176,4.6,176,1,10.29,17.54,3.79,5.39,5.99,,ca,94403,San Mateo,2024-05-14,1,1,1,0
1126,Shake Shack,"330 south hope st, los angeles, ca, 90071, us",23.250958904109577,8.19,37.81869395919343,4.667114093959731,149,700+,9.59,,9.39,8.99,5.49,,ca,90071,Los Angeles,2024-05-14,1,1,1,0
1127,Shake Shack,"3525 west carson street, space vc 08, torrance, ca, 90503, us",22.425294117647063,8.19,37.12375342083218,4.6,104,800+,9.59,,9.39,8.99,5.49,,ca,90503,Los Angeles,2024-05-14,1,1,1,0
1128,Shake Shack,"3705 paseo place, san diego, ca, 92130, us",21.449615384615388,7.89,35.48415821838607,4.75,106,2,9.39,,8.99,8.79,5.49,,ca,92130,San Diego,2024-05-14,1,1,1,0
1129,Shake Shack,"4309 la jolla village drive, san diego, ca, 92122, us",21.081975308641972,8.04,34.87066576172667,4.7,165,3,9.39,,8.99,8.79,5.49,,ca,92122,San Diego,2024-05-14,1,1,1,0
1130,Shake Shack,"512 spectrum center drive, irvine, ca, 92618, us",22.159523809523815,8.19,36.62150324294788,4.4,107,600+,9.59,,9.39,8.99,5.49,,ca,92618,Orange,2024-05-14,1,1,1,0
1131,Shake Shack,"6000 sepulveda boulevard, culver city, ca, 90230, us",22.314468085106384,8.19,36.711311046591895,4.7,96,2,9.59,,9.39,8.99,5.49,,ca,90230,Los Angeles,2024-05-14,1,1,1,0
1132,Shake Shack,"6201 hollywood blvd., los angeles, ca, 90028, us",23.08800000000002,8.39,37.640398456977046,4.7,102,15,9.59,,9.39,8.99,5.79,,ca,90028,Los Angeles,2024-05-14,1,1,1,0
1133,Shake Shack,"6443 topanga canyon blvd, los angeles, ca, 91303, us",22.605000000000004,7.89,37.47112855252694,4.750980392156863,102,5,9.59,,9.39,8.99,5.49,,ca,91303,Los Angeles,2024-05-14,1,1,1,0
1134,Shake Shack,"750 south arroyo parkway, pasadena, ca, 91105, us",22.682000000000006,7.89,37.448307518498076,4.7,102,8,,,9.39,8.99,5.49,,ca,91105,Los Angeles,2024-05-14,1,1,1,0
1135,Shake Shack,"7740 el camino real, carlsbad, ca, 92009, us",21.043703703703706,7.89,34.88658987274688,4.8,110,1,9.39,,8.99,8.79,5.49,,ca,92009,San Diego,2024-05-14,1,1,1,0
1136,The Habit,"7610 via campanile, carlsbad, ca, 92009, us",10.946923076923083,8.3,10.125611638087097,4.6,78,700+,9.24,16.86,8.36,7.24,4.11,,ca,92009,San Diego,2024-05-14,1,1,1,0
1137,Shake Shack,"8520 santa monica blvd., west hollywood, ca, 90069, us",22.59192307692308,8.39,36.995501235777176,4.7,53,15,9.59,,9.39,8.99,5.79,,ca,90069,Los Angeles,2024-05-14,1,1,1,0
1138,Shake Shack,"925 blossom hill road, san jose, ca, 95123, us",22.632105263157882,8.19,37.186274573026225,4.534193548387097,155,270+,9.59,,9.39,8.99,5.49,,ca,95123,Santa Clara,2024-05-14,1,1,1,0
1139,Five Guys,"5660 cottle rd, san jose, ca, 95123, us",8.91551724137931,9.59,3.491810701318253,4.6,29,600+,14.15,,11.27,10.43,7.67,,ca,95123,Santa Clara,2024-05-14,1,1,1,0
1140,Burger King,"10055 cedar avenue, bloomington, ca, 92316, us",8.633837209302337,6.74,5.9981479057356175,4.491860465116279,172,100+,10.39,15.29,3.49,5.39,4.89,,ca,92316,San Bernardino,2024-05-14,1,1,1,0
