,restaurant_name,restaurant_location,menu_item_price mean_non_zero,menu_item_price median_non_zero,menu_item_price std_non_zero,restaurant_rating mean,menu_item count,number_of_ratings first,fries,cheeseburger,hamburger,combo,specialty_item,state,zip,county_name,date,uber_eats,post_policy,fast_food,local
134,Outback Steakhouse,"845 highway 70 west, garner, nc, 27529, us",18.6720618556701,14.99,13.189309630615861,4.3,99,1,4.99,10.49,14.99,,,nc,27529,Wake,2024-05-16,1,1,0,0
135,Buffalo Wild Wings,"148 shenstone blvd, garner, nc, 27529, us",7.781157894736851,6.99,9.051828063483015,4.2,101,1,4.79,13.29,,,,nc,27529,Wake,2024-05-16,1,1,0,0
136,TGI Fridays,"1100 timber dr e, garner, nc, 27529, us",25.39113636363635,16.66,26.58140058465714,4.4,274,1,3.21,13.56,,,,nc,27529,Wake,2024-05-16,1,1,0,0
137,Outback Steakhouse,"860 n interstate dr, norman, ok, 73072, us",18.053564356435643,13.18,12.969066287311133,4.6,103,1,4.99,10.49,14.99,,,ok,73072,Cleveland,2024-05-16,1,1,0,0
138,Red Robin,"1050 ed noble pkwy, norman, ok, 73072, us",11.917522935779813,10.79,8.39845848196722,4.6,110,600+,4.79,8.39,,,,ok,73072,Cleveland,2024-05-16,1,1,0,0
139,Denny,"500 ed noble parkway, norman, ok, 73072, us",8.259306930693075,6.69,5.138955138517417,4.2,218,100+,3.99,11.59,,,,ok,73072,Cleveland,2024-05-16,1,1,0,0
140,Outback Steakhouse,"9501 quivira drive, overland park, ks, 66214, us",15.150786516853929,10.99,11.671452758493729,4.5,99,2,4.39,9.39,14.28,,,ks,66214,Johnson,2024-05-16,1,1,0,0
141,Outback Steakhouse,"missingaddress, madison, wi, 53717, us",19.0146875,15.49,13.49709605751093,4.5,98,700+,4.99,10.49,14.99,,,wi,53717,Dane,2024-05-16,1,1,0,0
142,Panera Bread,"103 west farm to market 544, suite 101, murphy, tx, 75094, us",8.190840336134436,7.89,5.797355174985196,4.5,378,250+,,,,,,tx,75094,Collin,2024-05-16,1,1,0,0
143,Denny,"302 west fm 544, murphy, tx, 75094, us",11.42403846153846,9.445,6.829895330771178,4.4,112,450+,5.81,16.52,,,,tx,75094,Collin,2024-05-16,1,1,0,0
144,Panera Bread,"120 outfield drive, madison, al, 35758, us",8.7751851851852,7.89,6.875156763395432,4.8,142,85,,,,,,al,35758,Madison,2024-05-16,1,1,0,0
145,Applebee,"302 hughes road, madison, al, 35758, us",18.2918691588785,13.79,16.974626370894843,4.5,109,800+,13.79,12.69,12.09,,,al,35758,Madison,2024-05-16,1,1,0,0
146,Panera Bread,"16209 west 87th street parkway, lenexa, ks, 66219, us",9.271818181818185,8.39,7.71022059277942,4.4,150,100+,,,,,,ks,66219,Johnson,2024-05-16,1,1,0,0
147,Panera Bread,"1968 peachtree rd nw, atlanta, ga, 30309, us",7.894597701149426,6.89,6.021396867874968,4.5,91,500+,,,,,,ga,30309,Fulton,2024-05-16,1,1,0,0
148,Panera Bread,"204 shoemaker road, pottstown, pa, 19464, us",9.17111888111888,7.79,8.59704739564289,4.6,150,26,,,,,,pa,19464,Montgomery,2024-05-16,1,1,0,0
149,Panera Bread,"2135 state street, new albany, in, 47150, us",9.226283185840716,7.79,9.726508454541433,4.7,120,72,,,,,,in,47150,Floyd,2024-05-16,1,1,0,0
150,Panera Bread,"2156 north morton street, franklin, in, 46131, us",9.237826086956538,7.79,8.802142504266016,4.9,145,25,,,,,,in,46131,Johnson,2024-05-16,1,1,0,0
151,Panera Bread,"3140 north pleasantburg drive, greenville, sc, 29609, us",9.356666666666664,7.79,9.463585895134038,4.8,260,130+,,,,,,sc,29609,Greenville,2024-05-16,1,1,0,0
152,Panera Bread,"4222 century farms terrace suite 101, antioch, tn, 37013, us",8.837425474254719,7.89,8.222300968051197,4.7,390,100+,,,,,,tn,37013,Davidson,2024-05-16,1,1,0,0
153,Panera Bread,"4431 west tree sparrow dr, riverton, ut, 84096, us",8.062268907563029,7.69,5.661931320727043,4.4,126,150+,,,,,,ut,84096,Salt Lake,2024-05-16,1,1,0,0
154,Panera Bread,"6470 north desert blvd, suite 101, el paso, tx, 79912, us",8.261818181818187,7.89,6.007572975657575,4.7,117,270+,,,,,,tx,79912,El Paso,2024-05-16,1,1,0,0
155,Buffalo Wild Wings,"655 sunland park dr ste k1, el paso, tx, 79912, us",7.679700000000008,6.74,8.863954022331113,4.3,109,2,4.79,13.29,,,,tx,79912,El Paso,2024-05-16,1,1,0,0
156,Applebee,"5800 n mesa st, el paso, tx, 79912, us",19.3259649122807,13.34,18.25740478085816,4.6,117,1,11.69,13.69,12.89,,,tx,79912,El Paso,2024-05-16,1,1,0,0
157,Panera Bread,"6800, knightdale, nc, 27545, us",9.345645161290335,7.79,9.228831946671038,4.7,131,110+,,,,,,nc,27545,Wake,2024-05-16,1,1,0,0
158,Applebee,"6609, knightdale, nc, 27545, us",22.613750000000007,15.0,25.839834366809846,4.3,123,1,15.0,13.75,13.25,,,nc,27545,Wake,2024-05-16,1,1,0,0
159,Panera Bread,"6909 aledith st, harrisburg, nc, 28075, us",9.515000000000015,7.89,8.82054521314544,4.4,147,110+,,,,,,nc,28075,Cabarrus,2024-05-16,1,1,0,0
160,Panera Bread,"7377 highway 73, catawba springs, nc, 28037, us",9.178194444444458,7.89,8.650357222294497,4.8,151,42,,,,,,nc,28037,Lincoln,2024-05-16,1,1,0,0
161,Red Robin,"101 east brannon rd, nicholasville, ky, 40356, us",11.762072072072069,10.59,8.400570242025358,4.5,112,390+,4.79,8.39,,,,ky,40356,Jessamine,2024-05-16,1,1,0,0
162,Applebee,"113 n. plaza drive, nicholasville, ky, 40356, us",21.430178571428577,16.29,22.57772472016481,4.2,118,210+,17.59,14.99,14.39,,,ky,40356,Jessamine,2024-05-16,1,1,0,0
163,Red Robin,"10211, collierville, tn, 38017, us",12.30147540983607,11.44,8.277474833936044,4.6,123,1,4.79,8.39,,,,tn,38017,Shelby,2024-05-16,1,1,0,0
164,Red Robin,"1125 woodruff rd suite 1400, greenville, sc, 29607, us",12.376991869918687,11.69,8.285848052132224,4.4,246,700+,4.79,8.39,,,,sc,29607,Greenville,2024-05-16,1,1,0,0
165,Buffalo Wild Wings,"1125 woodruff rd ste 1300, greenville, sc, 29607, us",7.530510204081614,6.24,8.85772225898074,4.1,212,1,4.79,13.29,,,,sc,29607,Greenville,2024-05-16,1,1,0,0
166,TGI Fridays,"1114 woodruff road, greenville, sc, 29607, us",25.566666666666663,16.545,27.040799888055435,4.3,274,900+,3.09,13.33,,,,sc,29607,Greenville,2024-05-16,1,1,0,0
167,Red Robin,"11433 parkside dr, farragut, tn, 37934, us",12.061311475409832,10.79,8.175939104912986,4.5,123,700+,4.79,8.39,,,,tn,37934,Knox,2024-05-16,1,1,0,0
168,Red Robin,"1200 towne centre blvd, provo, ut, 84601, us",12.158627450980395,11.64,6.481239599301987,4.3,103,160+,2.49,9.19,,,,ut,84601,Utah,2024-05-16,1,1,0,0
169,Red Robin,"1218 n retail court, myrtle beach, sc, 29577, us",12.301475409836073,11.44,8.277474833936044,4.5,123,1,4.79,8.39,,,,sc,29577,Horry,2024-05-16,1,1,0,0
170,Denny,"800 s. kings hwy, myrtle beach, sc, 29577, us",9.910096153846155,8.82,5.912813578477792,4.4,112,500+,5.29,13.19,,,,sc,29577,Horry,2024-05-16,1,1,0,0
171,Red Robin,"1250 scenic highway suite 1500, lawrenceville, ga, 30045, us",12.376991869918706,11.69,8.285848052132222,4.5,124,2,4.79,8.39,,,,ga,30045,Gwinnett,2024-05-16,1,1,0,0
172,Red Robin,"13000 n ih35 sbfr #5, austin, tx, 78753, us",12.157272727272716,10.489999999999998,8.55487218002285,4.5,222,1,4.79,8.39,,,,tx,78753,Travis,2024-05-16,1,1,0,0
173,Buffalo Wild Wings,"13000 n interstate 35 bldg 4, austin, tx, 78753, us",7.566700000000009,6.24,8.812598034064646,4.0,109,2,4.79,13.29,,,,tx,78753,Travis,2024-05-16,1,1,0,0
174,Denny,"1-35 north parmer lane, austin, tx, 78753, us",9.201340206185556,8.41,5.252395158865934,4.4,312,600+,4.66,12.78,,,,tx,78753,Travis,2024-05-16,1,1,0,0
175,Red Robin,"13800 n pennsylvania ave, oklahoma city, ok, 73134, us",11.908518518518516,10.69,8.44170805241745,4.5,109,800+,4.79,8.39,,,,ok,73134,Oklahoma,2024-05-16,1,1,0,0
176,Red Robin,"1410 us-41, schererville, in, 46375, us",12.14178571428572,10.489999999999998,8.534854820746776,4.5,113,490+,4.79,8.39,,,,in,46375,Lake,2024-05-16,1,1,0,0
177,TGI Fridays,"703 41, schererville, in, 46375, us",26.12376,18.16,27.118461332870645,4.1,131,800+,3.32,15.17,,,,in,46375,Lake,2024-05-16,1,1,0,0
178,Red Robin,"1500 mount zion rd, york, pa, 17402, us",11.617499999999994,11.89,6.152979799793485,4.4,121,290+,4.39,8.19,,,,pa,17402,York,2024-05-16,1,1,0,0
179,Applebee,"101 northern way, york, pa, 17402, us",18.86592592592594,13.89,17.86535997693929,4.0,111,600+,12.49,13.39,12.19,,,pa,17402,York,2024-05-16,1,1,0,0
180,Red Robin,"1500 s willow st #w157, manchester, nh, 03103, us",12.141785714285723,10.489999999999998,8.534854820746778,4.4,113,800+,4.79,8.39,,,,nh,3103,Hillsborough,2024-05-16,1,1,0,0
181,TGI Fridays,"1516 s willow st, manchester, nh, 03103, us",25.267803030303032,16.545,26.609197866196855,4.0,137,1,3.09,13.33,,,,nh,3103,Hillsborough,2024-05-16,1,1,0,0
182,Red Robin,"1507 highwoods blvd, greensboro, nc, 27410, us",12.33380165289255,11.69,8.303936063245951,4.4,244,1,4.79,8.39,,,,nc,27410,Guilford,2024-05-16,1,1,0,0
183,Red Robin,"175 e waterfront dr, homestead, pa, 15120, us",12.061311475409832,10.79,8.175939104912986,4.3,123,1,4.79,8.39,,,,pa,15120,Allegheny,2024-05-16,1,1,0,0
184,Red Robin,"1875 airport rd, allentown, pa, 18109, us",11.617499999999994,11.89,6.152979799793485,4.4,121,600+,4.39,8.19,,,,pa,18109,Lehigh,2024-05-16,1,1,0,0
185,Denny,"1871 catasauqua road, allentown, pa, 18109, us",10.468476190476196,9.45,6.388721577302477,4.0,113,1,5.39,13.82,,,,pa,18109,Lehigh,2024-05-16,1,1,0,0
186,Red Robin,"18830 gulf freeway, friendswood, tx, 77546, us",11.961171171171161,10.24,8.477892685928728,4.6,224,460+,4.79,8.39,,,,tx,77546,Galveston,2024-05-16,1,1,0,0
187,Denny,"19212 gulf fwy, friendswood, tx, 77546, us",10.082591362126239,9.34,5.982375270981333,4.2,325,800+,5.18,13.19,,,,tx,77546,Galveston,2024-05-16,1,1,0,0
188,Red Robin,"1986 medical center pkwy, murfreesboro, tn, 37129, us",12.074403669724774,10.59,8.529777031319352,4.4,110,1,4.79,8.39,,,,tn,37129,Rutherford,2024-05-16,1,1,0,0
189,Buffalo Wild Wings,"2535 medical center parkway, murfreesboro, tn, 37129, us",7.3490526315789575,5.29,8.86785431517257,4.4,103,1,4.79,13.29,,,,tn,37129,Rutherford,2024-05-16,1,1,0,0
190,Red Robin,"220 plaza drive, collegeville, pa, 19426, us",11.617499999999996,11.89,6.152979799793485,4.5,121,380+,4.39,8.19,,,,pa,19426,Montgomery,2024-05-16,1,1,0,0
191,Red Robin,"2260 walnut st, cary, nc, 27518, us",12.407647058823537,11.79,8.340088940730674,4.5,120,600+,4.79,8.39,,,,nc,27518,Wake,2024-05-16,1,1,0,0
192,Red Robin,"2350 lincoln hwy e, lancaster, pa, 17602, us",11.508487394957978,11.79,6.062281324293944,4.3,120,420+,4.39,8.19,,,,pa,17602,Lancaster,2024-05-16,1,1,0,0
193,Applebee,"2321 lincoln highway east, lancaster, pa, 17602, us",18.755420560747677,14.19,17.754226048469082,4.3,110,350+,12.49,13.39,12.19,,,pa,17602,Lancaster,2024-05-16,1,1,0,0
194,Red Robin,"247 forum dr, columbia, sc, 29229, us",11.97264462809917,10.79,8.15102972439223,4.4,122,1,4.79,8.39,,,,sc,29229,Richland,2024-05-16,1,1,0,0
195,Red Robin,"2501 presidio vista drive, fort worth, tx, 76177, us",12.141785714285723,10.489999999999998,8.534854820746778,4.5,113,1,4.79,8.39,,,,tx,76177,Tarrant,2024-05-16,1,1,0,0
196,Red Robin,"2605 oneida st #100, green bay, wi, 54304, us",12.300909090909096,10.79,8.639427016507154,4.5,111,800+,4.79,8.39,,,,wi,54304,Brown,2024-05-16,1,1,0,0
197,Buffalo Wild Wings,"2101 s oneida st, ashwaubenon, wi, 54304-4616, us",7.704600000000008,6.74,8.809182302574975,4.2,109,700+,4.79,13.29,,,,wi,54304,Brown,2024-05-16,1,1,0,0
198,Applebee,"900 hansen road, green bay, wi, 54304, us",20.434247787610605,14.89,21.81286028909777,4.4,116,600+,18.89,14.59,13.39,,,wi,54304,Brown,2024-05-16,1,1,0,0
199,Denny,"2894 s. oneida street, green bay, wi, 54304, us",10.617157894736845,9.24,6.288888557675252,4.5,103,500+,5.81,13.82,,,,wi,54304,Brown,2024-05-16,1,1,0,0
200,Red Robin,"2800 e central texas expressway, killeen, tx, 76542, us",12.254220183486247,10.79,8.610464328450542,4.4,110,1,4.79,8.39,,,,tx,76542,Bell,2024-05-16,1,1,0,0
201,Red Robin,"301 south hills village, bethel park, pa, 15241, us",12.30147540983607,11.44,8.277474833936044,4.5,123,1,4.79,8.39,,,,pa,15241,Allegheny,2024-05-16,1,1,0,0
202,Red Robin,"3601 2700 w, west valley city, ut, 84119, us",12.092970297029703,11.29,6.479403093238008,4.4,102,410+,2.49,9.19,,,,ut,84119,Salt Lake,2024-05-16,1,1,0,0
203,Applebee,"2175 w city center ct, west valley city, ut, 84119, us",18.174873949579847,12.79,19.08629953726307,4.4,122,1,12.49,12.79,11.29,,,ut,84119,Salt Lake,2024-05-16,1,1,0,0
204,Red Robin,"3605 horizon blvd., trevose, pa, 19053, us",11.556949152542368,11.89,6.130792730625387,4.4,119,600+,4.39,8.19,,,,pa,19053,Bucks,2024-05-16,1,1,0,0
205,Red Robin,"370 peachtree pkwy, cumming, ga, 30041, us",12.753114754098364,11.99,8.485611745286818,4.6,123,1,4.79,8.39,,,,ga,30041,Forsyth,2024-05-16,1,1,0,0
206,Red Robin,"409 s jackson rd, pharr, tx, 78577, us",11.737755102040813,11.57,6.0368052320256895,4.6,99,180+,3.59,8.39,,,,tx,78577,Hidalgo,2024-05-16,1,1,0,0
207,Red Robin,"421 east interstate 20 highway, arlington, tx, 76018, us",12.992898550724645,15.99,5.627416608476771,4.6,152,1,,8.39,,,,tx,76018,Tarrant,2024-05-16,1,1,0,0
208,Red Robin,"4559 perkiomen ave, reading, pa, 19606, us",11.570672268907558,11.79,6.157447868552106,4.3,120,260+,4.39,8.19,,,,pa,19606,Berks,2024-05-16,1,1,0,0
209,Applebee,"5600 perkiomen ave., reading, pa, 19606, us",18.659298245614035,15.59,15.929566062706712,4.6,117,270+,11.99,15.59,14.99,,,pa,19606,Berks,2024-05-16,1,1,0,0
210,Red Robin,"4805 s loop 289 bldg 200, lubbock, tx, 79424, us",12.157272727272733,10.489999999999998,8.55487218002285,4.6,111,700+,4.79,8.39,,,,tx,79424,Lubbock,2024-05-16,1,1,0,0
211,Red Robin,"5000 shelbyville rd #1627, louisville, ky, 40207, us",11.954285714285717,10.24,8.467647011913485,4.5,113,500+,4.79,8.39,,,,ky,40207,Jefferson,2024-05-16,1,1,0,0
212,Red Robin,"5011 183 a toll road, cedar park, tx, 78613, us",12.157272727272735,10.489999999999998,8.55487218002285,4.5,111,1,4.79,8.39,,,,tx,78613,Williamson,2024-05-16,1,1,0,0
213,Red Robin,"5029 pinnacle square, birmingham, al, 35173, us",12.30147540983607,11.44,8.277474833936044,4.5,123,390+,4.79,8.39,,,,al,35173,Jefferson,2024-05-16,1,1,0,0
214,Red Robin,"5031 n, garland, tx, 75044, us",12.992898550724647,15.99,5.627416608476772,4.6,76,1,,8.39,,,,tx,75044,Dallas,2024-05-16,1,1,0,0
215,Red Robin,"6522, monona, wi, 53716, us",12.274684684684692,10.79,8.604819498064437,4.5,112,600+,4.79,8.39,,,,wi,53716,Dane,2024-05-16,1,1,0,0
216,Buffalo Wild Wings,"6544 monona dr, madison, wi, 53716, us",7.638041237113411,5.99,8.939671070216194,4.1,106,600+,4.79,12.99,,,,wi,53716,Dane,2024-05-16,1,1,0,0
217,Red Robin,"700 town center parkway, slidell, la, 70458, us",11.609090909090893,9.59,8.397634899233617,4.6,222,600+,4.79,8.39,,,,la,70458,St. Tammany,2024-05-16,1,1,0,0
218,Red Robin,"7575 edgerton ave, greenfield, wi, 53220, us",12.274684684684692,10.79,8.604819498064437,4.3,112,800+,4.79,8.39,,,,wi,53220,Milwaukee,2024-05-16,1,1,0,0
219,Red Robin,"7620 katy freeway #465, houston, tx, 77024, us",12.37518518518519,10.79,8.715873288886701,4.6,109,1,4.79,8.39,,,,tx,77024,Harris,2024-05-16,1,1,0,0
220,Red Robin,"8304 kenbrooke dr, charlotte, nc, 28262, us",12.165630252100836,11.19,8.238931626775491,4.5,120,1,4.79,8.39,,,,nc,28262,Mecklenburg,2024-05-16,1,1,0,0
221,TGI Fridays,"409 w wt harris blvd, charlotte, nc, 28262, us",25.3885606060606,16.66,26.581839526735443,4.1,137,2,3.21,13.56,,,,nc,28262,Mecklenburg,2024-05-16,1,1,0,0
222,Applebee,"8700 jw clay blvd., charlotte, nc, 28262, us",22.78277310924369,15.0,25.882033966167157,4.1,244,1,15.0,13.75,13.25,,,nc,28262,Mecklenburg,2024-05-16,1,1,0,0
223,Red Robin,"8425 northlake commons blvd, charlotte, nc, 28216, us",12.071818181818179,10.79,8.208834185052464,4.6,122,1,4.79,8.39,,,,nc,28216,Mecklenburg,2024-05-16,1,1,0,0
224,TGI Fridays,"6840 northlake mall drive, charlotte, nc, 28216, us",25.38856060606061,16.66,26.581839526735443,4.2,137,2,3.21,13.56,,,,nc,28216,Mecklenburg,2024-05-16,1,1,0,0
225,Denny,"4541 sunset rd, charlotte, nc, 28216, us",9.918125000000003,7.47,6.394573596759602,3.8,208,1,5.29,13.09,,,,nc,28216,Mecklenburg,2024-05-16,1,1,0,0
226,Red Robin,"8657 w 135th, overland park, ks, 66223, us",10.73040404040403,11.85,5.498369807845056,4.3,99,800+,3.6,7.11,,,,ks,66223,Johnson,2024-05-16,1,1,0,0
227,Red Robin,"905 international dr, wilmington, nc, 28405, us",11.927500000000006,10.24,8.45514556983751,4.5,113,1,4.79,8.39,,,,nc,28405,New Hanover,2024-05-16,1,1,0,0
228,Red Robin,"9810 riverside pkwy, tulsa, ok, 74137, us",11.814545454545451,10.09,8.401863282127973,4.4,111,210+,4.79,8.39,,,,ok,74137,Tulsa,2024-05-16,1,1,0,0
229,Red Robin,"9990 e 13th st, wichita, ks, 67206, us",10.602448979591829,11.175,5.450332523318541,4.3,98,1,3.6,7.11,,,,ks,67206,Sedgwick,2024-05-16,1,1,0,0
230,Buffalo Wild Wings,"1007 w university ave ste 1, georgetown, tx, 78628, us",7.770404040404048,6.99,8.829073062891865,4.2,108,2,4.79,13.29,,,,tx,78628,Williamson,2024-05-16,1,1,0,0
231,Buffalo Wild Wings,"1080 s broadway ste 104, lexington, ky, 40504, us",7.634257425742582,6.49,8.793643557868432,4.2,110,1,4.79,13.29,,,,ky,40504,Fayette,2024-05-16,1,1,0,0
232,Buffalo Wild Wings,"1134 culebra road, san antonio, tx, 78201, us",5.906451612903241,0.6,9.591515420104903,4.4,67,1,3.79,11.79,,,,tx,78201,Bexar,2024-05-16,1,1,0,0
233,Denny,"4510 fredericksburg road, balcones heights, tx, 78201, us",9.036666666666669,8.09,5.622185080497179,4.5,113,1,4.39,12.49,,,,tx,78201,Bexar,2024-05-16,1,1,0,0
234,Buffalo Wild Wings,"11450 south memorial drive, bixby, ok, 74008, us",8.09929292929294,6.99,9.01077505971705,4.5,107,32,5.29,14.49,,,,ok,74008,Tulsa,2024-05-16,1,1,0,0
235,Buffalo Wild Wings,"1151 n 20th st, broken arrow, ok, 74012, us",8.062929292929303,6.99,8.996233022268825,4.3,107,600+,5.29,14.49,,,,ok,74012,Tulsa,2024-05-16,1,1,0,0
236,Buffalo Wild Wings,"120 market st, chattanooga, tn, 37402, us",7.832448979591845,7.140000000000001,8.898986420296492,4.4,107,1,4.79,13.29,,,,tn,37402,Hamilton,2024-05-16,1,1,0,0
237,Buffalo Wild Wings,"121 robert smalls pkwy, beaufort, sc, 29902, us",7.694700000000008,6.74,8.82492294074004,4.3,109,500+,4.79,13.29,,,,sc,29902,Beaufort,2024-05-16,1,1,0,0
238,Buffalo Wild Wings,"1225 grape st, whitehall, pa, 18052, us",8.10720000000001,7.140000000000001,9.23330472582813,4.0,109,1,4.79,14.49,,,,pa,18052,Lehigh,2024-05-16,1,1,0,0
239,Buffalo Wild Wings,"1301 n collins, arlington, tx, 76011, us",7.753877551020415,6.74,8.941003189006393,4.2,107,1,4.79,13.99,,,,tx,76011,Tarrant,2024-05-16,1,1,0,0
240,Denny,"839 n watson rd, arlington, tx, 76011, us",9.325999999999999,8.09,5.652486532491697,4.2,216,2,4.59,12.49,,,,tx,76011,Tarrant,2024-05-16,1,1,0,0
241,Buffalo Wild Wings,"13977 trade center drive, fishers, in, 46038, us",8.36913978494624,7.87,9.11557590013999,4.2,107,500+,5.34,14.13,,,,in,46038,Hamilton,2024-05-16,1,1,0,0
242,Buffalo Wild Wings,"140 hays ln, wilmington, nc, 28411, us",8.193163265306133,6.49,9.35820502116952,4.6,107,1,5.29,15.29,,,,nc,28411,New Hanover,2024-05-16,1,1,0,0
243,Buffalo Wild Wings,"1416 4th ave s, birmingham, al, 35233, us",7.647659574468096,5.640000000000001,8.834879308442689,4.3,102,210+,4.79,12.99,,,,al,35233,Jefferson,2024-05-16,1,1,0,0
244,Buffalo Wild Wings,"1425 ellsworth industrial blvd. nw, atlanta, ga, 30318, us",6.082307692307707,0.6,10.369071914441713,4.3,52,1,5.29,12.99,,,,ga,30318,Fulton,2024-05-16,1,1,0,0
245,Buffalo Wild Wings,"1460 meeting blvd, rock hill, sc, 29730, us",7.690693069306938,6.49,8.843461897443573,4.0,110,400+,4.79,13.29,,,,sc,29730,York,2024-05-16,1,1,0,0
246,Applebee,"2227 dave lyle blvd, rock hill, sc, 29730, us",22.6189075630252,15.0,25.969866176527546,4.1,244,390+,15.0,13.75,13.25,,,sc,29730,York,2024-05-16,1,1,0,0
247,Buffalo Wild Wings,"15306 w beloit rd, new berlin, wi, 53151, us",7.6784693877551105,6.140000000000001,8.957858065777437,4.2,106,330+,4.79,12.99,,,,wi,53151,Waukesha,2024-05-16,1,1,0,0
248,Buffalo Wild Wings,"15530 daniel blvd, gulfport, ms, 39503, us",7.910909090909098,6.99,9.012021947243259,4.3,108,800+,4.79,14.29,,,,ms,39503,Harrison,2024-05-16,1,1,0,0
249,TGI Fridays,"15190 crossroads pkwy, gulfport, ms, 39503, us",23.750820895522395,15.285,26.272062030909968,4.2,140,1,2.86,12.87,,,,ms,39503,Harrison,2024-05-16,1,1,0,0
250,Applebee,"9319 hwy 49, gulfport, ms, 39503, us",18.953716814159282,13.79,19.45509038625893,4.3,115,500+,13.79,12.69,12.09,,,ms,39503,Harrison,2024-05-16,1,1,0,0
251,Denny,"9351 canal rd, gulfport, ms, 39503, us",9.392604166666665,6.95,5.744126392236042,4.2,104,350+,5.18,12.98,,,,ms,39503,Harrison,2024-05-16,1,1,0,0
252,Buffalo Wild Wings,"1621 miller park way, west milwaukee, wi, 53214, us",5.656984126984141,0.6,9.480079805926316,4.2,68,600+,2.99,11.29,,,,wi,53214,Milwaukee,2024-05-16,1,1,0,0
253,Buffalo Wild Wings,"1918 n rock rd ste 100, derby, ks, 67037, us",7.634257425742582,6.49,8.793643557868432,4.1,110,600+,4.79,13.29,,,,ks,67037,Sedgwick,2024-05-16,1,1,0,0
254,Applebee,"1245 n. rock road, derby, ks, 67037, us",22.623109243697485,15.0,25.951169230889203,4.4,122,240+,15.0,14.5,13.25,,,ks,67037,Sedgwick,2024-05-16,1,1,0,0
255,Buffalo Wild Wings,"1990 oakheart rd, myrtle beach, sc, 29579, us",7.880736842105273,5.99,9.403247506451706,4.2,103,500+,5.29,15.29,,,,sc,29579,Horry,2024-05-16,1,1,0,0
256,Buffalo Wild Wings,"2001 s padre island dr, corpus christi, tx, 78417, us",7.662424242424251,6.49,8.871161664323543,4.0,108,600+,4.79,13.29,,,,tx,78417,Nueces,2024-05-16,1,1,0,0
257,Buffalo Wild Wings,"20215 route 19, cranberry township, pa, 16066, us",7.925000000000008,7.29,8.921193749530763,4.4,104,700+,4.79,13.29,,,,pa,16066,Butler,2024-05-16,1,1,0,0
258,Buffalo Wild Wings,"2080 south highway 66, claremore, ok, 74019, us",7.902842105263166,6.49,9.116695807624238,4.3,102,83,,14.29,,,,ok,74019,Rogers,2024-05-16,1,1,0,0
259,Buffalo Wild Wings,"2097 skibo rd, fayetteville, nc, 28314, us",7.800000000000009,6.890000000000001,8.986528691139126,4.1,103,2,4.79,13.29,,,,nc,28314,Cumberland,2024-05-16,1,1,0,0
260,Applebee,"1961 skibo rd., fayetteville, nc, 28314, us",22.468181818181826,15.0,25.782197234038765,4.2,124,1,15.0,13.75,13.25,,,nc,28314,Cumberland,2024-05-16,1,1,0,0
261,Buffalo Wild Wings,"2132 s highland dr, salt lake city, ut, 84106, us",7.754059405940602,6.99,8.85612963071764,4.1,110,1,4.79,13.29,,,,ut,84106,Salt Lake,2024-05-16,1,1,0,0
262,Buffalo Wild Wings,"224 hamilton crossing dr, alcoa, tn, 37701, us",7.83531249999998,7.140000000000001,9.002601123324133,4.3,210,900+,4.79,13.29,,,,tn,37701,Blount,2024-05-16,1,1,0,0
263,Applebee,"2564, alcoa, tn, 37701, us",19.343508771929823,13.79,19.80429326050714,4.3,116,700+,13.79,12.69,12.09,,,tn,37701,Blount,2024-05-16,1,1,0,0
264,Buffalo Wild Wings,"2312 w loop 340, waco, tx, 76711, us",7.6629702970297116,6.49,8.821550406440755,4.1,110,1,4.79,13.29,,,,tx,76711,McLennan,2024-05-16,1,1,0,0
265,Denny,"2409 south new road, waco, tx, 76711, us",9.571176470588243,8.49,5.794591679623684,4.4,93,280+,4.99,12.69,,,,tx,76711,McLennan,2024-05-16,1,1,0,0
266,Buffalo Wild Wings,"2394 costco way, green bay, wi, 54311, us",7.63142857142858,6.24,8.883276192845038,4.4,107,700+,4.79,13.29,,,,wi,54311,Brown,2024-05-16,1,1,0,0
267,Applebee,"2420 e. mason street, green bay, wi, 54311, us",20.084827586206877,14.84,21.638849341689653,4.5,118,370+,18.89,14.59,13.39,,,wi,54311,Brown,2024-05-16,1,1,0,0
268,Buffalo Wild Wings,"240 east towne mall, madison, wi, 53704, us",7.431505376344096,5.29,9.02272304058899,4.0,101,800+,4.79,12.99,,,,wi,53704,Dane,2024-05-16,1,1,0,0
269,TGI Fridays,"2502 e springs dr, madison, wi, 53704, us",25.865920000000003,17.24,27.15556450073539,4.4,131,500+,3.44,15.05,,,,wi,53704,Dane,2024-05-16,1,1,0,0
270,Applebee,"4710 east towne boulevard, madison, wi, 53704, us",21.880350877192964,15.14,23.34140575637857,4.3,117,500+,18.89,14.59,13.39,,,wi,53704,Dane,2024-05-16,1,1,0,0
271,Denny,"1798 thierer rd, madison, wi, 53704, us",10.407816091954027,7.47,6.36788790573224,4.3,93,600+,5.39,13.82,,,,wi,53704,Dane,2024-05-16,1,1,0,0
272,Buffalo Wild Wings,"2514 lake circle drive, indianapolis, in, 46268, us",8.308526315789482,7.79,8.808198330433694,4.2,110,1,5.29,14.49,,,,in,46268,Marion,2024-05-16,1,1,0,0
