,restaurant_name,restaurant_location,menu_item_price mean_non_zero,menu_item_price median_non_zero,menu_item_price std_non_zero,restaurant_rating mean,menu_item count,number_of_ratings first,fries,cheeseburger,hamburger,combo,specialty_item,state,zip,county_name,date,uber_eats,post_policy,fast_food,local
348,Denny,"2474 sunrise blvd, rancho cordova, ca, 95670, us",12.165294117647072,10.280000000000001,7.383301337408967,4.4,132,700+,17.98,,,,,ca,95670,Sacramento,2024-05-14,1,1,0,0
349,Denny,"2484 berryessa rd., san jose, ca, 95133, us",12.255555555555558,11.370000000000001,7.572301418025572,4.5,138,800+,6.02,17.56,,,,ca,95133,Santa Clara,2024-05-14,1,1,0,0
350,Denny,"250 fairgrounds dr, vallejo, ca, 94589, us",12.779629629629627,12.100000000000001,8.573261396571136,4.5,276,380+,6.54,17.98,,,,ca,94589,Solano,2024-05-14,1,1,0,0
351,Denny,"4355 sonoma blvd., vallejo, ca, 94589, us",12.779629629629623,12.100000000000001,8.573261396571134,4.4,276,210+,6.54,17.98,,,,ca,94589,Solano,2024-05-14,1,1,0,0
352,Denny,"2511 n ventura rd, port hueneme, ca, 93041, us",12.347319587628874,11.11,7.350149800768691,4.4,122,440+,5.81,17.98,,,,ca,93041,Ventura,2024-05-14,1,1,0,0
353,Denny,"2526, san pablo, ca, 94806, us",12.132803738317735,10.07,7.3773540572969,4.2,411,800+,5.81,18.29,,,,ca,94806,Contra Costa,2024-05-14,1,1,0,0
354,Denny,"2568 s east ave, fresno, ca, 93706, us",11.696886792452823,10.07,7.112539997328602,4.4,136,600+,5.81,16.73,,,,ca,93706,Fresno,2024-05-14,1,1,0,0
355,Denny,"2684 mt. vernon ave, bakersfield, ca, 93306, us",11.621372549019606,9.81,6.83408284352682,4.2,130,900+,5.81,16.21,,,,ca,93306,Kern,2024-05-14,1,1,0,0
356,Denny,"2830 camino del rios n, newbury park, ca, 91320, us",11.68820754716981,10.02,6.867850972159495,4.6,136,500+,5.81,16.52,,,,ca,91320,Ventura,2024-05-14,1,1,0,0
357,Denny,"28915 rancho california road, temecula, ca, 92590, us",11.948282828282837,7.99,7.3929643103254294,4.3,129,340+,5.81,17.98,,,,ca,92590,Riverside,2024-05-14,1,1,0,0
358,Denny,"2920 s. norfolk, san mateo, ca, 94403, us",12.408787878787868,12.46,7.384446837537576,4.5,258,450+,6.02,17.46,,,,ca,94403,San Mateo,2024-05-14,1,1,0,0
359,Denny,"300 bercut drive, sacramento, ca, 95811, us",12.12708737864078,10.07,7.362404977357425,4.1,133,700+,6.02,17.46,,,,ca,95811,Sacramento,2024-05-14,1,1,0,0
360,Denny,"30163 industrial, hayward, ca, 94544, us",12.249722222222225,11.370000000000001,7.580545575295737,4.5,138,800+,6.02,17.56,,,,ca,94544,Alameda,2024-05-14,1,1,0,0
361,Denny,"3020 west jack london boulevard, pleasanton, ca, 94588, us",11.848962264150943,10.175,7.431285844351758,4.1,136,140+,6.02,17.56,,,,ca,94588,Alameda,2024-05-14,1,1,0,0
362,Denny,"5331 hopyard road, pleasanton, ca, 94588, us",11.804571428571425,9.55,7.497776944004192,4.2,135,240+,6.02,17.56,,,,ca,94588,Alameda,2024-05-14,1,1,0,0
363,Denny,"3060 n san fernando rd, los angeles, ca, 90065, us",11.748252427184465,10.18,7.015642221560381,4.6,133,2,5.81,16.73,,,,ca,90065,Los Angeles,2024-05-14,1,1,0,0
364,Denny,"3120 n blackstone ave, fresno, ca, 93703, us",11.581960784313727,7.785,7.2172933712234055,4.2,132,900+,5.81,17.14,,,,ca,93703,Fresno,2024-05-14,1,1,0,0
365,Denny,"31760 grape st, lake elsinore, ca, 92532, us",11.393000000000006,9.04,6.992359473024826,4.5,130,500+,5.59,17.29,,,,ca,92532,Riverside,2024-05-14,1,1,0,0
366,Denny,"327 south palm avenue, santa paula, ca, 93060, us",11.964766355140188,9.89,7.264368211080557,4.4,137,23,5.59,18.39,,,,ca,93060,Ventura,2024-05-14,1,1,0,0
367,Denny,"3333 atlantic ave, long beach, ca, 90807, us",11.1870297029703,7.69,6.934823238955221,4.5,131,800+,5.59,16.09,,,,ca,90807,Los Angeles,2024-05-14,1,1,0,0
368,Denny,"34242 del obispo, dana point, ca, 92629, us",11.838113207547176,10.175,7.445926848196499,4.6,136,600+,6.02,17.56,,,,ca,92629,Orange,2024-05-14,1,1,0,0
369,Denny,"3520 auburn blvd., sacramento, ca, 95821, us",12.069705882352945,10.07,7.375451658603477,4.2,132,460+,6.02,17.46,,,,ca,95821,Sacramento,2024-05-14,1,1,0,0
370,Denny,"3530 madison st, riverside, ca, 92504, us",12.251192660550464,10.18,7.365517816555817,4.5,139,600+,5.81,17.98,,,,ca,92504,Riverside,2024-05-14,1,1,0,0
371,Denny,"3614 state st, santa barbara, ca, 93105, us",12.037333333333335,10.07,6.881802818429633,4.4,135,700+,5.81,18.29,,,,ca,93105,Santa Barbara,2024-05-14,1,1,0,0
372,Denny,"3715 el camino real, santa clara, ca, 95051, us",11.918712871287136,10.59,7.026573839892248,4.5,131,600+,5.59,17.99,,,,ca,95051,Santa Clara,2024-05-14,1,1,0,0
373,Denny,"3950 waterloo rd, stockton, ca, 95215, us",12.210761904761906,10.18,7.271210771678113,4.3,134,220+,5.81,17.98,,,,ca,95215,San Joaquin,2024-05-14,1,1,0,0
374,Denny,"5033 s hwy 99 e frontage rd, stockton, ca, 95215, us",13.729811320754724,13.19,8.60678790708866,4.3,134,96,7.16,18.29,,,,ca,95215,San Joaquin,2024-05-14,1,1,0,0
375,Denny,"4324, salida, ca, 95368, us",12.350462962962967,10.07,7.489553018391347,4.5,138,100+,5.81,18.91,,,,ca,95368,Stanislaus,2024-05-14,1,1,0,0
376,Denny,"4365 university ave, san diego, ca, 92105, us",12.188500000000008,9.45,7.429338917427315,4.5,130,1,5.81,17.98,,,,ca,92105,San Diego,2024-05-14,1,1,0,0
377,Denny,"4760 east cesar e chavez avenue, los angeles, ca, 90022, us",10.921067961165052,9.29,6.695630064919584,4.5,132,1,5.29,16.19,,,,ca,90022,Los Angeles,2024-05-14,1,1,0,0
378,Denny,"4823 lone tree way, antioch, ca, 94531, us",11.838113207547169,10.175,7.4459268481965,4.4,136,500+,6.02,17.56,,,,ca,94531,Contra Costa,2024-05-14,1,1,0,0
379,Denny,"5120 interstate ave, sacramento, ca, 95660, us",12.19892156862746,10.280000000000001,7.346376044952267,4.3,132,900+,5.81,17.98,,,,ca,95660,Sacramento,2024-05-14,1,1,0,0
380,Denny,"530 south clovis ave., fresno, ca, 93727, us",11.852783505154639,9.55,7.078118414757992,4.4,127,800+,5.81,17.14,,,,ca,93727,Fresno,2024-05-14,1,1,0,0
381,Denny,"540 w, vista, ca, 92083, us",12.193699999999993,9.5,7.492620323358178,4.5,130,800+,5.81,18.29,,,,ca,92083,San Diego,2024-05-14,1,1,0,0
382,Denny,"5445 kearny villa rd., san diego, ca, 92123, us",8.481904761904765,7.04,5.106082851478988,4.5,134,800+,4.06,12.58,,,,ca,92123,San Diego,2024-05-14,1,1,0,0
383,Denny,"5460 florin rd, sacramento, ca, 95823, us",12.368387096774196,11.94,7.511235496831781,4.3,123,500+,6.02,17.46,,,,ca,95823,Sacramento,2024-05-14,1,1,0,0
384,Denny,"5570 pacific coast highway, long beach, ca, 90804, us",11.806886792452827,10.07,7.200463214031303,4.6,136,1,5.81,17.56,,,,ca,90804,Los Angeles,2024-05-14,1,1,0,0
385,Denny,"570 e 4th st, perris, ca, 92570, us",11.369807692307697,9.69,6.836713388977028,4.4,131,700+,5.59,16.09,,,,ca,92570,Riverside,2024-05-14,1,1,0,0
386,Denny,"5975 n palm ave, san bernardino, ca, 92407, us",8.86990566037736,7.3149999999999995,5.3869989361675055,4.5,136,700+,4.35,12.85,,,,ca,92407,San Bernardino,2024-05-14,1,1,0,0
387,Denny,"6040 york boulevard, los angeles, ca, 90042, us",11.643773584905666,9.69,7.165788407140279,4.5,136,290+,5.59,17.59,,,,ca,90042,Los Angeles,2024-05-14,1,1,0,0
388,Denny,"605 college blvd., oceanside, ca, 92057, us",12.193699999999989,9.5,7.492620323358178,4.4,130,700+,5.81,18.29,,,,ca,92057,San Diego,2024-05-14,1,1,0,0
389,Denny,"611 five cities dr., pismo beach, ca, 93449, us",12.255327102803726,10.07,7.398480308435786,4.3500000000000005,274,500+,5.81,18.29,,,,ca,93449,San Luis Obispo,2024-05-14,1,1,0,0
390,Denny,"642 west charter way, stockton, ca, 95206, us",12.350462962962965,10.07,7.489553018391347,4.1,138,470+,5.81,18.91,,,,ca,95206,San Joaquin,2024-05-14,1,1,0,0
391,Denny,"6875 valley way, rubidoux, ca, 92509, us",12.12711538461539,10.07,7.4318236804606475,4.4,134,500+,5.81,17.98,,,,ca,92509,Riverside,2024-05-14,1,1,0,0
392,Denny,"702 e highland ave, san bernardino, ca, 92404, us",12.137884615384612,10.07,7.259690562524651,4.3,134,1,5.81,18.39,,,,ca,92404,San Bernardino,2024-05-14,1,1,0,0
393,Denny,"7900 college town dr., sacramento, ca, 95826, us",12.14330097087379,10.07,7.3470832186683355,4.4,133,500+,6.02,17.46,,,,ca,95826,Sacramento,2024-05-14,1,1,0,0
394,Denny,"814 ahwanee ave, sunnyvale, ca, 94085, us",13.062897196261687,12.57,8.931508753598107,4.5,137,1,6.74,18.29,,,,ca,94085,Santa Clara,2024-05-14,1,1,0,0
395,Denny,"816 mission st, san francisco, ca, 94103, us",16.619504950495063,19.12,10.64121767545012,4.4,393,1,8.41,22.76,,,,ca,94103,San Francisco,2024-05-14,1,1,0,0
396,Denny,"8710 rosedale hwy, bakersfield, ca, 93312, us",11.8311320754717,9.760000000000002,7.183181657065703,4.5,136,600+,5.81,17.14,,,,ca,93312,Kern,2024-05-14,1,1,0,0
397,Denny,"8841 greenback ln, orangevale, ca, 95662, us",12.19617647058824,10.435,7.365105465495914,4.3,132,260+,6.02,17.46,,,,ca,95662,Sacramento,2024-05-14,1,1,0,0
398,Denny,"888 s figueroa st, los angeles, ca, 90017, us",12.418301886792447,11.09,7.746109854057618,4.2,136,3,6.69,17.99,,,,ca,90017,Los Angeles,2024-05-14,1,1,0,0
399,Denny,"955 manning ave, reedley, ca, 93654, us",11.453888888888901,9.74,6.862923175016083,3.1,138,14,5.59,16.49,,,,ca,93654,Fresno,2024-05-14,1,1,0,0
400,Denny,"975 e blanco rd, salinas, ca, 93901, us",13.086153846153849,12.254999999999999,8.981898924170968,4.6,134,250+,6.74,18.29,,,,ca,93901,Monterey,2024-05-14,1,1,0,0
