,restaurant_name,restaurant_location,menu_item_price mean_non_zero,menu_item_price median_non_zero,menu_item_price std_non_zero,restaurant_rating mean,menu_item count,number_of_ratings first,specialty_item,combo,cheeseburger,hamburger,fries,state,zip,county_name,date,uber_eats,post_policy,fast_food,local
332,Jack in the Box,"12477 heacock st, moreno valley, ca, 92553, us",8.56791946308725,7.74,4.218594866923339,4.5,149,700+,7.86,14.85,3.74,3.49,4.99,ca,92553,Riverside,2024-05-14,1,1,1,0
333,Wendy,"12410 day street, moreno valley, ca, 92553, us",7.305200000000003,6.33,3.3669108927917897,4.6,168,700+,8.89,0.0,4.01,3.65,0.0,ca,92553,Riverside,2024-05-14,1,1,1,0
334,Wendy,"22320 cactus ave, moreno valley, ca, 92553, us",7.09884615384615,6.33,3.4589931026273626,4.5,88,130+,8.89,0.0,4.01,3.65,0.0,ca,92553,Riverside,2024-05-14,1,1,1,0
335,Burger King,"24800 sunnymead blvd, moreno valley, ca, 92553, us",10.744634146341472,8.04,10.335827364327224,4.7,82,410+,9.99,15.49,4.99,7.79,4.99,ca,92553,Riverside,2024-05-14,1,1,1,0
336,McDonald,"23989 watkins st, hayward, ca, 94544-1028, us",7.152595419847329,5.29,5.331905061458474,4.3,157,600+,6.89,12.79,3.79,3.59,4.79,ca,94544,Alameda,2024-05-14,1,1,1,0
337,McDonald,"26253 mission blvd, hayward, ca, 94544, us",7.2561417322834645,5.29,5.382008823110376,4.5,153,1,6.89,12.79,3.79,3.59,4.79,ca,94544,Alameda,2024-05-14,1,1,1,0
338,Jack in the Box,"24175 mission boulevard, hayward, ca, 94544, us",9.1641447368421,8.61,4.226386325667365,4.3,152,900+,7.74,14.85,4.61,4.11,5.99,ca,94544,Alameda,2024-05-14,1,1,1,0
339,Wendy,"23969 mission blvd., hayward, ca, 94544, us",5.832156862745094,4.5,3.1193081898455013,4.6,168,1,7.92,0.0,3.04,2.67,0.0,ca,94544,Alameda,2024-05-14,1,1,1,0
340,Burger King,"29671 mission blvd., hayward, ca, 94544, us",9.51506329113925,8.99,6.172568731316784,4.8,158,160+,9.59,14.99,3.99,5.49,5.99,ca,94544,Alameda,2024-05-14,1,1,1,0
341,Sonic,"31187 mission boulevard, hayward, ca, 94544, us",5.020738255033558,4.27,3.1671455388686343,4.0,349,67,8.79,0.0,3.8,,0.0,ca,94544,Alameda,2024-05-14,1,1,1,0
342,McDonald,"2450 junipero serra blvd, daly city, ca, 94015-1632, us",6.1526190476190505,4.89,4.007487076011484,4.7,144,3,8.49,14.29,4.49,4.39,5.69,ca,94015,San Mateo,2024-05-14,1,1,1,0
343,McDonald,"505 serramonte blvd, daly city, ca, 94015-4372, us",6.874732824427489,4.89,5.147214073154212,4.5,304,1,7.79,13.29,3.99,3.79,4.99,ca,94015,San Mateo,2024-05-14,1,1,1,0
344,The Habit,"305 gellert blvd, daly city, ca, 94015, us",11.757948717948725,8.99,10.83382066268481,4.6,78,3,9.74,18.24,8.61,7.49,4.61,ca,94015,San Mateo,2024-05-14,1,1,1,0
345,McDonald,"2520 e 12th st, oakland, ca, 94601, us",6.026223776223784,4.73,4.518085460639771,4.4,159,3,7.19,12.29,3.99,3.59,5.19,ca,94601,Alameda,2024-05-14,1,1,1,0
346,Jack in the Box,"2424 east international boulevard, oakland, ca, 94601, us",8.326907894736845,7.49,3.976562128263265,4.4,152,3,6.49,12.6,3.74,3.61,4.99,ca,94601,Alameda,2024-05-14,1,1,1,0
347,Wendy,"3111 e. 14th street, oakland, ca, 94601, us",5.3783000000000065,4.5600000000000005,2.537838274989171,4.4,332,1,6.79,0.0,2.49,2.18,0.0,ca,94601,Alameda,2024-05-14,1,1,1,0
348,McDonald,"2521 guerneville rd, santa rosa, ca, 95401, us",6.6133082706767015,4.89,4.401655314364468,4.5,159,440+,8.39,13.29,3.99,3.49,4.99,ca,95401,Sonoma,2024-05-14,1,1,1,0
349,The Habit,"2005 cleveland ave, santa rosa, ca, 95401, us",11.690641025641034,8.74,10.831685279740299,4.4,78,1,9.74,18.24,8.61,7.49,4.74,ca,95401,Sonoma,2024-05-14,1,1,1,0
350,McDonald,"25280 madison ave, murrieta, ca, 92562, us",6.529487179487183,4.9,5.273571560334835,4.7,139,190+,6.84,12.19,2.87,2.39,5.03,ca,92562,Riverside,2024-05-14,1,1,1,0
351,McDonald,"39888 los alamos rd, murrieta, ca, 92562, us",6.5940336134453785,4.9,5.25761317852546,4.5,140,800+,6.84,11.91,2.81,2.31,4.9,ca,92562,Riverside,2024-05-14,1,1,1,0
352,McDonald,"40605 california oaks road, murrieta, ca, 92562, us",6.486470588235295,4.9,5.287800862685795,4.6,141,600+,6.49,12.19,2.69,2.31,4.99,ca,92562,Riverside,2024-05-14,1,1,1,0
353,Jack in the Box,"24620 madison ave, murrieta, ca, 92562, us",8.479671052631579,7.49,4.215340158866368,4.2,152,320+,7.86,14.98,3.74,3.49,4.99,ca,92562,Riverside,2024-05-14,1,1,1,0
354,Jack in the Box,"27608 clinton keith road, murrieta, ca, 92562, us",8.489477124183008,7.49,4.197028016471334,4.7,153,160+,7.86,14.85,3.74,3.49,4.99,ca,92562,Riverside,2024-05-14,1,1,1,0
355,Jack in the Box,"39878 los alamos rd, murrieta, ca, 92562, us",8.488692810457518,7.49,4.200846116579024,4.3,153,440+,7.86,14.85,3.74,3.49,4.99,ca,92562,Riverside,2024-05-14,1,1,1,0
356,Burger King,"40931 california oaks road, murrieta, ca, 92562, us",8.69278481012659,6.49,6.224029167691585,4.5,79,290+,10.39,15.29,3.39,5.39,4.89,ca,92562,Riverside,2024-05-14,1,1,1,0
357,McDonald,"25323 chiquella ln, stevenson ranch, ca, 91381, us",5.6275806451612915,4.69,3.7754720642606396,4.6,144,2,6.39,10.39,3.19,2.99,5.39,ca,91381,Los Angeles,2024-05-14,1,1,1,0
358,Jack in the Box,"24820 pico canyon road, santa clarita, ca, 91381, us",7.5869281045751675,6.61,3.7454092651482696,4.6,153,600+,5.99,11.85,3.61,3.24,4.49,ca,91381,Los Angeles,2024-05-14,1,1,1,0
359,McDonald,"255 winston dr, san francisco, ca, 94132, us",7.8476666666666635,4.9399999999999995,6.832412547718571,4.7,141,3,8.29,15.39,2.99,2.49,4.89,ca,94132,San Francisco,2024-05-14,1,1,1,0
360,Shake Shack,"3251 20th avenue, san francisco, ca, 94132, us",22.838000000000008,8.19,37.38910664886232,4.6,102,1,9.59,,9.39,8.99,5.49,ca,94132,San Francisco,2024-05-14,1,1,1,0
361,McDonald,"259 mount hermon rd, scotts valley, ca, 95066, us",6.823620689655183,4.89,4.602059957901859,4.7,141,260+,8.39,13.29,3.99,3.49,4.99,ca,95066,Santa Cruz,2024-05-14,1,1,1,0
362,Jack in the Box,"6014, scotts valley, ca, 95066, us",8.53967105263158,8.11,4.052086762229523,4.6,152,330+,5.36,11.98,4.24,3.74,5.11,ca,95066,Santa Cruz,2024-05-14,1,1,1,0
363,McDonald,"26200 iris avenue, moreno valley, ca, 92555, us",8.12025862068966,5.485,5.883538177392875,4.2,144,1,9.07,17.5,5.27,3.61,5.74,ca,92555,Riverside,2024-05-14,1,1,1,0
364,Wendy,"12671 moreno beach drive, moreno valley, ca, 92555, us",6.200399999999995,5.23,2.977148273096253,4.6,85,1,7.92,0.0,3.65,2.79,0.0,ca,92555,Riverside,2024-05-14,1,1,1,0
365,McDonald,"2642 santa rosa ave, santa rosa, ca, 95407, us",6.61878787878789,4.89,4.417844845195079,4.5,158,900+,8.39,13.29,3.99,3.49,4.99,ca,95407,Sonoma,2024-05-14,1,1,1,0
366,Jack in the Box,"2755, santa rosa, ca, 95407, us",9.011372549019605,8.11,4.370077856177204,4.4,153,370+,7.74,14.98,4.11,3.74,4.99,ca,95407,Sonoma,2024-05-14,1,1,1,0
367,Jack in the Box,"425 sebastopol road, santa rosa, ca, 95407, us",8.744000000000003,7.86,4.440992889676118,4.4,130,700+,7.74,14.98,4.11,3.74,4.99,ca,95407,Sonoma,2024-05-14,1,1,1,0
368,Wendy,"1850, santa rosa, ca, 95407, us",5.9198,4.805,3.0875456207155865,4.5,83,1,7.92,0.0,3.04,2.67,0.0,ca,95407,Sonoma,2024-05-14,1,1,1,0
369,Burger King,"741 stony point road, santa rosa, ca, 95407-6864, us",7.639814814814816,6.04,5.709097512755488,4.1,54,15,9.49,16.24,2.69,4.79,4.74,ca,95407,Sonoma,2024-05-14,1,1,1,0
370,McDonald,"270, lincoln, ca, 95648, us",6.393262411347522,4.59,5.300766102325755,4.9,158,200+,8.29,11.49,3.89,3.49,5.59,ca,95648,Placer,2024-05-14,1,1,1,0
371,McDonald,"55, lincoln, ca, 95648, us",6.457007299270076,4.39,5.327170181121761,4.9,157,220+,8.29,11.39,3.89,3.49,5.59,ca,95648,Placer,2024-05-14,1,1,1,0
372,Jack in the Box,"455 highway 65, lincoln, ca, 95648, us",8.875612903225806,8.11,4.288940930086238,4.4,155,260+,7.49,14.6,4.11,3.74,4.99,ca,95648,Placer,2024-05-14,1,1,1,0
373,Burger King,"115, lincoln, ca, 95648, us",8.244683544303799,5.99,6.392013774213038,4.8,79,100+,9.09,15.85,2.69,4.79,4.93,ca,95648,Placer,2024-05-14,1,1,1,0
374,McDonald,"275 madonna rd (#2), san luis obispo, ca, 93405, us",6.108636363636364,4.875,4.589479037697588,4.6,149,3,7.49,12.83,4.29,3.69,4.99,ca,93405,San Luis Obispo,2024-05-14,1,1,1,0
375,Jack in the Box,"390 santa rosa street, san luis obispo, ca, 93405, us",8.632534246575343,8.05,4.08724038790884,4.6,146,1,6.86,12.98,4.11,3.74,4.99,ca,93405,San Luis Obispo,2024-05-14,1,1,1,0
376,Burger King,"1358 madonna road, san luis obispo, ca, 93405, us",8.70924050632912,6.49,6.262229507971672,4.5,79,240+,10.39,15.29,3.89,5.79,5.19,ca,93405,San Luis Obispo,2024-05-14,1,1,1,0
377,McDonald,"27776 n mcbean pky, santa clarita, ca, 91354, us",8.354000000000003,6.6899999999999995,5.5983483278552795,4.7,125,1,8.09,14.29,5.49,4.69,6.29,ca,91354,Los Angeles,2024-05-14,1,1,1,0
378,McDonald,"2796 main st, san diego, ca, 92113, us",7.267890625000008,6.09,5.3807963880160985,4.6,145,2,8.89,14.79,4.49,3.29,5.99,ca,92113,San Diego,2024-05-14,1,1,1,0
379,Burger King,"1220 south 28th street, san diego, ca, 92113, us",9.058800000000014,8.49,6.25930730139792,4.5,150,2,9.29,15.29,4.19,4.59,5.09,ca,92113,San Diego,2024-05-14,1,1,1,0
380,McDonald,"2801 mission st, san francisco, ca, 94110, us",7.811567164179117,4.34,7.2515167589401965,4.7,310,3,8.09,16.09,3.09,2.79,5.89,ca,94110,San Francisco,2024-05-14,1,1,1,0
381,Burger King,"1690 valencia street, san francisco, ca, 94110, us",9.141710526315789,6.79,6.72868533107516,4.6,76,1,10.39,18.19,3.59,5.39,5.99,ca,94110,San Francisco,2024-05-14,1,1,1,0
382,McDonald,"2850 augustine dr, santa clara, ca, 95054, us",6.659647887323944,4.71,4.858848674263988,4.5,155,800+,10.38,16.05,4.98,4.03,6.73,ca,95054,Santa Clara,2024-05-14,1,1,1,0
383,Jack in the Box,"2845 augustine dr, santa clara, ca, 95054, us",8.75732876712329,7.86,3.991614719633446,4.4,146,900+,6.74,12.73,4.99,3.99,5.61,ca,95054,Santa Clara,2024-05-14,1,1,1,0
384,McDonald,"29 north milpas street, santa barbara, ca, 93103, us",6.5031147540983705,4.79,4.929485571864975,4.7,149,1,6.79,12.59,4.59,4.19,5.59,ca,93103,Santa Barbara,2024-05-14,1,1,1,0
385,Jack in the Box,"501 north milpas street, santa barbara, ca, 93103, us",8.52549019607843,7.86,4.0471894453764605,4.5,153,1,6.86,12.98,4.11,3.74,4.99,ca,93103,Santa Barbara,2024-05-14,1,1,1,0
386,McDonald,"3000 newpark mall rd, newark, ca, 94560, us",7.459007633587793,4.89,6.943072867777639,4.7,159,700+,6.99,12.19,4.09,3.49,4.99,ca,94560,Alameda,2024-05-14,1,1,1,0
387,Jack in the Box,"39017 cedar blvd., newark, ca, 94560, us",9.020261437908493,8.11,4.3625581551585535,4.5,153,440+,7.74,14.98,4.11,3.74,4.99,ca,94560,Alameda,2024-05-14,1,1,1,0
388,Wendy,"35229, newark, ca, 94560, us",6.647346938775509,5.11,3.3918550553300744,4.6,82,600+,9.14,0.0,3.4,3.04,0.0,ca,94560,Alameda,2024-05-14,1,1,1,0
389,Burger King,"34943, newark, ca, 94560, us",9.938250000000002,9.19,6.088145607448958,4.7,80,500+,9.99,15.49,3.99,7.49,5.99,ca,94560,Alameda,2024-05-14,1,1,1,0
390,McDonald,"3006 k st, sacramento, ca, 95816, us",8.561360544217688,5.29,9.509545268315614,4.3,168,1,8.49,12.99,3.59,3.49,5.29,ca,95816,Sacramento,2024-05-14,1,1,1,0
391,The Habit,"3030 capitol avenue, sacramento, ca, 95816, us",11.757948717948725,8.99,10.83382066268481,4.5,78,500+,9.74,18.24,8.61,7.49,4.61,ca,95816,Sacramento,2024-05-14,1,1,1,0
392,McDonald,"301 e 1st st, santa ana, ca, 92701, us",6.691626016260157,4.49,4.543269546161584,4.6,151,1,6.49,13.49,3.39,3.29,5.19,ca,92701,Orange,2024-05-14,1,1,1,0
393,Jack in the Box,"1406 east first street, santa ana, ca, 92701, us",8.060133333333333,7.11,3.9046780467650435,4.5,150,600+,6.49,12.48,3.49,3.24,4.86,ca,92701,Orange,2024-05-14,1,1,1,0
394,Jack in the Box,"601 north main street, santa ana, ca, 92701, us",7.7357142857142875,7.11,3.7421046135531144,4.5,147,800+,5.61,11.6,3.49,3.11,4.49,ca,92701,Orange,2024-05-14,1,1,1,0
395,Burger King,"701 north main street, santa ana, ca, 92701, us",9.361038961038956,7.99,7.090423500332433,4.7,77,700+,8.49,14.69,3.99,5.59,4.99,ca,92701,Orange,2024-05-14,1,1,1,0
396,McDonald,"302 potrero avenue, san francisco, ca, 94103, us",8.749310344827597,5.48,7.849516097993021,4.6,274,6,7.89,16.29,3.89,3.39,6.29,ca,94103,San Francisco,2024-05-14,1,1,1,0
397,Shake Shack,"845 market street, san francisco, ca, 94103, us",22.69588235294118,8.39,37.35395305098483,4.6,52,4,9.59,,9.39,8.99,5.79,ca,94103,San Francisco,2024-05-14,1,1,1,0
398,McDonald,"3080 travis blvd, fairfield, ca, 94534, us",8.593605442176873,5.29,9.491335966520111,4.7,168,130+,8.49,12.99,3.59,3.49,5.29,ca,94534,Solano,2024-05-14,1,1,1,0
399,McDonald,"4400 central pl, fairfield, ca, 94534, us",7.253779527559056,5.29,5.383829233104855,4.6,153,180+,6.89,12.79,3.79,3.59,4.79,ca,94534,Solano,2024-05-14,1,1,1,0
400,Jack in the Box,"107 red top road, fairfield, ca, 94534, us",8.674387096774172,7.74,4.146902471510587,4.4,310,150+,6.61,13.23,3.99,3.74,4.99,ca,94534,Solano,2024-05-14,1,1,1,0
401,Wendy,"4447 central place, fairfield, ca, 94534, us",7.035200000000001,5.11,3.7017878059121636,4.7,170,92,10.36,0.0,4.01,2.92,0.0,ca,94534,Solano,2024-05-14,1,1,1,0
402,Burger King,"1475 holiday lane, fairfield, ca, 94534, us",8.46189189189189,7.09,6.313803769707029,4.5,74,130+,8.99,15.49,3.59,5.39,4.79,ca,94534,Solano,2024-05-14,1,1,1,0
403,McDonald,"3102 ndinuba, visalia, ca, 93291, us",7.164246575342475,5.09,6.222210420304268,4.2,164,290+,7.49,12.49,4.19,3.49,4.89,ca,93291,Tulare,2024-05-14,1,1,1,0
404,McDonald,"3636 w mineral king ave, visalia, ca, 93291, us",7.12204081632654,5.09,6.221976296350514,4.6,165,490+,7.49,12.49,4.19,3.49,4.89,ca,93291,Tulare,2024-05-14,1,1,1,0
405,McDonald,"5205 w goshen, visalia, ca, 93291, us",7.164246575342475,5.09,6.222210420304269,4.6,164,170+,7.49,12.49,4.19,3.49,4.89,ca,93291,Tulare,2024-05-14,1,1,1,0
406,Jack in the Box,"3416 north dinuba boulevard, visalia, ca, 93291, us",10.436896551724129,9.36,5.4269608586862175,3.9,145,51,9.11,18.35,4.99,4.74,5.99,ca,93291,Tulare,2024-05-14,1,1,1,0
407,Wendy,"2125 n. dinuba ave, visalia, ca, 93291, us",7.149615384615386,5.615,4.428525089401169,4.6,88,40,8.77,0.0,3.77,3.4,0.0,ca,93291,Tulare,2024-05-14,1,1,1,0
408,Wendy,"plaza dr &amp; w hurley ave, visalia, ca, 93291, us",6.904509803921565,5.55,3.422069270637451,4.4,88,23,9.02,0.0,3.89,3.53,0.0,ca,93291,Tulare,2024-05-14,1,1,1,0
409,Burger King,"2050 w riggin ave, visalia, ca, 93291, us",9.502619047619044,7.49,6.739727830990481,4.7,84,11,9.89,17.39,3.49,3.79,5.29,ca,93291,Tulare,2024-05-14,1,1,1,0
410,Burger King,"6603 betty dr, visalia, ca, 93291, us",8.016419753086424,5.59,6.295510708676982,5.0,81,27,8.99,15.36,2.59,4.69,4.36,ca,93291,Tulare,2024-05-14,1,1,1,0
411,McDonald,"3115 n blackstone ave, fresno, ca, 93704, us",5.557611940298508,4.49,3.8888417066729435,4.2,153,1,6.19,9.99,3.19,2.79,4.19,ca,93704,Fresno,2024-05-14,1,1,1,0
412,The Habit,"702 w shaw ave, fresno, ca, 93704, us",11.886842105263165,8.865,10.904490650346318,4.5,76,600+,9.74,18.24,8.61,7.49,4.74,ca,93704,Fresno,2024-05-14,1,1,1,0
413,McDonald,"322 s center st, stockton, ca, 95203, us",8.61788732394368,5.19,10.343706518974932,4.2,160,350+,7.69,14.79,4.09,3.69,5.49,ca,95203,San Joaquin,2024-05-14,1,1,1,0
414,McDonald,"3289 sonoma blvd, vallejo, ca, 94590, us",8.473986013986018,5.39,9.425546534198206,4.4,163,1,8.29,12.99,3.59,3.49,4.99,ca,94590,Solano,2024-05-14,1,1,1,0
415,Jack in the Box,"400 broadway st., vallejo, ca, 94590, us",8.646241610738256,8.11,4.143895077270043,4.4,149,500+,6.24,12.85,4.24,3.74,5.11,ca,94590,Solano,2024-05-14,1,1,1,0
416,Wendy,"1001 redwood, vallejo, ca, 94590, us",5.371509433962268,4.324999999999999,2.8776542440022577,4.4,172,1,7.92,0.0,2.49,2.67,0.0,ca,94590,Solano,2024-05-14,1,1,1,0
417,McDonald,"3302 e anaheim st, long beach, ca, 90804, us",7.07878048780487,5.15,4.7628309517965945,4.6,147,8,8.65,14.29,3.59,3.35,4.69,ca,90804,Los Angeles,2024-05-14,1,1,1,0
418,Jack in the Box,"2101 e anaheim st, long beach, ca, 90804, us",8.415131578947365,7.49,3.9735528625032828,4.5,152,2,6.99,13.35,4.11,3.74,4.99,ca,90804,Los Angeles,2024-05-14,1,1,1,0
419,The Habit,"4542 east pacific coast highway, long beach, ca, 90804, us",10.81064102564103,8.175,9.974771167575547,4.7,78,500+,9.24,16.74,8.24,7.11,3.99,ca,90804,Los Angeles,2024-05-14,1,1,1,0
420,McDonald,"345 bay shore blvd, san francisco, ca, 94124, us",7.806148148148156,4.59,7.1850006299322065,4.6,314,5,8.69,16.29,3.79,3.29,5.59,ca,94124,San Francisco,2024-05-14,1,1,1,0
421,Jack in the Box,"366 bayshore blvd, san francisco, ca, 94124, us",9.422631578947316,8.61,4.446499323365174,4.3,456,6,7.49,14.6,4.49,4.24,6.24,ca,94124,San Francisco,2024-05-14,1,1,1,0
422,McDonald,"350 five cities drive, pismo beach, ca, 93449, us",6.064264705882348,4.49,5.058808658921376,4.8,306,250+,7.09,12.79,3.49,3.29,4.99,ca,93449,San Luis Obispo,2024-05-14,1,1,1,0
423,Jack in the Box,"334 five cities drive, pismo beach, ca, 93449, us",8.51562091503268,7.86,4.034013365142807,4.5,153,160+,6.86,12.98,4.11,3.74,4.99,ca,93449,San Luis Obispo,2024-05-14,1,1,1,0
424,McDonald,"3509 home stead rd, santa clara, ca, 95051, us",6.175937500000006,4.89,4.076892474188367,4.6,148,900+,8.69,14.89,4.39,3.79,5.69,ca,95051,Santa Clara,2024-05-14,1,1,1,0
425,Jack in the Box,"3367 el camino real, santa clara, ca, 95051, us",8.658684210526319,7.86,3.9566322874601,4.5,152,700+,6.74,12.73,4.99,3.99,5.61,ca,95051,Santa Clara,2024-05-14,1,1,1,0
426,Jack in the Box,"3465 homestead rd, santa clara, ca, 95051, us",8.336578947368423,7.800000000000001,4.126757537108658,4.3,152,410+,6.49,13.23,3.74,3.49,5.24,ca,95051,Santa Clara,2024-05-14,1,1,1,0
427,McDonald,"35934 winchester road, murrieta, ca, 92563, us",6.506890756302525,4.9,5.277809857054861,4.2,141,96,6.89,12.19,2.89,2.39,4.99,ca,92563,Riverside,2024-05-14,1,1,1,0
428,McDonald,"39196 winchester rd, murrieta, ca, 92563, us",6.0889166666666625,4.41,4.498842961590856,4.5,140,1,7.69,12.49,3.11,2.87,5.15,ca,92563,Riverside,2024-05-14,1,1,1,0
429,Wendy,"40460, murrieta, ca, 92563, us",6.571399999999999,5.72,3.0756404276182874,4.5,85,470+,8.28,0.0,3.65,3.28,0.0,ca,92563,Riverside,2024-05-14,1,1,1,0
430,The Habit,"40436, murrieta, ca, 92563, us",11.489487179487188,8.74,10.621063481620139,4.5,78,900+,9.61,17.98,8.49,7.36,4.61,ca,92563,Riverside,2024-05-14,1,1,1,0
431,McDonald,"3636 s mooney blvd, visalia, ca, 93277-8019, us",6.873061224489806,5.09,5.739374757035272,4.4,165,330+,7.49,12.49,4.19,3.49,4.89,ca,93277,Tulare,2024-05-14,1,1,1,0
432,McDonald,"5215 w akers / walnut, visalia, ca, 93277, us",7.117210884353751,5.09,6.22700032416576,4.6,165,410+,7.49,12.49,4.19,3.49,4.89,ca,93277,Tulare,2024-05-14,1,1,1,0
433,Jack in the Box,"107 w caldwell ave, visalia, ca, 93277, us",10.323594771241819,9.24,5.455312169662648,4.3,153,170+,9.11,18.35,4.99,4.74,5.99,ca,93277,Tulare,2024-05-14,1,1,1,0
434,Jack in the Box,"1120 s mooney blvd, visalia, ca, 93277, us",10.323594771241819,9.24,5.455312169662648,4.6,153,390+,9.11,18.35,4.99,4.74,5.99,ca,93277,Tulare,2024-05-14,1,1,1,0
435,Jack in the Box,"5340 w cypress ave, visalia, ca, 93277, us",10.247697368421044,9.24,5.39691852507603,4.4,152,240+,9.11,18.35,4.99,4.74,5.99,ca,93277,Tulare,2024-05-14,1,1,1,0
436,Burger King,"3101 south mooney boulevard, visalia, ca, 93277, us",8.329600000000005,6.59,6.426678652824233,4.6,75,100+,8.99,15.36,2.59,4.69,4.36,ca,93277,Tulare,2024-05-14,1,1,1,0
437,Burger King,"500 south de maree, visalia, ca, 93277, us",8.316351351351354,6.09,6.426196086863711,4.6,74,210+,8.99,15.36,2.59,4.69,4.36,ca,93277,Tulare,2024-05-14,1,1,1,0
438,Carls Jr,"3350 s mooney blvd, visalia, ca, 93277, us",8.161066666666667,6.6,4.278116274976899,4.5,109,120+,9.89,0.0,6.39,,5.19,ca,93277,Tulare,2024-05-14,1,1,1,0
439,Carls Jr,"501 s chinowth st, visalia, ca, 93277, us",8.161066666666668,6.6,4.2781162749769,4.5,109,140+,9.89,0.0,6.39,,5.19,ca,93277,Tulare,2024-05-14,1,1,1,0
440,The Habit,"604 s mooney blvd, visalia, ca, 93277, us",10.946923076923083,8.3,10.125611638087097,4.6,78,900+,9.24,16.86,8.36,7.24,4.11,ca,93277,Tulare,2024-05-14,1,1,1,0
441,Five Guys,"4129 s. mooney blvd., visalia, ca, 93277, us",9.11655172413793,10.07,3.4929192176627444,4.6,29,330+,14.15,,11.27,10.07,7.91,ca,93277,Tulare,2024-05-14,1,1,1,0
442,McDonald,"3720 mission ave, oceanside, ca, 92058, us",6.041826086956525,4.49,4.181074457831164,4.5,140,600+,6.79,11.89,3.19,2.89,4.79,ca,92058,San Diego,2024-05-14,1,1,1,0
443,McDonald,"381 s airport blvd, south san francisco, ca, 94080, us",6.0861240310077545,4.79,4.022425568917904,4.5,147,1,8.29,13.99,4.59,3.99,5.69,ca,94080,San Mateo,2024-05-14,1,1,1,0
444,McDonald,"587 el camino real, south san francisco, california, south san franc, ca, 94080, us",6.1259375000000045,4.89,4.082962588133002,4.6,144,1,8.49,14.99,4.09,3.49,5.69,ca,94080,San Mateo,2024-05-14,1,1,1,0
445,Jack in the Box,"1695 el camino real, south san francisco, ca, 94080, us",9.020261437908431,8.11,4.362558155158555,4.6,612,3,7.74,14.98,4.11,3.74,4.99,ca,94080,San Mateo,2024-05-14,1,1,1,0
446,Jack in the Box,"201 south spruce street, south san francisco, ca, 94080, us",9.035263157894729,8.11,4.355867178658731,4.4,456,1,7.74,14.98,4.11,3.74,4.99,ca,94080,San Mateo,2024-05-14,1,1,1,0
447,Wendy,"176 gateway blvd, s.san francisco, ca, 94080, us",6.5783999999999985,5.36,2.956779572440257,4.6,332,700+,9.38,0.0,4.14,3.16,0.0,ca,94080,San Mateo,2024-05-14,1,1,1,0
448,McDonald,"38860, fremont, ca, 94536, us",6.144354838709676,4.84,3.8279690652370846,4.7,150,1,7.59,12.19,3.79,3.49,4.99,ca,94536,Alameda,2024-05-14,1,1,1,0
449,McDonald,"3990 decoto rd, fremont, ca, 94536, us",6.601459854014596,4.84,4.780097506892054,4.4,150,900+,9.16,15.91,4.44,4.03,6.19,ca,94536,Alameda,2024-05-14,1,1,1,0
450,McDonald,"4318 thornton ave, fremont, ca, 94536, us",7.419090909090915,4.74,6.931795588636801,4.4,160,470+,6.99,12.19,4.09,3.49,4.99,ca,94536,Alameda,2024-05-14,1,1,1,0
451,Jack in the Box,"36848, fremont, ca, 94536, us",9.123741496598637,8.36,4.394236827222697,4.4,147,600+,7.74,14.98,4.11,3.74,4.99,ca,94536,Alameda,2024-05-14,1,1,1,0
452,McDonald,"3940 state street, santa barbara, ca, 93110, us",6.401475409836076,4.69,4.996969519673185,4.7,149,800+,6.59,12.29,4.29,4.09,5.19,ca,93110,Santa Barbara,2024-05-14,1,1,1,0
453,McDonald,"3994 foothills blvd, roseville, ca, 95747, us",7.706190476190476,5.39,7.4527108096784795,4.5,168,420+,7.79,12.88,3.89,3.59,5.09,ca,95747,Placer,2024-05-14,1,1,1,0
454,Jack in the Box,"5150 foothills blvd., roseville, ca, 95747, us",8.422368421052596,7.300000000000001,4.15043525568516,4.4,304,480+,6.49,13.48,3.61,3.36,4.99,ca,95747,Placer,2024-05-14,1,1,1,0
455,Burger King,"5121 foothills boulevard, roseville, ca, 95747, us",8.185802469135805,5.99,6.325792560346656,4.3,81,190+,9.09,15.85,2.69,4.79,4.93,ca,95747,Placer,2024-05-14,1,1,1,0
456,McDonald,"401 w channel islands blvd, port hueneme, ca, 93041, us",7.2008108108108155,5.49,5.267363416416584,4.5,133,600+,7.09,13.89,3.59,2.89,6.59,ca,93041,Ventura,2024-05-14,1,1,1,0
457,Jack in the Box,"814 n. ventura rd., port hueneme, ca, 93041, us",7.869671052631579,6.925000000000001,3.839846902403649,4.6,152,500+,6.24,12.35,3.74,3.49,4.99,ca,93041,Ventura,2024-05-14,1,1,1,0
458,Wendy,"175 n ventura road, port hueneme, ca, 93041, us",6.3002040816326526,5.48,3.0596995249273222,4.6,83,500+,7.8,0.0,3.53,3.16,0.0,ca,93041,Ventura,2024-05-14,1,1,1,0
459,McDonald,"405 n alvarado st, los angeles, ca, 90026, us",6.55049180327869,4.59,4.538184054468034,4.6,146,6,7.99,12.74,3.49,3.36,4.99,ca,90026,Los Angeles,2024-05-14,1,1,1,0
460,McDonald,"40708 grimmer blvd, fremont, ca, 94538-2845, us",6.130551181102359,4.84,3.8021372578716095,4.6,153,1,7.59,12.19,3.79,3.49,4.99,ca,94538,Alameda,2024-05-14,1,1,1,0
