,restaurant_name,restaurant_location,menu_item_price mean_non_zero,menu_item_price median_non_zero,menu_item_price std_non_zero,restaurant_rating mean,menu_item count,number_of_ratings first,specialty_item,combo,cheeseburger,hamburger,fries,state,zip,county_name,date,uber_eats,post_policy,fast_food,local
193,Shake Shack,"2424 magowan drive, santa rosa, ca, 95405, us",8.403953488372094,7.89,2.8283104822284235,4.4,44,30,9.59,,9.39,8.99,5.79,ca,95405,Sonoma,2024-04-05,1,0,1,0
194,Shake Shack,"2855 stevens creek boulevard, santa clara, ca, 95050, us",8.390000000000002,7.89,2.8052710126733666,4.4,45,100+,9.59,,9.39,8.99,5.79,ca,95050,Santa Clara,2024-04-05,1,0,1,0
195,Shake Shack,"3030 plaza bonita road suite f3, national city, ca, 91950, us",8.052222222222222,7.59,2.818927210355733,4.7,46,100+,9.39,,8.99,8.79,5.49,ca,91950,San Diego,2024-04-05,1,0,1,0
196,Sonic,"3005 highland ave, national city, ca, 91950, us",5.690967741935483,4.87,2.578037957175347,4.5,80,100+,10.36,0.0,4.87,,0.0,ca,91950,San Diego,2024-04-05,1,0,1,0
197,Shake Shack,"3251 20th avenue, san francisco, ca, 94132, us",8.217272727272729,7.59,2.8664488353396145,4.6,90,100+,9.59,,9.39,8.99,5.49,ca,94132,San Francisco,2024-04-05,1,0,1,0
198,Shake Shack,"33 hillsdale shopping center, san mateo, ca, 94403, us",8.380697674418608,7.89,2.7470757351492434,4.7,44,100+,9.59,,9.39,8.99,5.79,ca,94403,San Mateo,2024-04-05,1,0,1,0
199,Burger King,"2817 south el camino real, san mateo, ca, 94403, us",9.174819277108435,6.89,6.198998434734858,4.6,83,67,10.26,17.54,2.89,4.89,5.97,ca,94403,San Mateo,2024-04-05,1,0,1,0
200,Shake Shack,"330 south hope st, los angeles, ca, 90071, us",8.183181818181819,7.59,2.9436679135262467,4.6,45,91,9.59,,9.39,8.99,5.49,ca,90071,Los Angeles,2024-04-05,1,0,1,0
201,Shake Shack,"3525 west carson street, space vc 08, torrance, ca, 90503, us",8.094545454545456,7.59,2.817474251350807,4.5,45,112,9.59,,9.39,8.99,5.49,ca,90503,Los Angeles,2024-04-05,1,0,1,0
202,Shake Shack,"512 spectrum center drive, irvine, ca, 92618, us",8.233478260869566,7.59,2.8953975602904873,4.3,47,100+,9.59,,9.39,8.99,5.49,ca,92618,Orange,2024-04-05,1,0,1,0
203,Shake Shack,"6440 pacific coast hwy, long beach, ca, 90803, us",8.230000000000002,7.59,2.927296819023767,4.7,46,200+,9.59,,9.39,8.99,5.49,ca,90803,Los Angeles,2024-04-05,1,0,1,0
204,Five Guys,"6650 e pch, long beach, ca, 90803, us",9.908620689655173,10.07,3.707267535565999,4.8,29,30,15.47,,12.47,11.15,8.75,ca,90803,Los Angeles,2024-04-05,1,0,1,0
205,Shake Shack,"6443 topanga canyon blvd, los angeles, ca, 91303, us",8.094545454545456,7.59,2.817474251350807,4.8,45,192,9.59,,9.39,8.99,5.49,ca,91303,Los Angeles,2024-04-05,1,0,1,0
206,Shake Shack,"7740 el camino real, carlsbad, ca, 92009, us",8.004583333333336,7.59,2.743855983779437,4.6,98,87,9.39,,8.99,8.79,5.49,ca,92009,San Diego,2024-04-05,1,0,1,0
207,Shake Shack,"845 market street, san francisco, ca, 94103, us",8.296321839080466,7.89,2.670940948727998,4.5,178,100+,9.59,,9.39,8.99,5.79,ca,94103,San Francisco,2024-04-05,1,0,1,0
208,Shake Shack,"925 blossom hill road, san jose, ca, 95123, us",8.181111111111111,7.59,2.8445520812967855,4.5,46,61,9.59,,9.39,8.99,5.49,ca,95123,Santa Clara,2024-04-05,1,0,1,0
209,Burger King,"1030 mclaughlin ave., san jose, ca, 95122, us",8.606419753086426,7.09,6.027680861205914,4.4,81,34,9.23,15.58,2.63,4.67,4.31,ca,95122,Santa Clara,2024-04-05,1,0,1,0
210,Burger King,"1042 north carpenter road, modesto, ca, 95351, us",10.117848101265832,8.09,6.047510978924958,4.1,79,14,10.09,17.79,4.29,5.69,5.49,ca,95351,Stanislaus,2024-04-05,1,0,1,0
211,Burger King,"115, lincoln, ca, 95648, us",8.836883116883119,6.39,6.110839477208388,4.6,77,12,9.09,15.85,2.69,4.79,4.93,ca,95648,Placer,2024-04-05,1,0,1,0
212,Burger King,"1233, fresno, ca, 93706, us",10.185061728395072,8.09,6.027199690345484,4.3,81,10,9.99,17.69,4.19,5.49,5.49,ca,93706,Fresno,2024-04-05,1,0,1,0
213,Burger King,"1541 east 12th street, oakland, ca, 94606, us",9.01842105263158,7.39,5.9625103006932045,4.5,76,34,8.99,15.49,3.59,5.39,4.69,ca,94606,Alameda,2024-04-05,1,0,1,0
214,Burger King,"2001 north, oxnard, ca, 93036, us",8.970256410256415,6.6899999999999995,5.81335464615278,3.7,78,11,10.29,15.29,2.79,5.39,4.89,ca,93036,Ventura,2024-04-05,1,0,1,0
215,The Habit,"2350 e vineyard ave, oxnard, ca, 93036, us",10.835443037974692,8.24,10.11367401189633,4.6,79,31,9.24,16.86,8.36,7.24,4.11,ca,93036,Ventura,2024-04-05,1,0,1,0
216,Five Guys,"2730 portico way, oxnard, ca, 93036, us",9.87551724137931,10.07,3.6992409158029997,4.5,29,25,15.47,,12.47,11.15,8.75,ca,93036,Ventura,2024-04-05,1,0,1,0
217,Burger King,"23125 hemlock avenue, moreno valley, ca, 92557, us",8.970256410256416,6.6899999999999995,5.81335464615278,4.8,78,11,10.29,15.29,2.79,5.39,4.89,ca,92557,Riverside,2024-04-05,1,0,1,0
218,Burger King,"24530 lyons avenue, newhall, ca, 91321, us",10.392249999999997,8.809999999999999,8.36811149169871,4.6,80,45,9.69,15.19,4.79,7.39,4.99,ca,91321,Los Angeles,2024-04-05,1,0,1,0
219,Burger King,"2757, castro valley, ca, 94546, us",9.910370370370375,8.59,5.904921873484997,4.4,81,15,10.2,17.03,4.93,6.91,4.39,ca,94546,Alameda,2024-04-05,1,0,1,0
220,Burger King,"3405 union ave, bakersfield, ca, 93305, us",8.558658536585371,6.95,5.886018315899981,4.1,82,17,8.24,14.49,2.89,11.43,4.61,ca,93305,Kern,2024-04-05,1,0,1,0
221,Burger King,"3746 mission avenue, oceanside, ca, 92058, us",9.701549295774656,9.19,4.441747736172697,4.4,71,25,11.49,15.69,4.99,8.99,7.79,ca,92058,San Diego,2024-04-05,1,0,1,0
222,Burger King,"5121 foothills boulevard, roseville, ca, 95747, us",8.700625000000004,6.29,6.039947711642459,4.5,80,20,9.09,15.85,2.69,4.79,4.93,ca,95747,Placer,2024-04-05,1,0,1,0
223,Burger King,"56 mission circle, santa rosa, ca, 95409, us",8.96225,7.109999999999999,5.968384826525515,4.3,80,22,9.69,15.25,4.19,4.33,5.09,ca,95409,Sonoma,2024-04-05,1,0,1,0
224,Burger King,"702 north wilson way, stockton, ca, 95205, us",10.155822784810134,8.09,6.063438596552653,4.1,79,14,10.19,17.89,4.39,5.79,5.49,ca,95205,San Joaquin,2024-04-05,1,0,1,0
225,Burger King,"763 ikea ct #120, west sacramento, ca, 95605, us",8.700625,6.29,6.03994771164246,4.2,80,10,9.09,15.85,2.69,4.79,4.93,ca,95605,Yolo,2024-04-05,1,0,1,0
226,Five Guys,"768 ikea ct., suite 120, west sacramento, ca, 95605, us",9.908620689655171,10.07,3.7072675355659985,4.8,29,19,15.47,,12.47,11.15,8.75,ca,95605,Yolo,2024-04-05,1,0,1,0
227,Burger King,"773 north mathilda avenue, sunnyvale, ca, 94085, us",9.910370370370371,8.59,5.904921873484998,4.8,81,78,10.2,17.03,4.93,6.91,4.39,ca,94085,Santa Clara,2024-04-05,1,0,1,0
228,Burger King,"819 van ness avenue, san francisco, ca, 94109, us",9.193690476190477,6.89,6.177861546291517,4.5,84,100+,10.26,17.93,2.89,4.89,5.97,ca,94109,San Francisco,2024-04-05,1,0,1,0
229,Sonic,"101 main st, vista, ca, 92084, us",5.690967741935483,4.87,2.5780379571753467,4.2,80,32,10.36,0.0,4.87,,0.0,ca,92084,San Diego,2024-04-05,1,0,1,0
230,Sonic,"10354 trinity parkway, stockton, ca, 95219, us",4.6166666666666645,3.89,2.0829446910224445,4.9,82,14,9.02,0.0,4.87,,0.0,ca,95219,San Joaquin,2024-04-05,1,0,1,0
231,The Habit,"2829 w march ln, stockton, ca, 95219, us",10.952405063291144,8.36,10.33708295841183,3.8999999999999995,79,27,9.24,16.99,8.36,7.24,4.24,ca,95219,San Joaquin,2024-04-05,1,0,1,0
232,Sonic,"1060 west renaissance parkway, rialto, ca, 92376, us",5.234857142857144,4.87,2.270564903188596,4.5,168,50+,8.89,0.0,4.87,,0.0,ca,92376,San Bernardino,2024-04-05,1,0,1,0
233,Sonic,"1070 e huntington dr, duarte, ca, 91010, us",5.2205714285714295,4.87,2.243830835051192,4.6,84,88,8.89,0.0,4.87,,0.0,ca,91010,Los Angeles,2024-04-05,1,0,1,0
234,Sonic,"1400 north park boulevard, pittsburg, ca, 94565, us",6.046571428571427,4.87,2.6232084420823756,4.3,84,11,10.85,0.0,4.87,,0.0,ca,94565,Contra Costa,2024-04-05,1,0,1,0
235,Sonic,"151 bella vista road, vacaville, ca, 95687, us",5.097058823529411,4.79,2.2891194420713843,4.5,82,13,9.47,0.0,4.79,,0.0,ca,95687,Solano,2024-04-05,1,0,1,0
236,Sonic,"1580 e main st, woodland, ca, 95776, us",5.149999999999999,4.79,2.2463146288453686,4.7,82,13,9.47,0.0,4.79,,0.0,ca,95776,Yolo,2024-04-05,1,0,1,0
237,Sonic,"17811 beach blvd, huntington beach, ca, 92647, us",5.33205882352941,4.87,2.275530680718837,4.4,82,49,9.14,0.0,4.87,,0.0,ca,92647,Orange,2024-04-05,1,0,1,0
238,Sonic,"2829 el cajon blvd, san diego, ca, 92104, us",5.6234375,4.87,2.5651420640178486,4.4,81,100+,10.36,0.0,4.87,,0.0,ca,92104,San Diego,2024-04-05,1,0,1,0
239,Sonic,"3531 south fairview street, santa ana, ca, 92704, us",5.185428571428572,4.87,2.24697808859193,4.6,83,33,8.89,0.0,4.87,,0.0,ca,92704,Orange,2024-04-05,1,0,1,0
240,The Habit,"2640 south bristol street, santa ana, ca, 92704, us",11.42256410256411,8.74,10.66743299761997,4.7,78,21,9.61,17.98,8.49,7.36,4.61,ca,92704,Orange,2024-04-05,1,0,1,0
241,Sonic,"3701 mall view rd, bakersfield, ca, 93306, us",5.234857142857146,4.87,2.218203097011596,4.6,84,50+,9.38,0.0,4.87,,0.0,ca,93306,Kern,2024-04-05,1,0,1,0
242,Sonic,"6055 main street, american canyon, ca, 94503, us",5.146470588235294,4.79,2.251114602817303,4.4,166,14,9.47,0.0,4.79,,0.0,ca,94503,Napa,2024-04-05,1,0,1,0
243,Sonic,"9505 magnolia ave, riverside, ca, 92503, us",5.710322580645162,4.87,2.592527081851851,4.3,160,32,10.36,0.0,4.87,,0.0,ca,92503,Riverside,2024-04-05,1,0,1,0
244,Carls Jr,"229 west 7th street, los angeles, ca, 90014, us",7.219999999999998,5.9399999999999995,3.604677516782881,4.8,87,60,11.59,0.0,5.99,5.89,4.09,ca,90014,Los Angeles,2024-04-05,1,0,1,0
245,The Habit,"101 e orangethorpe ave, fullerton, ca, 92832, us",11.563417721518995,8.74,10.822362675903994,4.6,79,30,9.74,18.24,8.61,7.49,4.74,ca,92832,Orange,2024-04-05,1,0,1,0
246,The Habit,"118 plaza dr, vallejo, ca, 94591, us",11.563417721518995,8.74,10.822362675903994,4.6,79,51,9.74,18.24,8.61,7.49,4.74,ca,94591,Solano,2024-04-05,1,0,1,0
247,The Habit,"1297 chess dr, foster city, ca, 94404, us",11.77435897435898,8.99,10.975593505328737,4.7,78,27,9.74,18.24,8.61,7.49,4.74,ca,94404,San Mateo,2024-04-05,1,0,1,0
248,The Habit,"1510 monterey rd, san jose, ca, 95110, us",11.687341772151907,8.99,10.917648435638712,4.9,79,41,9.74,18.24,8.61,7.49,4.74,ca,95110,Santa Clara,2024-04-05,1,0,1,0
249,The Habit,"1602 north main st, salinas, ca, 93906, us",11.687341772151905,8.99,10.917648435638714,4.8,79,20,9.74,18.24,8.61,7.49,4.74,ca,93906,Monterey,2024-04-05,1,0,1,0
250,The Habit,"2005 cleveland ave, santa rosa, ca, 95401, us",11.563417721518995,8.74,10.822362675903994,4.4,79,32,9.74,18.24,8.61,7.49,4.74,ca,95401,Sonoma,2024-04-05,1,0,1,0
251,The Habit,"25948 mcbean parkway, santa clarita, ca, 91355, us",11.613289473684219,8.74,10.740923020730461,4.7,76,40,9.61,17.98,8.49,7.36,4.61,ca,91355,Los Angeles,2024-04-05,1,0,1,0
252,Five Guys,"24201 w, valencia, ca, 91355, us",9.908620689655171,10.07,3.7072675355659976,4.9,29,36,15.47,,12.47,11.15,8.75,ca,91355,Los Angeles,2024-04-05,1,0,1,0
253,The Habit,"3030 capitol avenue, sacramento, ca, 95816, us",11.629873417721527,8.99,10.825256508045879,4.3,79,27,9.74,18.24,8.61,7.49,4.61,ca,95816,Sacramento,2024-04-05,1,0,1,0
254,The Habit,"3520 n blackstone ave, fresno, ca, 93726, us",11.687341772151907,8.99,10.917648435638712,4.4,79,41,9.74,18.24,8.61,7.49,4.74,ca,93726,Fresno,2024-04-05,1,0,1,0
255,The Habit,"36350 hidden springs rd, wildomar, ca, 92595, us",11.367974683544311,8.74,10.61066139025271,4.3,79,21,9.61,17.98,8.49,7.36,4.61,ca,92595,Riverside,2024-04-05,1,0,1,0
256,The Habit,"3900 california ave, bakersfield, ca, 93309, us",11.36797468354431,8.74,10.61066139025271,4.6,79,19,9.61,17.98,8.49,7.36,4.61,ca,93309,Kern,2024-04-05,1,0,1,0
257,The Habit,"4542 east pacific coast highway, long beach, ca, 90804, us",10.702405063291145,8.11,9.9624900571956,4.7,79,70,9.24,16.74,8.24,7.11,3.99,ca,90804,Los Angeles,2024-04-05,1,0,1,0
258,The Habit,"496 las gallinas avenue, san rafael, ca, 94903, us",11.687341772151907,8.99,10.917648435638714,4.7,79,33,9.74,18.24,8.61,7.49,4.74,ca,94903,Marin,2024-04-05,1,0,1,0
259,The Habit,"628 state street, santa barbara, ca, 93101, us",10.093593750000005,7.775,10.64983793409369,4.5,64,42,9.24,16.86,8.36,7.24,4.11,ca,93101,Santa Barbara,2024-04-05,1,0,1,0
260,The Habit,"839 higuera st, san luis obispo, ca, 93401, us",11.563417721518995,8.74,10.822362675903994,4.7,79,47,9.74,18.24,8.61,7.49,4.74,ca,93401,San Luis Obispo,2024-04-05,1,0,1,0
261,The Habit,"924 diablo ave, novato, ca, 94947, us",11.629873417721527,8.99,10.825256508045877,4.4,79,24,9.74,18.24,8.61,7.49,4.61,ca,94947,Marin,2024-04-05,1,0,1,0
262,Five Guys,"100 crescent drive, pleasant hill, ca, 94523, us",8.832758620689658,9.59,3.6002901191065186,4.7,29,44,14.39,,11.39,10.19,7.55,ca,94523,Contra Costa,2024-04-05,1,0,1,0
263,Five Guys,"10060 alabama street, redlands, ca, 92374, us",8.327931034482756,8.27,3.1468795483455483,4.9,29,48,13.19,,10.43,9.23,7.19,ca,92374,San Bernardino,2024-04-05,1,0,1,0
264,Five Guys,"10540 sierra avenue, fontana, ca, 92337, us",8.458571428571428,8.69,3.1047034759328285,4.7,56,33,13.19,,10.43,9.23,7.19,ca,92337,San Bernardino,2024-04-05,1,0,1,0
265,Five Guys,"1205 the alameda, suite 10, san jose, ca, 95126, us",8.915517241379312,9.59,3.4918107013182524,4.6,29,80,14.15,,11.27,10.43,7.67,ca,95126,Santa Clara,2024-04-05,1,0,1,0
266,Five Guys,"1229 e. grand ave., arroyo grande, ca, 93420, us",9.116551724137931,10.07,3.492919217662745,5.0,29,25,14.15,,11.27,10.07,7.91,ca,93420,San Luis Obispo,2024-04-05,1,0,1,0
267,Five Guys,"12719 main street, hesperia, ca, 92344, us",7.833199999999998,7.67,3.3866168605261504,4.7,25,38,12.95,,10.19,9.11,6.95,ca,92344,San Bernardino,2024-04-05,1,0,1,0
268,Five Guys,"203 primrose drive, burlingame, ca, 94010, us",8.608571428571427,9.11,3.4096917689409514,4.6,28,84,13.79,,10.31,9.83,7.19,ca,94010,San Mateo,2024-04-05,1,0,1,0
269,Five Guys,"2207 claribel road, riverbank, ca, 95357, us",9.908620689655171,10.07,3.707267535565998,4.8,29,13,15.47,,12.47,11.15,8.75,ca,95357,Stanislaus,2024-04-05,1,0,1,0
270,Five Guys,"2280 mendocino ave. b-5, santa rosa, ca, 95403, us",8.825555555555555,9.11,3.1611218511826924,4.3,27,32,13.67,,10.07,9.47,7.19,ca,95403,Sonoma,2024-04-05,1,0,1,0
271,Five Guys,"2519 palomar airport rd., suite #100, carlsbad, ca, 92011, us",9.908620689655171,10.07,3.707267535565998,4.8,29,35,15.47,,12.47,11.15,8.75,ca,92011,San Diego,2024-04-05,1,0,1,0
272,Five Guys,"2701 ming ave, bakersfield, ca, 93304, us",10.393214285714285,11.035,3.7743429452511794,4.6,28,10,15.83,,12.83,11.39,8.87,ca,93304,Kern,2024-04-05,1,0,1,0
273,Five Guys,"27774 newport rd., menifee, ca, 92584, us",8.327931034482756,8.27,3.1468795483455483,4.7,29,27,13.19,,10.43,9.23,7.19,ca,92584,Riverside,2024-04-05,1,0,1,0
274,Five Guys,"2782, pinole, ca, 94564, us",8.832758620689656,9.59,3.6002901191065186,4.6,29,45,14.39,,11.39,10.19,7.55,ca,94564,Contra Costa,2024-04-05,1,0,1,0
275,Five Guys,"401 newport center dr. a103, newport beach, ca, 92660, us",9.971428571428572,10.61,3.757696591459905,4.5,28,35,15.47,,12.47,11.15,8.75,ca,92660,Orange,2024-04-05,1,0,1,0
276,Five Guys,"444 n. state college blvd. #444, fullerton, ca, 92831, us",9.908620689655173,10.07,3.707267535565999,4.7,29,57,15.47,,12.47,11.15,8.75,ca,92831,Orange,2024-04-05,1,0,1,0
277,Five Guys,"523 e shaw ave, fresno, ca, 93710, us",9.116551724137931,10.07,3.492919217662745,4.7,29,15,14.15,,11.27,10.07,7.91,ca,93710,Fresno,2024-04-05,1,0,1,0
278,Five Guys,"670 university ave, san diego, ca, 92103, us",9.99,11.15,3.825388869121674,4.7,27,100+,15.47,,12.47,11.15,8.75,ca,92103,San Diego,2024-04-05,1,0,1,0
279,Five Guys,"915 playa ave, sand city, ca, 93955, us",9.075714285714287,9.59,3.4365549906965893,4.7,28,37,14.39,,11.39,10.19,7.55,ca,93955,Monterey,2024-04-05,1,0,1,0
