,restaurant_name,restaurant_location,menu_item_price mean_non_zero,menu_item_price median_non_zero,menu_item_price std_non_zero,restaurant_rating mean,menu_item count,number_of_ratings first,specialty_item,combo,cheeseburger,hamburger,fries,state,zip,county_name,date,uber_eats,post_policy,fast_food,local
559,Wendy,"14139 statesville rd, huntersville, nc, 28078, us",5.122115384615383,4.4399999999999995,2.6892409112971047,3.2,87,40,6.7,0.0,2.43,2.06,0.0,nc,28078,Mecklenburg,2024-03-29,1,0,1,0
560,Shake Shack,"16633 birkdale commons parkway, huntersville, nc, 28078, us",7.214444444444445,7.19,2.6125471228545907,4.8,46,85,8.19,,7.89,7.59,4.79,nc,28078,Mecklenburg,2024-03-29,1,0,1,0
561,Burger King,"16800 caldwell creek drive, huntersville, nc, 28078, us",5.76961038961039,5.15,2.972063187158626,3.7999999999999994,77,33,6.6,9.3,2.45,3.79,3.79,nc,28078,Mecklenburg,2024-03-29,1,0,1,0
562,Five Guys,"9826 gilead rd., suite c-106, huntersville, nc, 28078, us",8.116896551724139,7.91,3.2339248103432507,4.8,29,50,13.07,,10.07,8.87,7.19,nc,28078,Mecklenburg,2024-03-29,1,0,1,0
563,Wendy,"1419 s 10th street, mcallen, tx, 78501, us",12.544374999999997,8.34,17.74685346597273,4.8,48,36,,2.89,,,,tx,78501,Hidalgo,2024-03-29,1,0,1,0
564,Wendy,"1450 w. morris street, indianapolis, in, 46221, us",5.620357142857144,4.99,2.821723108496014,4.2,97,50+,6.58,0.0,2.43,2.18,0.0,in,46221,Marion,2024-03-29,1,0,1,0
565,Wendy,"1465 woodbury ave, portsmouth, nh, 03801, us",6.539038461538461,5.845,3.429672141549496,4.9,93,22,8.41,0.0,2.92,2.31,0.0,nh,3801,Rockingham,2024-03-29,1,0,1,0
566,Wendy,"1515 chestnut street, philadelphia, pa, 19102, us",5.9696491228070165,5.23,2.9622620356938825,4.0,96,100+,7.92,0.0,2.79,2.18,0.0,pa,19102,Philadelphia,2024-03-29,1,0,1,0
567,Five Guys,"1527 chestnut st., philladelphia, pa, 19102, us",8.472758620689655,8.51,3.1877166150080054,4.6,29,100+,13.67,,10.43,9.35,7.31,pa,19102,Philadelphia,2024-03-29,1,0,1,0
568,Wendy,"1581 fitzgerald drive, pinole, ca, 94564, us",6.129454545454545,5.36,2.7548353642817784,4.4,188,37,6.94,0.0,3.53,2.31,0.0,ca,94564,Contra Costa,2024-03-29,1,0,1,0
569,Carls Jr,"1550 fitzgerald drive, pinole, ca, 94564, us",9.622047244094489,9.6,5.05104516175756,5.0,139,16,,,6.0,6.6,4.2,ca,94564,Contra Costa,2024-03-29,1,0,1,0
570,The Habit,"1412, pinole, ca, 94564, us",11.563417721518995,8.74,10.822362675903996,4.8,79,42,9.74,18.24,8.61,7.49,4.74,ca,94564,Contra Costa,2024-03-29,1,0,1,0
571,Wendy,"1627 university ave, lubbock, tx, 79401, us",14.615746268656702,14.49,9.345086056227998,3.7000000000000006,149,92,8.11,4.11,,,,tx,79401,Lubbock,2024-03-29,1,0,1,0
572,Wendy,"1702 19th st, lubbock, tx, 79401, us",12.821041666666666,8.46,18.05706754980619,4.5,48,73,,3.25,,,,tx,79401,Lubbock,2024-03-29,1,0,1,0
573,Burger King,"1627 university ave, lubbock, tx, 79401, us",14.615746268656702,14.49,9.345086056227998,3.7000000000000006,149,92,,,4.11,,,tx,79401,Lubbock,2024-03-29,1,0,1,0
574,Burger King,"1702 19th st, lubbock, tx, 79401, us",12.821041666666666,8.46,18.05706754980619,4.5,48,73,,,3.25,,,tx,79401,Lubbock,2024-03-29,1,0,1,0
575,Wendy,"1705 w. 21st street north, wichita, ks, 67203, us",5.528235294117649,4.87,2.8081545861883734,0.0,86,3,6.94,0.0,2.79,2.43,0.0,ks,67203,Sedgwick,2024-03-29,1,0,1,0
576,Wendy,"1708 n broad st., philadelphia, pa, 19121, us",5.969649122807017,5.23,2.9622620356938825,3.7000000000000006,96,100+,7.92,0.0,2.79,2.18,0.0,pa,19121,Philadelphia,2024-03-29,1,0,1,0
577,Wendy,"189 98th avenue, oakland, ca, 94603, us",6.279482758620686,5.904999999999999,2.870339654546367,4.4,192,54,8.04,0.0,3.77,2.31,0.0,ca,94603,Alameda,2024-03-29,1,0,1,0
578,Wendy,"1916 rees street, breaux bridge, la, 70517, us",5.98862068965517,5.6,2.884741336803284,0.0,98,3,6.94,0.0,3.04,2.67,0.0,la,70517,St. Martin,2024-03-29,1,0,1,0
579,Wendy,"19212 gulf fwy, friendswood, tx, 77546, us",9.553333333333336,6.74,5.973630824965243,4.0,99,35,,6.74,,,,tx,77546,Galveston,2024-03-29,1,0,1,0
580,Wendy,"1980 s 4th st, allentown, pa, 18103, us",5.833157894736842,5.23,2.7915789142917626,3.7999999999999994,96,46,7.19,0.0,3.04,2.43,0.0,pa,18103,Lehigh,2024-03-29,1,0,1,0
581,Burger King,"1958 south 4th street, allentown, pa, 18103, us",7.785000000000001,5.29,5.772757140223382,4.3,80,55,6.99,12.19,2.99,3.99,3.49,pa,18103,Lehigh,2024-03-29,1,0,1,0
582,Wendy,"2001 state road, lancaster, pa, 17601, us",5.649629629629631,5.295,2.784760753712673,0.0,86,6,7.55,0.0,2.79,2.18,0.0,pa,17601,Lancaster,2024-03-29,1,0,1,0
583,Shake Shack,"1100 christopher place bldg. g, lancaster, pa, 17601, us",7.444545454545456,7.19,2.6383926361478753,4.6,45,50+,8.39,,8.19,7.89,5.19,pa,17601,Lancaster,2024-03-29,1,0,1,0
584,Burger King,"1408 lititz pike, lancaster, pa, 17601, us",7.135308641975308,5.75,5.620114467974402,4.4,81,15,6.83,10.91,2.39,3.59,3.23,pa,17601,Lancaster,2024-03-29,1,0,1,0
585,Five Guys,"1962 fruitville pike, lancaster, pa, 17601, us",8.816206896551721,9.23,3.367467495983319,4.6,29,50+,13.91,,11.27,9.71,7.19,pa,17601,Lancaster,2024-03-29,1,0,1,0
586,Wendy,"2007 durham, houston, tx, 77007, us",5.978103448275859,5.6,2.889907800042543,4.2,96,43,6.94,0.0,3.04,2.67,0.0,tx,77007,Harris,2024-03-29,1,0,1,0
587,Sonic,"2720 washington ave, houston, tx, 77007, us",4.433333333333333,3.95,1.9285486771144775,4.3,85,100+,8.77,0.0,4.01,,0.0,tx,77007,Harris,2024-03-29,1,0,1,0
588,Five Guys,"3939 washington ave., ste h, houston, tx, 77007, us",8.456206896551722,8.63,3.2456787333241164,4.6,29,100+,13.55,,10.55,9.23,7.43,tx,77007,Harris,2024-03-29,1,0,1,0
589,Wendy,"2015 antonio street, anthony, tx, 79821, us",4.981379310344827,3.99,2.877695706682969,0.0,98,9,6.89,0.0,1.39,1.39,0.0,tx,79821,El Paso,2024-03-29,1,0,1,0
590,Wendy,"2050 silvernail, pewaukee, wi, 53072, us",6.246896551724139,5.23,3.4798940763192636,4.6,98,18,7.31,0.0,2.67,2.43,0.0,wi,53072,Waukesha,2024-03-29,1,0,1,0
591,Wendy,"208 ambassador caffery pkwy, scott, la, 70583, us",5.9886206896551695,5.6,2.8847413368032835,4.3,99,25,6.94,0.0,3.04,2.67,0.0,la,70583,Lafayette,2024-03-29,1,0,1,0
592,Wendy,"2080 sparkman drive, huntsville, al, 35810, us",5.530000000000001,5.11,2.8759805781184076,4.1,96,56,7.06,0.0,2.43,1.94,0.0,al,35810,Madison,2024-03-29,1,0,1,0
593,Wendy,"22 pass rd., gulfport, ms, 39507, us",5.6612280701754365,5.11,2.8151688554731673,4.7,97,23,6.82,0.0,2.79,2.43,0.0,ms,39507,Harrison,2024-03-29,1,0,1,0
594,Wendy,"2218 cloverdale avenue, winston salem, nc, 27103, us",6.105087719298247,5.36,2.9726160271614126,4.3,97,46,6.58,0.0,3.16,2.67,0.0,nc,27103,Forsyth,2024-03-29,1,0,1,0
595,Burger King,"696 hanes mall blvd, winston salem, nc, 27103, us",5.844805194805195,5.0,2.996811990250319,3.9000000000000004,77,17,6.99,9.55,2.69,4.4,3.79,nc,27103,Forsyth,2024-03-29,1,0,1,0
596,Sonic,"2005 silas creek parkway, winston salem, nc, 27103, us",4.597812500000001,4.199999999999999,2.0598114816273236,4.4,78,100+,8.28,0.0,4.26,,0.0,nc,27103,Forsyth,2024-03-29,1,0,1,0
597,Five Guys,"3792 creekshire ct., winston salem, nc, 27103, us",8.34448275862069,8.39,3.323807109021009,4.5,29,46,13.55,,10.55,9.23,7.43,nc,27103,Forsyth,2024-03-29,1,0,1,0
598,Wendy,"222 arsenal road, york, pa, 17402, us",11.092013422818797,9.99,6.120747747874312,4.5,149,50+,,3.99,,,,pa,17402,York,2024-03-29,1,0,1,0
599,Wendy,"2245 n. meridian st, indianapolis, in, 46208, us",5.620357142857144,4.99,2.821723108496014,3.8,97,50+,6.58,0.0,2.43,2.18,0.0,in,46208,Marion,2024-03-29,1,0,1,0
600,Wendy,"2374 college drive, baton rouge, la, 70808, us",5.9886206896551695,5.6,2.8847413368032835,4.0,97,20,6.94,0.0,3.04,2.67,0.0,la,70808,East Baton Rouge,2024-03-29,1,0,1,0
601,Sonic,"505 east boyd drive, baton rouge, la, 70808, us",4.780833333333335,4.87,2.195570509255194,4.4,85,81,8.53,0.0,4.87,,0.0,la,70808,East Baton Rouge,2024-03-29,1,0,1,0
602,Wendy,"2422 east southcross blvd., san antonio, tx, 78223, us",5.376206896551727,4.89,2.612204002427311,4.1,194,52,5.59,0.0,3.16,2.19,0.0,tx,78223,Bexar,2024-03-29,1,0,1,0
603,Wendy,"2507 e expressway 83, mission, tx, 78572, us",5.382586206896554,4.87,2.890658891805685,4.5,98,15,7.06,0.0,2.31,1.94,0.0,tx,78572,Hidalgo,2024-03-29,1,0,1,0
604,Burger King,"2414 east expressway 83, mission, tx, 78572, us",7.074565217391312,5.735,4.23719847280259,4.9,46,11,3.74,,2.36,12.74,7.74,tx,78572,Hidalgo,2024-03-29,1,0,1,0
605,Wendy,"2570 candler road, decatur, ga, 30032, us",5.907115384615387,5.36,3.013160452044218,3.8999999999999995,89,122,6.94,0.0,2.92,2.43,0.0,ga,30032,DeKalb,2024-03-29,1,0,1,0
606,Wendy,"2605 bouldercrest road, atlanta, ga, 30316, us",5.689666666666666,4.8100000000000005,3.2587088274686677,3.9,98,200+,7.67,0.0,1.57,1.57,0.0,ga,30316,DeKalb,2024-03-29,1,0,1,0
607,Wendy,"427 moreland s.e., atlanta, ga, 30316, us",5.685399999999999,5.295,2.8281734105248924,4.3,174,139,6.94,0.0,2.92,2.43,0.0,ga,30316,DeKalb,2024-03-29,1,0,1,0
608,Sonic,"1463 moreland ave se, atlanta, ga, 30316, us",4.258709677419356,4.14,1.769814537277271,4.2,75,80,7.19,0.0,4.01,,0.0,ga,30316,DeKalb,2024-03-29,1,0,1,0
609,Wendy,"2727 highway 280, birmingham, al, 35223, us",5.7994736842105254,4.87,3.05686998561545,0.0,97,3,7.19,0.0,2.92,2.31,0.0,al,35223,Jefferson,2024-03-29,1,0,1,0
610,Wendy,"2800 e berry st, ft.worth, tx, 76119, us",6.039298245614034,5.48,3.026480127752557,4.5,96,89,6.7,0.0,2.92,2.67,0.0,tx,76119,Tarrant,2024-03-29,1,0,1,0
611,Burger King,"3112 e berry st, fort worth, tx, 76119, us",7.074565217391313,5.735,4.23719847280259,3.4,92,48,3.74,,2.36,12.74,7.74,tx,76119,Tarrant,2024-03-29,1,0,1,0
612,Five Guys,"3112 e berry st, fort worth, tx, 76119, us",7.074565217391312,5.735,4.23719847280259,3.4,46,48,2.36,,,,,tx,76119,Tarrant,2024-03-29,1,0,1,0
613,Wendy,"2800 s memorial pkwy, huntsville, al, 35801, us",5.6103508771929835,5.11,2.9133666333029713,2.9,96,13,7.06,0.0,2.43,1.94,0.0,al,35801,Madison,2024-03-29,1,0,1,0
614,Burger King,"1004 north memorial parkway, huntsville, al, 35801, us",7.655000000000003,6.1899999999999995,5.759016843177313,4.4,80,15,6.89,12.79,2.49,3.69,3.69,al,35801,Madison,2024-03-29,1,0,1,0
615,Burger King,"2116 whitesburg drive, huntsville, al, 35801, us",7.655000000000003,6.1899999999999995,5.759016843177314,4.4,80,30,6.89,12.79,2.49,3.69,3.69,al,35801,Madison,2024-03-29,1,0,1,0
616,Five Guys,"1221 memorial pkwy nw, huntsville, al, 35801, us",6.751379310344828,6.59,3.0232110402773236,4.7,29,91,11.15,,8.63,8.03,5.99,al,35801,Madison,2024-03-29,1,0,1,0
617,Wendy,"3000 owen drive, fayetteville, nc, 28306, us",5.606551724137931,4.87,3.1252500874959726,4.2,98,18,6.33,0.0,2.43,2.18,0.0,nc,28306,Cumberland,2024-03-29,1,0,1,0
618,Wendy,"301 w. southmore ave, pasadena, tx, 77502, us",5.959322033898302,5.11,2.8688802897006958,4.4,97,25,6.94,0.0,3.04,2.67,0.0,tx,77502,Harris,2024-03-29,1,0,1,0
619,Wendy,"30500 state hwy 181, spanish fort, al, 36527, us",5.648214285714286,4.99,2.809491633693882,4.1,94,14,6.58,0.0,2.92,2.67,0.0,al,36527,Baldwin,2024-03-29,1,0,1,0
620,Wendy,"3104 s. broad st., chattanooga, tn, 37408, us",5.775964912280703,5.11,3.0654382701732117,4.7,95,20,7.31,0.0,1.94,1.7,0.0,tn,37408,Hamilton,2024-03-29,1,0,1,0
621,Wendy,"3107 shannon road, durham, nc, 27707, us",6.203508771929824,5.36,3.077723863465924,3.9,97,47,6.58,0.0,3.16,2.67,0.0,nc,27707,Durham,2024-03-29,1,0,1,0
622,Burger King,"1601 hwy 55, durham, nc, 27707, us",7.61246753246753,6.35,5.600846447124803,4.5,77,59,6.99,11.39,3.49,3.2,2.63,nc,27707,Durham,2024-03-29,1,0,1,0
623,Five Guys,"5332 mcfarland drive, durham, nc, 27707, us",7.851785714285717,7.305,3.105376735336205,4.6,28,100+,12.74,,9.37,8.05,7.18,nc,27707,Durham,2024-03-29,1,0,1,0
624,Wendy,"3113 airport blvd., mobile, al, 36606, us",5.72877192982456,5.11,2.849241862951973,4.3,95,32,6.58,0.0,2.92,2.67,0.0,al,36606,Mobile,2024-03-29,1,0,1,0
625,Burger King,"3004 airport boulevard, mobile, al, 36606, us",7.582307692307695,5.59,5.798978009667522,3.9,78,31,6.49,11.69,2.79,3.89,3.39,al,36606,Mobile,2024-03-29,1,0,1,0
626,Wendy,"3144 ambassador caffrey, lafayette, la, 70506, us",5.98862068965517,5.6,2.8847413368032835,0.0,99,6,6.94,0.0,3.04,2.67,0.0,la,70506,Lafayette,2024-03-29,1,0,1,0
627,Burger King,"2256 ambassador caffrey pkway, lafayette, la, 70506, us",7.582307692307693,5.59,5.798978009667522,3.9,78,22,6.49,11.69,2.79,3.89,3.39,la,70506,Lafayette,2024-03-29,1,0,1,0
628,Sonic,"940 ambassador caffery parkway, lafayette, la, 70506, us",4.404000000000002,3.89,1.9171559292720186,4.2,63,25,7.92,,4.26,,0.0,la,70506,Lafayette,2024-03-29,1,0,1,0
629,Wendy,"3236 ne evangeline trwy, lafayette, la, 70507, us",5.98862068965517,5.6,2.884741336803284,4.2,99,25,6.94,0.0,3.04,2.67,0.0,la,70507,Lafayette,2024-03-29,1,0,1,0
630,Burger King,"176 north university avenue, lafayette, la, 70507, us",7.695128205128208,5.6899999999999995,5.830817716236178,3.2,78,12,6.59,11.79,2.79,3.89,3.39,la,70507,Lafayette,2024-03-29,1,0,1,0
631,Burger King,"3801 moss street, lafayette, la, 70507, us",7.582307692307693,5.59,5.798978009667522,3.9,78,15,6.49,11.69,2.79,3.89,3.39,la,70507,Lafayette,2024-03-29,1,0,1,0
632,Wendy,"3323 e. washington st, indianapolis, in, 46201, us",5.620357142857143,4.99,2.8217231084960144,3.6,96,18,6.58,0.0,2.43,2.18,0.0,in,46201,Marion,2024-03-29,1,0,1,0
633,Burger King,"2122 e. 10th street, indianapolis, in, 46201, us",5.846025641025641,4.895,3.0101662530726463,4.2,78,32,6.99,9.55,2.69,4.4,3.79,in,46201,Marion,2024-03-29,1,0,1,0
634,Wendy,"343 folly rd., james island, sc, 29412, us",5.952203389830508,5.23,2.848288256572863,4.0,99,147,7.67,0.0,2.43,2.06,0.0,sc,29412,Charleston,2024-03-29,1,0,1,0
635,Sonic,"931 folly road, james island, sc, 29412, us",4.764137931034484,4.87,1.786156569654479,4.7,57,38,7.8,,4.26,,0.0,sc,29412,Charleston,2024-03-29,1,0,1,0
636,Wendy,"345 valley ave, birmingham, al, 35209, us",5.991754385964912,4.87,3.193681878283081,4.1,97,26,7.55,0.0,3.16,2.43,0.0,al,35209,Jefferson,2024-03-29,1,0,1,0
637,Sonic,"313 valley avenue, birmingham, al, 35209, us",4.176666666666667,4.01,1.9728800154990558,0.0,86,3,8.04,0.0,4.5,,0.0,al,35209,Jefferson,2024-03-29,1,0,1,0
638,Five Guys,"585 brookwood village, birmingham, al, 35209, us",8.2172,7.67,3.491332719750439,4.7,25,50+,13.67,,10.67,9.35,7.55,al,35209,Jefferson,2024-03-29,1,0,1,0
639,Wendy,"3464 springhill ave, mobile, al, 36608, us",5.850689655172412,5.295,2.9707666850140786,4.1,94,23,6.58,0.0,2.92,2.67,0.0,al,36608,Mobile,2024-03-29,1,0,1,0
640,Wendy,"3521 cu, richardson, tx, 75080, us",6.117719298245612,5.72,2.957934329925852,4.5,96,27,7.19,0.0,3.28,2.79,0.0,tx,75080,Dallas,2024-03-29,1,0,1,0
641,Wendy,"3521 edgemont avenue, brookhaven, pa, 19015, us",5.719038461538461,5.23,2.88981251695263,4.3,87,93,7.92,0.0,2.79,2.18,0.0,pa,19015,Delaware,2024-03-29,1,0,1,0
642,Burger King,"4701 edgmont ave, brookhaven, pa, 19015, us",8.932948717948726,7.74,5.746000417006768,4.1,78,60,8.99,14.49,3.49,5.99,4.49,pa,19015,Delaware,2024-03-29,1,0,1,0
643,Wendy,"3527 hillsborough rd., durham, nc, 27705, us",6.203508771929826,5.36,3.077723863465924,3.9,97,100+,6.58,0.0,3.16,2.67,0.0,nc,27705,Durham,2024-03-29,1,0,1,0
644,Wendy,"3601 gen. degaulle dr., new orleans, la, 70114, us",4.908965517241381,4.59,2.364424322773153,4.0,95,47,5.69,0.0,2.49,2.19,0.0,la,70114,Orleans,2024-03-29,1,0,1,0
645,Wendy,"361 johnnie dodds boulevard, mount pleasant, sc, 29464, us",6.003898305084746,5.23,2.9434777176673013,4.1,99,87,7.67,0.0,2.43,2.06,0.0,sc,29464,Charleston,2024-03-29,1,0,1,0
646,Five Guys,"1795 hwy. 17 north, mount pleasant, sc, 29464, us",7.688928571428572,7.305,3.323259307286957,4.8,28,82,12.74,,9.37,8.05,7.18,sc,29464,Charleston,2024-03-29,1,0,1,0
647,Wendy,"3701 west fwy, fort worth, tx, 76107, us",12.50958333333333,8.280000000000001,17.899439581349714,4.2,48,100+,,3.01,,,,tx,76107,Tarrant,2024-03-29,1,0,1,0
648,Shake Shack,"1601 south university drive, fort worth, tx, 76107, us",7.300869565217393,7.19,2.648233887351569,4.5,47,100+,8.19,,7.89,7.59,4.79,tx,76107,Tarrant,2024-03-29,1,0,1,0
649,Sonic,"301 university dr, fort worth, tx, 76107, us",4.458333333333335,4.135,1.947670260707506,4.0,86,28,8.04,0.0,4.26,,0.0,tx,76107,Tarrant,2024-03-29,1,0,1,0
650,Wendy,"3705, jefferson, la, 70121, us",4.9089655172413815,4.59,2.364424322773153,4.3,95,17,5.69,0.0,2.49,2.19,0.0,la,70121,Jefferson,2024-03-29,1,0,1,0
651,Wendy,"371 s greeno road, fairhope, al, 36532, us",5.7287719298245605,5.11,2.849241862951973,4.3,95,17,6.58,0.0,2.92,2.67,0.0,al,36532,Baldwin,2024-03-29,1,0,1,0
652,Wendy,"3715 western blvd., raleigh, nc, 27606, us",5.6257142857142854,5.295,2.641758652017668,4.3,96,100+,6.33,0.0,2.79,2.43,0.0,nc,27606,Wake,2024-03-29,1,0,1,0
653,Burger King,"2241 avent ferry road, raleigh, nc, 27606, us",7.876315789473685,6.390000000000001,5.894595393039748,4.2,76,78,7.39,13.09,2.59,4.49,3.69,nc,27606,Wake,2024-03-29,1,0,1,0
654,Sonic,"109 jones franklin road, raleigh, nc, 27606, us",4.491428571428573,3.65,1.9085598802045827,4.4,168,100+,7.8,0.0,4.38,,0.0,nc,27606,Wake,2024-03-29,1,0,1,0
655,Wendy,"3801 s 27th street, milwaukee, wi, 53221, us",9.535384615384615,6.74,5.8954509018045,4.1,99,100+,,6.33,,,,wi,53221,Milwaukee,2024-03-29,1,0,1,0
656,Wendy,"3957 cottage hill road, mobile, al, 36693, us",4.912892561983473,4.29,2.6307757200650004,0.0,192,3,5.39,0.0,2.79,2.67,0.0,al,36693,Mobile,2024-03-29,1,0,1,0
657,Burger King,"3949 government boulevard, mobile, al, 36693, us",7.582307692307695,5.59,5.798978009667522,3.9,78,29,6.49,11.69,2.79,3.89,3.39,al,36693,Mobile,2024-03-29,1,0,1,0
658,Wendy,"4001 butler street, pittsburgh, pa, 15201, us",5.730701754385967,5.11,2.85738554261054,4.1,99,100+,7.19,0.0,2.79,2.31,0.0,pa,15201,Allegheny,2024-03-29,1,0,1,0
659,Wendy,"4123 south staples, corpus christi, tx, 78411, us",5.275689655172412,4.62,2.9879684668447393,4.3,96,22,6.45,0.0,1.94,1.57,0.0,tx,78411,Nueces,2024-03-29,1,0,1,0
660,Sonic,"4801 s staples, corpus christi, tx, 78411, us",4.682333333333334,4.87,1.8110985309719867,0.0,55,33,7.8,,4.26,,0.0,tx,78411,Nueces,2024-03-29,1,0,1,0
661,Five Guys,"5425 south padre island dr, corpus christi, tx, 78411, us",8.642413793103447,8.87,3.278824069243595,4.7,29,50+,13.67,,10.67,9.35,7.67,tx,78411,Nueces,2024-03-29,1,0,1,0
662,Wendy,"418 cumberland street, chattanooga, tn, 37404, us",5.341372549019609,4.75,2.7565103113359375,4.2,86,50+,6.58,0.0,2.43,2.06,0.0,tn,37404,Hamilton,2024-03-29,1,0,1,0
663,Burger King,"2119 east 23rd street, chattanooga, tn, 37404, us",7.834736842105265,5.99,5.841534467136857,0.0,76,6,6.59,11.79,2.79,3.89,3.39,tn,37404,Hamilton,2024-03-29,1,0,1,0
664,Wendy,"4200 south freeway, fort worth, tx, 76115, us",13.916397058823518,13.24,9.720750748118698,3.9,152,66,8.74,4.11,,,,tx,76115,Tarrant,2024-03-29,1,0,1,0
665,Burger King,"4200 south freeway, fort worth, tx, 76115, us",13.916397058823518,13.24,9.720750748118698,3.9,152,66,,,4.11,,,tx,76115,Tarrant,2024-03-29,1,0,1,0
666,Wendy,"4605 chef menteur hwy., new orleans, la, 70126, us",5.80982758620689,5.11,2.815372512486862,3.5999999999999996,288,60,6.94,0.0,3.04,2.67,0.0,la,70126,Orleans,2024-03-29,1,0,1,0
667,Wendy,"4656 browns hill rd, pittsburgh, pa, 15217, us",13.078319999999993,13.11,8.325593767269698,3.6,139,100+,8.49,4.99,,,,pa,15217,Allegheny,2024-03-29,1,0,1,0
668,Burger King,"4656 browns hill rd, pittsburgh, pa, 15217, us",13.078319999999993,13.11,8.325593767269698,3.6,139,100+,,,4.99,,,pa,15217,Allegheny,2024-03-29,1,0,1,0
669,Wendy,"4801 airline dr., metairie, la, 70001, us",4.928596491228072,4.99,2.380384340628735,4.3,94,23,5.69,0.0,2.49,2.19,0.0,la,70001,Jefferson,2024-03-29,1,0,1,0
670,Burger King,"2100 clearview parkway, metairie, la, 70001, us",7.684871794871799,5.6899999999999995,5.751140297989017,3.7,78,67,6.49,11.69,2.79,3.89,3.39,la,70001,Jefferson,2024-03-29,1,0,1,0
671,Wendy,"4935 merle hay road, des moines, ia, 50322, us",6.489310344827588,5.6,3.71606617274744,0.0,98,3,7.31,0.0,2.67,2.06,0.0,ia,50322,Polk,2024-03-29,1,0,1,0
672,Wendy,"5211 broadway, oakland, ca, 94618, us",6.0989285714285675,5.17,3.19717826403859,4.5,94,100+,7.92,0.0,3.04,2.67,0.0,ca,94618,Alameda,2024-03-29,1,0,1,0
673,Wendy,"538 akron dr, winston salem, nc, 27105, us",6.210000000000001,5.48,3.0514699679854695,4.6,98,20,6.58,0.0,3.16,2.67,0.0,nc,27105,Forsyth,2024-03-29,1,0,1,0
674,Wendy,"555 s. broadway, wichita, ks, 67202, us",5.528235294117649,4.87,2.8081545861883734,4.2,86,26,6.94,0.0,2.79,2.43,0.0,ks,67202,Sedgwick,2024-03-29,1,0,1,0
675,Sonic,"504 south broadway, wichita, ks, 67202, us",4.344166666666669,4.015,1.7691215255663537,4.4,81,46,7.67,0.0,4.26,,0.0,ks,67202,Sedgwick,2024-03-29,1,0,1,0
676,Wendy,"562 east 400 south, salt lake city, ut, 84102, us",4.862549019607843,4.49,2.416696694718588,4.6,84,50+,5.49,0.0,2.09,1.89,0.0,ut,84102,Salt Lake,2024-03-29,1,0,1,0
677,Burger King,"575 east 400 south street, salt lake city, ut, 84102, us",7.369166666666665,6.89,3.809525251115799,4.6,48,50+,4.29,,2.99,12.89,7.59,ut,84102,Salt Lake,2024-03-29,1,0,1,0
678,Wendy,"570 lafayette rd unit, seabrook, nh, 03874, us",6.0675,5.050000000000001,3.2710936038861083,4.2,88,18,8.41,0.0,2.92,2.31,0.0,nh,3874,Rockingham,2024-03-29,1,0,1,0
679,Wendy,"585 merrimon ave, asheville, nc, 28804, us",5.448035714285715,4.87,2.846419693255557,4.7,94,13,6.58,0.0,2.18,1.82,0.0,nc,28804,Buncombe,2024-03-29,1,0,1,0
680,Wendy,"5943, pacheco, ca, 94553, us",6.985185185185184,6.15,3.2288787990631955,4.5,92,43,9.02,0.0,3.77,3.4,0.0,ca,94553,Contra Costa,2024-03-29,1,0,1,0
681,Wendy,"6020 bullard avenue, new orleans, la, 70128, us",5.448793103448276,4.99,2.6921239388299734,3.6,190,59,6.94,0.0,2.49,2.19,0.0,la,70128,Orleans,2024-03-29,1,0,1,0
682,Wendy,"6102 university dr nw, huntsville, al, 35806, us",5.6103508771929835,5.11,2.9133666333029713,3.9,97,38,7.06,0.0,2.43,1.94,0.0,al,35806,Madison,2024-03-29,1,0,1,0
683,Five Guys,"1395 enterprise way, huntsville, al, 35806, us",6.730689655172414,6.59,3.0213697864453315,4.7,29,74,11.15,,8.63,8.03,5.99,al,35806,Madison,2024-03-29,1,0,1,0
684,Wendy,"6156 covington hwy., lithonia, ga, 30058, us",5.862264150943397,5.36,3.002072014968073,4.0,90,151,6.94,0.0,2.92,2.43,0.0,ga,30058,DeKalb,2024-03-29,1,0,1,0
685,Burger King,"2773 evans mill rd, lithonia, ga, 30058, us",7.695128205128208,5.6899999999999995,5.830817716236178,4.1,78,110,6.59,11.79,2.79,3.89,3.39,ga,30058,DeKalb,2024-03-29,1,0,1,0
686,Wendy,"633 w. north avenue, milwaukee, wi, 53212, us",6.174137931034483,5.23,3.434314685681173,3.7,98,54,7.19,0.0,2.67,2.43,0.0,wi,53212,Milwaukee,2024-03-29,1,0,1,0
687,Burger King,"2862 n. martin luther king dr., milwaukee, wi, 53212, us",8.817875,6.965,6.164997707572567,4.1,80,46,8.95,15.59,2.98,5.18,4.28,wi,53212,Milwaukee,2024-03-29,1,0,1,0
688,Wendy,"636 west lee drive, baton rouge, la, 70820, us",5.92410714285714,5.6,2.794348107459639,4.2,95,28,6.94,0.0,3.04,2.67,0.0,la,70820,East Baton Rouge,2024-03-29,1,0,1,0
689,Wendy,"70 s aspen ave, new deal, tx, 79350, us",6.210178571428571,5.23,3.122484410959273,0.0,97,46,7.8,0.0,2.79,2.43,0.0,tx,79350,Lubbock,2024-03-29,1,0,1,0
690,Wendy,"715, charlotte, nc, 28204, us",4.15923076923077,3.59,2.1933937930433167,4.0,87,76,5.29,0.0,1.99,1.69,0.0,nc,28204,Mecklenburg,2024-03-29,1,0,1,0
