,restaurant_name,restaurant_location,menu_item_price mean_non_zero,menu_item_price median_non_zero,menu_item_price std_non_zero,restaurant_rating mean,menu_item count,number_of_ratings first,specialty_item,combo,cheeseburger,hamburger,fries,restaurant_rating first,state,zip,county_name,date,uber_eats,post_policy,fast_food,local
822,Five Guys,"east town center, lincoln hwy. east, lancaster, pa, 17602, us",8.824482758620688,9.23,3.374953983039438,4.6,29,350+,13.91,,11.27,9.71,7.19,,pa,17602,Lancaster,2024-05-16,1,1,1,0
823,McDonald,"591 holcomb bridge road, roswell, ga, 30075, us",5.873035714285716,4.29,3.8664462825529275,4.5,134,1,6.59,10.99,3.19,2.89,4.19,,ga,30075,Fulton,2024-05-16,1,1,1,0
824,McDonald,"600 west crossville road, roswell, ga, 30075, us",5.758333333333337,4.19,3.7322194766950965,4.7,142,340+,6.29,10.89,2.89,2.59,3.99,,ga,30075,Fulton,2024-05-16,1,1,1,0
825,Burger King,"860 woodstock road, roswell, ga, 30075, us",8.189480519480519,6.49,6.193387319019114,4.4,77,390+,7.59,13.49,3.09,4.49,4.09,,ga,30075,Fulton,2024-05-16,1,1,1,0
826,Five Guys,"1133 woodstock rd, roswell, ga, 30075, us",8.489310344827587,8.51,3.284380937873285,4.8,29,1,13.67,,10.67,9.35,7.55,,ga,30075,Fulton,2024-05-16,1,1,1,0
827,McDonald,"60 arsenal rd, manchester township, pa, 17404, us",5.161374045801528,3.89,4.480446877139417,4.3,140,800+,6.21,11.09,2.52,1.61,4.82,,pa,17404,York,2024-05-16,1,1,1,0
828,Wendy,"1199 louck road, york, pa, 17404, us",10.063186813186814,7.47,6.3889991097543195,,97,700+,,7.47,,,,4.2,pa,17404,York,2024-05-16,1,1,1,0
829,Wendy,"1201 carlisle rd, york, pa, 17404, us",5.764423076923077,4.6850000000000005,3.3481013066314844,,88,500+,7.06,0.0,3.04,2.43,0.0,4.1,pa,17404,York,2024-05-16,1,1,1,0
830,Wendy,"60 w. 11th ave, york, pa, 17404, us",5.764423076923077,4.6850000000000005,3.3481013066314844,,88,290+,7.06,0.0,3.04,2.43,0.0,3.7,pa,17404,York,2024-05-16,1,1,1,0
831,Burger King,"2199 white street, york, pa, 17404, us",7.581688311688307,5.39,6.076855475842662,4.2,77,400+,6.99,12.19,2.99,3.99,3.49,,pa,17404,York,2024-05-16,1,1,1,0
832,Burger King,"490 loucks road, york, pa, 17404, us",7.565443037974681,5.39,6.0239153753424315,4.0,79,460+,6.99,12.19,2.99,3.99,3.49,,pa,17404,York,2024-05-16,1,1,1,0
833,McDonald,"6006 plank road, baton rouge, la, 70805, us",5.5021367521367495,3.99,4.672578641476887,4.0,132,500+,5.79,10.09,2.49,2.29,3.29,,la,70805,East Baton Rouge,2024-05-16,1,1,1,0
834,McDonald,"6910 airline hwy, baton rouge, la, 70805-4707, us",5.370959999999998,3.89,4.544689987050822,3.8,140,500+,5.79,10.09,2.39,2.19,3.29,,la,70805,East Baton Rouge,2024-05-16,1,1,1,0
835,Jack in the Box,"2805 scenic highway, baton rouge, la, 70805, us",7.263020134228195,6.61,3.4922064148457665,3.7999999999999994,149,430+,5.86,11.23,3.74,3.49,4.11,,la,70805,East Baton Rouge,2024-05-16,1,1,1,0
836,Burger King,"2810 scenic highway, baton rouge, la, 70805, us",7.343924050632911,5.39,5.966669961093158,4.5,79,140+,6.49,11.69,2.79,3.89,3.39,,la,70805,East Baton Rouge,2024-05-16,1,1,1,0
837,Burger King,"5353 plank road, baton rouge, la, 70805, us",7.343924050632911,5.39,5.966669961093158,3.8,79,170+,6.49,11.69,2.79,3.89,3.39,,la,70805,East Baton Rouge,2024-05-16,1,1,1,0
838,McDonald,"601 university ave, des moines, ia, 50314, us",6.007499999999998,4.09,5.451377119590974,4.3,141,1,5.89,10.99,3.39,3.29,4.09,,ia,50314,Polk,2024-05-16,1,1,1,0
839,Burger King,"205 university avenue, des moines, ia, 50314, us",8.81871794871795,7.074999999999999,6.495004857575882,4.5,78,600+,7.79,14.81,3.24,3.89,4.15,,ia,50314,Polk,2024-05-16,1,1,1,0
840,McDonald,"6061 e 82nd st, indianapolis, in, 46250, us",6.78130434782608,4.79,6.0171833444001,4.2,159,1,6.82,11.69,3.09,2.62,3.91,,in,46250,Marion,2024-05-16,1,1,1,0
841,McDonald,"608 n. earl rudder parkway, bryan, tx, 77802, us",5.0884347826086955,3.99,4.12210427294738,4.4,132,400+,5.31,8.79,2.52,2.1,3.29,,tx,77802,Brazos,2024-05-16,1,1,1,0
842,McDonald,"bryan, usa, bryan, tx, 77802, us",5.169763779527563,4.09,4.200393956882948,4.4,144,600+,5.11,8.19,2.35,2.15,3.11,,tx,77802,Brazos,2024-05-16,1,1,1,0
843,Jack in the Box,"2906 s. texas ave., bryan, tx, 77802, us",7.198701298701304,6.49,3.4297519317546774,4.3,154,1,5.36,10.61,3.11,2.74,3.74,,tx,77802,Brazos,2024-05-16,1,1,1,0
844,Jack in the Box,"900 north earl rudder freeway, bryan, tx, 77802, us",7.198701298701304,6.49,3.4297519317546774,4.2,154,330+,5.36,10.61,3.11,2.74,3.74,,tx,77802,Brazos,2024-05-16,1,1,1,0
845,Wendy,"891 earl rudder freeway, bryan, tx, 77802, us",5.726153846153846,4.87,2.886334615874067,,87,160+,6.94,0.0,3.04,2.67,0.0,4.3,tx,77802,Brazos,2024-05-16,1,1,1,0
846,McDonald,"6100 university dr nw, huntsville, al, 35806, us",5.429310344827583,4.89,3.541768437137974,4.2,133,800+,6.49,11.59,2.79,2.39,3.89,,al,35806,Madison,2024-05-16,1,1,1,0
847,Wendy,"6102 university dr nw, huntsville, al, 35806, us",5.2311764705882355,4.5,2.891295012829212,,86,370+,7.06,0.0,2.43,1.94,0.0,4.1,al,35806,Madison,2024-05-16,1,1,1,0
848,Burger King,"6363 university dr. nw, huntsville, al, 35806, us",7.290749999999997,5.6899999999999995,5.969736756130876,4.6,80,130+,6.89,12.79,2.49,3.69,3.69,,al,35806,Madison,2024-05-16,1,1,1,0
849,Five Guys,"1395 enterprise way, huntsville, al, 35806, us",6.780344827586208,6.59,3.077296711971033,4.7,29,1,11.39,,8.87,8.27,5.99,,al,35806,Madison,2024-05-16,1,1,1,0
850,McDonald,"611 w abrams st, arlington, tx, 76010, us",5.340294117647065,3.81,4.176926103990911,4.4,151,2,5.79,9.99,1.79,1.79,3.29,,tx,76010,Tarrant,2024-05-16,1,1,1,0
851,Jack in the Box,"712 e pioneer pkwy, arlington, tx, 76010, us",6.863935483870976,6.24,3.3710985089623233,4.0,155,1,4.99,9.98,3.24,2.86,3.36,,tx,76010,Tarrant,2024-05-16,1,1,1,0
852,Wendy,"2550 e pioneer pkwy, arlington, tx, 76010, us",5.665471698113205,4.87,2.9601801105565944,,88,900+,6.7,0.0,2.92,2.67,0.0,4.3,tx,76010,Tarrant,2024-05-16,1,1,1,0
853,Wendy,"409 west abram, arlington, tx, 76010, us",5.756981132075473,4.87,3.345013514881269,,88,500+,6.33,0.0,2.67,2.31,0.0,4.1,tx,76010,Tarrant,2024-05-16,1,1,1,0
854,Burger King,"2302 e pioneer pkwy, arlington, tx, 76010, us",7.558617021276603,6.050000000000001,5.8494687158393,4.4,94,470+,7.74,12.74,2.36,3.74,3.49,,tx,76010,Tarrant,2024-05-16,1,1,1,0
855,McDonald,"630 brownsville rd, pittsburgh, pa, 15210, us",5.668740157480322,3.99,3.998831323787475,4.1,144,5,6.89,12.29,2.79,2.39,4.19,,pa,15210,Allegheny,2024-05-16,1,1,1,0
856,McDonald,"632 s rl thornton fwy, dallas, tx, 75203, us",4.7709022556391,3.89,2.9553202843223687,4.1,149,1,5.69,10.79,2.09,1.89,3.59,,tx,75203,Dallas,2024-05-16,1,1,1,0
857,Jack in the Box,"721 s r l thornton fwy, dallas, tx, 75203, us",7.158506493506497,6.245,3.4937100777111847,4.4,154,1,5.36,10.74,3.24,2.86,4.11,,tx,75203,Dallas,2024-05-16,1,1,1,0
858,Wendy,"510 south beckley, dallas, tx, 75203, us",6.0834615384615365,5.42,2.892544052330847,,87,900+,7.31,0.0,3.4,3.04,0.0,4.5,tx,75203,Dallas,2024-05-16,1,1,1,0
859,Burger King,"102 east jefferson boulevard, dallas, tx, 75203, us",7.558617021276603,6.050000000000001,5.8494687158393,4.2,94,500+,7.74,12.74,2.36,3.74,3.49,,tx,75203,Dallas,2024-05-16,1,1,1,0
860,McDonald,"6380 phelan boulevard, beaumont, tx, 77706, us",4.843488372093024,3.72,3.442337553358203,4.2,151,490+,5.0,9.49,1.79,1.67,3.29,,tx,77706,Jefferson,2024-05-16,1,1,1,0
861,Wendy,"4590 dowlen road, beaumont, tx, 77706, us",5.698490566037735,4.87,2.865926302378642,,88,300+,6.94,0.0,3.04,2.67,0.0,4.1,tx,77706,Jefferson,2024-05-16,1,1,1,0
862,Burger King,"6135 eastex freeway #2, beaumont, tx, 77706, us",7.454500000000001,6.19,5.931889222667596,4.0,80,400+,6.89,11.89,2.39,3.39,3.39,,tx,77706,Jefferson,2024-05-16,1,1,1,0
863,Burger King,"6425 phelan boulevard, beaumont, tx, 77706, us",7.454500000000001,6.19,5.931889222667596,4.0,80,320+,6.89,11.89,2.39,3.39,3.39,,tx,77706,Jefferson,2024-05-16,1,1,1,0
864,McDonald,"6401 airline hwy, metairie, la, 70003, us",6.850677966101697,6.59,4.234392223975437,4.5,132,600+,8.09,12.99,4.39,4.39,5.29,,la,70003,Jefferson,2024-05-16,1,1,1,0
865,Burger King,"8101 airline highway, metairie, la, 70003, us",7.2253086419753085,5.19,5.939563538526791,4.1,81,500+,6.49,11.69,2.79,3.89,3.39,,la,70003,Jefferson,2024-05-16,1,1,1,0
866,Sonic,"5725 airline drive, metairie, la, 70003, us",5.186578947368422,4.445,2.9808434662160814,4.5,176,1,8.41,0.0,4.14,,0.0,,la,70003,Jefferson,2024-05-16,1,1,1,0
867,McDonald,"6437 columbia ave, hammond, in, 46320, us",5.010944881889762,3.69,4.099532224721367,4.3,139,1,6.69,11.09,2.99,2.69,3.79,,in,46320,Lake,2024-05-16,1,1,1,0
868,Wendy,"1844 165th st, hammond, in, 46320, us",5.30217391304348,4.5600000000000005,2.956545364355735,,81,430+,6.45,0.0,2.67,2.31,0.0,4.2,in,46320,Lake,2024-05-16,1,1,1,0
869,Five Guys,"6437 columbia ave, hammond, in, 46320, us",5.010944881889762,3.69,4.099532224721367,4.3,139,1,2.99,,,,,,in,46320,Lake,2024-05-16,1,1,1,0
870,McDonald,"6450 desert boulevard m, el paso, tx, 79912, us",4.8259200000000035,4.29,3.8074932637629186,4.6,138,1,5.49,9.39,2.49,2.19,3.69,,tx,79912,El Paso,2024-05-16,1,1,1,0
871,McDonald,"7555 n mesa st, el paso, tx, 79912, us",5.373584905660378,4.19,4.246683542567725,4.4,115,210+,5.69,9.69,2.69,2.39,3.89,,tx,79912,El Paso,2024-05-16,1,1,1,0
872,Wendy,"7453 north mesa, el paso, tx, 79912, us",5.15641509433962,4.38,2.8098217860224026,,89,900+,7.19,0.0,1.94,1.7,0.0,4.5,tx,79912,El Paso,2024-05-16,1,1,1,0
873,Wendy,"7731 paseo del norte, el paso, tx, 79912, us",5.377358490566034,4.39,2.9843232859826196,,89,600+,7.19,0.0,1.94,,0.0,4.4,tx,79912,El Paso,2024-05-16,1,1,1,0
874,Sonic,"5930 cromo drive, el paso, tx, 79912, us",5.339333333333333,4.38,3.134857714297236,4.5,58,600+,8.28,,4.01,,0.0,,tx,79912,El Paso,2024-05-16,1,1,1,0
875,Sonic,"989 n resler dr, el paso, tx, 79912, us",5.2454838709677425,4.38,3.1264282813023154,4.7,59,700+,8.28,,4.01,,0.0,,tx,79912,El Paso,2024-05-16,1,1,1,0
876,Five Guys,"6450 desert blvd. suite c101, el paso, tx, 79912, us",8.663103448275862,9.11,3.226575106879264,4.8,29,800+,13.67,,10.67,9.47,7.55,,tx,79912,El Paso,2024-05-16,1,1,1,0
877,Five Guys,"655 sunland park dr, el paso, tx, 79912, us",8.663103448275862,9.11,3.226575106879264,4.8,29,1,13.67,,10.67,9.47,7.55,,tx,79912,El Paso,2024-05-16,1,1,1,0
878,McDonald,"650 e 800 s, orem, ut, 84097, us",5.285819672131152,4.195,3.733092121439544,4.5,144,71,6.24,10.18,2.85,1.93,3.5,,ut,84097,Utah,2024-05-16,1,1,1,0
879,Wendy,"1444 s. state, orem, ut, 84097, us",5.507058823529413,4.87,2.890980764524994,,85,100+,6.58,0.0,2.67,2.18,0.0,4.4,ut,84097,Utah,2024-05-16,1,1,1,0
880,Burger King,"1075 south state street, orem, ut, 84097, us",8.336923076923076,7.140000000000001,6.169640164816227,4.4,78,220+,7.59,12.89,2.99,4.29,4.29,,ut,84097,Utah,2024-05-16,1,1,1,0
881,Five Guys,"1051 south 750 east, orem, ut, 84097, us",7.567142857142857,7.37,2.928996484832863,4.6,28,700+,12.23,,10.19,8.99,7.19,,ut,84097,Utah,2024-05-16,1,1,1,0
882,McDonald,"650 n riverfront blvd, dallas, tx, 75207, us",4.855245901639344,3.89,3.03710690989885,4.5,138,3,5.99,10.99,2.29,2.09,3.79,,tx,75207,Dallas,2024-05-16,1,1,1,0
883,Jack in the Box,"190 continental ave, dallas, tx, 75207, us",7.190326797385625,6.36,3.4991757046707006,4.4,153,1,5.49,10.86,3.11,2.74,4.11,,tx,75207,Dallas,2024-05-16,1,1,1,0
884,Burger King,"801 n. industrial, dallas, tx, 75207, us",7.558617021276603,6.050000000000001,5.8494687158393,4.3,94,1,7.74,12.74,2.36,3.74,3.49,,tx,75207,Dallas,2024-05-16,1,1,1,0
885,Sonic,"1005 south riverfront, dallas, tx, 75207, us",4.991315789473683,4.505,2.8464466963240063,4.5,88,1,7.8,0.0,4.26,,0.0,,tx,75207,Dallas,2024-05-16,1,1,1,0
886,McDonald,"658 government st, mobile, al, 36602, us",4.687154471544722,4.140000000000001,2.9546631245186954,4.2,288,490+,5.69,9.39,2.91,2.73,3.19,,al,36602,Mobile,2024-05-16,1,1,1,0
887,Burger King,"659 government st, mobile, al, 36602, us",3.478979591836736,2.99,1.8787569108843627,4.2,84,190+,5.49,0.0,2.29,3.19,2.79,,al,36602,Mobile,2024-05-16,1,1,1,0
888,McDonald,"6740 waters avenue, savannah, ga, 31406, us",5.258253968253965,4.09,4.141689916455788,4.6,148,700+,5.99,10.49,2.19,2.09,2.99,,ga,31406,Chatham,2024-05-16,1,1,1,0
889,Wendy,"112 mall blvd, savannah, ga, 31406, us",5.81346153846154,4.93,3.029616556478714,,85,400+,6.94,0.0,2.92,2.43,0.0,4.1,ga,31406,Chatham,2024-05-16,1,1,1,0
890,McDonald,"6830 west 38th street, indianapolis, in, 46254, us",5.787923076923074,3.89,6.43894576848318,4.5,146,1,6.79,10.79,2.99,2.79,3.69,,in,46254,Marion,2024-05-16,1,1,1,0
891,Jack in the Box,"5613 west 38th street, indianapolis, in, 46254, us",8.213493150684913,7.49,4.0020266428339895,4.0,292,800+,7.11,13.98,4.11,3.74,4.49,,in,46254,Marion,2024-05-16,1,1,1,0
892,McDonald,"689 w germantown pike, east norristown, pa, 19403, us",6.758088235294128,4.19,6.7766758850514695,4.5,150,220+,6.35,11.59,2.99,2.63,4.55,,pa,19403,Montgomery,2024-05-16,1,1,1,0
893,McDonald,"691 n main st, clearfield, ut, 84015, us",5.648879310344825,4.39,3.8791526739988753,4.4,138,370+,6.24,10.82,2.85,2.55,3.99,,ut,84015,Davis,2024-05-16,1,1,1,0
894,Wendy,"1350 s state st, clearfield, ut, 84015, us",5.805882352941178,4.87,2.9626545969229983,,85,420+,6.7,0.0,2.79,2.31,0.0,4.2,ut,84015,Davis,2024-05-16,1,1,1,0
895,Burger King,"1688 north 2000 west, clinton, ut, 84015, us",8.348260869565221,7.19,5.870372665878622,4.6,92,140+,7.59,12.89,2.99,4.29,4.29,,ut,84015,Davis,2024-05-16,1,1,1,0
896,Carls Jr,"1868 w 1800 n, clinton, ut, 84015, us",7.159090909090908,6.39,4.160457698915207,4.5,95,130+,7.69,0.0,5.09,,3.79,,ut,84015,Davis,2024-05-16,1,1,1,0
897,McDonald,"700 e berry st, fort worth, tx, 76110, us",4.381555555555555,3.41,3.030462833900842,4.5,150,2,5.29,8.99,1.99,1.94,2.89,,tx,76110,Tarrant,2024-05-16,1,1,1,0
898,McDonald,"701 clearview pky, metairie, la, 70001, us",5.227874015748036,3.89,3.6374278421657555,4.3,284,900+,6.29,10.59,2.69,2.39,3.65,,la,70001,Jefferson,2024-05-16,1,1,1,0
899,Wendy,"4801 airline dr., metairie, la, 70001, us",5.754423076923076,4.99,2.8825585679963197,,84,310+,6.94,0.0,3.04,2.67,0.0,4.5,la,70001,Jefferson,2024-05-16,1,1,1,0
900,Burger King,"2100 clearview parkway, metairie, la, 70001, us",7.343924050632911,5.39,5.966669961093158,4.0,79,900+,6.49,11.69,2.79,3.89,3.39,,la,70001,Jefferson,2024-05-16,1,1,1,0
901,McDonald,"701 e gay st, west chester, pa, 19380, us",5.5739230769230765,3.85,4.7409172264371975,4.5,145,2,6.59,11.79,3.19,2.91,3.99,,pa,19380,Chester,2024-05-16,1,1,1,0
902,Wendy,"700 east gay street, w.chester, pa, 19380, us",5.9942553191489365,5.23,3.4794911248634652,,80,1,7.55,0.0,2.79,2.18,0.0,4.5,pa,19380,Chester,2024-05-16,1,1,1,0
903,McDonald,"701 w spring creek, plano, tx, 75023, us",5.219090909090916,4.09,3.779473358885257,4.5,154,3,5.59,8.49,2.39,1.89,2.99,,tx,75023,Collin,2024-05-16,1,1,1,0
904,Jack in the Box,"201 w parker rd, plano, tx, 75023, us",7.199407894736846,6.61,3.3174794715488765,4.4,152,1,5.36,8.98,4.11,3.49,4.36,,tx,75023,Collin,2024-05-16,1,1,1,0
905,Jack in the Box,"905 legacy dr, plano, tx, 75023, us",7.2340000000000035,6.61,3.3892213461698457,4.5,150,1,5.36,8.98,4.11,3.49,4.36,,tx,75023,Collin,2024-05-16,1,1,1,0
906,McDonald,"703 w houston ave, san antonio, tx, 78207-3017, us",5.991860465116283,4.75,4.798755453553625,4.4,143,1,5.35,10.5,2.65,2.45,3.55,,tx,78207,Bexar,2024-05-16,1,1,1,0
907,McDonald,"826 zarzamora, san antonio, tx, 78207, us",5.938281250000002,4.5,4.850577786037292,4.1,142,1,5.35,10.5,2.65,2.45,3.55,,tx,78207,Bexar,2024-05-16,1,1,1,0
908,Jack in the Box,"718 s zarzamora st., san antonio, tx, 78207, us",7.7673793103448325,7.36,3.777495068700248,4.1,145,900+,5.61,11.73,3.74,3.36,4.11,,tx,78207,Bexar,2024-05-16,1,1,1,0
909,Sonic,"422 s zorzamora, san antonio, tx, 78207, us",5.053421052631578,4.26,2.924834926800224,4.2,88,600+,8.28,0.0,4.26,,0.0,,tx,78207,Bexar,2024-05-16,1,1,1,0
910,McDonald,"706 college rd, greensboro, nc, 27410, us",5.154328358208962,4.3149999999999995,3.56647040027833,4.4,148,1,5.89,10.49,2.79,2.38,4.29,,nc,27410,Guilford,2024-05-16,1,1,1,0
911,The Habit,"3703 battleground avenue, greensboro, nc, 27410, us",10.368974358974356,7.835,9.666493754829778,4.6,156,67,8.74,15.87,7.86,6.74,3.74,,nc,27410,Guilford,2024-05-16,1,1,1,0
912,McDonald,"7069 albert pick road, greensboro, nc, 27409, us",5.04456692913386,3.69,3.618397382212081,4.4,141,600+,5.29,9.59,2.85,2.22,3.69,,nc,27409,Guilford,2024-05-16,1,1,1,0
913,McDonald,"707 montgomery hwy, vestavia hills, al, 35216, us",5.762196969696969,4.19,4.079735826710892,4.6,155,330+,7.19,10.29,4.19,2.49,3.89,,al,35216,Jefferson,2024-05-16,1,1,1,0
914,McDonald,"707 s 1st st, milwaukee, wi, 53204, us",4.348833333333332,3.69,2.8262360668485496,4.5,136,3,5.29,8.99,2.19,1.99,3.09,,wi,53204,Milwaukee,2024-05-16,1,1,1,0
915,Burger King,"1841 south 14th street, milwaukee, wi, 53204, us",8.373723404255317,6.8149999999999995,6.085503000948944,3.8,94,1,8.95,15.59,2.98,5.18,4.28,,wi,53204,Milwaukee,2024-05-16,1,1,1,0
916,McDonald,"7070 jimmy carter blvd, norcross, ga, 30092, us",4.854117647058828,3.99,3.3636355910711435,3.8999999999999995,137,1,5.59,9.99,2.29,1.67,3.0,,ga,30092,Gwinnett,2024-05-16,1,1,1,0
917,Wendy,"5491 spalding drive, norcross, ga, 30092, us",5.417647058823531,4.5,2.889827722821792,,88,600+,6.94,0.0,2.43,2.18,0.0,4.3,ga,30092,Gwinnett,2024-05-16,1,1,1,0
918,Burger King,"3215 peachtree corners circle, norcross, ga, 30092, us",7.455316455696204,5.39,6.001668087837301,4.5,158,600+,6.59,11.79,2.79,3.89,3.39,,ga,30092,Gwinnett,2024-05-16,1,1,1,0
919,Burger King,"5325 peachtree industrial boulevard, peachtree corners, ga, 30092, us",7.455316455696204,5.39,6.001668087837301,4.7,158,380+,6.59,11.79,2.79,3.89,3.39,,ga,30092,Gwinnett,2024-05-16,1,1,1,0
920,McDonald,"720 government st, baton rouge, la, 70802, us",5.215952380952377,3.73,3.725902506748656,4.0,140,1,5.99,11.0,2.41,2.28,3.49,,la,70802,East Baton Rouge,2024-05-16,1,1,1,0
921,Jack in the Box,"3255 highland rd, baton rouge, la, 70802, us",7.328782051282054,6.61,3.4989466075884574,4.0,156,1,5.86,11.23,3.74,3.49,4.11,,la,70802,East Baton Rouge,2024-05-16,1,1,1,0
922,Burger King,"3100 highland road, baton rouge, la, 70802, us",7.343924050632911,5.39,5.966669961093158,4.2,79,500+,6.49,11.69,2.79,3.89,3.39,,la,70802,East Baton Rouge,2024-05-16,1,1,1,0
923,McDonald,"720 meridian center, charlotte, nc, 28212, us",5.571060606060615,4.19,4.365342892841813,4.5,147,1,5.59,10.79,2.67,2.25,3.59,,nc,28212,Mecklenburg,2024-05-16,1,1,1,0
924,Wendy,"6500 albemarle rd, charlotte, nc, 28212, us",5.058653846153844,4.38,2.6764895413195426,,87,1,6.45,0.0,2.43,2.06,0.0,4.1,nc,28212,Mecklenburg,2024-05-16,1,1,1,0
925,McDonald,"721 n cedar crest blvd, allentown, pa, 18104, us",6.279922480620154,3.99,6.172530356486125,4.4,142,900+,7.39,12.19,3.59,3.49,4.99,,pa,18104,Lehigh,2024-05-16,1,1,1,0
926,Wendy,"1738 w tilghman street, allentown, pa, 18104, us",7.565443037974681,5.39,6.023915375342432,,79,1,,3.49,,,,4.2,pa,18104,Lehigh,2024-05-16,1,1,1,0
927,Burger King,"1738 w tilghman street, allentown, pa, 18104, us",7.565443037974681,5.39,6.023915375342432,4.2,79,1,6.99,12.19,2.99,3.99,3.49,,pa,18104,Lehigh,2024-05-16,1,1,1,0
928,Five Guys,"1738 w tilghman street, allentown, pa, 18104, us",7.565443037974681,5.39,6.023915375342432,4.2,79,1,2.99,,,,,,pa,18104,Lehigh,2024-05-16,1,1,1,0
929,McDonald,"7222 overland rd, boise, id, 83709, us",5.164518518518521,3.99,4.587138980610339,4.4,141,600+,6.19,10.59,2.49,2.49,3.89,,id,83709,Ada,2024-05-16,1,1,1,0
930,Wendy,"8100 west franklin road, boise, id, 83709, us",6.094615384615386,5.11,3.6969730141638353,,87,410+,7.31,0.0,2.79,2.43,0.0,4.4,id,83709,Ada,2024-05-16,1,1,1,0
931,Wendy,"8610 w overland rd, boise, id, 83709, us",6.13962962962963,5.11,3.6990073558160637,,89,470+,7.31,0.0,2.79,2.43,0.0,4.5,id,83709,Ada,2024-05-16,1,1,1,0
932,Burger King,"8378 w overland rd., boise, id, 83709, us",8.361282051282052,7.140000000000001,6.195090355288667,4.3,78,800+,7.59,13.19,2.99,4.29,4.29,,id,83709,Ada,2024-05-16,1,1,1,0
933,Sonic,"8777 w. overland road, boise, id, 83709, us",5.666428571428569,5.175000000000001,3.2927552664748654,4.4,56,600+,8.77,,4.26,,0.0,,id,83709,Ada,2024-05-16,1,1,1,0
934,Carls Jr,"1609 s entertainment ave, boise, id, 83709, us",6.45346153846154,5.34,3.048141227179017,4.5,92,89,6.29,0.0,4.99,,3.79,,id,83709,Ada,2024-05-16,1,1,1,0
935,McDonald,"7277 saltsburg rd, penn hills, pa, 15235, us",6.036764705882356,3.99,5.115020539656439,4.3,155,500+,6.69,11.59,3.19,2.89,3.69,,pa,15235,Allegheny,2024-05-16,1,1,1,0
936,McDonald,"732 lomb ave, birmingham, al, 35211, us",5.22145038167939,3.77,4.0460026681960395,4.0,148,330+,5.99,10.99,2.67,2.31,3.79,,al,35211,Jefferson,2024-05-16,1,1,1,0
937,McDonald,"801 dennison ave, birmingham, al, 35211, us",5.100252100840335,3.69,3.401614165075429,4.0,144,500+,5.49,10.11,2.89,2.69,4.39,,al,35211,Jefferson,2024-05-16,1,1,1,0
938,McDonald,"7420 kennedy ave, hammond, in, 46323, us",5.076717557251905,3.59,4.560905468349296,4.4,144,700+,6.39,10.79,3.49,3.19,3.69,,in,46323,Lake,2024-05-16,1,1,1,0
939,Wendy,"7790 corinne dr, hammond, in, 46323, us",5.198269230769233,4.5600000000000005,2.81811019680937,,87,270+,6.45,0.0,2.67,2.31,0.0,4.4,in,46323,Lake,2024-05-16,1,1,1,0
940,Burger King,"6904 kennedy ave., hammond, in, 46323, us",8.45,6.475,6.4292408183237315,4.2,80,430+,8.95,15.59,2.98,5.18,4.28,,in,46323,Lake,2024-05-16,1,1,1,0
941,McDonald,"749 e lincoln hwy, penndel, usa, middletown, pa, 19047, us",6.935619834710749,4.19,6.634737894585925,4.4,142,600+,7.09,11.79,3.29,3.19,4.89,,pa,19047,Bucks,2024-05-16,1,1,1,0
942,Burger King,"749 e lincoln hwy, penndel, usa, middletown, pa, 19047, us",6.935619834710749,4.19,6.634737894585925,4.4,142,600+,,,3.29,,,,pa,19047,Bucks,2024-05-16,1,1,1,0
943,Five Guys,"749 e lincoln hwy, penndel, usa, middletown, pa, 19047, us",6.935619834710749,4.19,6.634737894585925,4.4,142,600+,3.29,,,,,,pa,19047,Bucks,2024-05-16,1,1,1,0
944,McDonald,"7518 north fwy, houston, tx, 77037, us",5.229919999999999,3.69,3.9822915003299304,4.3,148,1,4.78,7.79,1.54,1.79,2.19,,tx,77037,Harris,2024-05-16,1,1,1,0
945,McDonald,"7700 metcalf ave, overland park, ks, 66204, us",6.605806451612906,4.99,5.3604665626221975,4.5,150,600+,6.99,12.39,2.89,2.49,4.69,,ks,66204,Johnson,2024-05-16,1,1,1,0
946,McDonald,"9405 w 75th st, overland park, ks, 66204, us",5.836504065040649,4.49,4.849050864087094,4.6,142,270+,7.0,12.19,2.59,2.49,4.54,,ks,66204,Johnson,2024-05-16,1,1,1,0
947,McDonald,"7811 fairview ave, boise, id, 83704, us",5.211068702290077,3.99,4.644111802098926,4.4,137,450+,5.99,10.69,2.29,2.09,4.19,,id,83704,Ada,2024-05-16,1,1,1,0
948,Jack in the Box,"3220 n cole rd, boise, id, 83704, us",7.673529411764707,6.86,3.7586328467390815,4.2,153,700+,6.86,12.49,4.36,3.74,4.11,,id,83704,Ada,2024-05-16,1,1,1,0
949,Jack in the Box,"9052 w fairview ave, boise, id, 83704, us",7.673529411764707,6.86,3.7586328467390815,4.3,153,800+,6.86,12.49,4.36,3.74,4.11,,id,83704,Ada,2024-05-16,1,1,1,0
950,Burger King,"8515 west fairview avenue, boise, id, 83704, us",8.361282051282052,7.140000000000001,6.195090355288667,4.5,78,500+,7.59,13.19,2.99,4.29,4.29,,id,83704,Ada,2024-05-16,1,1,1,0
951,Sonic,"10480 west ustick road, boise, id, 83704, us",5.251333333333332,4.625,2.242706301671166,4.3,58,600+,8.77,,4.26,,0.0,,id,83704,Ada,2024-05-16,1,1,1,0
